date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),Reform (poll)
2025-06-21,11.08,10.52,11.77,20.79,20.15,21.42,9.51,9.04,9.87,7.44,6.72,8.06,30.89,30.21,31.82,17.93,16.77,19.09,,,,,,
2025-06-22,11.04,10.5,11.75,20.8,20.18,21.44,9.52,9.06,9.87,7.47,6.79,8.06,30.88,30.18,31.81,17.93,16.75,19.1,,,,,,
2025-06-23,11.01,10.48,11.73,20.8,20.18,21.46,9.54,9.09,9.9,7.5,6.81,8.12,30.86,30.15,31.8,17.92,16.75,19.11,,,,,,
2025-06-24,10.98,10.47,11.67,20.81,20.17,21.42,9.55,9.09,9.9,7.52,6.84,8.18,30.84,30.13,31.78,17.92,16.75,19.11,,,,,,
2025-06-25,10.95,10.46,11.61,20.82,20.16,21.44,9.57,9.12,9.9,7.55,6.86,8.2,30.83,30.1,31.76,17.92,16.77,19.12,,,,,,
2025-06-26,10.92,10.45,11.55,20.83,20.16,21.47,9.59,9.17,9.92,7.57,6.87,8.21,30.81,30.06,31.73,17.91,16.8,19.13,,,,,,
2025-06-27,10.89,10.43,11.49,20.84,20.15,21.47,9.61,9.2,9.93,7.59,6.89,8.26,30.79,30.03,31.72,17.91,16.83,19.13,,,,,,
2025-06-28,10.86,10.39,11.43,20.85,20.17,21.49,9.63,9.22,9.94,7.6,6.9,8.29,30.77,30.0,31.69,17.92,16.86,19.14,,,,,,
2025-06-29,10.83,10.36,11.37,20.86,20.23,21.51,9.65,9.24,9.96,7.62,6.92,8.32,30.74,29.97,31.66,17.92,16.84,19.12,,,,,,
2025-06-30,10.81,10.37,11.32,20.86,20.21,21.51,9.67,9.29,9.99,7.62,6.95,8.33,30.72,29.93,31.62,17.93,16.88,19.1,11.0,21.0,9.0,7.0,30.0,19.0
2025-07-01,10.79,10.35,11.28,20.87,20.2,21.52,9.69,9.31,10.04,7.63,6.97,8.33,30.7,29.9,31.61,17.94,16.91,19.11,,,,,,
2025-07-02,10.78,10.33,11.26,20.87,20.19,21.54,9.7,9.34,10.04,7.63,6.98,8.34,30.67,29.88,31.58,17.95,16.86,19.1,12.0,21.0,10.0,7.0,29.0,18.0
2025-07-03,10.77,10.33,11.25,20.87,20.21,21.55,9.72,9.35,10.07,7.63,6.99,8.35,30.64,29.85,31.56,17.96,16.85,19.1,,,,,,
2025-07-04,10.76,10.32,11.24,20.87,20.23,21.54,9.73,9.36,10.08,7.62,7.0,8.33,30.62,29.81,31.55,17.98,16.85,19.1,,,,,,
2025-07-05,10.76,10.33,11.22,20.87,20.25,21.53,9.74,9.38,10.1,7.61,7.0,8.33,30.59,29.78,31.53,18.0,16.86,19.1,,,,,,
2025-07-06,10.76,10.33,11.21,20.86,20.25,21.51,9.75,9.4,10.1,7.6,7.0,8.32,30.56,29.79,31.48,18.03,16.92,19.1,,,,,,
2025-07-07,10.77,10.33,11.21,20.86,20.24,21.51,9.75,9.41,10.1,7.59,7.0,8.3,30.53,29.78,31.44,18.06,16.96,19.1,,,,,,
2025-07-08,10.78,10.35,11.21,20.85,20.28,21.48,9.75,9.41,10.1,7.57,7.01,8.27,30.5,29.79,31.43,18.09,16.99,19.11,,,,,,
2025-07-09,10.79,10.36,11.21,20.84,20.29,21.45,9.76,9.42,10.1,7.55,7.02,8.22,30.47,29.77,31.38,18.12,17.04,19.11,,,,,,
2025-07-10,10.81,10.38,11.2,20.83,20.28,21.42,9.76,9.43,10.09,7.53,7.03,8.2,30.44,29.72,31.37,18.16,17.09,19.12,,,,,,
2025-07-11,10.82,10.39,11.2,20.82,20.28,21.39,9.76,9.44,10.08,7.51,7.04,8.17,30.41,29.69,31.34,18.2,17.15,19.12,,,,,,
2025-07-12,10.84,10.41,11.21,20.81,20.27,21.36,9.76,9.46,10.07,7.48,7.04,8.11,30.37,29.7,31.28,18.24,17.22,19.12,,,,,,
2025-07-13,10.86,10.42,11.22,20.79,20.23,21.32,9.77,9.47,10.06,7.45,7.04,8.04,30.34,29.69,31.26,18.28,17.3,19.12,,,,,,
2025-07-14,10.88,10.43,11.23,20.77,20.2,21.28,9.77,9.44,10.06,7.41,7.04,7.97,30.3,29.62,31.25,18.34,17.38,19.13,,,,,,
2025-07-15,10.91,10.48,11.24,20.75,20.17,21.2,9.77,9.44,10.05,7.37,7.03,7.92,30.26,29.59,31.25,18.39,17.47,19.15,,,,,,
2025-07-16,10.94,10.52,11.25,20.72,20.15,21.16,9.77,9.45,10.03,7.33,7.02,7.82,30.23,29.59,31.23,18.46,17.58,19.15,,,,,,
2025-07-17,10.96,10.58,11.28,20.69,20.12,21.07,9.77,9.45,10.0,7.28,7.0,7.75,30.19,29.62,31.18,18.52,17.7,19.17,,,,,,
2025-07-18,10.99,10.62,11.3,20.65,20.05,20.99,9.77,9.42,9.99,7.23,6.99,7.63,30.16,29.59,31.14,18.6,17.84,19.21,,,,,,
2025-07-19,11.02,10.67,11.31,20.61,19.97,20.95,9.77,9.4,9.97,7.18,6.96,7.52,30.14,29.55,31.13,18.67,18.02,19.25,,,,,,
2025-07-20,11.05,10.72,11.33,20.56,19.9,20.93,9.76,9.38,9.96,7.12,6.91,7.41,30.12,29.51,31.12,18.75,18.23,19.32,,,,,,
2025-07-21,11.08,10.78,11.36,20.51,19.81,20.91,9.76,9.36,9.96,7.06,6.86,7.29,30.1,29.45,31.14,18.82,18.34,19.38,,,,,,
2025-07-22,11.1,10.83,11.37,20.46,19.72,20.91,9.76,9.34,9.97,7.01,6.79,7.22,30.1,29.41,31.22,18.9,18.46,19.5,,,,,,
2025-07-23,11.12,10.88,11.41,20.41,19.61,20.93,9.75,9.35,9.98,6.96,6.7,7.15,30.1,29.37,31.23,18.98,18.52,19.66,11.0,20.0,10.0,7.0,31.0,19.0
2025-07-24,11.13,10.92,11.44,20.35,19.49,20.94,9.75,9.32,9.99,6.92,6.64,7.1,30.12,29.37,31.21,19.04,18.59,19.82,,,,,,
2025-07-25,11.14,10.97,11.46,20.28,19.36,20.95,9.75,9.28,10.01,6.88,6.56,7.05,30.15,29.39,31.24,19.1,18.64,19.95,,,,,,
2025-07-26,11.14,10.99,11.48,20.21,19.21,20.92,9.75,9.29,10.03,6.85,6.49,7.01,30.2,29.37,31.3,19.15,18.66,19.98,,,,,,
2025-07-27,11.14,11.0,11.45,20.12,19.02,20.85,9.77,9.3,10.06,6.82,6.47,7.01,30.27,29.4,31.41,19.19,18.63,20.02,,,,,,
2025-07-28,11.13,11.01,11.43,20.01,18.82,20.73,9.8,9.34,10.12,6.79,6.45,7.01,30.37,29.43,31.51,19.22,18.66,19.98,,,,,,
2025-07-29,11.13,11.01,11.43,19.89,18.65,20.63,9.85,9.42,10.2,6.76,6.42,7.01,30.48,29.52,31.61,19.24,18.62,20.04,11.0,21.0,10.0,7.0,29.0,19.0
2025-07-30,11.13,11.01,11.38,19.75,18.46,20.52,9.9,9.44,10.29,6.74,6.37,7.01,30.6,29.63,31.75,19.25,18.59,20.05,,,,,,
2025-07-31,11.13,11.02,11.42,19.61,18.24,20.41,9.96,9.46,10.43,6.7,6.33,7.0,30.73,29.8,31.94,19.26,18.57,20.07,,,,,,
2025-08-01,11.14,11.02,11.4,19.46,18.09,20.34,10.02,9.51,10.64,6.67,6.29,7.0,30.87,29.91,32.15,19.26,18.53,20.1,,,,,,
2025-08-02,11.15,11.03,11.37,19.31,17.88,20.17,10.09,9.54,10.83,6.64,6.25,7.0,31.01,30.0,32.33,19.26,18.47,20.1,,,,,,
2025-08-03,11.15,11.02,11.38,19.16,17.74,20.06,10.16,9.56,11.03,6.61,6.21,7.0,31.14,30.06,32.53,19.25,18.4,20.18,,,,,,
2025-08-04,11.16,11.01,11.43,19.02,17.54,19.89,10.22,9.6,11.16,6.59,6.16,7.0,31.27,30.19,32.69,19.23,18.28,20.2,,,,,,
2025-08-05,11.18,11.01,11.45,18.89,17.39,19.74,10.28,9.61,11.25,6.56,6.12,7.0,31.39,30.32,32.87,19.22,18.19,20.27,,,,,,
2025-08-06,11.19,11.01,11.47,18.77,17.32,19.64,10.34,9.61,11.33,6.54,6.07,7.0,31.5,30.34,32.98,19.2,18.13,20.33,,,,,,
2025-08-07,11.2,11.0,11.5,18.67,17.19,19.56,10.4,9.62,11.44,6.52,6.02,7.0,31.6,30.4,33.12,19.18,17.99,20.3,,,,,,
2025-08-08,11.21,11.0,11.52,18.57,17.14,19.51,10.45,9.61,11.49,6.5,6.0,7.0,31.69,30.5,33.21,19.16,17.91,20.32,,,,,,
2025-08-09,11.23,11.0,11.53,18.48,17.11,19.44,10.49,9.61,11.48,6.48,6.0,7.0,31.78,30.59,33.35,19.14,17.87,20.29,,,,,,
2025-08-10,11.24,11.01,11.55,18.4,17.11,19.35,10.52,9.6,11.48,6.46,5.99,7.0,31.87,30.64,33.45,19.11,17.79,20.31,,,,,,
2025-08-11,11.26,11.01,11.57,18.33,17.09,19.27,10.55,9.58,11.46,6.45,5.97,7.0,31.95,30.7,33.54,19.09,17.73,20.3,,,,,,
2025-08-12,11.28,11.02,11.59,18.27,17.11,19.2,10.57,9.56,11.47,6.43,5.95,6.99,32.04,30.8,33.57,19.06,17.66,20.3,,,,,,
2025-08-13,11.3,11.03,11.61,18.21,17.11,19.13,10.58,9.54,11.47,6.42,5.93,7.0,32.13,30.89,33.62,19.03,17.61,20.32,,,,,,
2025-08-14,11.31,11.05,11.64,18.15,17.13,19.06,10.58,9.54,11.47,6.41,5.92,6.99,32.22,30.97,33.67,19.0,17.57,20.3,,,,,,
2025-08-15,11.33,11.06,11.67,18.09,17.14,18.99,10.58,9.54,11.46,6.41,5.93,7.0,32.3,30.99,33.74,18.97,17.54,20.28,,,,,,
2025-08-16,11.35,11.07,11.67,18.03,17.11,18.92,10.56,9.48,11.46,6.41,5.94,7.01,32.37,31.03,33.81,18.94,17.5,20.25,,,,,,
2025-08-17,11.36,11.08,11.69,17.97,17.11,18.81,10.54,9.45,11.45,6.43,5.96,7.02,32.44,31.1,33.82,18.91,17.51,20.19,,,,,,
2025-08-18,11.37,11.09,11.68,17.91,17.11,18.7,10.52,9.4,11.44,6.46,5.98,7.07,32.49,31.12,33.84,18.88,17.49,20.15,11.0,18.0,9.0,6.0,32.0,21.0
2025-08-19,11.38,11.09,11.68,17.84,17.09,18.57,10.49,9.38,11.46,6.49,6.0,7.12,32.53,31.14,33.81,18.86,17.46,20.11,,,,,,
2025-08-20,11.38,11.09,11.71,17.77,17.06,18.43,10.45,9.36,11.45,6.54,6.01,7.23,32.56,31.16,33.73,18.85,17.45,20.08,,,,,,
2025-08-21,11.38,11.08,11.69,17.71,17.04,18.3,10.42,9.34,11.43,6.59,6.01,7.3,32.58,31.28,33.7,18.84,17.46,20.11,,,,,,
2025-08-22,11.38,11.09,11.68,17.64,16.99,18.23,10.38,9.32,11.37,6.64,6.03,7.38,32.59,31.23,33.72,18.83,17.46,20.1,,,,,,
2025-08-23,11.38,11.08,11.69,17.58,16.93,18.14,10.34,9.32,11.31,6.7,6.04,7.46,32.6,31.26,33.67,18.83,17.51,20.07,,,,,,
2025-08-24,11.38,11.07,11.72,17.52,16.9,18.08,10.3,9.3,11.27,6.75,6.06,7.61,32.59,31.33,33.68,18.83,17.57,20.05,,,,,,
2025-08-25,11.38,11.05,11.74,17.47,16.89,18.07,10.27,9.27,11.25,6.81,6.06,7.7,32.58,31.35,33.65,18.83,17.6,20.03,,,,,,
2025-08-26,11.37,11.04,11.75,17.42,16.84,18.02,10.24,9.26,11.23,6.87,6.08,7.77,32.56,31.39,33.65,18.84,17.67,20.06,,,,,,
2025-08-27,11.37,11.04,11.75,17.38,16.79,17.97,10.21,9.25,11.21,6.92,6.11,7.85,32.54,31.34,33.64,18.85,17.72,20.07,,,,,,
2025-08-28,11.36,11.03,11.74,17.34,16.75,17.92,10.18,9.24,11.19,6.97,6.14,7.95,32.51,31.27,33.62,18.86,17.75,20.06,,,,,,
2025-08-29,11.35,11.0,11.75,17.31,16.68,17.89,10.15,9.24,11.14,7.02,6.16,8.04,32.49,31.23,33.61,18.88,17.79,20.04,,,,,,
2025-08-30,11.35,10.97,11.76,17.28,16.64,17.87,10.13,9.23,11.1,7.06,6.18,8.13,32.46,31.18,33.6,18.89,17.83,20.06,,,,,,
2025-08-31,11.34,10.97,11.77,17.25,16.61,17.85,10.11,9.22,11.07,7.11,6.2,8.2,32.42,31.13,33.58,18.9,17.86,20.02,,,,,,
2025-09-01,11.33,10.97,11.78,17.23,16.55,17.84,10.09,9.23,11.04,7.15,6.21,8.27,32.39,31.11,33.58,18.92,17.89,20.01,11.7,16.7,12.3,6.3,33.3,17.7
2025-09-02,11.32,10.97,11.78,17.21,16.54,17.82,10.07,9.23,11.02,7.19,6.27,8.32,32.35,31.12,33.56,18.92,17.9,19.98,,,,,,
2025-09-03,11.31,10.96,11.77,17.19,16.53,17.8,10.06,9.23,11.01,7.23,6.32,8.37,32.31,31.11,33.52,18.93,17.92,19.94,11.0,18.0,9.0,6.0,33.0,21.0
2025-09-04,11.3,10.95,11.76,17.18,16.51,17.8,10.04,9.23,11.0,7.27,6.35,8.39,32.27,31.07,33.49,18.94,17.94,19.95,,,,,,
2025-09-05,11.29,10.93,11.73,17.17,16.51,17.79,10.03,9.22,10.98,7.32,6.39,8.42,32.22,30.99,33.47,18.94,17.95,19.94,,,,,,
2025-09-06,11.28,10.91,11.72,17.15,16.5,17.78,10.02,9.22,10.97,7.36,6.42,8.47,32.17,30.89,33.44,18.94,17.96,19.95,,,,,,
2025-09-07,11.26,10.89,11.72,17.14,16.49,17.77,10.01,9.22,10.96,7.41,6.45,8.52,32.13,30.77,33.38,18.94,17.95,19.96,,,,,,
2025-09-08,11.25,10.88,11.72,17.13,16.48,17.76,10.0,9.22,10.94,7.45,6.48,8.54,32.08,30.65,33.31,18.94,17.94,19.93,,,,,,
2025-09-09,11.23,10.87,11.7,17.12,16.47,17.75,9.99,9.22,10.92,7.5,6.51,8.57,32.03,30.63,33.27,18.94,17.94,19.9,,,,,,
2025-09-10,11.22,10.84,11.68,17.11,16.45,17.74,9.98,9.23,10.87,7.54,6.52,8.66,31.98,30.55,33.24,18.94,17.95,19.88,,,,,,
2025-09-11,11.2,10.81,11.66,17.11,16.43,17.73,9.97,9.24,10.83,7.59,6.54,8.7,31.93,30.51,33.16,18.94,17.97,19.87,,,,,,
2025-09-12,11.19,10.78,11.66,17.1,16.42,17.72,9.95,9.24,10.79,7.63,6.56,8.74,31.89,30.4,33.14,18.94,18.0,19.89,,,,,,
2025-09-13,11.17,10.76,11.66,17.09,16.41,17.7,9.94,9.23,10.78,7.68,6.64,8.78,31.84,30.28,33.12,18.94,18.0,19.92,,,,,,
2025-09-14,11.16,10.74,11.64,17.08,16.41,17.69,9.92,9.23,10.76,7.72,6.73,8.82,31.79,30.17,33.04,18.95,17.97,19.92,,,,,,
2025-09-15,11.14,10.71,11.64,17.08,16.41,17.68,9.9,9.22,10.74,7.76,6.78,8.89,31.75,30.17,33.0,18.95,17.94,19.93,,,,,,
2025-09-16,11.13,10.69,11.64,17.07,16.41,17.66,9.89,9.22,10.71,7.81,6.8,8.99,31.71,30.2,32.97,18.96,17.91,19.93,12.0,19.0,8.7,6.3,34.3,17.7
2025-09-17,11.11,10.67,11.63,17.07,16.41,17.66,9.87,9.22,10.66,7.85,6.87,9.03,31.66,30.05,33.0,18.97,17.92,19.94,,,,,,
2025-09-18,11.1,10.65,11.62,17.07,16.42,17.65,9.85,9.22,10.61,7.88,6.87,9.04,31.62,29.99,33.0,18.97,17.94,19.96,,,,,,
2025-09-19,11.09,10.63,11.62,17.07,16.42,17.64,9.82,9.21,10.55,7.92,6.87,9.09,31.58,29.9,32.97,18.98,17.95,19.99,,,,,,
2025-09-20,11.07,10.6,11.61,17.06,16.41,17.64,9.8,9.19,10.51,7.96,6.89,9.18,31.54,29.8,32.94,19.0,17.96,20.01,,,,,,
2025-09-21,11.06,10.57,11.6,17.06,16.41,17.63,9.78,9.17,10.49,7.99,6.91,9.27,31.51,29.76,32.91,19.01,17.98,20.04,10.3,14.7,9.7,10.3,29.3,19.3
2025-09-22,11.05,10.55,11.6,17.06,16.41,17.63,9.75,9.16,10.45,8.03,6.93,9.34,31.47,29.72,32.87,19.02,18.01,20.07,,,,,,
2025-09-23,11.04,10.53,11.59,17.06,16.41,17.63,9.73,9.15,10.41,8.07,6.93,9.38,31.43,29.69,32.86,19.04,18.04,20.09,,,,,,
2025-09-24,11.02,10.52,11.59,17.05,16.41,17.63,9.7,9.14,10.37,8.1,6.93,9.42,31.39,29.66,32.88,19.05,18.07,20.09,,,,,,
2025-09-25,11.01,10.5,11.58,17.05,16.41,17.62,9.67,9.12,10.34,8.13,6.95,9.5,31.35,29.58,32.86,19.07,18.11,20.1,11.3,17.7,10.0,7.3,31.3,20.3
2025-09-26,11.0,10.5,11.57,17.05,16.41,17.62,9.65,9.07,10.29,8.17,6.97,9.52,31.31,29.53,32.83,19.09,18.14,20.11,,,,,,
2025-09-27,10.99,10.48,11.57,17.04,16.41,17.62,9.62,9.06,10.25,8.2,6.97,9.53,31.27,29.5,32.8,19.11,18.17,20.12,,,,,,
2025-09-28,10.97,10.47,11.57,17.04,16.4,17.62,9.6,9.06,10.22,8.23,6.97,9.56,31.23,29.46,32.76,19.13,18.18,20.12,,,,,,
2025-09-29,10.96,10.45,11.57,17.04,16.4,17.62,9.58,9.04,10.18,8.27,6.98,9.59,31.19,29.43,32.76,19.15,18.19,20.18,,,,,,
2025-09-30,10.95,10.44,11.57,17.03,16.4,17.61,9.55,9.03,10.16,8.3,7.0,9.63,31.15,29.39,32.72,19.17,18.2,20.2,,,,,,
2025-10-01,10.94,10.43,11.54,17.03,16.39,17.62,9.53,9.03,10.15,8.33,7.04,9.65,31.11,29.35,32.68,19.19,18.21,20.2,,,,,,
2025-10-02,10.93,10.42,11.51,17.02,16.39,17.63,9.51,9.04,10.1,8.36,7.07,9.68,31.07,29.26,32.65,19.21,18.21,20.21,,,,,,
2025-10-03,10.91,10.41,11.51,17.02,16.38,17.64,9.49,9.02,10.07,8.39,7.08,9.71,31.03,29.17,32.62,19.23,18.22,20.23,,,,,,
2025-10-04,10.9,10.4,11.52,17.01,16.37,17.62,9.48,9.02,10.06,8.41,7.1,9.73,30.99,29.07,32.58,19.26,18.23,20.26,11.0,18.0,9.0,6.0,31.0,21.0
2025-10-05,10.89,10.39,11.52,17.0,16.37,17.6,9.47,9.02,10.02,8.43,7.11,9.76,30.95,28.97,32.54,19.28,18.24,20.27,,,,,,
2025-10-06,10.88,10.38,11.5,17.0,16.38,17.57,9.46,9.02,10.0,8.45,7.12,9.78,30.91,28.9,32.5,19.3,18.24,20.29,,,,,,
2025-10-07,10.86,10.35,11.49,16.99,16.38,17.56,9.45,9.03,9.98,8.47,7.12,9.82,30.87,28.87,32.47,19.33,18.25,20.32,,,,,,
2025-10-08,10.85,10.35,11.47,16.98,16.39,17.55,9.44,9.04,9.96,8.49,7.13,9.85,30.84,28.85,32.41,19.35,18.28,20.35,9.5,16.0,10.0,12.5,28.0,16.0
2025-10-09,10.84,10.35,11.47,16.98,16.38,17.54,9.44,9.05,9.95,8.5,7.13,9.83,30.8,28.83,32.37,19.38,18.3,20.38,,,,,,
2025-10-10,10.83,10.32,11.46,16.97,16.38,17.52,9.44,9.06,9.95,8.51,7.15,9.84,30.77,28.81,32.36,19.4,18.33,20.42,,,,,,
2025-10-11,10.82,10.31,11.46,16.96,16.37,17.52,9.44,9.08,9.94,8.52,7.18,9.85,30.74,28.76,32.4,19.43,18.37,20.45,,,,,,
2025-10-12,10.8,10.28,11.45,16.95,16.36,17.51,9.45,9.08,9.93,8.52,7.21,9.88,30.7,28.77,32.38,19.46,18.4,20.46,,,,,,
2025-10-13,10.79,10.25,11.44,16.95,16.39,17.5,9.45,9.09,9.92,8.53,7.2,9.93,30.67,28.76,32.39,19.49,18.45,20.47,,,,,,
2025-10-14,10.78,10.22,11.42,16.94,16.41,17.49,9.45,9.1,9.9,8.54,7.19,9.92,30.63,28.73,32.39,19.51,18.46,20.52,11.0,17.5,9.0,8.5,31.5,21.0
2025-10-15,10.76,10.19,11.39,16.94,16.42,17.46,9.44,9.11,9.88,8.54,7.2,9.98,30.6,28.7,32.38,19.55,18.49,20.57,11.0,17.0,9.0,6.0,31.0,21.0
2025-10-16,10.75,10.17,11.39,16.94,16.42,17.43,9.44,9.11,9.86,8.55,7.18,10.05,30.56,28.63,32.35,19.58,18.58,20.62,,,,,,
2025-10-17,10.73,10.16,11.39,16.94,16.43,17.42,9.44,9.11,9.84,8.55,7.15,10.1,30.53,28.57,32.33,19.61,18.58,20.66,,,,,,
2025-10-18,10.72,10.15,11.37,16.94,16.41,17.4,9.43,9.1,9.85,8.55,7.14,10.17,30.5,28.51,32.32,19.64,18.52,20.7,,,,,,
2025-10-19,10.7,10.12,11.38,16.94,16.41,17.39,9.42,9.09,9.84,8.55,7.13,10.22,30.47,28.45,32.27,19.67,18.45,20.73,,,,,,
2025-10-20,10.69,10.09,11.37,16.94,16.44,17.4,9.41,9.08,9.84,8.54,7.13,10.26,30.45,28.4,32.26,19.71,18.44,20.76,,,,,,
2025-10-21,10.68,10.07,11.35,16.95,16.47,17.39,9.4,9.08,9.84,8.54,7.09,10.26,30.43,28.36,32.25,19.74,18.49,20.81,,,,,,
2025-10-22,10.67,10.07,11.34,16.96,16.47,17.39,9.39,9.06,9.83,8.52,7.05,10.25,30.42,28.29,32.28,19.77,18.48,20.84,,,,,,
2025-10-23,10.67,10.07,11.35,16.97,16.48,17.38,9.38,9.03,9.83,8.51,6.98,10.33,30.41,28.18,32.29,19.8,18.5,20.91,,,,,,
2025-10-24,10.66,10.08,11.35,16.98,16.48,17.39,9.36,9.01,9.82,8.48,6.89,10.44,30.41,28.12,32.3,19.83,18.46,20.96,,,,,,
2025-10-25,10.66,10.07,11.34,17.0,16.47,17.41,9.34,8.98,9.81,8.46,6.78,10.39,30.42,28.1,32.44,19.86,18.44,20.99,,,,,,
2025-10-26,10.66,10.08,11.34,17.01,16.48,17.43,9.32,8.95,9.78,8.43,6.69,10.49,30.43,28.09,32.45,19.89,18.43,21.0,,,,,,
2025-10-27,10.66,10.06,11.35,17.02,16.49,17.43,9.3,8.89,9.75,8.4,6.64,10.57,30.45,28.06,32.47,19.92,18.4,21.06,,,,,,
2025-10-28,10.67,10.07,11.35,17.02,16.5,17.43,9.27,8.87,9.75,8.38,6.62,10.64,30.47,28.11,32.48,19.96,18.39,21.07,,,,,,
2025-10-29,10.68,10.08,11.33,17.02,16.52,17.42,9.24,8.85,9.73,8.36,6.64,10.54,30.49,28.14,32.46,20.0,18.39,21.08,,,,,,
2025-10-30,10.69,10.06,11.32,17.02,16.53,17.41,9.22,8.8,9.69,8.35,6.66,10.42,30.52,28.15,32.39,20.03,18.29,21.1,,,,,,
2025-10-31,10.71,10.08,11.32,17.02,16.53,17.41,9.19,8.76,9.66,8.35,6.68,10.31,30.55,28.3,32.32,20.07,18.33,21.15,,,,,,
2025-11-01,10.73,10.14,11.35,17.02,16.53,17.4,9.15,8.75,9.53,8.35,6.75,10.29,30.6,28.48,32.3,20.1,18.37,21.14,,,,,,
2025-11-02,10.76,10.2,11.35,17.02,16.55,17.39,9.12,8.73,9.51,8.35,6.83,10.27,30.64,28.58,32.25,20.14,18.38,21.16,,,,,,
2025-11-03,10.8,10.24,11.35,17.02,16.58,17.37,9.08,8.7,9.49,8.36,6.9,10.3,30.69,28.73,32.18,20.17,18.44,21.19,,,,,,
2025-11-04,10.83,10.3,11.36,17.03,16.63,17.35,9.04,8.65,9.45,8.37,6.87,10.21,30.75,28.98,32.19,20.2,18.54,21.23,,,,,,
2025-11-05,10.87,10.37,11.37,17.03,16.65,17.32,9.0,8.61,9.42,8.39,6.86,10.35,30.81,29.17,32.19,20.22,18.45,21.28,,,,,,
2025-11-06,10.91,10.44,11.37,17.03,16.67,17.32,8.96,8.56,9.38,8.42,6.86,10.59,30.87,29.39,32.19,20.24,18.53,21.3,,,,,,
2025-11-07,10.95,10.51,11.39,17.04,16.7,17.33,8.91,8.48,9.33,8.45,6.81,10.63,30.93,29.52,32.18,20.25,18.46,21.34,11.0,17.0,9.0,6.0,31.0,22.0
2025-11-08,10.99,10.59,11.4,17.04,16.7,17.32,8.86,8.38,9.29,8.5,6.73,11.01,30.99,29.54,32.15,20.26,18.41,21.39,,,,,,
2025-11-09,11.03,10.66,11.4,17.04,16.7,17.36,8.82,8.26,9.23,8.55,6.72,11.21,31.04,29.59,32.24,20.26,18.37,21.45,,,,,,
2025-11-10,11.07,10.71,11.43,17.04,16.69,17.37,8.77,8.15,9.2,8.61,6.59,11.46,31.09,29.62,32.3,20.25,18.38,21.53,,,,,,
2025-11-11,11.1,10.77,11.46,17.04,16.67,17.39,8.73,8.05,9.17,8.68,6.53,11.58,31.14,29.65,32.35,20.23,18.31,21.65,,,,,,
2025-11-12,11.13,10.8,11.48,17.02,16.63,17.41,8.69,7.98,9.14,8.76,6.41,11.89,31.17,29.77,32.41,20.2,18.24,21.72,,,,,,
2025-11-13,11.15,10.82,11.49,17.0,16.57,17.41,8.66,7.93,9.11,8.86,6.35,12.36,31.21,29.69,32.55,20.17,18.15,21.77,,,,,,
2025-11-14,11.15,10.82,11.48,16.96,16.47,17.39,8.63,7.88,9.08,8.96,6.3,12.84,31.23,29.75,32.66,20.13,18.13,21.81,,,,,,
2025-11-15,11.15,10.8,11.47,16.91,16.34,17.37,8.61,7.87,9.06,9.08,6.25,12.99,31.25,29.8,32.89,20.08,18.08,21.84,,,,,,
2025-11-16,11.14,10.76,11.46,16.85,16.22,17.33,8.59,7.83,9.04,9.2,6.26,13.07,31.27,29.74,33.01,20.04,17.98,21.87,,,,,,
2025-11-17,11.12,10.7,11.45,16.78,16.05,17.3,8.58,7.85,9.03,9.31,6.27,13.43,31.28,29.64,33.07,20.0,18.04,21.89,,,,,,
2025-11-18,11.1,10.63,11.43,16.7,15.7,17.26,8.57,7.88,9.02,9.42,6.25,13.65,31.3,29.59,33.13,19.97,18.0,21.91,,,,,,
2025-11-19,11.07,10.56,11.45,16.62,15.52,17.24,8.57,7.89,9.01,9.53,6.24,13.62,31.32,29.57,33.23,19.94,18.01,21.92,,,,,,
2025-11-20,11.05,10.49,11.46,16.55,15.36,17.23,8.57,7.91,9.0,9.62,6.25,13.52,31.33,29.54,33.24,19.92,18.03,21.93,,,,,,
2025-11-21,11.02,10.42,11.42,16.47,15.2,17.2,8.57,7.93,9.0,9.7,6.24,13.45,31.35,29.51,33.26,19.91,18.02,21.93,,,,,,
2025-11-22,10.99,10.36,11.4,16.39,15.02,17.2,8.57,7.95,9.0,9.78,6.26,13.46,31.37,29.52,33.29,19.91,18.04,21.92,,,,,,
2025-11-23,10.96,10.3,11.39,16.32,14.86,17.17,8.57,7.93,9.0,9.84,6.3,13.32,31.38,29.51,33.3,19.91,18.1,21.9,,,,,,
2025-11-24,10.93,10.25,11.39,16.24,14.77,17.18,8.58,7.92,9.0,9.9,6.34,13.19,31.4,29.49,33.32,19.91,18.15,21.89,,,,,,
2025-11-25,10.9,10.23,11.37,16.17,14.75,17.18,8.58,7.94,9.0,9.96,6.44,13.21,31.42,29.47,33.31,19.91,18.21,21.88,,,,,,
2025-11-26,10.87,10.19,11.36,16.11,14.63,17.18,8.59,7.94,9.0,10.01,6.49,13.28,31.43,29.47,33.32,19.91,18.24,21.87,,,,,,
