date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),Reform (poll)
2026-02-09,9.95,9.3,10.71,16.67,15.28,17.91,9.62,9.22,10.02,8.05,6.99,9.03,34.51,33.63,35.36,18.6,17.64,19.6,,,,,,
2026-02-10,9.92,9.29,10.68,16.66,15.26,17.96,9.63,9.22,10.02,8.06,7.0,9.04,34.55,33.63,35.44,18.55,17.59,19.59,11.0,19.0,11.0,6.0,33.0,18.0
2026-02-11,9.88,9.25,10.64,16.65,15.15,18.0,9.64,9.22,10.02,8.08,6.99,9.08,34.59,33.64,35.52,18.51,17.53,19.54,,,,,,
2026-02-12,9.85,9.2,10.61,16.64,15.05,18.03,9.65,9.23,10.03,8.09,7.03,9.11,34.63,33.65,35.64,18.47,17.45,19.57,,,,,,
2026-02-13,9.82,9.18,10.58,16.63,14.95,18.07,9.66,9.23,10.04,8.11,7.03,9.15,34.67,33.68,35.79,18.43,17.39,19.58,10.0,17.0,8.0,8.0,35.0,19.0
2026-02-14,9.79,9.09,10.55,16.62,14.91,18.1,9.66,9.24,10.05,8.12,7.01,9.19,34.71,33.69,35.87,18.39,17.32,19.58,,,,,,
2026-02-15,9.77,9.04,10.53,16.61,14.89,18.13,9.67,9.24,10.06,8.14,7.06,9.22,34.74,33.7,35.95,18.36,17.26,19.57,,,,,,
2026-02-16,9.75,9.0,10.5,16.6,14.86,18.16,9.67,9.24,10.06,8.16,7.07,9.25,34.77,33.71,36.02,18.33,17.2,19.53,,,,,,
2026-02-17,9.73,9.01,10.48,16.59,14.84,18.19,9.67,9.24,10.07,8.17,7.11,9.29,34.8,33.71,36.05,18.3,17.14,19.49,,,,,,
2026-02-18,9.72,9.01,10.47,16.58,14.84,18.2,9.67,9.25,10.07,8.19,7.13,9.32,34.82,33.71,36.08,18.28,17.1,19.46,10.0,14.0,10.0,11.0,34.0,18.0
2026-02-19,9.71,9.0,10.45,16.57,14.85,18.21,9.66,9.25,10.07,8.21,7.13,9.32,34.84,33.72,36.1,18.26,17.06,19.47,7.5,13.0,9.5,10.0,33.5,22.0
2026-02-20,9.7,9.0,10.44,16.56,14.85,18.21,9.66,9.24,10.08,8.23,7.14,9.32,34.86,33.74,36.13,18.25,17.05,19.47,,,,,,
2026-02-21,9.7,9.0,10.44,16.55,14.86,18.2,9.65,9.24,10.08,8.25,7.17,9.32,34.87,33.76,36.15,18.24,17.03,19.47,,,,,,
2026-02-22,9.7,9.0,10.45,16.54,14.84,18.19,9.64,9.22,10.07,8.27,7.19,9.31,34.89,33.78,36.18,18.23,17.02,19.48,,,,,,
2026-02-23,9.7,9.0,10.45,16.53,14.82,18.18,9.63,9.22,10.05,8.29,7.22,9.3,34.91,33.8,36.19,18.21,16.99,19.47,,,,,,
2026-02-24,9.7,9.0,10.45,16.52,14.79,18.17,9.62,9.21,10.03,8.31,7.26,9.3,34.93,33.83,36.23,18.19,16.97,19.47,,,,,,
2026-02-25,9.71,9.06,10.45,16.52,14.79,18.16,9.61,9.19,10.01,8.33,7.29,9.3,34.95,33.85,36.26,18.17,16.95,19.45,10.5,19.0,9.5,6.5,36.5,16.5
2026-02-26,9.71,9.09,10.45,16.51,14.79,18.14,9.6,9.17,10.0,8.35,7.31,9.29,34.98,33.87,36.29,18.15,16.9,19.44,10.0,21.0,10.0,8.0,33.0,17.0
2026-02-27,9.72,9.12,10.46,16.51,14.83,18.13,9.58,9.15,9.98,8.36,7.36,9.28,35.01,33.89,36.29,18.12,16.87,19.41,,,,,,
2026-02-28,9.73,9.12,10.48,16.51,14.81,18.09,9.57,9.14,9.97,8.38,7.41,9.24,35.04,33.91,36.31,18.08,16.84,19.38,,,,,,
2026-03-01,9.75,9.13,10.49,16.51,14.8,18.09,9.55,9.14,9.95,8.39,7.45,9.26,35.08,33.94,36.38,18.05,16.81,19.34,,,,,,
2026-03-02,9.76,9.13,10.51,16.51,14.78,18.07,9.54,9.14,9.93,8.4,7.49,9.27,35.12,34.0,36.4,18.01,16.77,19.32,,,,,,
2026-03-03,9.78,9.14,10.53,16.51,14.77,18.05,9.53,9.13,9.92,8.41,7.49,9.22,35.16,34.04,36.46,17.96,16.73,19.25,,,,,,
2026-03-04,9.79,9.14,10.54,16.52,14.77,18.03,9.52,9.1,9.9,8.41,7.5,9.23,35.21,34.09,36.46,17.92,16.69,19.19,,,,,,
2026-03-05,9.81,9.15,10.56,16.53,14.79,18.01,9.51,9.1,9.89,8.4,7.51,9.22,35.27,34.16,36.48,17.87,16.65,19.13,,,,,,
2026-03-06,9.83,9.16,10.57,16.54,14.82,18.02,9.5,9.06,9.88,8.39,7.53,9.2,35.32,34.22,36.57,17.82,16.6,19.07,9.0,12.0,10.0,11.0,39.0,14.0
2026-03-07,9.86,9.18,10.59,16.56,14.87,18.06,9.49,9.06,9.87,8.36,7.51,9.18,35.38,34.31,36.65,17.77,16.57,18.99,,,,,,
2026-03-08,9.88,9.22,10.6,16.58,14.95,18.06,9.49,9.07,9.87,8.33,7.49,9.15,35.43,34.36,36.7,17.72,16.54,18.92,,,,,,
2026-03-09,9.91,9.26,10.62,16.61,14.98,18.11,9.49,9.07,9.87,8.29,7.49,9.09,35.49,34.42,36.71,17.67,16.54,18.84,,,,,,
2026-03-10,9.94,9.3,10.6,16.64,14.98,18.16,9.49,9.08,9.87,8.23,7.4,9.06,35.54,34.44,36.7,17.63,16.52,18.8,,,,,,
2026-03-11,9.97,9.32,10.6,16.68,15.01,18.16,9.5,9.09,9.88,8.17,7.32,9.01,35.58,34.46,36.71,17.59,16.53,18.75,,,,,,
2026-03-12,10.01,9.35,10.62,16.72,15.05,18.13,9.51,9.09,9.89,8.11,7.27,8.93,35.63,34.44,36.75,17.55,16.55,18.68,,,,,,
2026-03-13,10.05,9.4,10.63,16.77,15.07,18.13,9.52,9.1,9.91,8.03,7.17,8.9,35.66,34.48,36.78,17.51,16.56,18.59,,,,,,
2026-03-14,10.09,9.45,10.66,16.82,15.18,18.17,9.53,9.12,9.94,7.95,7.11,8.83,35.7,34.53,36.82,17.48,16.57,18.51,,,,,,
2026-03-15,10.13,9.49,10.69,16.88,15.27,18.21,9.54,9.12,9.96,7.87,6.96,8.76,35.73,34.54,36.89,17.45,16.51,18.46,,,,,,
2026-03-16,10.17,9.53,10.72,16.94,15.34,18.21,9.56,9.1,10.01,7.78,6.79,8.7,35.75,34.56,36.91,17.43,16.47,18.43,,,,,,
2026-03-17,10.21,9.58,10.76,17.0,15.44,18.2,9.57,9.11,10.05,7.69,6.7,8.62,35.76,34.6,36.92,17.42,16.5,18.37,,,,,,
2026-03-18,10.25,9.65,10.8,17.06,15.55,18.26,9.58,9.09,10.09,7.59,6.6,8.53,35.77,34.6,36.9,17.41,16.54,18.35,,,,,,
2026-03-19,10.3,9.7,10.84,17.12,15.67,18.27,9.59,9.08,10.12,7.49,6.41,8.36,35.77,34.64,36.91,17.42,16.52,18.34,,,,,,
2026-03-20,10.34,9.75,10.87,17.18,15.81,18.26,9.6,9.1,10.16,7.39,6.28,8.23,35.76,34.65,36.95,17.43,16.57,18.35,,,,,,
2026-03-21,10.38,9.76,10.92,17.24,15.89,18.34,9.61,9.11,10.18,7.29,6.21,8.15,35.75,34.6,36.92,17.46,16.58,18.39,,,,,,
2026-03-22,10.43,9.82,10.95,17.29,16.03,18.34,9.62,9.12,10.2,7.19,6.15,8.11,35.73,34.54,36.91,17.49,16.6,18.4,,,,,,
2026-03-23,10.47,9.86,10.97,17.34,16.17,18.34,9.63,9.11,10.21,7.09,5.98,7.98,35.71,34.51,36.95,17.53,16.63,18.43,11.0,19.0,8.0,8.0,35.0,19.0
2026-03-24,10.51,9.87,10.98,17.39,16.23,18.36,9.64,9.12,10.23,6.99,5.87,8.0,35.69,34.52,36.97,17.58,16.69,18.45,,,,,,
2026-03-25,10.55,9.91,11.0,17.43,16.34,18.37,9.65,9.12,10.24,6.9,5.75,8.03,35.66,34.47,36.96,17.63,16.72,18.58,,,,,,
2026-03-26,10.59,9.96,11.08,17.46,16.42,18.4,9.67,9.11,10.25,6.81,5.59,7.91,35.63,34.43,36.96,17.69,16.8,18.62,,,,,,
2026-03-27,10.62,10.0,11.16,17.5,16.46,18.41,9.68,9.11,10.25,6.71,5.46,7.8,35.6,34.39,36.97,17.75,16.89,18.66,,,,,,
2026-03-28,10.66,10.03,11.2,17.53,16.5,18.42,9.69,9.13,10.25,6.62,5.3,7.77,35.56,34.34,36.95,17.8,16.96,18.7,,,,,,
2026-03-29,10.69,10.06,11.26,17.55,16.53,18.44,9.71,9.16,10.27,6.53,5.17,7.73,35.53,34.29,36.92,17.86,17.01,18.73,,,,,,
2026-03-30,10.72,10.08,11.31,17.58,16.57,18.45,9.73,9.17,10.29,6.44,5.04,7.67,35.5,34.26,36.87,17.91,17.04,18.78,,,,,,
2026-03-31,10.75,10.11,11.34,17.61,16.64,18.46,9.76,9.2,10.33,6.34,4.86,7.63,35.48,34.29,36.82,17.96,17.09,18.79,11.0,15.0,9.0,8.0,38.0,16.5
2026-04-01,10.79,10.16,11.4,17.64,16.67,18.47,9.78,9.23,10.35,6.24,4.68,7.57,35.46,34.29,36.76,18.01,17.11,18.81,11.0,19.0,10.0,8.0,34.0,15.0
2026-04-02,10.82,10.22,11.42,17.67,16.8,18.48,9.81,9.26,10.36,6.14,4.52,7.49,35.44,34.29,36.72,18.04,17.16,18.84,,,,,,
2026-04-03,10.84,10.26,11.42,17.7,16.87,18.5,9.84,9.29,10.39,6.04,4.45,7.41,35.43,34.3,36.7,18.07,17.18,18.83,,,,,,
2026-04-04,10.87,10.29,11.44,17.73,16.94,18.53,9.87,9.32,10.43,5.94,4.38,7.32,35.42,34.35,36.69,18.1,17.21,18.85,,,,,,
2026-04-05,10.89,10.31,11.46,17.76,16.99,18.55,9.9,9.36,10.44,5.84,4.3,7.23,35.42,34.36,36.65,18.12,17.24,18.84,,,,,,
2026-04-06,10.92,10.34,11.5,17.79,17.03,18.57,9.94,9.39,10.48,5.74,4.22,7.13,35.42,34.37,36.62,18.13,17.27,18.84,,,,,,
2026-04-07,10.94,10.36,11.52,17.82,17.05,18.6,9.97,9.44,10.5,5.65,4.07,7.08,35.42,34.41,36.6,18.14,17.28,18.84,,,,,,
2026-04-08,10.96,10.37,11.53,17.84,17.07,18.62,10.0,9.46,10.54,5.56,3.99,6.98,35.43,34.43,36.58,18.15,17.32,18.84,8.0,18.0,10.0,2.0,41.0,19.0
2026-04-09,10.97,10.4,11.55,17.86,17.12,18.64,10.04,9.5,10.56,5.47,3.94,6.9,35.44,34.47,36.57,18.16,17.34,18.83,,,,,,
2026-04-10,10.99,10.41,11.57,17.88,17.16,18.64,10.07,9.53,10.58,5.39,3.89,6.81,35.45,34.5,36.57,18.16,17.36,18.83,12.0,19.0,11.0,7.0,32.0,18.0
2026-04-11,11.0,10.42,11.59,17.9,17.18,18.64,10.1,9.56,10.62,5.31,3.8,6.72,35.46,34.51,36.57,18.17,17.38,18.83,,,,,,
2026-04-12,11.01,10.44,11.61,17.91,17.18,18.63,10.13,9.59,10.65,5.23,3.67,6.64,35.47,34.55,36.6,18.17,17.4,18.82,12.0,18.0,12.0,1.0,33.0,21.0
2026-04-13,11.02,10.44,11.62,17.92,17.19,18.63,10.16,9.62,10.68,5.16,3.6,6.56,35.48,34.53,36.64,18.17,17.41,18.82,10.0,20.0,9.0,9.0,32.0,18.0
2026-04-14,11.03,10.44,11.63,17.93,17.2,18.65,10.19,9.64,10.72,5.09,3.54,6.51,35.49,34.58,36.69,18.17,17.43,18.81,,,,,,
2026-04-15,11.04,10.44,11.64,17.94,17.2,18.64,10.22,9.67,10.75,5.02,3.49,6.46,35.5,34.57,36.74,18.17,17.45,18.81,,,,,,
2026-04-16,11.04,10.44,11.65,17.95,17.21,18.63,10.25,9.68,10.79,4.96,3.44,6.4,35.51,34.61,36.74,18.18,17.47,18.81,,,,,,
2026-04-17,11.05,10.44,11.66,17.96,17.22,18.64,10.28,9.7,10.84,4.89,3.4,6.35,35.51,34.6,36.73,18.18,17.49,18.81,,,,,,
2026-04-18,11.06,10.44,11.67,17.97,17.19,18.64,10.31,9.73,10.87,4.83,3.36,6.3,35.52,34.63,36.72,18.18,17.51,18.81,,,,,,
2026-04-19,11.06,10.44,11.67,17.98,17.19,18.65,10.33,9.75,10.9,4.77,3.27,6.24,35.52,34.66,36.73,18.19,17.53,18.81,,,,,,
2026-04-20,11.07,10.44,11.68,17.99,17.22,18.67,10.36,9.77,10.92,4.72,3.2,6.19,35.53,34.67,36.79,18.2,17.52,18.82,9.0,14.0,10.0,12.0,35.0,16.0
2026-04-21,11.07,10.44,11.69,18.0,17.25,18.68,10.38,9.8,10.94,4.66,3.11,6.14,35.53,34.65,36.84,18.2,17.55,18.83,10.7,18.7,8.7,6.0,34.3,19.7
2026-04-22,11.08,10.44,11.69,18.01,17.24,18.69,10.41,9.84,10.98,4.6,3.06,6.09,35.53,34.63,36.83,18.21,17.57,18.84,,,,,,
2026-04-23,11.08,10.44,11.71,18.02,17.23,18.7,10.43,9.87,11.01,4.55,3.03,6.06,35.53,34.63,36.8,18.22,17.58,18.85,12.0,18.0,10.0,2.0,38.0,20.0
2026-04-24,11.09,10.44,11.73,18.03,17.25,18.71,10.45,9.9,11.03,4.5,2.96,6.06,35.53,34.63,36.8,18.24,17.58,18.87,,,,,,
2026-04-25,11.1,10.44,11.75,18.05,17.24,18.72,10.47,9.93,11.05,4.44,2.87,6.06,35.53,34.62,36.82,18.25,17.61,18.88,,,,,,
2026-04-26,11.1,10.44,11.78,18.06,17.22,18.74,10.49,9.95,11.07,4.39,2.81,6.07,35.53,34.63,36.82,18.26,17.65,18.91,13.0,17.0,13.0,2.0,35.0,19.0
2026-04-27,11.11,10.44,11.8,18.07,17.2,18.75,10.51,9.97,11.1,4.34,2.77,6.0,35.52,34.63,36.81,18.27,17.66,18.92,,,,,,
2026-04-28,11.12,10.44,11.83,18.08,17.17,18.77,10.53,9.98,11.14,4.29,2.73,5.94,35.52,34.64,36.79,18.29,17.67,18.94,,,,,,
2026-04-29,11.13,10.44,11.86,18.09,17.15,18.79,10.55,9.99,11.19,4.23,2.69,5.86,35.52,34.59,36.82,18.3,17.67,18.94,,,,,,
2026-04-30,11.14,10.44,11.88,18.1,17.13,18.81,10.57,9.98,11.2,4.18,2.65,5.79,35.53,34.52,36.84,18.31,17.68,18.97,14.0,20.0,11.0,1.0,36.0,16.0
2026-05-01,11.15,10.46,11.89,18.11,17.1,18.83,10.59,9.98,11.24,4.13,2.61,5.72,35.53,34.49,36.87,18.32,17.68,18.98,,,,,,
2026-05-02,11.17,10.46,11.91,18.12,17.07,18.86,10.61,10.0,11.27,4.07,2.55,5.64,35.53,34.51,36.89,18.33,17.69,19.0,,,,,,
2026-05-03,11.18,10.47,11.93,18.13,17.05,18.89,10.62,10.01,11.3,4.02,2.5,5.59,35.54,34.48,36.92,18.34,17.69,19.0,,,,,,
2026-05-04,11.2,10.47,11.94,18.14,17.05,18.91,10.64,10.03,11.32,3.96,2.43,5.54,35.55,34.45,36.94,18.34,17.69,19.0,12.0,20.0,12.0,2.0,33.5,18.0
2026-05-05,11.21,10.49,11.96,18.15,17.06,18.93,10.67,10.02,11.35,3.9,2.41,5.52,35.57,34.4,36.95,18.34,17.69,19.0,10.0,18.0,11.0,2.0,39.0,18.0
2026-05-06,11.23,10.5,11.97,18.15,17.01,18.96,10.69,10.04,11.38,3.84,2.37,5.49,35.59,34.38,36.95,18.33,17.69,19.0,10.0,15.0,12.0,1.0,41.0,17.0
