date,Con (to 2015 election),Con (to 2015 election) (low),Con (to 2015 election) (high),Con (to 2017 election),Con (to 2017 election) (low),Con (to 2017 election) (high),Con (to 2019 election),Con (to 2019 election) (low),Con (to 2019 election) (high),Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2015 election),Lab (to 2015 election) (low),Lab (to 2015 election) (high),Lab (to 2017 election),Lab (to 2017 election) (low),Lab (to 2017 election) (high),Lab (to 2019 election),Lab (to 2019 election) (low),Lab (to 2019 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2015 election),LDem (to 2015 election) (low),LDem (to 2015 election) (high),LDem (to 2017 election),LDem (to 2017 election) (low),LDem (to 2017 election) (high),LDem (to 2019 election),LDem (to 2019 election) (low),LDem (to 2019 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (to 2015 election),Ukip (to 2015 election) (low),Ukip (to 2015 election) (high),Ukip (to 2017 election),Ukip (to 2017 election) (low),Ukip (to 2017 election) (high),Grn (to 2015 election),Grn (to 2015 election) (low),Grn (to 2015 election) (high),Grn (to 2017 election),Grn (to 2017 election) (low),Grn (to 2017 election) (high),Grn (to 2019 election),Grn (to 2019 election) (low),Grn (to 2019 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),Reform (to 2019 election),Reform (to 2019 election) (low),Reform (to 2019 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),Reform (poll)
2014-05-14,33.94,26.66,39.5,,,,,,,,,,,,,38.11,31.29,45.05,,,,,,,,,,,,,10.28,3.71,18.15,,,,,,,,,,,,,10.94,3.66,16.5,,,,4.83,-3.69,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-15,33.95,26.42,39.56,,,,,,,,,,,,,38.09,30.99,45.11,,,,,,,,,,,,,10.23,3.33,18.2,,,,,,,,,,,,,10.95,3.42,16.56,,,,4.86,-3.7,9.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-16,33.96,26.18,39.65,,,,,,,,,,,,,38.07,30.9,45.17,,,,,,,,,,,,,10.18,3.03,18.23,,,,,,,,,,,,,10.96,3.18,16.65,,,,4.89,-3.7,9.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-17,33.97,25.98,39.7,,,,,,,,,,,,,38.06,30.83,45.24,,,,,,,,,,,,,10.14,2.93,18.24,,,,,,,,,,,,,10.97,2.98,16.7,,,,4.91,-3.7,9.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-18,33.98,25.8,39.75,,,,,,,,,,,,,38.04,30.76,45.28,,,,,,,,,,,,,10.11,2.83,18.24,,,,,,,,,,,,,10.98,2.8,16.75,,,,4.94,-3.7,10.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-19,33.99,25.65,39.78,,,,,,,,,,,,,38.03,30.7,45.33,,,,,,,,,,,,,10.07,2.76,18.24,,,,,,,,,,,,,10.99,2.65,16.78,,,,4.96,-3.7,10.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20,33.99,25.52,39.78,,,,,,,,,,,,,38.02,30.65,45.36,,,,,,,,,,,,,10.05,2.69,18.25,,,,,,,,,,,,,10.99,2.52,16.78,,,,4.97,-3.7,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21,33.99,25.41,39.79,,,,,,,,,,,,,38.01,30.61,45.38,,,,,,,,,,,,,10.03,2.64,18.25,,,,,,,,,,,,,10.99,2.42,16.79,,,,4.98,-3.7,10.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-22,34.0,25.34,39.79,,,,,,,,,,,,,38.01,30.59,45.38,,,,,,,,,,,,,10.02,2.6,18.25,,,,,,,,,,,,,11.0,2.34,16.79,,,,4.99,-3.7,10.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-23,34.0,25.3,39.79,,,,,,,,,,,,,38.0,30.57,45.39,,,,,,,,,,,,,10.01,2.58,18.25,,,,,,,,,,,,,11.0,2.3,16.79,,,,5.0,-3.71,10.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-24,34.0,25.27,39.79,,,,,,,,,,,,,38.0,30.56,45.39,,,,,,,,,,,,,10.0,2.56,18.25,,,,,,,,,,,,,11.0,2.27,16.79,,,,5.0,-3.74,10.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-25,34.0,25.25,39.79,,,,,,,,,,,,,38.0,30.56,45.39,,,,,,,,,,,,,10.0,2.56,18.25,,,,,,,,,,,,,11.0,2.25,16.79,,,,5.0,-3.75,10.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-26,34.0,25.28,39.95,,,,,,,,,,,,,38.0,29.28,43.95,,,,,,,,,,,,,10.0,1.28,15.95,,,,,,,,,,,,,11.0,2.28,16.95,,,,5.0,-3.72,10.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-07,34.0,26.72,39.95,,,,,,,,,,,,,38.0,30.72,43.95,,,,,,,,,,,,,10.0,2.72,15.95,,,,,,,,,,,,,11.0,3.72,16.95,,,,5.0,-2.28,10.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-08,34.0,25.89,39.9,,,,,,,,,,,,,38.0,31.11,46.48,,,,,,,,,,,,,10.0,2.7,15.9,,,,,,,,,,,,,11.0,4.11,16.97,,,,5.0,-1.89,10.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-09,34.0,25.89,39.89,,,,,,,,,,,,,38.01,31.13,46.48,,,,,,,,,,,,,10.0,2.7,15.89,,,,,,,,,,,,,11.0,4.12,16.96,,,,5.0,-1.88,10.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-10,33.99,25.89,39.85,,,,,,,,,,,,,38.02,31.18,46.47,,,,,,,,,,,,,9.99,2.71,15.85,,,,,,,,,,,,,11.0,4.13,16.96,,,,5.0,-1.86,10.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-11,33.98,25.89,39.77,,,,,,,,,,,,,38.04,31.26,46.46,,,,,,,,,,,,,9.99,2.75,15.82,,,,,,,,,,,,,10.99,4.17,16.94,,,,4.99,-1.83,10.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-12,33.96,25.89,39.65,,,,,,,,,,,,,38.08,31.4,46.44,,,,,,,,,,,,,9.98,2.81,15.82,,,,,,,,,,,,,10.99,4.21,16.9,,,,4.99,-1.79,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-13,33.94,25.89,39.48,,,,,,,,,,,,,38.14,31.61,46.43,,,,,,,,,,,,,9.96,2.89,15.77,,,,,,,,,,,,,10.98,4.29,16.8,,,,4.98,-1.71,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-14,33.9,25.89,39.31,,,,,,,,,,,,,38.23,31.89,46.39,,,,,,,,,,,,,9.93,2.89,15.54,,,,,,,,,,,,,10.97,4.38,16.72,,,,4.97,-1.62,10.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-15,33.85,25.89,39.15,,,,,,,,,,,,,38.35,32.15,46.34,,,,,,,,,,,,,9.9,2.89,15.29,,,,,,,,,,,,,10.95,4.5,16.71,,,,4.95,-1.5,10.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-16,33.79,25.91,39.08,,,,,,,,,,,,,38.5,32.44,46.28,,,,,,,,,,,,,9.86,2.89,15.19,,,,,,,,,,,,,10.93,4.65,16.63,,,,4.93,-1.35,10.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-17,33.71,26.26,38.95,,,,,,,,,,,,,38.68,32.47,46.27,,,,,,,,,,,,,9.8,2.89,15.11,,,,,,,,,,,,,10.9,4.83,16.51,,,,4.9,-1.17,10.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-18,33.61,26.81,38.84,,,,,,,,,,,,,38.91,32.67,46.27,,,,,,,,,,,,,9.74,3.03,15.09,,,,,,,,,,,,,10.87,4.89,16.38,,,,4.87,-1.11,10.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-19,33.49,27.5,38.81,,,,,,,,,,,,,39.18,33.28,46.27,,,,,,,,,,,,,9.66,3.71,15.0,,,,,,,,,,,,,10.83,4.96,16.2,,,,4.83,-1.03,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-20,33.36,27.51,38.55,,,,,,,,,,,,,39.49,34.02,46.25,,,,,,,,,,,,,9.57,3.84,14.76,,,,,,,,,,,,,10.79,5.23,16.08,,,,4.79,-0.76,10.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-21,33.21,27.62,38.12,,,,,,,,,,,,,39.84,34.5,46.22,,,,,,,,,,,,,9.48,3.9,14.47,,,,,,,,,,,,,10.74,5.3,15.75,,,,4.74,-0.7,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-22,33.05,27.79,37.76,,,,,,,,,,,,,40.22,34.96,46.12,,,,,,,,,,,,,9.37,4.11,14.07,,,,,,,,,,,,,10.68,5.42,15.39,,,,4.68,-0.58,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-23,32.87,27.61,37.45,,,,,,,,,,,,,40.63,35.37,46.25,,,,,,,,,,,,,9.25,3.98,13.82,,,,,,,,,,,,,10.62,5.36,15.18,,,,4.62,-0.64,9.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-24,32.69,27.24,37.04,,,,,,,,,,,,,41.06,35.75,46.27,,,,,,,,,,,,,9.13,3.69,13.38,,,,,,,,,,,,,10.56,5.17,14.7,,,,4.56,-0.83,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-25,32.5,27.02,36.56,,,,,,,,,,,,,41.5,36.01,46.27,,,,,,,,,,,,,9.0,3.54,13.11,,,,,,,,,,,,,10.5,5.13,14.62,,,,4.5,-0.87,8.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-26,32.31,26.79,36.42,,,,,,,,,,,,,41.94,36.04,46.38,,,,,,,,,,,,,8.87,3.4,12.99,,,,,,,,,,,,,10.44,5.1,14.55,,,,4.44,-0.9,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-27,32.13,26.55,36.59,,,,,,,,,,,,,42.37,36.04,46.81,,,,,,,,,,,,,8.75,3.19,13.23,,,,,,,,,,,,,10.38,4.93,14.85,,,,4.38,-1.07,8.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-28,31.95,26.13,37.13,,,,,,,,,,,,,42.78,36.04,47.41,,,,,,,,,,,,,8.63,2.95,13.8,,,,,,,,,,,,,10.32,4.75,15.43,,,,4.32,-1.24,9.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-29,31.79,25.93,37.6,,,,,,,,,,,,,43.16,36.02,48.03,,,,,,,,,,,,,8.52,2.77,13.97,,,,,,,,,,,,,10.26,4.62,15.61,,,,4.26,-1.38,9.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,31.64,25.73,37.73,,,,,,,,,,,,,43.51,35.89,48.59,,,,,,,,,,,,,8.43,2.66,14.01,,,,,,,,,,,,,10.21,4.52,15.71,,,,4.21,-1.48,9.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-01,31.51,25.65,37.73,,,,,,,,,,,,,43.82,35.89,49.03,,,,,,,,,,,,,8.34,2.6,14.01,,,,,,,,,,,,,10.17,4.44,15.78,,,,4.17,-1.56,9.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-02,31.39,25.52,37.73,,,,,,,,,,,,,44.09,35.89,49.4,,,,,,,,,,,,,8.26,2.4,14.01,,,,,,,,,,,,,10.13,4.26,15.85,,,,4.13,-1.74,9.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-03,31.29,25.15,37.73,,,,,,,,,,,,,44.32,35.89,49.91,,,,,,,,,,,,,8.2,2.04,14.31,,,,,,,,,,,,,10.1,3.92,16.08,,,,4.1,-2.08,10.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-04,31.21,24.91,37.82,,,,,,,,,,,,,44.5,35.89,50.5,,,,,,,,,,,,,8.14,1.78,14.68,,,,,,,,,,,,,10.07,3.71,16.13,,,,4.07,-2.29,10.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-05,31.15,24.74,37.95,,,,,,,,,,,,,44.65,35.74,51.02,,,,,,,,,,,,,8.1,1.6,14.74,,,,,,,,,,,,,10.05,3.55,16.43,,,,4.05,-2.45,10.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-06,31.1,24.72,37.97,,,,,,,,,,,,,44.77,35.71,51.43,,,,,,,,,,,,,8.07,1.44,14.75,,,,,,,,,,,,,10.03,3.41,16.67,,,,4.03,-2.59,10.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-07,31.06,24.65,37.99,,,,,,,,,,,,,44.86,35.69,51.71,,,,,,,,,,,,,8.04,1.34,14.91,,,,,,,,,,,,,10.02,3.32,16.73,,,,4.02,-2.68,10.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-08,31.04,24.49,38.1,,,,,,,,,,,,,44.92,35.68,51.73,,,,,,,,,,,,,8.02,1.26,15.03,,,,,,,,,,,,,10.01,3.25,16.74,,,,4.01,-2.75,10.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-09,31.02,24.39,38.18,,,,,,,,,,,,,44.96,35.66,51.74,,,,,,,,,,,,,8.01,1.2,15.08,,,,,,,,,,,,,10.01,3.2,16.75,,,,4.01,-2.8,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-10,31.01,24.32,38.23,,,,,,,,,,,,,44.98,35.66,51.75,,,,,,,,,,,,,8.01,1.17,15.09,,,,,,,,,,,,,10.0,3.17,16.75,,,,4.0,-2.83,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-11,31.0,24.28,38.25,,,,,,,,,,,,,44.99,35.66,51.76,,,,,,,,,,,,,8.0,1.16,15.09,,,,,,,,,,,,,10.0,3.15,16.76,,,,4.0,-2.85,10.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-12,31.0,24.27,38.26,,,,,,,,,,,,,45.0,35.65,51.76,,,,,,,,,,,,,8.0,1.15,15.09,,,,,,,,,,,,,10.0,3.15,16.76,,,,4.0,-2.85,10.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-13,31.0,24.2,38.21,,,,,,,,,,,,,45.0,38.2,52.21,,,,,,,,,,,,,8.0,1.2,15.21,,,,,,,,,,,,,10.0,3.2,17.21,,,,4.0,-2.8,11.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-26,31.0,23.93,38.73,,,,,,,,,,,,,45.0,37.93,52.73,,,,,,,,,,,,,8.0,0.93,15.73,,,,,,,,,,,,,10.0,2.93,17.73,,,,4.0,-3.07,11.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-27,31.0,24.21,38.8,,,,,,,,,,,,,45.0,34.72,52.15,,,,,,,,,,,,,8.0,1.21,15.8,,,,,,,,,,,,,10.0,3.21,17.8,,,,4.0,-2.79,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-28,31.0,24.21,38.8,,,,,,,,,,,,,45.0,34.72,52.14,,,,,,,,,,,,,8.0,1.21,15.8,,,,,,,,,,,,,10.0,3.21,17.8,,,,4.0,-2.79,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-29,31.0,24.22,38.79,,,,,,,,,,,,,44.99,34.72,52.1,,,,,,,,,,,,,8.0,1.22,15.79,,,,,,,,,,,,,10.0,3.23,17.79,,,,4.0,-2.78,11.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-30,31.01,24.24,38.78,,,,,,,,,,,,,44.98,34.72,52.03,,,,,,,,,,,,,8.01,1.24,15.78,,,,,,,,,,,,,10.01,3.25,17.78,,,,4.0,-2.76,11.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,31.01,24.26,38.76,,,,,,,,,,,,,44.96,34.73,51.93,,,,,,,,,,,,,8.01,1.26,15.76,,,,,,,,,,,,,10.02,3.27,17.77,,,,4.0,-2.75,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-01,31.02,24.3,38.74,,,,,,,,,,,,,44.93,34.74,51.78,,,,,,,,,,,,,8.02,1.3,15.74,,,,,,,,,,,,,10.03,3.31,17.74,,,,4.0,-2.71,11.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-02,31.03,24.35,38.71,,,,,,,,,,,,,44.9,34.75,51.7,,,,,,,,,,,,,8.03,1.35,15.71,,,,,,,,,,,,,10.04,3.36,17.71,,,,4.0,-2.68,11.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-03,31.04,24.38,38.67,,,,,,,,,,,,,44.85,34.77,51.67,,,,,,,,,,,,,8.04,1.38,15.67,,,,,,,,,,,,,10.06,3.4,17.68,,,,4.0,-2.67,11.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-04,31.06,24.45,38.62,,,,,,,,,,,,,44.8,34.79,51.64,,,,,,,,,,,,,8.06,1.46,15.62,,,,,,,,,,,,,10.08,3.5,17.63,,,,4.0,-2.64,11.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-05,31.07,24.58,38.56,,,,,,,,,,,,,44.74,34.81,51.63,,,,,,,,,,,,,8.07,1.58,15.56,,,,,,,,,,,,,10.11,3.63,17.58,,,,4.0,-2.55,11.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-06,31.09,24.69,38.5,,,,,,,,,,,,,44.68,34.84,51.52,,,,,,,,,,,,,8.09,1.69,15.5,,,,,,,,,,,,,10.14,3.75,17.52,,,,4.0,-2.45,11.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-07,31.11,24.82,38.43,,,,,,,,,,,,,44.6,34.85,51.29,,,,,,,,,,,,,8.11,1.82,15.43,,,,,,,,,,,,,10.17,3.87,17.46,,,,4.0,-2.33,11.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-08,31.14,24.94,38.35,,,,,,,,,,,,,44.53,34.86,51.05,,,,,,,,,,,,,8.14,1.94,15.35,,,,,,,,,,,,,10.2,4.01,17.4,,,,4.0,-2.21,10.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-09,31.16,25.06,38.27,,,,,,,,,,,,,44.44,34.86,50.81,,,,,,,,,,,,,8.16,2.06,15.27,,,,,,,,,,,,,10.24,4.07,17.35,,,,4.0,-2.1,10.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-10,31.19,25.07,38.18,,,,,,,,,,,,,44.35,34.86,50.61,,,,,,,,,,,,,8.19,2.07,15.18,,,,,,,,,,,,,10.28,4.08,17.34,,,,4.0,-1.98,10.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-11,31.21,25.1,38.08,,,,,,,,,,,,,44.26,34.89,50.53,,,,,,,,,,,,,8.21,2.1,15.08,,,,,,,,,,,,,10.32,4.28,17.33,,,,4.0,-1.93,10.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-12,31.24,25.35,37.98,,,,,,,,,,,,,44.16,34.97,50.2,,,,,,,,,,,,,8.24,2.35,14.98,,,,,,,,,,,,,10.36,4.56,17.32,,,,4.0,-1.92,10.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-13,31.27,25.6,37.88,,,,,,,,,,,,,44.06,35.04,49.87,,,,,,,,,,,,,8.27,2.6,14.88,,,,,,,,,,,,,10.4,4.67,17.32,,,,4.0,-1.85,10.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-14,31.3,25.65,37.77,,,,,,,,,,,,,43.96,35.11,49.55,,,,,,,,,,,,,8.3,2.65,14.77,,,,,,,,,,,,,10.45,4.67,17.31,,,,4.0,-1.72,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-15,31.33,25.65,37.71,,,,,,,,,,,,,43.86,35.12,49.47,,,,,,,,,,,,,8.33,2.65,14.71,,,,,,,,,,,,,10.49,4.66,17.3,,,,4.0,-1.77,10.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-16,31.36,25.65,37.69,,,,,,,,,,,,,43.76,35.13,49.43,,,,,,,,,,,,,8.36,2.65,14.69,,,,,,,,,,,,,10.53,4.65,17.3,,,,4.0,-1.63,10.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-17,31.38,25.65,37.68,,,,,,,,,,,,,43.65,35.13,49.42,,,,,,,,,,,,,8.38,2.65,14.68,,,,,,,,,,,,,10.58,4.65,17.29,,,,4.0,-1.48,10.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-18,31.41,25.65,37.68,,,,,,,,,,,,,43.55,35.13,49.42,,,,,,,,,,,,,8.41,2.65,14.68,,,,,,,,,,,,,10.62,4.65,17.29,,,,4.0,-1.35,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-19,31.44,25.65,37.67,,,,,,,,,,,,,43.45,35.13,49.42,,,,,,,,,,,,,8.44,2.65,14.67,,,,,,,,,,,,,10.66,4.65,17.29,,,,4.0,-1.35,10.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-20,31.47,25.65,37.67,,,,,,,,,,,,,43.35,35.14,49.42,,,,,,,,,,,,,8.47,2.65,14.67,,,,,,,,,,,,,10.71,4.65,17.29,,,,4.0,-1.35,10.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-21,31.5,25.65,37.67,,,,,,,,,,,,,43.25,35.14,49.42,,,,,,,,,,,,,8.5,2.65,14.67,,,,,,,,,,,,,10.75,4.66,17.29,,,,4.0,-1.35,10.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-22,31.53,25.65,37.67,,,,,,,,,,,,,43.16,35.14,49.42,,,,,,,,,,,,,8.53,2.65,14.67,,,,,,,,,,,,,10.79,4.78,17.29,,,,4.0,-1.35,9.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-23,31.55,25.65,37.67,,,,,,,,,,,,,43.07,35.15,49.25,,,,,,,,,,,,,8.55,2.65,14.67,,,,,,,,,,,,,10.83,4.86,17.23,,,,4.0,-1.35,9.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-24,31.58,25.68,37.67,,,,,,,,,,,,,42.98,35.15,49.08,,,,,,,,,,,,,8.58,2.68,14.67,,,,,,,,,,,,,10.87,4.92,17.17,,,,4.0,-1.36,9.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-25,31.6,25.71,37.67,,,,,,,,,,,,,42.89,35.15,48.91,,,,,,,,,,,,,8.6,2.71,14.67,,,,,,,,,,,,,10.9,4.99,17.11,,,,4.0,-1.41,9.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-26,31.63,25.77,37.67,,,,,,,,,,,,,42.8,35.15,48.8,,,,,,,,,,,,,8.63,2.77,14.67,,,,,,,,,,,,,10.94,5.0,17.03,,,,4.0,-1.47,9.63,,,,,,,,,,,,,,,,,,,,,,31.0,45.0,8.0,10.0,4.0,
2014-08-27,31.65,25.9,37.65,,,,,,,,,,,,,42.72,35.16,48.74,,,,,,,,,,,,,8.65,2.9,14.65,,,,,,,,,,,,,10.98,5.0,16.98,,,,4.0,-1.52,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-28,31.67,25.93,37.58,,,,,,,,,,,,,42.65,35.16,48.56,,,,,,,,,,,,,8.67,2.93,14.58,,,,,,,,,,,,,11.01,5.0,16.92,,,,4.0,-1.48,9.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-29,31.69,25.93,37.51,,,,,,,,,,,,,42.57,35.16,48.39,,,,,,,,,,,,,8.69,2.93,14.51,,,,,,,,,,,,,11.04,5.0,16.86,,,,4.0,-1.38,9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-30,31.71,25.95,37.45,,,,,,,,,,,,,42.5,35.16,48.23,,,,,,,,,,,,,8.71,2.96,14.45,,,,,,,,,,,,,11.07,5.0,16.81,,,,4.0,-1.35,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-31,31.73,25.98,37.39,,,,,,,,,,,,,42.43,35.15,48.08,,,,,,,,,,,,,8.73,2.98,14.39,,,,,,,,,,,,,11.1,5.0,16.76,,,,4.0,-1.35,9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-01,31.75,25.95,37.35,,,,,,,,,,,,,42.37,35.14,47.99,,,,,,,,,,,,,8.75,2.96,14.35,,,,,,,,,,,,,11.13,5.0,16.71,,,,4.0,-1.35,9.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-02,31.77,25.93,37.34,,,,,,,,,,,,,42.3,35.13,47.96,,,,,,,,,,,,,8.77,2.93,14.34,,,,,,,,,,,,,11.16,5.0,16.7,,,,4.0,-1.35,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-03,31.79,25.93,37.34,,,,,,,,,,,,,42.24,35.11,47.94,,,,,,,,,,,,,8.79,2.93,14.34,,,,,,,,,,,,,11.18,5.0,16.7,,,,4.0,-1.35,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-04,31.8,25.93,37.33,,,,,,,,,,,,,42.18,35.01,47.92,,,,,,,,,,,,,8.8,2.93,14.33,,,,,,,,,,,,,11.21,5.0,16.7,,,,4.0,-1.35,9.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-05,31.82,25.93,37.33,,,,,,,,,,,,,42.13,34.92,47.9,,,,,,,,,,,,,8.82,2.93,14.32,,,,,,,,,,,,,11.23,5.0,16.69,,,,4.0,-1.34,9.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-06,31.84,25.65,38.42,,,,,,,,,,,,,42.08,34.81,47.7,,,,,,,,,,,,,8.84,2.65,15.42,,,,,,,,,,,,,11.25,4.65,17.84,,,,4.0,-1.92,10.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-07,31.85,25.65,38.63,,,,,,,,,,,,,42.03,34.74,47.5,,,,,,,,,,,,,8.85,2.65,15.63,,,,,,,,,,,,,11.28,4.65,18.54,,,,4.0,-1.89,10.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-08,31.87,25.65,38.63,,,,,,,,,,,,,41.97,34.66,47.39,,,,,,,,,,,,,8.86,2.65,15.62,,,,,,,,,,,,,11.3,4.65,18.54,,,,4.0,-1.89,10.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-09,31.88,25.65,38.63,,,,,,,,,,,,,41.93,34.65,47.38,,,,,,,,,,,,,8.88,2.65,15.62,,,,,,,,,,,,,11.32,4.66,18.53,,,,4.0,-1.89,10.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
