date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (2019-24),Con (2019-24) (low),Con (2019-24) (high),Grn (2019-24),Grn (2019-24) (low),Grn (2019-24) (high),LDem (2019-24),LDem (2019-24) (low),LDem (2019-24) (high),Lab (2019-24),Lab (2019-24) (low),Lab (2019-24) (high),PC (2019-24),PC (2019-24) (low),PC (2019-24) (high),Reform (2019-24),Reform (2019-24) (low),Reform (2019-24) (high),SNP (2019-24),SNP (2019-24) (low),SNP (2019-24) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2021-06-12,,,,,,,,,,,,,,,,,,,,,,61.76,60.53,63.08,4.06,3.57,4.54,6.66,6.06,7.45,18.61,17.68,19.76,0.65,0.42,0.92,2.82,2.31,3.27,3.31,2.97,3.69,,,,,,,
2021-06-13,,,,,,,,,,,,,,,,,,,,,,61.7,60.45,63.03,4.07,3.57,4.54,6.68,6.08,7.48,18.61,17.69,19.74,0.65,0.42,0.91,2.83,2.31,3.26,3.3,2.96,3.68,,,,,,,
2021-06-14,,,,,,,,,,,,,,,,,,,,,,61.65,60.37,62.98,4.08,3.58,4.54,6.7,6.11,7.5,18.62,17.7,19.73,0.65,0.42,0.9,2.84,2.32,3.26,3.3,2.95,3.68,,,,,,,
2021-06-15,,,,,,,,,,,,,,,,,,,,,,61.59,60.28,62.89,4.09,3.58,4.54,6.73,6.13,7.52,18.62,17.71,19.71,0.64,0.42,0.9,2.84,2.32,3.27,3.29,2.94,3.68,,,,,,,
2021-06-16,,,,,,,,,,,,,,,,,,,,,,61.54,60.2,62.8,4.1,3.59,4.55,6.75,6.15,7.55,18.63,17.72,19.69,0.64,0.41,0.9,2.85,2.33,3.27,3.29,2.94,3.67,,,,,,,
2021-06-17,,,,,,,,,,,,,,,,,,,,,,61.48,60.14,62.78,4.1,3.6,4.54,6.77,6.17,7.57,18.64,17.72,19.68,0.64,0.41,0.9,2.86,2.34,3.27,3.28,2.93,3.65,66.0,16.0,5.0,2.0,3.0,1.0,4.0
2021-06-18,,,,,,,,,,,,,,,,,,,,,,61.42,60.08,62.75,4.11,3.61,4.55,6.79,6.18,7.59,18.64,17.71,19.65,0.64,0.4,0.9,2.87,2.34,3.28,3.28,2.93,3.64,,,,,,,
2021-06-19,,,,,,,,,,,,,,,,,,,,,,61.36,60.0,62.7,4.12,3.62,4.55,6.81,6.2,7.61,18.65,17.71,19.63,0.64,0.4,0.91,2.88,2.35,3.29,3.27,2.92,3.63,,,,,,,
2021-06-20,,,,,,,,,,,,,,,,,,,,,,61.3,59.91,62.64,4.14,3.64,4.56,6.84,6.22,7.64,18.66,17.7,19.6,0.65,0.39,0.91,2.89,2.36,3.3,3.27,2.92,3.61,,,,,,,
2021-06-21,,,,,,,,,,,,,,,,,,,,,,61.24,59.83,62.58,4.15,3.65,4.57,6.86,6.24,7.65,18.67,17.7,19.62,0.65,0.39,0.91,2.9,2.37,3.32,3.26,2.91,3.61,,,,,,,
2021-06-22,,,,,,,,,,,,,,,,,,,,,,61.18,59.74,62.5,4.16,3.66,4.58,6.88,6.26,7.67,18.67,17.7,19.64,0.65,0.39,0.91,2.91,2.38,3.33,3.26,2.91,3.61,,,,,,,
2021-06-23,,,,,,,,,,,,,,,,,,,,,,61.12,59.66,62.42,4.17,3.68,4.58,6.9,6.29,7.69,18.68,17.7,19.62,0.65,0.39,0.92,2.92,2.39,3.34,3.25,2.9,3.6,,,,,,,
2021-06-24,,,,,,,,,,,,,,,,,,,,,,61.06,59.6,62.37,4.18,3.69,4.59,6.92,6.32,7.71,18.69,17.7,19.62,0.65,0.4,0.92,2.93,2.4,3.35,3.25,2.9,3.6,60.0,17.0,9.0,3.0,3.0,0.0,5.0
2021-06-25,,,,,,,,,,,,,,,,,,,,,,61.0,59.55,62.3,4.2,3.7,4.6,6.94,6.34,7.72,18.7,17.7,19.66,0.65,0.4,0.93,2.94,2.41,3.35,3.24,2.89,3.6,,,,,,,
2021-06-26,,,,,,,,,,,,,,,,,,,,,,60.94,59.45,62.22,4.21,3.72,4.61,6.96,6.35,7.74,18.7,17.71,19.67,0.65,0.41,0.93,2.95,2.42,3.35,3.24,2.88,3.59,,,,,,,
2021-06-27,,,,,,,,,,,,,,,,,,,,,,60.87,59.41,62.18,4.22,3.74,4.62,6.99,6.37,7.76,18.71,17.7,19.68,0.65,0.41,0.93,2.95,2.44,3.36,3.23,2.88,3.59,,,,,,,
2021-06-28,,,,,,,,,,,,,,,,,,,,,,60.81,59.36,62.13,4.24,3.75,4.64,7.01,6.37,7.77,18.72,17.7,19.69,0.66,0.4,0.93,2.96,2.45,3.37,3.23,2.87,3.59,,,,,,,
2021-06-29,,,,,,,,,,,,,,,,,,,,,,60.74,59.27,62.09,4.25,3.77,4.65,7.03,6.39,7.79,18.73,17.7,19.72,0.66,0.41,0.93,2.97,2.47,3.38,3.22,2.87,3.58,,,,,,,
2021-06-30,,,,,,,,,,,,,,,,,,,,,,60.68,59.19,62.04,4.26,3.79,4.67,7.05,6.41,7.8,18.74,17.71,19.75,0.66,0.42,0.93,2.98,2.49,3.39,3.22,2.86,3.58,60.0,19.0,9.0,4.0,4.0,1.0,3.0
2021-07-01,,,,,,,,,,,,,,,,,,,,,,60.61,59.11,62.01,4.28,3.8,4.68,7.07,6.43,7.82,18.75,17.71,19.78,0.66,0.43,0.93,2.99,2.5,3.4,3.21,2.86,3.57,,,,,,,
2021-07-02,,,,,,,,,,,,,,,,,,,,,,60.54,59.02,61.97,4.29,3.82,4.68,7.1,6.45,7.84,18.76,17.72,19.81,0.66,0.43,0.93,3.0,2.52,3.41,3.21,2.85,3.56,,,,,,,
2021-07-03,,,,,,,,,,,,,,,,,,,,,,60.47,58.93,61.9,4.31,3.84,4.71,7.12,6.46,7.86,18.77,17.73,19.81,0.66,0.43,0.93,3.01,2.53,3.41,3.2,2.85,3.54,,,,,,,
2021-07-04,,,,,,,,,,,,,,,,,,,,,,60.41,58.83,61.81,4.32,3.85,4.73,7.14,6.48,7.87,18.78,17.73,19.8,0.67,0.43,0.93,3.02,2.55,3.42,3.2,2.84,3.53,,,,,,,
2021-07-05,,,,,,,,,,,,,,,,,,,,,,60.34,58.79,61.75,4.34,3.87,4.74,7.16,6.5,7.89,18.79,17.75,19.8,0.67,0.43,0.93,3.03,2.57,3.42,3.19,2.84,3.52,,,,,,,
2021-07-06,,,,,,,,,,,,,,,,,,,,,,60.27,58.74,61.7,4.35,3.89,4.74,7.19,6.53,7.91,18.8,17.77,19.83,0.67,0.44,0.93,3.04,2.59,3.43,3.19,2.84,3.51,,,,,,,
2021-07-07,,,,,,,,,,,,,,,,,,,,,,60.2,58.68,61.61,4.36,3.91,4.76,7.21,6.56,7.92,18.81,17.79,19.87,0.67,0.44,0.94,3.05,2.6,3.43,3.18,2.84,3.51,,,,,,,
2021-07-08,,,,,,,,,,,,,,,,,,,,,,60.13,58.61,61.53,4.38,3.93,4.78,7.23,6.59,7.94,18.83,17.81,19.9,0.68,0.44,0.95,3.06,2.62,3.43,3.18,2.85,3.5,63.0,16.0,8.0,4.0,2.0,0.0,3.0
2021-07-09,,,,,,,,,,,,,,,,,,,,,,60.06,58.54,61.47,4.39,3.94,4.79,7.25,6.62,7.96,18.84,17.84,19.93,0.68,0.44,0.96,3.07,2.64,3.44,3.17,2.84,3.5,,,,,,,
2021-07-10,,,,,,,,,,,,,,,,,,,,,,59.99,58.47,61.43,4.4,3.95,4.81,7.28,6.66,7.97,18.85,17.88,19.96,0.68,0.44,0.97,3.08,2.65,3.44,3.17,2.83,3.49,,,,,,,
2021-07-11,,,,,,,,,,,,,,,,,,,,,,59.92,58.4,61.37,4.42,3.96,4.84,7.3,6.67,7.99,18.87,17.86,19.97,0.68,0.44,0.97,3.09,2.67,3.45,3.16,2.81,3.49,,,,,,,
2021-07-12,,,,,,,,,,,,,,,,,,,,,,59.85,58.32,61.33,4.43,3.97,4.86,7.33,6.69,8.0,18.88,17.84,19.98,0.68,0.44,0.97,3.1,2.7,3.46,3.16,2.81,3.48,,,,,,,
2021-07-13,,,,,,,,,,,,,,,,,,,,,,59.77,58.25,61.23,4.44,3.98,4.88,7.35,6.71,8.02,18.89,17.84,19.99,0.69,0.44,0.97,3.11,2.71,3.48,3.16,2.81,3.47,,,,,,,
2021-07-14,,,,,,,,,,,,,,,,,,,,,,59.7,58.18,61.13,4.45,3.98,4.89,7.38,6.73,8.03,18.91,17.86,20.0,0.69,0.44,0.97,3.12,2.72,3.49,3.15,2.81,3.45,,,,,,,
2021-07-15,,,,,,,,,,,,,,,,,,,,,,59.63,58.12,61.08,4.46,4.0,4.91,7.4,6.78,8.05,18.92,17.87,20.0,0.69,0.45,0.97,3.13,2.74,3.5,3.15,2.81,3.44,,,,,,,
2021-07-16,,,,,,,,,,,,,,,,,,,,,,59.56,58.05,61.04,4.48,4.02,4.92,7.43,6.81,8.06,18.94,17.88,20.01,0.69,0.45,0.97,3.14,2.75,3.51,3.15,2.81,3.44,60.0,18.0,8.0,5.0,4.0,1.0,2.0
2021-07-17,,,,,,,,,,,,,,,,,,,,,,59.49,57.99,60.97,4.49,4.04,4.93,7.45,6.84,8.09,18.95,17.9,20.01,0.69,0.45,0.97,3.15,2.77,3.52,3.14,2.81,3.43,,,,,,,
2021-07-18,,,,,,,,,,,,,,,,,,,,,,59.41,57.92,60.88,4.5,4.05,4.95,7.48,6.86,8.1,18.97,17.92,20.0,0.7,0.45,0.98,3.16,2.78,3.52,3.14,2.81,3.43,,,,,,,
2021-07-19,,,,,,,,,,,,,,,,,,,,,,59.34,57.86,60.81,4.51,4.06,4.96,7.5,6.89,8.12,18.98,17.93,20.03,0.7,0.45,0.98,3.17,2.81,3.53,3.14,2.81,3.42,,,,,,,
2021-07-20,,,,,,,,,,,,,,,,,,,,,,59.27,57.8,60.76,4.52,4.07,4.97,7.53,6.91,8.13,19.0,17.93,20.03,0.7,0.45,0.98,3.19,2.82,3.54,3.14,2.82,3.42,,,,,,,
2021-07-21,,,,,,,,,,,,,,,,,,,,,,59.2,57.74,60.65,4.53,4.08,4.99,7.55,6.94,8.15,19.01,17.94,20.02,0.7,0.45,0.98,3.2,2.85,3.54,3.13,2.83,3.42,56.0,21.0,6.0,5.0,3.0,2.0,3.0
2021-07-22,,,,,,,,,,,,,,,,,,,,,,59.13,57.68,60.6,4.54,4.1,4.99,7.58,6.97,8.17,19.03,17.94,20.02,0.7,0.45,0.99,3.21,2.87,3.55,3.13,2.82,3.42,,,,,,,
2021-07-23,,,,,,,,,,,,,,,,,,,,,,59.06,57.62,60.5,4.55,4.11,5.0,7.6,7.02,8.2,19.04,17.94,20.03,0.7,0.46,0.99,3.22,2.88,3.55,3.13,2.82,3.41,,,,,,,
2021-07-24,,,,,,,,,,,,,,,,,,,,,,58.99,57.57,60.45,4.56,4.12,5.0,7.63,7.03,8.21,19.05,17.95,20.05,0.71,0.45,1.0,3.23,2.9,3.56,3.13,2.82,3.41,,,,,,,
2021-07-25,,,,,,,,,,,,,,,,,,,,,,58.92,57.51,60.41,4.57,4.13,5.02,7.65,7.06,8.23,19.07,17.96,20.05,0.71,0.45,1.0,3.24,2.92,3.56,3.13,2.82,3.41,,,,,,,
2021-07-26,,,,,,,,,,,,,,,,,,,,,,58.86,57.45,60.37,4.58,4.15,5.03,7.68,7.1,8.25,19.08,17.97,20.04,0.71,0.46,1.0,3.25,2.93,3.57,3.13,2.82,3.41,,,,,,,
2021-07-27,,,,,,,,,,,,,,,,,,,,,,58.79,57.38,60.3,4.59,4.16,5.04,7.7,7.13,8.28,19.09,17.98,20.03,0.71,0.46,1.0,3.26,2.94,3.57,3.12,2.81,3.4,,,,,,,
2021-07-28,,,,,,,,,,,,,,,,,,,,,,58.73,57.28,60.23,4.6,4.16,5.06,7.72,7.17,8.3,19.11,17.98,20.03,0.71,0.47,1.0,3.27,2.96,3.59,3.12,2.8,3.4,,,,,,,
2021-07-29,,,,,,,,,,,,,,,,,,,,,,58.67,57.2,60.19,4.61,4.16,5.07,7.75,7.18,8.33,19.12,17.99,20.03,0.71,0.47,1.0,3.28,2.97,3.6,3.12,2.79,3.41,57.0,23.0,6.0,4.0,4.0,0.0,4.0
2021-07-30,,,,,,,,,,,,,,,,,,,,,,58.61,57.15,60.15,4.62,4.16,5.08,7.77,7.2,8.35,19.13,18.0,20.03,0.71,0.47,1.0,3.29,2.99,3.62,3.12,2.79,3.41,,,,,,,
2021-07-31,,,,,,,,,,,,,,,,,,,,,,58.55,57.1,60.08,4.62,4.16,5.09,7.79,7.23,8.36,19.14,18.01,20.04,0.71,0.47,1.0,3.3,3.0,3.62,3.12,2.8,3.41,,,,,,,
2021-08-01,,,,,,,,,,,,,,,,,,,,,,58.5,57.05,60.02,4.63,4.16,5.1,7.81,7.26,8.39,19.15,18.02,20.06,0.72,0.46,1.0,3.31,3.02,3.63,3.12,2.8,3.41,,,,,,,
2021-08-02,,,,,,,,,,,,,,,,,,,,,,58.44,56.99,59.96,4.64,4.17,5.1,7.83,7.28,8.4,19.16,18.04,20.05,0.72,0.46,1.0,3.32,3.03,3.64,3.12,2.81,3.41,,,,,,,
2021-08-03,,,,,,,,,,,,,,,,,,,,,,58.39,56.93,59.89,4.65,4.17,5.11,7.86,7.29,8.41,19.17,18.07,20.07,0.72,0.45,1.0,3.34,3.04,3.66,3.12,2.82,3.41,,,,,,,
2021-08-04,,,,,,,,,,,,,,,,,,,,,,58.34,56.89,59.83,4.65,4.17,5.12,7.88,7.3,8.44,19.18,18.1,20.09,0.72,0.45,1.0,3.35,3.05,3.68,3.12,2.82,3.41,,,,,,,
2021-08-05,,,,,,,,,,,,,,,,,,,,,,58.29,56.84,59.76,4.66,4.17,5.12,7.89,7.31,8.46,19.19,18.13,20.12,0.72,0.46,1.0,3.36,3.07,3.69,3.12,2.83,3.41,,,,,,,
2021-08-06,,,,,,,,,,,,,,,,,,,,,,58.24,56.8,59.69,4.67,4.18,5.12,7.91,7.31,8.47,19.19,18.16,20.14,0.72,0.46,1.0,3.37,3.09,3.7,3.12,2.83,3.41,59.0,19.0,9.0,5.0,2.0,0.0,3.0
2021-08-07,,,,,,,,,,,,,,,,,,,,,,58.19,56.74,59.64,4.67,4.19,5.13,7.93,7.32,8.49,19.2,18.19,20.14,0.72,0.47,1.0,3.38,3.1,3.72,3.12,2.82,3.4,,,,,,,
2021-08-08,,,,,,,,,,,,,,,,,,,,,,58.15,56.7,59.58,4.68,4.19,5.14,7.95,7.34,8.5,19.21,18.21,20.12,0.72,0.47,1.0,3.39,3.11,3.74,3.12,2.82,3.4,,,,,,,
2021-08-09,,,,,,,,,,,,,,,,,,,,,,58.11,56.67,59.54,4.69,4.19,5.14,7.96,7.36,8.51,19.21,18.22,20.13,0.72,0.47,1.0,3.4,3.12,3.76,3.12,2.82,3.4,,,,,,,
2021-08-10,,,,,,,,,,,,,,,,,,,,,,58.07,56.63,59.51,4.69,4.2,5.15,7.98,7.39,8.52,19.22,18.23,20.14,0.72,0.47,1.0,3.41,3.13,3.78,3.12,2.82,3.4,,,,,,,
2021-08-11,,,,,,,,,,,,,,,,,,,,,,58.03,56.59,59.47,4.7,4.2,5.15,7.99,7.41,8.54,19.22,18.25,20.15,0.72,0.48,1.0,3.42,3.14,3.79,3.12,2.82,3.4,,,,,,,
2021-08-12,,,,,,,,,,,,,,,,,,,,,,57.99,56.56,59.43,4.7,4.21,5.15,8.0,7.43,8.55,19.23,18.26,20.16,0.72,0.48,0.99,3.43,3.15,3.81,3.12,2.82,3.4,52.0,23.0,10.0,4.0,3.0,1.0,3.0
2021-08-13,,,,,,,,,,,,,,,,,,,,,,57.95,56.53,59.39,4.71,4.22,5.16,8.01,7.44,8.56,19.23,18.24,20.15,0.72,0.48,0.99,3.44,3.16,3.82,3.12,2.82,3.39,,,,,,,
2021-08-14,,,,,,,,,,,,,,,,,,,,,,57.92,56.5,59.36,4.72,4.22,5.17,8.03,7.45,8.57,19.23,18.23,20.15,0.73,0.48,0.99,3.45,3.17,3.84,3.12,2.82,3.39,,,,,,,
2021-08-15,,,,,,,,,,,,,,,,,,,,,,57.89,56.47,59.33,4.72,4.22,5.18,8.04,7.46,8.58,19.24,18.21,20.14,0.73,0.48,0.99,3.46,3.19,3.86,3.12,2.81,3.39,,,,,,,
2021-08-16,,,,,,,,,,,,,,,,,,,,,,57.86,56.44,59.3,4.73,4.24,5.19,8.04,7.48,8.59,19.24,18.2,20.14,0.73,0.48,0.98,3.47,3.2,3.86,3.12,2.81,3.38,,,,,,,
2021-08-17,,,,,,,,,,,,,,,,,,,,,,57.83,56.41,59.28,4.74,4.25,5.2,8.05,7.49,8.6,19.24,18.21,20.14,0.73,0.48,0.99,3.48,3.21,3.87,3.12,2.81,3.38,,,,,,,
2021-08-18,,,,,,,,,,,,,,,,,,,,,,57.81,56.39,59.27,4.74,4.26,5.21,8.06,7.51,8.59,19.24,18.22,20.13,0.73,0.48,0.99,3.49,3.21,3.88,3.11,2.81,3.38,60.0,17.0,8.0,6.0,3.0,1.0,3.0
2021-08-19,,,,,,,,,,,,,,,,,,,,,,57.78,56.36,59.27,4.75,4.26,5.21,8.07,7.52,8.59,19.24,18.23,20.13,0.73,0.49,0.99,3.5,3.21,3.89,3.11,2.8,3.38,,,,,,,
2021-08-20,,,,,,,,,,,,,,,,,,,,,,57.76,56.34,59.27,4.76,4.26,5.21,8.07,7.53,8.6,19.24,18.24,20.14,0.73,0.49,0.99,3.51,3.22,3.9,3.11,2.8,3.38,,,,,,,
2021-08-21,,,,,,,,,,,,,,,,,,,,,,57.74,56.29,59.26,4.76,4.26,5.22,8.08,7.53,8.62,19.24,18.23,20.15,0.73,0.49,0.99,3.52,3.22,3.91,3.11,2.79,3.38,,,,,,,
2021-08-22,,,,,,,,,,,,,,,,,,,,,,57.73,56.27,59.25,4.77,4.27,5.23,8.08,7.53,8.62,19.23,18.23,20.17,0.73,0.49,0.98,3.53,3.23,3.92,3.11,2.8,3.38,,,,,,,
2021-08-23,,,,,,,,,,,,,,,,,,,,,,57.71,56.25,59.25,4.77,4.28,5.25,8.09,7.53,8.62,19.23,18.24,20.18,0.73,0.49,0.97,3.54,3.23,3.93,3.11,2.8,3.38,,,,,,,
2021-08-24,,,,,,,,,,,,,,,,,,,,,,57.69,56.23,59.24,4.78,4.29,5.24,8.09,7.53,8.62,19.23,18.23,20.19,0.73,0.5,0.97,3.55,3.24,3.94,3.11,2.8,3.38,,,,,,,
2021-08-25,,,,,,,,,,,,,,,,,,,,,,57.68,56.22,59.23,4.78,4.29,5.25,8.1,7.53,8.62,19.22,18.23,20.19,0.73,0.49,0.96,3.55,3.25,3.95,3.11,2.8,3.37,,,,,,,
2021-08-26,,,,,,,,,,,,,,,,,,,,,,57.67,56.2,59.23,4.79,4.29,5.26,8.1,7.54,8.63,19.22,18.22,20.21,0.73,0.49,0.96,3.56,3.26,3.96,3.1,2.8,3.37,58.0,18.0,7.0,5.0,4.0,1.0,3.0
2021-08-27,,,,,,,,,,,,,,,,,,,,,,57.66,56.19,59.22,4.79,4.29,5.27,8.11,7.55,8.63,19.22,18.22,20.22,0.73,0.49,0.97,3.57,3.27,3.97,3.1,2.8,3.36,,,,,,,
2021-08-28,,,,,,,,,,,,,,,,,,,,,,57.65,56.17,59.21,4.8,4.29,5.29,8.11,7.55,8.63,19.21,18.21,20.23,0.73,0.49,0.97,3.58,3.28,3.98,3.1,2.8,3.36,,,,,,,
2021-08-29,,,,,,,,,,,,,,,,,,,,,,57.64,56.2,59.19,4.8,4.29,5.31,8.11,7.54,8.63,19.21,18.21,20.24,0.73,0.49,0.97,3.6,3.29,3.99,3.1,2.79,3.36,,,,,,,
2021-08-30,,,,,,,,,,,,,,,,,,,,,,57.63,56.2,59.18,4.8,4.3,5.33,8.12,7.53,8.63,19.2,18.2,20.25,0.73,0.49,0.97,3.61,3.3,4.0,3.1,2.79,3.36,,,,,,,
2021-08-31,,,,,,,,,,,,,,,,,,,,,,57.62,56.18,59.16,4.81,4.3,5.35,8.12,7.54,8.62,19.2,18.19,20.26,0.72,0.48,0.96,3.62,3.31,4.01,3.1,2.79,3.35,,,,,,,
2021-09-01,,,,,,,,,,,,,,,,,,,,,,57.61,56.16,59.14,4.81,4.29,5.35,8.12,7.55,8.62,19.19,18.19,20.27,0.72,0.48,0.95,3.63,3.31,4.02,3.1,2.8,3.35,,,,,,,
2021-09-02,,,,,,,,,,,,,,,,,,,,,,57.6,56.14,59.11,4.81,4.29,5.36,8.13,7.56,8.62,19.19,18.18,20.25,0.72,0.48,0.95,3.64,3.32,4.04,3.09,2.8,3.35,,,,,,,
2021-09-03,,,,,,,,,,,,,,,,,,,,,,57.59,56.12,59.08,4.81,4.28,5.36,8.13,7.56,8.61,19.18,18.17,20.23,0.72,0.48,0.94,3.65,3.32,4.06,3.09,2.81,3.34,59.0,18.0,8.0,7.0,2.0,1.0,3.0
2021-09-04,,,,,,,,,,,,,,,,,,,,,,57.58,56.13,59.05,4.82,4.28,5.36,8.14,7.57,8.62,19.18,18.17,20.22,0.72,0.48,0.94,3.66,3.32,4.07,3.09,2.81,3.35,,,,,,,
2021-09-05,,,,,,,,,,,,,,,,,,,,,,57.56,56.13,59.01,4.82,4.28,5.36,8.14,7.59,8.63,19.18,18.16,20.24,0.72,0.47,0.93,3.68,3.35,4.1,3.09,2.81,3.34,,,,,,,
2021-09-06,,,,,,,,,,,,,,,,,,,,,,57.55,56.14,58.97,4.82,4.28,5.36,8.15,7.6,8.65,19.18,18.16,20.26,0.72,0.47,0.92,3.69,3.38,4.11,3.09,2.8,3.34,,,,,,,
2021-09-07,,,,,,,,,,,,,,,,,,,,,,57.54,56.15,58.92,4.82,4.29,5.36,8.15,7.6,8.65,19.18,18.15,20.28,0.72,0.47,0.91,3.7,3.39,4.12,3.09,2.8,3.34,,,,,,,
2021-09-08,,,,,,,,,,,,,,,,,,,,,,57.52,56.13,58.9,4.82,4.29,5.36,8.16,7.6,8.66,19.18,18.16,20.3,0.71,0.46,0.91,3.72,3.4,4.13,3.09,2.8,3.34,,,,,,,
2021-09-09,,,,,,,,,,,,,,,,,,,,,,57.5,56.06,58.89,4.82,4.29,5.36,8.16,7.6,8.66,19.18,18.17,20.31,0.71,0.46,0.91,3.73,3.4,4.15,3.09,2.81,3.35,50.0,23.0,9.0,6.0,3.0,0.0,5.0
2021-09-10,,,,,,,,,,,,,,,,,,,,,,57.48,56.05,58.86,4.82,4.29,5.36,8.17,7.62,8.67,19.19,18.18,20.31,0.71,0.46,0.9,3.75,3.4,4.17,3.09,2.81,3.36,,,,,,,
2021-09-11,,,,,,,,,,,,,,,,,,,,,,57.46,56.03,58.81,4.82,4.29,5.36,8.17,7.64,8.68,19.19,18.16,20.34,0.71,0.46,0.89,3.76,3.4,4.2,3.09,2.82,3.36,,,,,,,
2021-09-12,,,,,,,,,,,,,,,,,,,,,,57.44,56.01,58.75,4.83,4.28,5.36,8.18,7.65,8.68,19.2,18.14,20.4,0.71,0.46,0.89,3.78,3.42,4.22,3.09,2.82,3.37,,,,,,,
2021-09-13,,,,,,,,,,,,,,,,,,,,,,57.41,55.97,58.77,4.83,4.27,5.36,8.18,7.67,8.69,19.21,18.16,20.44,0.71,0.47,0.89,3.79,3.44,4.23,3.09,2.83,3.37,,,,,,,
2021-09-14,,,,,,,,,,,,,,,,,,,,,,57.39,55.91,58.79,4.83,4.27,5.36,8.18,7.69,8.69,19.21,18.17,20.49,0.7,0.46,0.89,3.81,3.46,4.25,3.09,2.82,3.37,,,,,,,
2021-09-15,,,,,,,,,,,,,,,,,,,,,,57.36,55.86,58.78,4.83,4.26,5.36,8.19,7.7,8.69,19.22,18.16,20.52,0.7,0.46,0.89,3.82,3.47,4.26,3.09,2.82,3.36,,,,,,,
2021-09-16,,,,,,,,,,,,,,,,,,,,,,57.33,55.81,58.78,4.83,4.26,5.36,8.19,7.7,8.69,19.23,18.16,20.56,0.7,0.46,0.88,3.84,3.48,4.28,3.09,2.82,3.36,61.0,17.0,9.0,3.0,3.0,1.0,4.0
2021-09-17,,,,,,,,,,,,,,,,,,,,,,57.3,55.77,58.77,4.83,4.26,5.36,8.19,7.7,8.7,19.25,18.16,20.58,0.7,0.45,0.89,3.86,3.49,4.3,3.09,2.82,3.35,,,,,,,
2021-09-18,,,,,,,,,,,,,,,,,,,,,,57.27,55.71,58.73,4.83,4.26,5.36,8.2,7.67,8.7,19.26,18.15,20.6,0.7,0.45,0.89,3.87,3.5,4.31,3.09,2.82,3.35,,,,,,,
2021-09-19,,,,,,,,,,,,,,,,,,,,,,57.24,55.64,58.73,4.83,4.26,5.37,8.2,7.66,8.7,19.27,18.16,20.63,0.7,0.45,0.88,3.89,3.52,4.33,3.1,2.84,3.36,,,,,,,
2021-09-20,,,,,,,,,,,,,,,,,,,,,,57.21,55.59,58.74,4.83,4.26,5.37,8.2,7.68,8.69,19.29,18.17,20.67,0.7,0.45,0.88,3.91,3.53,4.35,3.1,2.84,3.38,,,,,,,
2021-09-21,,,,,,,,,,,,,,,,,,,,,,57.17,55.49,58.75,4.83,4.27,5.37,8.2,7.67,8.69,19.3,18.19,20.73,0.7,0.45,0.88,3.93,3.54,4.37,3.1,2.84,3.38,,,,,,,
2021-09-22,,,,,,,,,,,,,,,,,,,,,,57.13,55.4,58.66,4.83,4.27,5.37,8.2,7.67,8.69,19.32,18.19,20.77,0.69,0.45,0.88,3.95,3.55,4.39,3.11,2.84,3.37,,,,,,,
2021-09-23,,,,,,,,,,,,,,,,,,,,,,57.09,55.31,58.59,4.83,4.28,5.37,8.2,7.68,8.67,19.34,18.2,20.82,0.69,0.45,0.88,3.97,3.58,4.4,3.11,2.84,3.37,54.0,19.0,10.0,6.0,4.0,1.0,5.0
2021-09-24,,,,,,,,,,,,,,,,,,,,,,57.05,55.22,58.57,4.83,4.29,5.37,8.19,7.67,8.66,19.36,18.22,20.86,0.69,0.46,0.88,3.99,3.59,4.42,3.11,2.85,3.37,,,,,,,
2021-09-25,,,,,,,,,,,,,,,,,,,,,,57.0,55.12,58.55,4.84,4.29,5.37,8.19,7.67,8.65,19.38,18.24,20.91,0.69,0.45,0.88,4.01,3.61,4.45,3.12,2.86,3.38,,,,,,,
2021-09-26,,,,,,,,,,,,,,,,,,,,,,56.96,55.03,58.55,4.84,4.3,5.37,8.19,7.66,8.63,19.41,18.25,20.96,0.69,0.45,0.87,4.03,3.63,4.48,3.13,2.88,3.39,,,,,,,
2021-09-27,,,,,,,,,,,,,,,,,,,,,,56.91,54.93,58.53,4.84,4.3,5.37,8.18,7.65,8.62,19.43,18.27,21.0,0.69,0.45,0.87,4.05,3.65,4.52,3.13,2.89,3.41,,,,,,,
2021-09-28,,,,,,,,,,,,,,,,,,,,,,56.86,54.84,58.5,4.84,4.3,5.37,8.18,7.64,8.62,19.46,18.28,21.03,0.69,0.46,0.87,4.07,3.67,4.55,3.14,2.9,3.42,,,,,,,
2021-09-29,,,,,,,,,,,,,,,,,,,,,,56.8,54.73,58.5,4.84,4.3,5.37,8.17,7.63,8.62,19.49,18.29,21.06,0.69,0.46,0.87,4.09,3.69,4.58,3.15,2.91,3.42,58.0,21.0,6.0,3.0,4.0,0.0,4.0
2021-09-30,,,,,,,,,,,,,,,,,,,,,,56.75,54.65,58.44,4.84,4.3,5.37,8.16,7.61,8.62,19.52,18.31,21.1,0.69,0.47,0.87,4.12,3.71,4.61,3.15,2.91,3.43,,,,,,,
