date,Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (to 2024 election),SNP (to 2024 election) (low),SNP (to 2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (to 2024 election),PC (to 2024 election) (low),PC (to 2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2021-05-22,32.65,30.47,34.83,,,,38.67,36.58,40.96,,,,8.75,6.75,10.85,,,,9.21,7.26,11.21,,,,5.62,3.72,7.46,,,,1.14,-0.74,3.25,,,,2.45,0.51,4.34,,,,,,,,,,
2021-05-23,32.65,30.43,34.85,,,,38.64,36.58,40.91,,,,8.77,6.76,10.87,,,,9.23,7.26,11.24,,,,5.62,3.65,7.44,,,,1.14,-0.73,3.26,,,,2.44,0.5,4.37,,,,,,,,,,
2021-05-24,32.65,30.42,34.84,,,,38.61,36.52,40.92,,,,8.79,6.76,10.9,,,,9.26,7.27,11.25,,,,5.63,3.62,7.45,,,,1.14,-0.75,3.29,,,,2.44,0.5,4.35,,,,,,,,,,
2021-05-25,32.65,30.4,34.82,,,,38.58,36.5,40.91,,,,8.81,6.78,10.92,,,,9.28,7.29,11.25,,,,5.63,3.64,7.46,,,,1.14,-0.77,3.32,,,,2.43,0.43,4.34,,,,,,,,,,
2021-05-26,32.64,30.43,34.8,,,,38.56,36.44,40.88,,,,8.82,6.79,10.94,,,,9.3,7.31,11.26,,,,5.63,3.66,7.48,,,,1.14,-0.74,3.35,,,,2.43,0.43,4.31,,,,,,,,,,
2021-05-27,32.64,30.46,34.78,,,,38.53,36.39,40.83,,,,8.84,6.81,10.96,,,,9.32,7.33,11.27,,,,5.63,3.68,7.46,,,,1.14,-0.76,3.37,,,,2.42,0.45,4.3,,,,,,,,,,
2021-05-28,32.63,30.48,34.75,,,,38.51,36.34,40.76,,,,8.86,6.84,11.0,,,,9.34,7.35,11.27,,,,5.63,3.66,7.47,,,,1.14,-0.79,3.38,,,,2.41,0.46,4.28,,,,32.0,36.0,9.0,10.0,7.0,1.0,2.0
2021-05-29,32.63,30.47,34.76,,,,38.49,36.32,40.74,,,,8.88,6.87,11.05,,,,9.36,7.38,11.28,,,,5.63,3.62,7.48,,,,1.15,-0.81,3.39,,,,2.41,0.47,4.27,,,,,,,,,,
2021-05-30,32.62,30.46,34.73,,,,38.46,36.32,40.75,,,,8.89,6.9,11.1,,,,9.38,7.4,11.27,,,,5.63,3.59,7.49,,,,1.15,-0.81,3.38,,,,2.4,0.48,4.25,,,,,,,,,,
2021-05-31,32.62,30.45,34.7,,,,38.44,36.32,40.73,,,,8.91,6.91,11.14,,,,9.4,7.42,11.27,,,,5.64,3.56,7.51,,,,1.15,-0.84,3.36,,,,2.4,0.49,4.23,,,,,,,,,,
2021-06-01,32.61,30.45,34.67,,,,38.42,36.25,40.7,,,,8.93,6.92,11.17,,,,9.41,7.45,11.27,,,,5.64,3.53,7.52,,,,1.15,-0.83,3.35,,,,2.39,0.5,4.21,,,,,,,,,,
2021-06-02,32.6,30.44,34.67,,,,38.41,36.26,40.67,,,,8.94,6.93,11.19,,,,9.43,7.48,11.26,,,,5.64,3.5,7.53,,,,1.15,-0.8,3.32,,,,2.39,0.49,4.19,,,,,,,,,,
2021-06-03,32.59,30.43,34.67,,,,38.39,36.28,40.66,,,,8.96,6.94,11.21,,,,9.45,7.52,11.26,,,,5.64,3.53,7.54,,,,1.15,-0.78,3.3,,,,2.38,0.47,4.18,,,,37.0,38.0,7.0,10.0,4.0,1.0,1.0
2021-06-04,32.58,30.42,34.62,,,,38.37,36.28,40.67,,,,8.98,6.95,11.23,,,,9.47,7.53,11.27,,,,5.64,3.57,7.55,,,,1.15,-0.78,3.3,,,,2.38,0.43,4.18,,,,,,,,,,
2021-06-05,32.57,30.41,34.56,,,,38.35,36.29,40.68,,,,9.0,6.96,11.24,,,,9.48,7.53,11.29,,,,5.64,3.62,7.56,,,,1.15,-0.79,3.31,,,,2.37,0.4,4.19,,,,,,,,,,
2021-06-06,32.56,30.4,34.52,,,,38.34,36.3,40.69,,,,9.01,6.99,11.25,,,,9.5,7.52,11.31,,,,5.64,3.66,7.56,,,,1.15,-0.74,3.31,,,,2.37,0.38,4.18,,,,,,,,,,
2021-06-07,32.55,30.39,34.49,,,,38.32,36.32,40.7,,,,9.03,7.0,11.23,,,,9.51,7.52,11.33,,,,5.64,3.66,7.57,,,,1.15,-0.71,3.3,,,,2.36,0.36,4.18,,,,,,,,,,
2021-06-08,32.53,30.38,34.46,,,,38.31,36.31,40.7,,,,9.05,7.05,11.22,,,,9.53,7.51,11.36,,,,5.64,3.65,7.57,,,,1.16,-0.71,3.31,,,,2.36,0.38,4.18,,,,,,,,,,
2021-06-09,32.52,30.37,34.43,,,,38.29,36.29,40.66,,,,9.07,7.08,11.21,,,,9.54,7.51,11.35,,,,5.64,3.64,7.59,,,,1.16,-0.71,3.32,,,,2.35,0.42,4.17,,,,,,,,,,
2021-06-10,32.51,30.37,34.39,,,,38.28,36.26,40.63,,,,9.08,7.13,11.23,,,,9.56,7.5,11.35,,,,5.64,3.62,7.61,,,,1.16,-0.71,3.3,,,,2.35,0.42,4.17,,,,35.0,38.0,7.0,11.0,5.0,1.0,2.0
2021-06-11,32.49,30.36,34.35,,,,38.27,36.26,40.61,,,,9.1,7.15,11.24,,,,9.57,7.51,11.36,,,,5.64,3.6,7.58,,,,1.16,-0.71,3.28,,,,2.34,0.4,4.22,,,,,,,,,,
2021-06-12,32.48,30.31,34.3,,,,38.26,36.26,40.58,,,,9.12,7.19,11.27,,,,9.58,7.5,11.37,,,,5.64,3.62,7.62,,,,1.16,-0.73,3.25,,,,2.34,0.4,4.2,,,,,,,,,,
2021-06-13,32.46,30.32,34.27,,,,38.25,36.25,40.61,,,,9.13,7.23,11.3,,,,9.6,7.53,11.44,,,,5.64,3.65,7.7,,,,1.16,-0.74,3.23,,,,2.34,0.4,4.19,,,,,,,,,,
2021-06-14,32.44,30.28,34.24,,,,38.24,36.23,40.63,,,,9.15,7.27,11.35,,,,9.61,7.54,11.53,,,,5.64,3.64,7.71,,,,1.16,-0.71,3.22,,,,2.33,0.37,4.17,,,,,,,,,,
2021-06-15,32.42,30.21,34.23,,,,38.23,36.22,40.63,,,,9.17,7.29,11.41,,,,9.62,7.55,11.58,,,,5.64,3.63,7.72,,,,1.16,-0.71,3.2,,,,2.33,0.35,4.16,,,,,,,,,,
2021-06-16,32.4,30.21,34.22,,,,38.22,36.22,40.59,,,,9.19,7.27,11.42,,,,9.63,7.56,11.64,,,,5.64,3.65,7.67,,,,1.16,-0.72,3.19,,,,2.33,0.38,4.17,,,,,,,,,,
2021-06-17,32.38,30.2,34.21,,,,38.21,36.23,40.53,,,,9.2,7.25,11.42,,,,9.65,7.57,11.72,,,,5.64,3.67,7.63,,,,1.16,-0.74,3.18,,,,2.33,0.4,4.16,,,,33.0,41.0,8.0,9.0,6.0,1.0,3.0
2021-06-18,32.36,30.23,34.22,,,,38.2,36.2,40.48,,,,9.22,7.24,11.42,,,,9.66,7.58,11.74,,,,5.63,3.69,7.59,,,,1.16,-0.75,3.17,,,,2.32,0.41,4.17,,,,,,,,,,
2021-06-19,32.33,30.22,34.25,,,,38.2,36.18,40.42,,,,9.24,7.22,11.44,,,,9.67,7.58,11.73,,,,5.63,3.71,7.6,,,,1.16,-0.75,3.18,,,,2.32,0.39,4.18,,,,,,,,,,
2021-06-20,32.31,30.19,34.25,,,,38.19,36.2,40.37,,,,9.26,7.22,11.43,,,,9.68,7.58,11.71,,,,5.63,3.73,7.61,,,,1.16,-0.76,3.21,,,,2.32,0.37,4.19,,,,,,,,,,
2021-06-21,32.28,30.17,34.26,,,,38.18,36.24,40.37,,,,9.28,7.25,11.48,,,,9.69,7.6,11.7,,,,5.63,3.73,7.61,,,,1.16,-0.76,3.24,,,,2.32,0.38,4.19,,,,,,,,,,
2021-06-22,32.25,30.16,34.27,,,,38.18,36.27,40.4,,,,9.29,7.31,11.51,,,,9.7,7.65,11.69,,,,5.63,3.7,7.61,,,,1.16,-0.77,3.26,,,,2.32,0.39,4.19,,,,,,,,,,
2021-06-23,32.22,30.15,34.27,,,,38.18,36.24,40.42,,,,9.31,7.31,11.53,,,,9.71,7.67,11.65,,,,5.63,3.67,7.62,,,,1.16,-0.77,3.29,,,,2.32,0.36,4.19,,,,,,,,,,
2021-06-24,32.19,30.14,34.22,,,,38.18,36.24,40.42,,,,9.33,7.34,11.54,,,,9.73,7.64,11.63,,,,5.63,3.65,7.63,,,,1.16,-0.77,3.32,,,,2.32,0.33,4.19,,,,32.0,33.0,11.0,11.0,7.0,2.0,3.0
2021-06-25,32.15,30.07,34.18,,,,38.18,36.23,40.45,,,,9.35,7.36,11.52,,,,9.74,7.6,11.63,,,,5.63,3.64,7.64,,,,1.17,-0.77,3.35,,,,2.32,0.32,4.23,,,,,,,,,,
2021-06-26,32.12,30.0,34.21,,,,38.18,36.2,40.41,,,,9.36,7.36,11.53,,,,9.75,7.61,11.63,,,,5.63,3.62,7.65,,,,1.17,-0.76,3.38,,,,2.32,0.36,4.21,,,,,,,,,,
2021-06-27,32.08,29.93,34.25,,,,38.18,36.18,40.36,,,,9.38,7.36,11.57,,,,9.76,7.63,11.67,,,,5.63,3.61,7.64,,,,1.17,-0.77,3.4,,,,2.32,0.37,4.21,,,,,,,,,,
2021-06-28,32.04,29.89,34.27,,,,38.18,36.16,40.31,,,,9.4,7.37,11.57,,,,9.77,7.64,11.7,,,,5.63,3.6,7.6,,,,1.17,-0.77,3.42,,,,2.32,0.35,4.21,,,,,,,,,,
2021-06-29,32.0,29.85,34.23,,,,38.19,36.14,40.36,,,,9.41,7.38,11.54,,,,9.78,7.63,11.75,,,,5.63,3.6,7.62,,,,1.17,-0.78,3.45,,,,2.32,0.3,4.2,,,,,,,,,,
2021-06-30,31.96,29.81,34.16,,,,38.19,36.13,40.41,,,,9.43,7.39,11.55,,,,9.79,7.66,11.8,,,,5.63,3.6,7.63,,,,1.17,-0.79,3.44,,,,2.32,0.3,4.19,,,,33.0,38.0,11.0,8.0,5.0,1.0,4.0
2021-07-01,31.91,29.77,34.08,,,,38.2,36.14,40.45,,,,9.45,7.41,11.56,,,,9.8,7.67,11.81,,,,5.63,3.59,7.62,,,,1.17,-0.79,3.41,,,,2.32,0.31,4.13,,,,,,,,,,
2021-07-02,31.87,29.74,34.01,,,,38.21,36.15,40.5,,,,9.46,7.43,11.57,,,,9.81,7.7,11.83,,,,5.63,3.61,7.62,,,,1.17,-0.78,3.38,,,,2.33,0.31,4.08,,,,,,,,,,
2021-07-03,31.82,29.71,33.93,,,,38.22,36.17,40.5,,,,9.48,7.45,11.57,,,,9.82,7.71,11.87,,,,5.63,3.63,7.6,,,,1.17,-0.78,3.37,,,,2.33,0.32,4.03,,,,,,,,,,
2021-07-04,31.78,29.67,33.86,,,,38.23,36.18,40.47,,,,9.49,7.49,11.58,,,,9.83,7.7,11.88,,,,5.63,3.65,7.59,,,,1.17,-0.79,3.42,,,,2.33,0.34,4.02,,,,,,,,,,
2021-07-05,31.73,29.64,33.8,,,,38.24,36.17,40.46,,,,9.51,7.55,11.59,,,,9.84,7.71,11.86,,,,5.63,3.66,7.57,,,,1.17,-0.77,3.44,,,,2.34,0.37,4.01,,,,,,,,,,
2021-07-06,31.68,29.6,33.78,,,,38.26,36.19,40.45,,,,9.52,7.61,11.59,,,,9.85,7.76,11.84,,,,5.63,3.68,7.55,,,,1.17,-0.76,3.43,,,,2.34,0.4,4.03,,,,,,,,,,
2021-07-07,31.63,29.57,33.74,,,,38.27,36.21,40.43,,,,9.54,7.67,11.6,,,,9.86,7.78,11.87,,,,5.64,3.69,7.54,,,,1.17,-0.75,3.42,,,,2.34,0.41,4.05,,,,,,,,,,
2021-07-08,31.57,29.53,33.66,,,,38.29,36.25,40.46,,,,9.55,7.69,11.6,,,,9.86,7.76,11.9,,,,5.64,3.69,7.52,,,,1.17,-0.73,3.41,,,,2.35,0.41,4.07,,,,30.0,37.0,12.0,10.0,6.0,1.0,2.0
2021-07-09,31.52,29.51,33.63,,,,38.3,36.28,40.52,,,,9.57,7.7,11.61,,,,9.87,7.76,11.91,,,,5.64,3.67,7.54,,,,1.17,-0.71,3.4,,,,2.35,0.42,4.1,,,,,,,,,,
2021-07-10,31.47,29.49,33.62,,,,38.32,36.28,40.56,,,,9.58,7.71,11.61,,,,9.88,7.74,11.98,,,,5.64,3.7,7.57,,,,1.17,-0.69,3.4,,,,2.36,0.44,4.11,,,,,,,,,,
2021-07-11,31.41,29.47,33.59,,,,38.34,36.28,40.62,,,,9.59,7.76,11.61,,,,9.89,7.74,12.03,,,,5.64,3.74,7.6,,,,1.17,-0.7,3.39,,,,2.36,0.49,4.14,,,,,,,,,,
2021-07-12,31.35,29.45,33.56,,,,38.36,36.28,40.68,,,,9.61,7.8,11.61,,,,9.9,7.77,12.07,,,,5.64,3.77,7.62,,,,1.17,-0.7,3.39,,,,2.37,0.53,4.16,,,,,,,,,,
2021-07-13,31.3,29.41,33.55,,,,38.38,36.27,40.74,,,,9.62,7.81,11.62,,,,9.9,7.79,12.09,,,,5.65,3.81,7.6,,,,1.17,-0.71,3.4,,,,2.37,0.58,4.19,,,,,,,,,,
2021-07-14,31.24,29.35,33.53,,,,38.4,36.27,40.8,,,,9.63,7.81,11.62,,,,9.91,7.82,12.1,,,,5.65,3.83,7.64,,,,1.17,-0.71,3.42,,,,2.38,0.62,4.21,,,,,,,,,,
2021-07-15,31.18,29.3,33.46,,,,38.42,36.27,40.82,,,,9.65,7.83,11.62,,,,9.92,7.85,12.1,,,,5.65,3.84,7.68,,,,1.17,-0.72,3.43,,,,2.38,0.68,4.21,,,,,,,,,,
2021-07-16,31.13,29.24,33.39,,,,38.44,36.28,40.81,,,,9.66,7.85,11.62,,,,9.93,7.88,12.08,,,,5.65,3.9,7.68,,,,1.17,-0.72,3.43,,,,2.39,0.71,4.24,,,,29.0,42.0,9.0,10.0,5.0,1.0,3.0
2021-07-17,31.07,29.19,33.32,,,,38.47,36.29,40.81,,,,9.67,7.87,11.62,,,,9.93,7.91,12.06,,,,5.65,3.92,7.67,,,,1.17,-0.73,3.39,,,,2.4,0.71,4.28,,,,,,,,,,
2021-07-18,31.01,29.14,33.24,,,,38.49,36.3,40.82,,,,9.68,7.94,11.62,,,,9.94,7.92,12.05,,,,5.66,3.91,7.66,,,,1.17,-0.74,3.41,,,,2.4,0.72,4.32,,,,,,,,,,
2021-07-19,30.95,29.11,33.15,,,,38.51,36.32,40.81,,,,9.69,7.97,11.62,,,,9.95,7.89,12.04,,,,5.66,3.91,7.67,,,,1.17,-0.76,3.43,,,,2.41,0.73,4.35,,,,,,,,,,
2021-07-20,30.89,29.09,33.07,,,,38.54,36.33,40.81,,,,9.7,7.96,11.62,,,,9.95,7.9,12.03,,,,5.66,3.9,7.66,,,,1.18,-0.77,3.42,,,,2.42,0.74,4.38,,,,,,,,,,
2021-07-21,30.83,29.06,32.99,,,,38.56,36.35,40.84,,,,9.71,7.95,11.63,,,,9.96,7.94,12.05,,,,5.66,3.9,7.64,,,,1.18,-0.76,3.39,,,,2.42,0.75,4.41,,,,32.0,37.0,11.0,10.0,6.0,,2.0
2021-07-22,30.77,29.01,32.91,,,,38.59,36.4,40.88,,,,9.72,7.96,11.64,,,,9.97,7.97,12.07,,,,5.67,3.9,7.62,,,,1.18,-0.75,3.41,,,,2.43,0.76,4.44,,,,,,,,,,
2021-07-23,30.71,28.95,32.82,,,,38.61,36.45,40.93,,,,9.73,7.95,11.65,,,,9.97,8.01,12.11,,,,5.67,3.9,7.6,,,,1.18,-0.76,3.44,,,,2.44,0.77,4.43,,,,,,,,,,
2021-07-24,30.65,28.91,32.73,,,,38.63,36.5,40.98,,,,9.74,7.94,11.65,,,,9.98,8.05,12.14,,,,5.67,3.87,7.58,,,,1.18,-0.76,3.46,,,,2.44,0.8,4.43,,,,,,,,,,
2021-07-25,30.6,28.89,32.65,,,,38.66,36.54,40.98,,,,9.75,7.93,11.66,,,,9.99,8.09,12.15,,,,5.68,3.85,7.55,,,,1.18,-0.75,3.43,,,,2.45,0.83,4.41,,,,,,,,,,
2021-07-26,30.54,28.86,32.61,,,,38.68,36.56,40.97,,,,9.76,7.92,11.65,,,,9.99,8.06,12.15,,,,5.68,3.82,7.53,,,,1.18,-0.77,3.39,,,,2.46,0.84,4.38,,,,,,,,,,
2021-07-27,30.48,28.8,32.56,,,,38.71,36.61,40.98,,,,9.77,7.94,11.67,,,,10.0,8.06,12.15,,,,5.68,3.82,7.51,,,,1.19,-0.77,3.34,,,,2.47,0.84,4.36,,,,,,,,,,
2021-07-28,30.42,28.76,32.51,,,,38.73,36.69,40.97,,,,9.77,7.96,11.67,,,,10.01,8.1,12.15,,,,5.69,3.85,7.48,,,,1.19,-0.78,3.34,,,,2.47,0.84,4.39,,,,,,,,,,
2021-07-29,30.36,28.7,32.46,,,,38.76,36.75,40.96,,,,9.78,7.96,11.67,,,,10.01,8.08,12.16,,,,5.69,3.88,7.46,,,,1.19,-0.81,3.35,,,,2.48,0.83,4.41,,,,30.0,40.0,10.0,11.0,5.0,,2.0
2021-07-30,30.3,28.62,32.41,,,,38.78,36.78,40.96,,,,9.79,7.98,11.66,,,,10.02,8.15,12.16,,,,5.69,3.92,7.47,,,,1.19,-0.89,3.4,,,,2.49,0.83,4.39,,,,,,,,,,
2021-07-31,30.25,28.56,32.33,,,,38.8,36.8,40.95,,,,9.8,8.01,11.65,,,,10.03,8.23,12.17,,,,5.7,3.97,7.48,,,,1.19,-0.83,3.46,,,,2.5,0.82,4.38,,,,,,,,,,
2021-08-01,30.19,28.51,32.23,,,,38.83,36.82,40.97,,,,9.8,8.03,11.65,,,,10.03,8.27,12.16,,,,5.7,3.99,7.5,,,,1.19,-0.84,3.51,,,,2.5,0.82,4.36,,,,,,,,,,
2021-08-02,30.13,28.44,32.13,,,,38.85,36.84,40.98,,,,9.81,8.02,11.68,,,,10.04,8.26,12.16,,,,5.7,4.01,7.51,,,,1.19,-0.87,3.55,,,,2.51,0.81,4.33,,,,,,,,,,
2021-08-03,30.07,28.41,32.04,,,,38.88,36.86,41.01,,,,9.82,8.01,11.69,,,,10.05,8.24,12.16,,,,5.71,4.03,7.53,,,,1.19,-0.91,3.6,,,,2.52,0.81,4.33,,,,,,,,,,
2021-08-04,30.02,28.36,31.94,,,,38.9,36.89,41.03,,,,9.82,7.99,11.69,,,,10.06,8.23,12.15,,,,5.71,4.08,7.53,,,,1.19,-0.9,3.61,,,,2.53,0.81,4.34,,,,,,,,,,
2021-08-05,29.96,28.27,31.84,,,,38.92,36.93,41.05,,,,9.83,7.98,11.7,,,,10.07,8.2,12.12,,,,5.71,4.12,7.53,,,,1.19,-0.89,3.61,,,,2.53,0.81,4.34,,,,,,,,,,
2021-08-06,29.91,28.22,31.75,,,,38.94,36.96,41.08,,,,9.83,7.98,11.7,,,,10.07,8.18,12.15,,,,5.72,4.1,7.56,,,,1.2,-0.88,3.59,,,,2.54,0.84,4.34,,,,30.0,40.0,9.0,8.0,6.0,1.0,2.0
2021-08-07,29.85,28.14,31.73,,,,38.97,36.99,41.13,,,,9.84,7.99,11.71,,,,10.08,8.16,12.17,,,,5.72,4.12,7.57,,,,1.2,-0.87,3.56,,,,2.55,0.91,4.34,,,,,,,,,,
2021-08-08,29.79,28.09,31.71,,,,38.99,37.02,41.18,,,,9.84,7.94,11.72,,,,10.09,8.15,12.18,,,,5.72,4.14,7.57,,,,1.2,-0.85,3.55,,,,2.56,0.92,4.34,,,,,,,,,,
2021-08-09,29.74,28.04,31.69,,,,39.01,37.07,41.18,,,,9.84,7.9,11.72,,,,10.1,8.13,12.2,,,,5.73,4.1,7.6,,,,1.2,-0.83,3.55,,,,2.56,0.92,4.36,,,,,,,,,,
2021-08-10,29.69,27.99,31.6,,,,39.03,37.11,41.17,,,,9.85,7.95,11.73,,,,10.11,8.1,12.2,,,,5.73,4.07,7.64,,,,1.2,-0.82,3.53,,,,2.57,0.88,4.37,,,,,,,,,,
2021-08-11,29.63,27.93,31.53,,,,39.05,37.13,41.15,,,,9.85,7.94,11.73,,,,10.13,8.09,12.2,,,,5.73,4.04,7.68,,,,1.2,-0.81,3.51,,,,2.58,0.87,4.38,,,,,,,,,,
2021-08-12,29.58,27.83,31.53,,,,39.07,37.16,41.17,,,,9.85,7.94,11.74,,,,10.14,8.14,12.21,,,,5.74,4.07,7.7,,,,1.2,-0.8,3.48,,,,2.58,0.9,4.4,,,,29.0,37.0,11.0,9.0,7.0,2.0,2.0
2021-08-13,29.53,27.74,31.53,,,,39.09,37.23,41.2,,,,9.85,7.97,11.74,,,,10.15,8.14,12.22,,,,5.74,4.1,7.72,,,,1.2,-0.81,3.46,,,,2.59,0.93,4.41,,,,,,,,,,
2021-08-14,29.48,27.68,31.53,,,,39.12,37.24,41.21,,,,9.85,7.99,11.75,,,,10.16,8.12,12.2,,,,5.74,4.13,7.72,,,,1.2,-0.8,3.43,,,,2.6,0.91,4.42,,,,,,,,,,
2021-08-15,29.42,27.64,31.53,,,,39.14,37.26,41.19,,,,9.85,8.02,11.75,,,,10.17,8.11,12.25,,,,5.75,4.11,7.7,,,,1.2,-0.79,3.45,,,,2.6,0.9,4.45,,,,,,,,,,
2021-08-16,29.37,27.6,31.53,,,,39.16,37.28,41.17,,,,9.85,8.03,11.75,,,,10.19,8.1,12.26,,,,5.75,4.09,7.69,,,,1.2,-0.82,3.49,,,,2.61,0.9,4.47,,,,,,,,,,
2021-08-17,29.32,27.57,31.53,,,,39.18,37.29,41.18,,,,9.85,8.04,11.76,,,,10.2,8.09,12.3,,,,5.75,4.07,7.67,,,,1.2,-0.83,3.5,,,,2.62,0.93,4.52,,,,,,,,,,
2021-08-18,29.27,27.52,31.49,,,,39.2,37.28,41.2,,,,9.84,8.02,11.76,,,,10.22,8.13,12.33,,,,5.75,4.08,7.65,,,,1.2,-0.85,3.52,,,,2.62,0.96,4.53,,,,29.0,40.0,11.0,8.0,6.0,1.0,3.0
2021-08-19,29.23,27.5,31.44,,,,39.21,37.26,41.23,,,,9.84,7.99,11.75,,,,10.23,8.18,12.37,,,,5.76,4.08,7.64,,,,1.2,-0.87,3.54,,,,2.63,0.98,4.54,,,,,,,,,,
2021-08-20,29.18,27.47,31.38,,,,39.23,37.25,41.26,,,,9.83,7.98,11.74,,,,10.25,8.23,12.41,,,,5.76,4.08,7.63,,,,1.2,-0.92,3.55,,,,2.64,1.01,4.5,,,,,,,,,,
2021-08-21,29.13,27.45,31.25,,,,39.25,37.24,41.36,,,,9.83,7.99,11.72,,,,10.26,8.28,12.45,,,,5.76,4.08,7.61,,,,1.19,-0.92,3.56,,,,2.65,1.02,4.47,,,,,,,,,,
2021-08-22,29.08,27.43,31.13,,,,39.27,37.25,41.42,,,,9.82,8.0,11.68,,,,10.28,8.34,12.45,,,,5.76,4.08,7.63,,,,1.19,-0.96,3.59,,,,2.65,1.02,4.45,,,,,,,,,,
2021-08-23,29.04,27.41,30.99,,,,39.29,37.28,41.45,,,,9.81,8.01,11.64,,,,10.3,8.39,12.44,,,,5.76,4.08,7.68,,,,1.19,-1.0,3.6,,,,2.66,1.01,4.47,,,,,,,,,,
2021-08-24,29.0,27.39,30.92,,,,39.31,37.31,41.46,,,,9.8,7.97,11.59,,,,10.31,8.45,12.44,,,,5.76,4.08,7.66,,,,1.19,-1.02,3.57,,,,2.67,1.03,4.49,,,,,,,,,,
2021-08-25,28.95,27.32,30.87,,,,39.33,37.34,41.47,,,,9.79,8.03,11.55,,,,10.33,8.46,12.47,,,,5.76,4.08,7.65,,,,1.19,-1.03,3.54,,,,2.67,1.02,4.52,,,,,,,,,,
2021-08-26,28.91,27.25,30.81,,,,39.35,37.38,41.49,,,,9.78,8.04,11.52,,,,10.35,8.47,12.5,,,,5.77,4.09,7.65,,,,1.19,-1.05,3.52,,,,2.68,1.02,4.52,,,,29.0,38.0,10.0,12.0,3.0,1.0,2.0
2021-08-27,28.87,27.18,30.77,,,,39.37,37.41,41.5,,,,9.77,8.04,11.48,,,,10.37,8.48,12.53,,,,5.77,4.12,7.66,,,,1.19,-1.07,3.5,,,,2.69,1.03,4.5,,,,,,,,,,
2021-08-28,28.83,27.11,30.74,,,,39.39,37.42,41.52,,,,9.76,8.05,11.47,,,,10.39,8.5,12.56,,,,5.77,4.15,7.64,,,,1.19,-1.09,3.48,,,,2.7,1.03,4.51,,,,,,,,,,
2021-08-29,28.79,27.05,30.7,,,,39.41,37.43,41.53,,,,9.74,8.06,11.43,,,,10.41,8.52,12.57,,,,5.77,4.18,7.66,,,,1.19,-1.11,3.5,,,,2.71,1.04,4.52,,,,,,,,,,
2021-08-30,28.75,26.98,30.66,,,,39.43,37.45,41.51,,,,9.73,8.05,11.38,,,,10.43,8.54,12.58,,,,5.76,4.15,7.68,,,,1.18,-1.09,3.54,,,,2.72,1.07,4.53,,,,,,,,,,
2021-08-31,28.71,26.92,30.61,,,,39.45,37.48,41.53,,,,9.71,8.07,11.34,,,,10.45,8.59,12.54,,,,5.76,4.16,7.7,,,,1.18,-1.08,3.58,,,,2.72,1.07,4.51,,,,,,,,,,
2021-09-01,28.68,26.85,30.6,,,,39.46,37.49,41.55,,,,9.7,8.11,11.29,,,,10.47,8.59,12.49,,,,5.76,4.17,7.71,,,,1.18,-1.1,3.61,,,,2.73,1.11,4.53,,,,,,,,,,
2021-09-02,28.64,26.8,30.56,,,,39.48,37.51,41.55,,,,9.68,8.12,11.35,,,,10.49,8.62,12.59,,,,5.76,4.17,7.72,,,,1.18,-1.12,3.64,,,,2.74,1.11,4.54,,,,,,,,,,
2021-09-03,28.61,26.77,30.53,,,,39.5,37.52,41.55,,,,9.66,8.07,11.35,,,,10.52,8.65,12.6,,,,5.76,4.21,7.73,,,,1.18,-1.14,3.68,,,,2.75,1.12,4.55,,,,29.0,39.0,7.0,13.0,8.0,,2.0
2021-09-04,28.57,26.74,30.51,,,,39.52,37.53,41.55,,,,9.64,8.0,11.31,,,,10.54,8.66,12.61,,,,5.76,4.18,7.74,,,,1.18,-1.15,3.69,,,,2.77,1.14,4.55,,,,,,,,,,
2021-09-05,28.54,26.71,30.5,,,,39.54,37.56,41.55,,,,9.63,7.94,11.28,,,,10.56,8.65,12.63,,,,5.76,4.12,7.75,,,,1.17,-1.17,3.68,,,,2.78,1.16,4.55,,,,,,,,,,
2021-09-06,28.51,26.68,30.51,,,,39.56,37.6,41.55,,,,9.61,7.9,11.25,,,,10.58,8.67,12.69,,,,5.76,4.05,7.75,,,,1.17,-1.18,3.67,,,,2.79,1.18,4.56,,,,,,,,,,
2021-09-07,28.48,26.65,30.48,,,,39.57,37.64,41.55,,,,9.59,7.9,11.23,,,,10.61,8.65,12.75,,,,5.75,4.01,7.75,,,,1.17,-1.18,3.65,,,,2.8,1.16,4.56,,,,,,,,,,
