date,Con (to 2015 election),Con (to 2015 election) (low),Con (to 2015 election) (high),Con (to 2017 election),Con (to 2017 election) (low),Con (to 2017 election) (high),Con (to 2019 election),Con (to 2019 election) (low),Con (to 2019 election) (high),Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2015 election),Lab (to 2015 election) (low),Lab (to 2015 election) (high),Lab (to 2017 election),Lab (to 2017 election) (low),Lab (to 2017 election) (high),Lab (to 2019 election),Lab (to 2019 election) (low),Lab (to 2019 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2015 election),LDem (to 2015 election) (low),LDem (to 2015 election) (high),LDem (to 2017 election),LDem (to 2017 election) (low),LDem (to 2017 election) (high),LDem (to 2019 election),LDem (to 2019 election) (low),LDem (to 2019 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (to 2015 election),Ukip (to 2015 election) (low),Ukip (to 2015 election) (high),Ukip (to 2017 election),Ukip (to 2017 election) (low),Ukip (to 2017 election) (high),Ukip (to 2019 election),Ukip (to 2019 election) (low),Ukip (to 2019 election) (high),Grn (to 2015 election),Grn (to 2015 election) (low),Grn (to 2015 election) (high),Grn (to 2017 election),Grn (to 2017 election) (low),Grn (to 2017 election) (high),Grn (to 2019 election),Grn (to 2019 election) (low),Grn (to 2019 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (to 2015 election),SNP (to 2015 election) (low),SNP (to 2015 election) (high),SNP (to 2017 election),SNP (to 2017 election) (low),SNP (to 2017 election) (high),SNP (to 2019 election),SNP (to 2019 election) (low),SNP (to 2019 election) (high),SNP (to 2024 election),SNP (to 2024 election) (low),SNP (to 2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2019 election),Reform (to 2019 election) (low),Reform (to 2019 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2020-08-22,,,,,,,,,,20.14,19.52,20.77,,,,,,,,,,,,,16.47,15.21,17.48,,,,,,,,,,,,,5.02,3.97,6.2,,,,,,,,,,,,,,,,,,,,,,2.74,1.97,3.43,,,,,,,,,,,,,53.69,51.77,55.83,,,,,,,,,,2.13,1.52,3.0,,,,,,,,,,,
2020-08-23,,,,,,,,,,20.14,19.5,20.77,,,,,,,,,,,,,16.52,15.22,17.58,,,,,,,,,,,,,5.06,3.96,6.24,,,,,,,,,,,,,,,,,,,,,,2.73,1.96,3.41,,,,,,,,,,,,,53.63,51.63,55.82,,,,,,,,,,2.09,1.52,2.93,,,,,,,,,,,
2020-08-24,,,,,,,,,,20.14,19.5,20.76,,,,,,,,,,,,,16.57,15.22,17.66,,,,,,,,,,,,,5.1,3.97,6.28,,,,,,,,,,,,,,,,,,,,,,2.71,1.96,3.39,,,,,,,,,,,,,53.57,51.55,55.78,,,,,,,,,,2.06,1.52,2.86,,,,,,,,,,,
2020-08-25,,,,,,,,,,20.15,19.48,20.75,,,,,,,,,,,,,16.62,15.3,17.76,,,,,,,,,,,,,5.14,4.01,6.33,,,,,,,,,,,,,,,,,,,,,,2.71,1.96,3.37,,,,,,,,,,,,,53.5,51.41,55.76,,,,,,,,,,2.03,1.52,2.79,,,,23.0,15.0,4.0,,3.0,53.0,,2.0
2020-08-26,,,,,,,,,,20.15,19.47,20.77,,,,,,,,,,,,,16.67,15.36,17.8,,,,,,,,,,,,,5.18,4.02,6.37,,,,,,,,,,,,,,,,,,,,,,2.7,1.96,3.35,,,,,,,,,,,,,53.42,51.33,55.72,,,,,,,,,,2.01,1.52,2.71,,,,,,,,,,,
2020-08-27,,,,,,,,,,20.16,19.46,20.8,,,,,,,,,,,,,16.72,15.36,17.88,,,,,,,,,,,,,5.21,4.05,6.41,,,,,,,,,,,,,,,,,,,,,,2.69,1.94,3.33,,,,,,,,,,,,,53.34,51.18,55.75,,,,,,,,,,1.98,1.52,2.65,,,,,,,,,,,
2020-08-28,,,,,,,,,,20.17,19.46,20.82,,,,,,,,,,,,,16.76,15.37,17.95,,,,,,,,,,,,,5.25,4.07,6.45,,,,,,,,,,,,,,,,,,,,,,2.69,1.95,3.31,,,,,,,,,,,,,53.25,51.02,55.65,,,,,,,,,,1.96,1.52,2.58,,,,,,,,,,,
2020-08-29,,,,,,,,,,20.18,19.46,20.84,,,,,,,,,,,,,16.81,15.38,17.99,,,,,,,,,,,,,5.28,4.1,6.5,,,,,,,,,,,,,,,,,,,,,,2.69,1.92,3.32,,,,,,,,,,,,,53.17,50.92,55.57,,,,,,,,,,1.95,1.52,2.52,,,,,,,,,,,
2020-08-30,,,,,,,,,,20.19,19.47,20.86,,,,,,,,,,,,,16.85,15.44,18.08,,,,,,,,,,,,,5.32,4.12,6.54,,,,,,,,,,,,,,,,,,,,,,2.69,1.93,3.32,,,,,,,,,,,,,53.07,50.79,55.57,,,,,,,,,,1.94,1.54,2.44,,,,,,,,,,,
2020-08-31,,,,,,,,,,20.2,19.48,20.88,,,,,,,,,,,,,16.9,15.5,18.15,,,,,,,,,,,,,5.35,4.13,6.59,,,,,,,,,,,,,,,,,,,,,,2.69,1.95,3.29,,,,,,,,,,,,,52.97,50.71,55.47,,,,,,,,,,1.93,1.54,2.44,,,,,,,,,,,
2020-09-01,,,,,,,,,,20.22,19.5,20.93,,,,,,,,,,,,,16.94,15.48,18.21,,,,,,,,,,,,,5.38,4.11,6.66,,,,,,,,,,,,,,,,,,,,,,2.7,1.97,3.29,,,,,,,,,,,,,52.87,50.63,55.4,,,,,,,,,,1.93,1.55,2.42,,,,,,,,,,,
2020-09-02,,,,,,,,,,20.24,19.5,20.96,,,,,,,,,,,,,16.98,15.5,18.26,,,,,,,,,,,,,5.42,4.09,6.68,,,,,,,,,,,,,,,,,,,,,,2.71,2.0,3.31,,,,,,,,,,,,,52.76,50.51,55.37,,,,,,,,,,1.93,1.56,2.38,,,,,,,,,,,
2020-09-03,,,,,,,,,,20.26,19.53,21.02,,,,,,,,,,,,,17.02,15.51,18.31,,,,,,,,,,,,,5.45,4.14,6.67,,,,,,,,,,,,,,,,,,,,,,2.71,2.03,3.33,,,,,,,,,,,,,52.64,50.21,55.34,,,,,,,,,,1.93,1.58,2.36,,,,,,,,,,,
2020-09-04,,,,,,,,,,20.28,19.53,21.06,,,,,,,,,,,,,17.05,15.5,18.36,,,,,,,,,,,,,5.49,4.16,6.67,,,,,,,,,,,,,,,,,,,,,,2.72,2.03,3.36,,,,,,,,,,,,,52.52,50.06,55.3,,,,,,,,,,1.94,1.58,2.35,,,,19.0,13.0,2.0,,3.0,60.0,,2.0
2020-09-05,,,,,,,,,,20.31,19.53,21.1,,,,,,,,,,,,,17.09,15.48,18.4,,,,,,,,,,,,,5.52,4.19,6.69,,,,,,,,,,,,,,,,,,,,,,2.74,2.05,3.38,,,,,,,,,,,,,52.4,49.92,55.17,,,,,,,,,,1.95,1.55,2.36,,,,,,,,,,,
2020-09-06,,,,,,,,,,20.33,19.54,21.13,,,,,,,,,,,,,17.12,15.45,18.45,,,,,,,,,,,,,5.56,4.22,6.75,,,,,,,,,,,,,,,,,,,,,,2.75,2.07,3.39,,,,,,,,,,,,,52.27,49.78,55.18,,,,,,,,,,1.96,1.56,2.36,,,,,,,,,,,
2020-09-07,,,,,,,,,,20.36,19.53,21.16,,,,,,,,,,,,,17.15,15.43,18.49,,,,,,,,,,,,,5.59,4.25,6.79,,,,,,,,,,,,,,,,,,,,,,2.76,2.09,3.41,,,,,,,,,,,,,52.14,49.65,55.04,,,,,,,,,,1.98,1.56,2.37,,,,20.0,21.0,6.0,,,51.0,,
2020-09-08,,,,,,,,,,20.39,19.57,21.18,,,,,,,,,,,,,17.18,15.42,18.53,,,,,,,,,,,,,5.63,4.28,6.83,,,,,,,,,,,,,,,,,,,,,,2.77,2.12,3.4,,,,,,,,,,,,,52.02,49.58,54.98,,,,,,,,,,2.0,1.57,2.39,,,,,,,,,,,
2020-09-09,,,,,,,,,,20.42,19.58,21.2,,,,,,,,,,,,,17.21,15.43,18.56,,,,,,,,,,,,,5.67,4.31,6.84,,,,,,,,,,,,,,,,,,,,,,2.78,2.15,3.38,,,,,,,,,,,,,51.89,49.56,54.93,,,,,,,,,,2.02,1.58,2.41,,,,21.0,19.0,9.0,,2.0,49.0,,
2020-09-10,,,,,,,,,,20.45,19.59,21.24,,,,,,,,,,,,,17.24,15.43,18.59,,,,,,,,,,,,,5.71,4.34,6.89,,,,,,,,,,,,,,,,,,,,,,2.79,2.19,3.4,,,,,,,,,,,,,51.76,49.48,54.8,,,,,,,,,,2.04,1.59,2.42,,,,,,,,,,,
2020-09-11,,,,,,,,,,20.47,19.6,21.24,,,,,,,,,,,,,17.27,15.44,18.65,,,,,,,,,,,,,5.75,4.36,6.94,,,,,,,,,,,,,,,,,,,,,,2.79,2.23,3.39,,,,,,,,,,,,,51.64,49.35,54.55,,,,,,,,,,2.06,1.62,2.44,,,,,,,,,,,
2020-09-12,,,,,,,,,,20.5,19.61,21.28,,,,,,,,,,,,,17.29,15.43,18.7,,,,,,,,,,,,,5.78,4.38,6.99,,,,,,,,,,,,,,,,,,,,,,2.8,2.25,3.37,,,,,,,,,,,,,51.52,49.27,54.33,,,,,,,,,,2.09,1.67,2.46,,,,,,,,,,,
2020-09-13,,,,,,,,,,20.53,19.61,21.34,,,,,,,,,,,,,17.31,15.45,18.74,,,,,,,,,,,,,5.82,4.4,7.04,,,,,,,,,,,,,,,,,,,,,,2.8,2.26,3.36,,,,,,,,,,,,,51.42,49.07,54.24,,,,,,,,,,2.11,1.73,2.5,,,,,,,,,,,
2020-09-14,,,,,,,,,,20.55,19.64,21.38,,,,,,,,,,,,,17.33,15.46,18.77,,,,,,,,,,,,,5.85,4.42,7.08,,,,,,,,,,,,,,,,,,,,,,2.8,2.29,3.35,,,,,,,,,,,,,51.32,49.03,54.19,,,,,,,,,,2.14,1.8,2.51,,,,,,,,,,,
2020-09-15,,,,,,,,,,20.58,19.64,21.42,,,,,,,,,,,,,17.34,15.47,18.79,,,,,,,,,,,,,5.88,4.43,7.15,,,,,,,,,,,,,,,,,,,,,,2.79,2.3,3.32,,,,,,,,,,,,,51.23,48.95,54.13,,,,,,,,,,2.16,1.85,2.54,,,,,,,,,,,
2020-09-16,,,,,,,,,,20.59,19.66,21.45,,,,,,,,,,,,,17.35,15.44,18.78,,,,,,,,,,,,,5.91,4.49,7.16,,,,,,,,,,,,,,,,,,,,,,2.79,2.31,3.31,,,,,,,,,,,,,51.15,48.88,54.0,,,,,,,,,,2.18,1.9,2.55,,,,,,,,,,,
2020-09-17,,,,,,,,,,20.61,19.67,21.49,,,,,,,,,,,,,17.35,15.41,18.76,,,,,,,,,,,,,5.94,4.54,7.19,,,,,,,,,,,,,,,,,,,,,,2.78,2.31,3.31,,,,,,,,,,,,,51.08,48.81,53.86,,,,,,,,,,2.2,1.92,2.6,,,,21.0,18.0,9.0,,1.0,45.0,,3.0
2020-09-18,,,,,,,,,,20.61,19.67,21.48,,,,,,,,,,,,,17.35,15.4,18.77,,,,,,,,,,,,,5.96,4.6,7.21,,,,,,,,,,,,,,,,,,,,,,2.77,2.29,3.27,,,,,,,,,,,,,51.03,48.76,53.72,,,,,,,,,,2.22,1.94,2.61,,,,,,,,,,,
2020-09-19,,,,,,,,,,20.62,19.66,21.47,,,,,,,,,,,,,17.35,15.41,18.76,,,,,,,,,,,,,5.98,4.65,7.24,,,,,,,,,,,,,,,,,,,,,,2.76,2.28,3.24,,,,,,,,,,,,,50.98,48.72,53.66,,,,,,,,,,2.24,1.93,2.61,,,,,,,,,,,
2020-09-20,,,,,,,,,,20.62,19.67,21.46,,,,,,,,,,,,,17.34,15.42,18.72,,,,,,,,,,,,,6.0,4.69,7.22,,,,,,,,,,,,,,,,,,,,,,2.75,2.27,3.22,,,,,,,,,,,,,50.94,48.78,53.66,,,,,,,,,,2.25,1.94,2.62,,,,,,,,,,,
2020-09-21,,,,,,,,,,20.61,19.66,21.45,,,,,,,,,,,,,17.33,15.44,18.72,,,,,,,,,,,,,6.01,4.74,7.21,,,,,,,,,,,,,,,,,,,,,,2.74,2.26,3.19,,,,,,,,,,,,,50.91,48.77,53.65,,,,,,,,,,2.26,1.94,2.64,,,,18.0,15.0,7.0,,3.0,56.0,,
2020-09-22,,,,,,,,,,20.6,19.65,21.46,,,,,,,,,,,,,17.33,15.47,18.69,,,,,,,,,,,,,6.03,4.78,7.19,,,,,,,,,,,,,,,,,,,,,,2.73,2.23,3.18,,,,,,,,,,,,,50.89,48.77,53.65,,,,,,,,,,2.27,1.93,2.67,,,,,,,,,,,
2020-09-23,,,,,,,,,,20.59,19.65,21.45,,,,,,,,,,,,,17.32,15.5,18.68,,,,,,,,,,,,,6.03,4.81,7.17,,,,,,,,,,,,,,,,,,,,,,2.73,2.23,3.17,,,,,,,,,,,,,50.87,48.76,53.59,,,,,,,,,,2.27,1.92,2.69,,,,,,,,,,,
2020-09-24,,,,,,,,,,20.58,19.64,21.44,,,,,,,,,,,,,17.3,15.54,18.67,,,,,,,,,,,,,6.04,4.85,7.14,,,,,,,,,,,,,,,,,,,,,,2.73,2.23,3.17,,,,,,,,,,,,,50.85,48.78,53.51,,,,,,,,,,2.27,1.9,2.7,,,,21.0,22.0,4.0,,3.0,46.0,,2.0
2020-09-25,,,,,,,,,,20.56,19.63,21.43,,,,,,,,,,,,,17.29,15.6,18.66,,,,,,,,,,,,,6.04,4.87,7.15,,,,,,,,,,,,,,,,,,,,,,2.73,2.23,3.17,,,,,,,,,,,,,50.84,48.79,53.5,,,,,,,,,,2.27,1.89,2.7,,,,,,,,,,,
2020-09-26,,,,,,,,,,20.54,19.62,21.42,,,,,,,,,,,,,17.28,15.63,18.64,,,,,,,,,,,,,6.04,4.9,7.18,,,,,,,,,,,,,,,,,,,,,,2.74,2.23,3.18,,,,,,,,,,,,,50.83,48.8,53.53,,,,,,,,,,2.27,1.85,2.7,,,,,,,,,,,
2020-09-27,,,,,,,,,,20.52,19.57,21.42,,,,,,,,,,,,,17.26,15.64,18.62,,,,,,,,,,,,,6.03,4.87,7.15,,,,,,,,,,,,,,,,,,,,,,2.75,2.24,3.2,,,,,,,,,,,,,50.83,48.79,53.45,,,,,,,,,,2.27,1.85,2.73,,,,,,,,,,,
2020-09-28,,,,,,,,,,20.5,19.52,21.44,,,,,,,,,,,,,17.24,15.67,18.59,,,,,,,,,,,,,6.02,4.84,7.11,,,,,,,,,,,,,,,,,,,,,,2.76,2.25,3.21,,,,,,,,,,,,,50.83,48.84,53.41,,,,,,,,,,2.27,1.83,2.74,,,,,,,,,,,
2020-09-29,,,,,,,,,,20.47,19.46,21.49,,,,,,,,,,,,,17.23,15.69,18.56,,,,,,,,,,,,,6.01,4.83,7.07,,,,,,,,,,,,,,,,,,,,,,2.78,2.28,3.23,,,,,,,,,,,,,50.83,48.79,53.36,,,,,,,,,,2.27,1.84,2.75,,,,,,,,,,,
2020-09-30,,,,,,,,,,20.44,19.41,21.45,,,,,,,,,,,,,17.21,15.73,18.55,,,,,,,,,,,,,6.0,4.85,7.03,,,,,,,,,,,,,,,,,,,,,,2.79,2.31,3.24,,,,,,,,,,,,,50.83,48.81,53.38,,,,,,,,,,2.27,1.82,2.78,,,,21.0,15.0,7.0,,3.0,51.0,,2.0
2020-10-01,,,,,,,,,,20.41,19.35,21.42,,,,,,,,,,,,,17.19,15.78,18.52,,,,,,,,,,,,,5.98,4.86,6.99,,,,,,,,,,,,,,,,,,,,,,2.81,2.34,3.27,,,,,,,,,,,,,50.84,48.83,53.39,,,,,,,,,,2.28,1.82,2.8,,,,,,,,,,,
2020-10-02,,,,,,,,,,20.37,19.28,21.41,,,,,,,,,,,,,17.17,15.79,18.51,,,,,,,,,,,,,5.97,4.89,6.92,,,,,,,,,,,,,,,,,,,,,,2.83,2.38,3.3,,,,,,,,,,,,,50.84,48.82,53.24,,,,,,,,,,2.3,1.82,2.87,,,,,,,,,,,
2020-10-03,,,,,,,,,,20.33,19.2,21.4,,,,,,,,,,,,,17.15,15.83,18.51,,,,,,,,,,,,,5.95,4.89,6.85,,,,,,,,,,,,,,,,,,,,,,2.85,2.4,3.34,,,,,,,,,,,,,50.85,48.88,53.13,,,,,,,,,,2.32,1.84,2.96,,,,,,,,,,,
2020-10-04,,,,,,,,,,20.29,19.13,21.37,,,,,,,,,,,,,17.14,15.86,18.5,,,,,,,,,,,,,5.92,4.89,6.81,,,,,,,,,,,,,,,,,,,,,,2.86,2.42,3.36,,,,,,,,,,,,,50.87,48.9,53.11,,,,,,,,,,2.35,1.85,3.06,,,,,,,,,,,
2020-10-05,,,,,,,,,,20.24,19.1,21.35,,,,,,,,,,,,,17.12,15.86,18.48,,,,,,,,,,,,,5.9,4.88,6.78,,,,,,,,,,,,,,,,,,,,,,2.88,2.45,3.38,,,,,,,,,,,,,50.88,48.87,53.13,,,,,,,,,,2.39,1.89,3.21,,,,,,,,,,,
2020-10-06,,,,,,,,,,20.19,19.09,21.34,,,,,,,,,,,,,17.11,15.86,18.46,,,,,,,,,,,,,5.87,4.93,6.77,,,,,,,,,,,,,,,,,,,,,,2.9,2.46,3.39,,,,,,,,,,,,,50.9,48.88,53.15,,,,,,,,,,2.43,1.88,3.31,,,,,,,,,,,
2020-10-07,,,,,,,,,,20.14,19.03,21.3,,,,,,,,,,,,,17.1,15.88,18.44,,,,,,,,,,,,,5.83,4.96,6.74,,,,,,,,,,,,,,,,,,,,,,2.92,2.48,3.38,,,,,,,,,,,,,50.93,48.93,53.09,,,,,,,,,,2.47,1.87,3.5,,,,24.0,18.0,4.0,,4.0,48.0,,
2020-10-08,,,,,,,,,,20.09,19.0,21.25,,,,,,,,,,,,,17.09,15.92,18.42,,,,,,,,,,,,,5.79,4.96,6.76,,,,,,,,,,,,,,,,,,,,,,2.94,2.51,3.39,,,,,,,,,,,,,50.95,48.99,53.07,,,,,,,,,,2.52,1.86,3.69,,,,,,,,,,,
2020-10-09,,,,,,,,,,20.04,18.93,21.22,,,,,,,,,,,,,17.08,15.93,18.37,,,,,,,,,,,,,5.75,4.92,6.72,,,,,,,,,,,,,,,,,,,,,,2.95,2.53,3.42,,,,,,,,,,,,,50.99,49.08,53.02,,,,,,,,,,2.56,1.85,3.87,,,,,,,,,,,
2020-10-10,,,,,,,,,,19.99,18.9,21.2,,,,,,,,,,,,,17.08,15.94,18.38,,,,,,,,,,,,,5.7,4.86,6.65,,,,,,,,,,,,,,,,,,,,,,2.97,2.53,3.44,,,,,,,,,,,,,51.02,49.07,53.02,,,,,,,,,,2.61,1.84,4.06,,,,,,,,,,,
2020-10-11,,,,,,,,,,19.93,18.85,21.17,,,,,,,,,,,,,17.07,15.93,18.31,,,,,,,,,,,,,5.65,4.84,6.55,,,,,,,,,,,,,,,,,,,,,,2.98,2.52,3.47,,,,,,,,,,,,,51.07,49.08,53.07,,,,,,,,,,2.67,1.83,4.21,,,,,,,,,,,
2020-10-12,,,,,,,,,,19.88,18.83,21.12,,,,,,,,,,,,,17.07,15.93,18.24,,,,,,,,,,,,,5.6,4.8,6.48,,,,,,,,,,,,,,,,,,,,,,2.99,2.52,3.5,,,,,,,,,,,,,51.11,49.22,53.12,,,,,,,,,,2.71,1.8,4.35,,,,,,,,,,,
2020-10-13,,,,,,,,,,19.83,18.83,21.08,,,,,,,,,,,,,17.07,15.91,18.18,,,,,,,,,,,,,5.55,4.76,6.39,,,,,,,,,,,,,,,,,,,,,,3.01,2.53,3.53,,,,,,,,,,,,,51.16,49.38,53.16,,,,,,,,,,2.76,1.76,4.49,,,,,,,,,,,
2020-10-14,,,,,,,,,,19.79,18.8,21.04,,,,,,,,,,,,,17.08,15.95,18.14,,,,,,,,,,,,,5.5,4.77,6.36,,,,,,,,,,,,,,,,,,,,,,3.02,2.54,3.55,,,,,,,,,,,,,51.22,49.48,53.2,,,,,,,,,,2.81,1.73,4.6,,,,,,,,,,,
2020-10-15,,,,,,,,,,19.74,18.77,20.99,,,,,,,,,,,,,17.08,15.97,18.08,,,,,,,,,,,,,5.45,4.75,6.28,,,,,,,,,,,,,,,,,,,,,,3.03,2.54,3.54,,,,,,,,,,,,,51.27,49.57,53.13,,,,,,,,,,2.85,1.7,4.63,,,,21.0,14.0,7.0,,3.0,52.0,,3.0
2020-10-16,,,,,,,,,,19.7,18.74,20.91,,,,,,,,,,,,,17.09,15.98,18.05,,,,,,,,,,,,,5.4,4.69,6.23,,,,,,,,,,,,,,,,,,,,,,3.03,2.54,3.56,,,,,,,,,,,,,51.32,49.7,53.1,,,,,,,,,,2.89,1.69,4.66,,,,,,,,,,,
2020-10-17,,,,,,,,,,19.65,18.71,20.9,,,,,,,,,,,,,17.1,16.0,18.01,,,,,,,,,,,,,5.35,4.64,6.18,,,,,,,,,,,,,,,,,,,,,,3.04,2.54,3.57,,,,,,,,,,,,,51.37,49.83,53.16,,,,,,,,,,2.92,1.69,4.76,,,,,,,,,,,
2020-10-18,,,,,,,,,,19.61,18.68,20.85,,,,,,,,,,,,,17.12,16.01,17.98,,,,,,,,,,,,,5.31,4.59,6.14,,,,,,,,,,,,,,,,,,,,,,3.05,2.53,3.59,,,,,,,,,,,,,51.42,49.94,53.12,,,,,,,,,,2.96,1.66,4.72,,,,,,,,,,,
2020-10-19,,,,,,,,,,19.57,18.63,20.8,,,,,,,,,,,,,17.13,16.03,17.96,,,,,,,,,,,,,5.27,4.54,6.11,,,,,,,,,,,,,,,,,,,,,,3.05,2.52,3.61,,,,,,,,,,,,,51.47,49.98,53.1,,,,,,,,,,2.98,1.61,4.7,,,,,,,,,,,
2020-10-20,,,,,,,,,,19.53,18.57,20.74,,,,,,,,,,,,,17.14,16.05,17.94,,,,,,,,,,,,,5.23,4.47,6.06,,,,,,,,,,,,,,,,,,,,,,3.06,2.52,3.64,,,,,,,,,,,,,51.52,50.0,53.18,,,,,,,,,,3.01,1.56,4.77,,,,,,,,,,,
2020-10-21,,,,,,,,,,19.49,18.56,20.68,,,,,,,,,,,,,17.15,16.07,17.93,,,,,,,,,,,,,5.19,4.43,6.03,,,,,,,,,,,,,,,,,,,,,,3.06,2.52,3.65,,,,,,,,,,,,,51.57,50.09,53.2,,,,,,,,,,3.03,1.53,4.82,,,,,,,,,,,
2020-10-22,,,,,,,,,,19.44,18.53,20.63,,,,,,,,,,,,,17.15,16.06,17.92,,,,,,,,,,,,,5.15,4.37,5.97,,,,,,,,,,,,,,,,,,,,,,3.06,2.52,3.66,,,,,,,,,,,,,51.62,50.17,53.22,,,,,,,,,,3.05,1.53,4.88,,,,16.0,16.0,3.0,,2.0,58.0,,1.0
2020-10-23,,,,,,,,,,19.4,18.5,20.55,,,,,,,,,,,,,17.16,16.1,17.92,,,,,,,,,,,,,5.11,4.31,5.93,,,,,,,,,,,,,,,,,,,,,,3.06,2.52,3.68,,,,,,,,,,,,,51.68,50.24,53.21,,,,,,,,,,3.06,1.52,4.97,,,,,,,,,,,
2020-10-24,,,,,,,,,,19.36,18.48,20.5,,,,,,,,,,,,,17.16,16.12,17.91,,,,,,,,,,,,,5.08,4.26,5.91,,,,,,,,,,,,,,,,,,,,,,3.05,2.51,3.68,,,,,,,,,,,,,51.73,50.32,53.23,,,,,,,,,,3.07,1.52,5.02,,,,,,,,,,,
2020-10-25,,,,,,,,,,19.32,18.46,20.43,,,,,,,,,,,,,17.17,16.11,17.94,,,,,,,,,,,,,5.04,4.22,5.91,,,,,,,,,,,,,,,,,,,,,,3.05,2.5,3.7,,,,,,,,,,,,,51.78,50.36,53.25,,,,,,,,,,3.08,1.49,5.08,,,,,,,,,,,
2020-10-26,,,,,,,,,,19.27,18.39,20.35,,,,,,,,,,,,,17.17,16.1,17.93,,,,,,,,,,,,,5.01,4.2,5.86,,,,,,,,,,,,,,,,,,,,,,3.04,2.49,3.7,,,,,,,,,,,,,51.84,50.36,53.32,,,,,,,,,,3.09,1.47,5.11,,,,,,,,,,,
2020-10-27,,,,,,,,,,19.23,18.36,20.27,,,,,,,,,,,,,17.17,16.12,17.94,,,,,,,,,,,,,4.99,4.16,5.81,,,,,,,,,,,,,,,,,,,,,,3.03,2.47,3.72,,,,,,,,,,,,,51.89,50.4,53.39,,,,,,,,,,3.09,1.5,5.13,,,,,,,,,,,
2020-10-28,,,,,,,,,,19.2,18.33,20.22,,,,,,,,,,,,,17.18,16.14,17.98,,,,,,,,,,,,,4.96,4.16,5.8,,,,,,,,,,,,,,,,,,,,,,3.03,2.46,3.73,,,,,,,,,,,,,51.94,50.48,53.44,,,,,,,,,,3.09,1.48,5.09,,,,,,,,,,,
2020-10-29,,,,,,,,,,19.16,18.31,20.17,,,,,,,,,,,,,17.18,16.12,17.95,,,,,,,,,,,,,4.94,4.15,5.77,,,,,,,,,,,,,,,,,,,,,,3.02,2.45,3.74,,,,,,,,,,,,,51.98,50.5,53.49,,,,,,,,,,3.08,1.46,5.04,,,,20.0,17.0,5.0,,5.0,51.0,,
2020-10-30,,,,,,,,,,19.13,18.31,20.11,,,,,,,,,,,,,17.18,16.14,17.94,,,,,,,,,,,,,4.92,4.12,5.75,,,,,,,,,,,,,,,,,,,,,,3.02,2.46,3.75,,,,,,,,,,,,,52.02,50.52,53.53,,,,,,,,,,3.07,1.44,5.09,,,,,,,,,,,
2020-10-31,,,,,,,,,,19.1,18.32,20.03,,,,,,,,,,,,,17.18,16.18,17.95,,,,,,,,,,,,,4.9,4.11,5.7,,,,,,,,,,,,,,,,,,,,,,3.02,2.47,3.73,,,,,,,,,,,,,52.06,50.61,53.53,,,,,,,,,,3.06,1.42,5.1,,,,,,,,,,,
2020-11-01,,,,,,,,,,19.07,18.29,19.98,,,,,,,,,,,,,17.19,16.23,17.98,,,,,,,,,,,,,4.89,4.11,5.68,,,,,,,,,,,,,,,,,,,,,,3.02,2.44,3.73,,,,,,,,,,,,,52.08,50.65,53.52,,,,,,,,,,3.04,1.42,5.08,,,,,,,,,,,
2020-11-02,,,,,,,,,,19.05,18.27,19.96,,,,,,,,,,,,,17.2,16.24,18.0,,,,,,,,,,,,,4.88,4.1,5.65,,,,,,,,,,,,,,,,,,,,,,3.02,2.44,3.7,,,,,,,,,,,,,52.1,50.68,53.5,,,,,,,,,,3.03,1.43,5.05,,,,,,,,,,,
2020-11-03,,,,,,,,,,19.04,18.25,19.94,,,,,,,,,,,,,17.21,16.24,18.02,,,,,,,,,,,,,4.87,4.12,5.67,,,,,,,,,,,,,,,,,,,,,,3.02,2.45,3.72,,,,,,,,,,,,,52.11,50.7,53.52,,,,,,,,,,3.02,1.43,5.0,,,,,,,,,,,
2020-11-04,,,,,,,,,,19.02,18.23,19.9,,,,,,,,,,,,,17.23,16.23,18.05,,,,,,,,,,,,,4.87,4.15,5.64,,,,,,,,,,,,,,,,,,,,,,3.02,2.46,3.69,,,,,,,,,,,,,52.11,50.71,53.54,,,,,,,,,,3.01,1.44,4.94,,,,18.0,20.0,8.0,,,52.0,,
