date,Con (pre-2010 election),Con (pre-2010 election) (low),Con (pre-2010 election) (high),Con (to 2015 election),Con (to 2015 election) (low),Con (to 2015 election) (high),Con (to 2017 election),Con (to 2017 election) (low),Con (to 2017 election) (high),Con (to 2019 election),Con (to 2019 election) (low),Con (to 2019 election) (high),Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (pre-2010 election),Lab (pre-2010 election) (low),Lab (pre-2010 election) (high),Lab (to 2015 election),Lab (to 2015 election) (low),Lab (to 2015 election) (high),Lab (to 2017 election),Lab (to 2017 election) (low),Lab (to 2017 election) (high),Lab (to 2019 election),Lab (to 2019 election) (low),Lab (to 2019 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (pre-2010 election),LDem (pre-2010 election) (low),LDem (pre-2010 election) (high),LDem (to 2015 election),LDem (to 2015 election) (low),LDem (to 2015 election) (high),LDem (to 2017 election),LDem (to 2017 election) (low),LDem (to 2017 election) (high),LDem (to 2019 election),LDem (to 2019 election) (low),LDem (to 2019 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (to 2015 election),Ukip (to 2015 election) (low),Ukip (to 2015 election) (high),Ukip (to 2017 election),Ukip (to 2017 election) (low),Ukip (to 2017 election) (high),Ukip (to 2019 election),Ukip (to 2019 election) (low),Ukip (to 2019 election) (high),Ukip (to 2024 election),Ukip (to 2024 election) (low),Ukip (to 2024 election) (high),Grn (to 2015 election),Grn (to 2015 election) (low),Grn (to 2015 election) (high),Grn (to 2017 election),Grn (to 2017 election) (low),Grn (to 2017 election) (high),Grn (to 2019 election),Grn (to 2019 election) (low),Grn (to 2019 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (to 2019 election),SNP (to 2019 election) (low),SNP (to 2019 election) (high),SNP (to 2024 election),SNP (to 2024 election) (low),SNP (to 2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (to 2019 election),PC (to 2019 election) (low),PC (to 2019 election) (high),PC (to 2024 election),PC (to 2024 election) (low),PC (to 2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2019 election),Reform (to 2019 election) (low),Reform (to 2019 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2010-06-25,,,,40.6,39.79,41.61,,,,,,,,,,,,,,,,33.96,33.05,34.86,,,,,,,,,,,,,,,,17.07,16.3,18.16,,,,,,,,,,,,,2.3,1.43,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,36.0,16.0,2.0,,,,
2010-06-26,,,,40.63,39.85,41.62,,,,,,,,,,,,,,,,34.01,33.11,34.91,,,,,,,,,,,,,,,,16.99,16.24,18.07,,,,,,,,,,,,,2.3,1.41,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-27,,,,40.67,39.9,41.63,,,,,,,,,,,,,,,,34.07,33.17,34.97,,,,,,,,,,,,,,,,16.92,16.17,17.99,,,,,,,,,,,,,2.29,1.43,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,31.0,18.0,3.0,,,,
2010-06-28,,,,40.71,39.95,41.65,,,,,,,,,,,,,,,,34.12,33.24,35.03,,,,,,,,,,,,,,,,16.84,16.06,17.9,,,,,,,,,,,,,2.29,1.42,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,35.0,16.0,1.0,,,,
2010-06-29,,,,40.74,39.97,41.67,,,,,,,,,,,,,,,,34.18,33.32,35.09,,,,,,,,,,,,,,,,16.77,15.95,17.83,,,,,,,,,,,,,2.28,1.4,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,36.0,15.0,2.0,,,,
2010-06-30,,,,40.78,40.04,41.71,,,,,,,,,,,,,,,,34.24,33.39,35.13,,,,,,,,,,,,,,,,16.69,15.83,17.74,,,,,,,,,,,,,2.28,1.38,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,36.0,15.0,2.0,,,,
2010-07-01,,,,40.81,40.08,41.74,,,,,,,,,,,,,,,,34.29,33.47,35.16,,,,,,,,,,,,,,,,16.61,15.77,17.62,,,,,,,,,,,,,2.27,1.36,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,35.0,16.0,,,,,
2010-07-02,,,,40.84,40.13,41.73,,,,,,,,,,,,,,,,34.35,33.52,35.2,,,,,,,,,,,,,,,,16.53,15.7,17.52,,,,,,,,,,,,,2.27,1.37,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,34.5,17.0,2.0,,,,
2010-07-03,,,,40.88,40.19,41.73,,,,,,,,,,,,,,,,34.41,33.59,35.24,,,,,,,,,,,,,,,,16.45,15.64,17.39,,,,,,,,,,,,,2.27,1.35,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-04,,,,40.91,40.24,41.77,,,,,,,,,,,,,,,,34.47,33.68,35.32,,,,,,,,,,,,,,,,16.37,15.57,17.31,,,,,,,,,,,,,2.27,1.36,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-05,,,,40.95,40.24,41.82,,,,,,,,,,,,,,,,34.53,33.76,35.36,,,,,,,,,,,,,,,,16.29,15.51,17.23,,,,,,,,,,,,,2.26,1.37,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,36.0,16.0,2.0,,,,
2010-07-06,,,,40.98,40.31,41.84,,,,,,,,,,,,,,,,34.59,33.82,35.4,,,,,,,,,,,,,,,,16.21,15.44,17.11,,,,,,,,,,,,,2.26,1.38,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,35.5,15.5,2.0,,,,
2010-07-07,,,,41.01,40.38,41.86,,,,,,,,,,,,,,,,34.66,33.84,35.49,,,,,,,,,,,,,,,,16.12,15.37,17.01,,,,,,,,,,,,,2.26,1.39,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,36.0,17.0,2.0,,,,
2010-07-08,,,,41.04,40.44,41.92,,,,,,,,,,,,,,,,34.72,33.89,35.53,,,,,,,,,,,,,,,,16.04,15.3,16.93,,,,,,,,,,,,,2.26,1.4,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,35.0,16.0,3.0,,,,
2010-07-09,,,,41.07,40.47,41.95,,,,,,,,,,,,,,,,34.78,33.96,35.58,,,,,,,,,,,,,,,,15.95,15.24,16.84,,,,,,,,,,,,,2.26,1.42,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,34.0,16.5,2.0,,,,
2010-07-10,,,,41.09,40.48,41.97,,,,,,,,,,,,,,,,34.84,34.03,35.65,,,,,,,,,,,,,,,,15.87,15.17,16.74,,,,,,,,,,,,,2.26,1.43,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-11,,,,41.12,40.5,41.96,,,,,,,,,,,,,,,,34.9,34.1,35.68,,,,,,,,,,,,,,,,15.79,15.11,16.6,,,,,,,,,,,,,2.27,1.44,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-12,,,,41.14,40.51,41.95,,,,,,,,,,,,,,,,34.96,34.18,35.7,,,,,,,,,,,,,,,,15.71,15.01,16.47,,,,,,,,,,,,,2.27,1.45,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,35.0,15.0,2.0,,,,
2010-07-13,,,,41.16,40.53,41.93,,,,,,,,,,,,,,,,35.01,34.25,35.75,,,,,,,,,,,,,,,,15.63,14.91,16.39,,,,,,,,,,,,,2.27,1.48,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,35.0,15.0,3.0,,,,
2010-07-14,,,,41.18,40.56,41.92,,,,,,,,,,,,,,,,35.07,34.33,35.83,,,,,,,,,,,,,,,,15.55,14.85,16.33,,,,,,,,,,,,,2.27,1.48,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,34.0,15.0,3.0,,,,
2010-07-15,,,,41.19,40.56,41.94,,,,,,,,,,,,,,,,35.12,34.39,35.89,,,,,,,,,,,,,,,,15.47,14.81,16.26,,,,,,,,,,,,,2.27,1.48,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,34.0,15.0,2.0,,,,
2010-07-16,,,,41.21,40.58,41.95,,,,,,,,,,,,,,,,35.18,34.45,35.94,,,,,,,,,,,,,,,,15.39,14.72,16.16,,,,,,,,,,,,,2.27,1.48,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,37.0,15.0,2.0,,,,
2010-07-17,,,,41.22,40.62,41.96,,,,,,,,,,,,,,,,35.23,34.53,35.98,,,,,,,,,,,,,,,,15.32,14.61,16.09,,,,,,,,,,,,,2.27,1.5,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-18,,,,41.23,40.62,41.97,,,,,,,,,,,,,,,,35.28,34.6,36.02,,,,,,,,,,,,,,,,15.24,14.54,16.02,,,,,,,,,,,,,2.28,1.51,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-19,,,,41.24,40.64,41.97,,,,,,,,,,,,,,,,35.34,34.66,36.08,,,,,,,,,,,,,,,,15.17,14.49,15.93,,,,,,,,,,,,,2.28,1.54,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,35.0,15.0,2.0,,,,
2010-07-20,,,,41.24,40.61,41.97,,,,,,,,,,,,,,,,35.39,34.69,36.14,,,,,,,,,,,,,,,,15.1,14.43,15.86,,,,,,,,,,,,,2.28,1.53,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,35.0,14.0,2.0,,,,
2010-07-21,,,,41.25,40.6,41.96,,,,,,,,,,,,,,,,35.43,34.73,36.22,,,,,,,,,,,,,,,,15.03,14.37,15.78,,,,,,,,,,,,,2.29,1.54,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,35.0,13.0,2.0,,,,
2010-07-22,,,,41.25,40.58,41.96,,,,,,,,,,,,,,,,35.48,34.79,36.3,,,,,,,,,,,,,,,,14.96,14.31,15.73,,,,,,,,,,,,,2.29,1.52,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,35.0,15.0,2.0,,,,
2010-07-23,,,,41.25,40.55,41.97,,,,,,,,,,,,,,,,35.53,34.85,36.32,,,,,,,,,,,,,,,,14.9,14.26,15.65,,,,,,,,,,,,,2.3,1.51,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,36.0,14.0,3.0,,,,
2010-07-24,,,,41.25,40.51,41.98,,,,,,,,,,,,,,,,35.58,34.91,36.37,,,,,,,,,,,,,,,,14.83,14.19,15.58,,,,,,,,,,,,,2.31,1.51,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-25,,,,41.25,40.49,41.98,,,,,,,,,,,,,,,,35.62,34.94,36.43,,,,,,,,,,,,,,,,14.77,14.14,15.51,,,,,,,,,,,,,2.31,1.53,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,36.0,16.5,1.0,,,,
2010-07-26,,,,41.25,40.53,41.98,,,,,,,,,,,,,,,,35.66,34.96,36.45,,,,,,,,,,,,,,,,14.71,14.09,15.45,,,,,,,,,,,,,2.32,1.56,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,35.0,15.0,3.0,,,,
2010-07-27,,,,41.25,40.57,41.99,,,,,,,,,,,,,,,,35.7,34.98,36.47,,,,,,,,,,,,,,,,14.66,14.02,15.4,,,,,,,,,,,,,2.33,1.59,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,37.0,14.0,2.0,,,,
2010-07-28,,,,41.25,40.57,42.0,,,,,,,,,,,,,,,,35.74,35.02,36.53,,,,,,,,,,,,,,,,14.6,13.93,15.36,,,,,,,,,,,,,2.34,1.59,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,36.0,14.0,3.0,,,,
2010-07-29,,,,41.26,40.57,42.01,,,,,,,,,,,,,,,,35.78,35.05,36.6,,,,,,,,,,,,,,,,14.54,13.87,15.31,,,,,,,,,,,,,2.35,1.58,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-30,,,,41.26,40.53,41.99,,,,,,,,,,,,,,,,35.82,35.07,36.67,,,,,,,,,,,,,,,,14.49,13.83,15.28,,,,,,,,,,,,,2.36,1.59,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,38.0,12.0,2.0,,,,
2010-07-31,,,,41.26,40.5,41.99,,,,,,,,,,,,,,,,35.86,35.09,36.72,,,,,,,,,,,,,,,,14.43,13.78,15.24,,,,,,,,,,,,,2.37,1.58,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-01,,,,41.26,40.5,42.02,,,,,,,,,,,,,,,,35.9,35.11,36.75,,,,,,,,,,,,,,,,14.38,13.71,15.19,,,,,,,,,,,,,2.38,1.6,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-02,,,,41.26,40.51,42.08,,,,,,,,,,,,,,,,35.93,35.13,36.77,,,,,,,,,,,,,,,,14.33,13.64,15.15,,,,,,,,,,,,,2.38,1.63,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,38.0,12.0,2.0,,,,
2010-08-03,,,,41.27,40.52,42.11,,,,,,,,,,,,,,,,35.97,35.2,36.82,,,,,,,,,,,,,,,,14.28,13.58,15.11,,,,,,,,,,,,,2.39,1.63,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,36.0,13.0,3.0,,,,
2010-08-04,,,,41.27,40.52,42.1,,,,,,,,,,,,,,,,36.01,35.23,36.85,,,,,,,,,,,,,,,,14.22,13.51,15.08,,,,,,,,,,,,,2.4,1.63,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,36.0,13.0,3.0,,,,
2010-08-05,,,,41.28,40.54,42.12,,,,,,,,,,,,,,,,36.05,35.27,36.91,,,,,,,,,,,,,,,,14.17,13.44,15.02,,,,,,,,,,,,,2.41,1.65,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,36.0,13.0,,,,,
2010-08-06,,,,41.28,40.55,42.14,,,,,,,,,,,,,,,,36.09,35.31,37.0,,,,,,,,,,,,,,,,14.13,13.38,15.0,,,,,,,,,,,,,2.42,1.67,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,36.0,13.0,3.0,,,,
2010-08-07,,,,41.28,40.54,42.15,,,,,,,,,,,,,,,,36.12,35.32,37.09,,,,,,,,,,,,,,,,14.08,13.31,14.95,,,,,,,,,,,,,2.42,1.65,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-08,,,,41.28,40.53,42.15,,,,,,,,,,,,,,,,36.16,35.33,37.13,,,,,,,,,,,,,,,,14.03,13.25,14.91,,,,,,,,,,,,,2.43,1.65,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,33.0,16.0,2.0,,,,
2010-08-09,,,,41.28,40.5,42.15,,,,,,,,,,,,,,,,36.2,35.39,37.17,,,,,,,,,,,,,,,,13.99,13.22,14.88,,,,,,,,,,,,,2.44,1.65,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,36.0,15.0,3.0,,,,
2010-08-10,,,,41.27,40.47,42.17,,,,,,,,,,,,,,,,36.24,35.46,37.2,,,,,,,,,,,,,,,,13.95,13.18,14.85,,,,,,,,,,,,,2.44,1.63,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,38.0,14.0,2.0,,,,
2010-08-11,,,,41.26,40.46,42.17,,,,,,,,,,,,,,,,36.28,35.48,37.21,,,,,,,,,,,,,,,,13.91,13.17,14.81,,,,,,,,,,,,,2.44,1.63,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,37.0,15.0,2.0,,,,
2010-08-12,,,,41.25,40.48,42.15,,,,,,,,,,,,,,,,36.32,35.46,37.24,,,,,,,,,,,,,,,,13.87,13.13,14.78,,,,,,,,,,,,,2.45,1.63,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,37.0,14.0,3.0,,,,
2010-08-13,,,,41.24,40.48,42.15,,,,,,,,,,,,,,,,36.36,35.46,37.28,,,,,,,,,,,,,,,,13.84,13.07,14.75,,,,,,,,,,,,,2.45,1.61,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7,34.3,15.0,2.0,,,,
2010-08-14,,,,41.22,40.48,42.1,,,,,,,,,,,,,,,,36.4,35.48,37.29,,,,,,,,,,,,,,,,13.81,13.06,14.72,,,,,,,,,,,,,2.45,1.6,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-15,,,,41.21,40.45,42.08,,,,,,,,,,,,,,,,36.43,35.55,37.32,,,,,,,,,,,,,,,,13.77,13.01,14.68,,,,,,,,,,,,,2.45,1.58,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,35.0,16.5,2.0,,,,
2010-08-16,,,,41.19,40.41,42.09,,,,,,,,,,,,,,,,36.47,35.6,37.33,,,,,,,,,,,,,,,,13.75,12.95,14.64,,,,,,,,,,,,,2.46,1.59,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,37.0,15.0,2.0,,,,
2010-08-17,,,,41.16,40.36,42.08,,,,,,,,,,,,,,,,36.5,35.63,37.34,,,,,,,,,,,,,,,,13.72,12.89,14.62,,,,,,,,,,,,,2.46,1.57,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,37.0,14.0,2.0,,,,
2010-08-18,,,,41.14,40.32,42.04,,,,,,,,,,,,,,,,36.54,35.69,37.39,,,,,,,,,,,,,,,,13.69,12.87,14.61,,,,,,,,,,,,,2.46,1.58,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,36.0,12.0,2.0,,,,
2010-08-19,,,,41.12,40.32,42.06,,,,,,,,,,,,,,,,36.57,35.73,37.46,,,,,,,,,,,,,,,,13.67,12.87,14.59,,,,,,,,,,,,,2.46,1.58,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,37.0,14.0,3.0,,,,
2010-08-20,,,,41.1,40.27,42.06,,,,,,,,,,,,,,,,36.6,35.72,37.49,,,,,,,,,,,,,,,,13.64,12.84,14.56,,,,,,,,,,,,,2.46,1.58,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,38.0,12.0,3.0,,,,
2010-08-21,,,,41.08,40.29,42.02,,,,,,,,,,,,,,,,36.64,35.77,37.53,,,,,,,,,,,,,,,,13.62,12.81,14.55,,,,,,,,,,,,,2.46,1.57,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-22,,,,41.05,40.26,42.01,,,,,,,,,,,,,,,,36.67,35.78,37.54,,,,,,,,,,,,,,,,13.59,12.81,14.51,,,,,,,,,,,,,2.46,1.58,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-23,,,,41.03,40.24,41.99,,,,,,,,,,,,,,,,36.7,35.81,37.61,,,,,,,,,,,,,,,,13.57,12.8,14.48,,,,,,,,,,,,,2.46,1.59,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,39.0,12.0,4.0,,,,
2010-08-24,,,,41.01,40.21,41.97,,,,,,,,,,,,,,,,36.73,35.87,37.65,,,,,,,,,,,,,,,,13.55,12.78,14.46,,,,,,,,,,,,,2.47,1.6,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,38.0,13.0,3.0,,,,
2010-08-25,,,,40.98,40.2,41.95,,,,,,,,,,,,,,,,36.77,35.92,37.69,,,,,,,,,,,,,,,,13.53,12.76,14.45,,,,,,,,,,,,,2.47,1.6,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,37.0,12.0,2.0,,,,
2010-08-26,,,,40.96,40.19,41.9,,,,,,,,,,,,,,,,36.81,35.94,37.74,,,,,,,,,,,,,,,,13.51,12.77,14.42,,,,,,,,,,,,,2.47,1.6,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,37.0,12.0,3.0,,,,
2010-08-27,,,,40.93,40.18,41.88,,,,,,,,,,,,,,,,36.84,35.97,37.79,,,,,,,,,,,,,,,,13.49,12.76,14.4,,,,,,,,,,,,,2.47,1.59,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,37.0,13.0,3.0,,,,
2010-08-28,,,,40.9,40.12,41.83,,,,,,,,,,,,,,,,36.88,36.0,37.83,,,,,,,,,,,,,,,,13.47,12.74,14.39,,,,,,,,,,,,,2.48,1.59,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-29,,,,40.88,40.11,41.81,,,,,,,,,,,,,,,,36.92,36.05,37.86,,,,,,,,,,,,,,,,13.45,12.71,14.35,,,,,,,,,,,,,2.48,1.58,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-30,,,,40.85,40.08,41.85,,,,,,,,,,,,,,,,36.96,36.1,37.89,,,,,,,,,,,,,,,,13.43,12.69,14.34,,,,,,,,,,,,,2.49,1.6,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-31,,,,40.82,40.04,41.82,,,,,,,,,,,,,,,,37.01,36.15,37.92,,,,,,,,,,,,,,,,13.41,12.66,14.31,,,,,,,,,,,,,2.49,1.61,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,38.0,11.0,2.0,,,,
2010-09-01,,,,40.79,40.0,41.77,,,,,,,,,,,,,,,,37.05,36.21,37.95,,,,,,,,,,,,,,,,13.39,12.63,14.29,,,,,,,,,,,,,2.5,1.6,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,37.0,12.0,3.0,,,,
2010-09-02,,,,40.76,39.97,41.73,,,,,,,,,,,,,,,,37.1,36.21,37.99,,,,,,,,,,,,,,,,13.37,12.61,14.26,,,,,,,,,,,,,2.5,1.62,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,37.0,12.0,,,,,
2010-09-03,,,,40.74,39.92,41.68,,,,,,,,,,,,,,,,37.14,36.26,38.02,,,,,,,,,,,,,,,,13.35,12.56,14.24,,,,,,,,,,,,,2.51,1.63,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,37.0,12.0,3.0,,,,
2010-09-04,,,,40.71,39.9,41.63,,,,,,,,,,,,,,,,37.19,36.35,38.06,,,,,,,,,,,,,,,,13.33,12.54,14.2,,,,,,,,,,,,,2.52,1.67,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-05,,,,40.69,39.86,41.62,,,,,,,,,,,,,,,,37.23,36.4,38.06,,,,,,,,,,,,,,,,13.31,12.51,14.15,,,,,,,,,,,,,2.53,1.66,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,34.0,18.0,,,,,
2010-09-06,,,,40.67,39.84,41.59,,,,,,,,,,,,,,,,37.28,36.51,38.11,,,,,,,,,,,,,,,,13.28,12.48,14.11,,,,,,,,,,,,,2.53,1.67,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,37.0,13.0,3.0,,,,
