date,Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (to 2024 election),SNP (to 2024 election) (low),SNP (to 2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (to 2024 election),PC (to 2024 election) (low),PC (to 2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2023-04-01,26.97,24.49,29.31,,,,42.02,39.63,44.12,,,,9.9,7.84,11.83,,,,5.6,3.4,7.7,,,,4.02,1.76,6.2,,,,1.11,-1.4,3.65,,,,8.52,5.93,10.77,,,,,,,,,,
2023-04-02,26.98,24.54,29.31,,,,41.97,39.55,44.06,,,,9.91,7.85,11.85,,,,5.61,3.39,7.73,,,,4.02,1.77,6.2,,,,1.11,-1.39,3.61,,,,8.53,5.92,10.76,,,,,,,,,,
2023-04-03,27.0,24.6,29.29,,,,41.93,39.51,43.99,,,,9.93,7.85,11.85,,,,5.62,3.37,7.75,,,,4.01,1.75,6.19,,,,1.11,-1.4,3.63,,,,8.53,5.9,10.75,,,,,,,,,,
2023-04-04,27.01,24.66,29.28,,,,41.88,39.48,43.93,,,,9.95,7.85,11.91,,,,5.63,3.36,7.74,,,,4.0,1.73,6.21,,,,1.11,-1.38,3.65,,,,8.53,5.9,10.77,,,,,,,,,,
2023-04-05,27.03,24.72,29.25,,,,41.84,39.45,43.87,,,,9.97,7.85,11.98,,,,5.64,3.43,7.79,,,,3.99,1.71,6.22,,,,1.11,-1.41,3.67,,,,8.54,5.92,10.81,,,,,,,,,,
2023-04-06,27.04,24.74,29.22,,,,41.79,39.43,43.8,,,,9.98,7.85,12.04,,,,5.65,3.46,7.84,,,,3.98,1.68,6.18,,,,1.11,-1.4,3.69,,,,8.54,5.94,10.81,,,,31.0,44.0,8.0,5.0,3.0,,7.0
2023-04-07,27.06,24.74,29.24,,,,41.75,39.41,43.78,,,,10.0,7.85,12.1,,,,5.66,3.47,7.85,,,,3.98,1.66,6.13,,,,1.11,-1.39,3.62,,,,8.54,5.96,10.81,,,,,,,,,,
2023-04-08,27.08,24.75,29.28,,,,41.7,39.35,43.74,,,,10.02,7.83,12.16,,,,5.67,3.47,7.87,,,,3.97,1.64,6.09,,,,1.11,-1.3,3.54,,,,8.54,5.98,10.84,,,,,,,,,,
2023-04-09,27.09,24.75,29.32,,,,41.66,39.32,43.72,,,,10.03,7.85,12.17,,,,5.68,3.47,7.88,,,,3.96,1.63,6.04,,,,1.11,-1.29,3.45,,,,8.54,6.01,10.83,,,,,,,,,,
2023-04-10,27.11,24.75,29.36,,,,41.62,39.3,43.7,,,,10.05,7.87,12.17,,,,5.69,3.48,7.89,,,,3.95,1.61,6.0,,,,1.11,-1.27,3.4,,,,8.55,6.09,10.8,,,,,,,,,,
2023-04-11,27.12,24.76,29.39,,,,41.58,39.28,43.69,,,,10.06,7.89,12.16,,,,5.7,3.51,7.89,,,,3.94,1.68,6.0,,,,1.11,-1.28,3.4,,,,8.55,6.17,10.8,,,,,,,,,,
2023-04-12,27.14,24.77,29.43,,,,41.53,39.2,43.72,,,,10.08,7.91,12.14,,,,5.71,3.54,7.91,,,,3.94,1.68,6.02,,,,1.11,-1.3,3.43,,,,8.55,6.19,10.8,,,,,,,,,,
2023-04-13,27.16,24.79,29.48,,,,41.49,39.1,43.71,,,,10.09,7.91,12.12,,,,5.72,3.55,7.96,,,,3.93,1.67,6.02,,,,1.11,-1.28,3.44,,,,8.55,6.21,10.8,,,,29.0,43.0,9.0,4.0,4.0,1.0,7.0
2023-04-14,27.17,24.8,29.53,,,,41.45,39.02,43.67,,,,10.11,7.95,12.09,,,,5.73,3.56,8.0,,,,3.92,1.67,5.99,,,,1.11,-1.25,3.45,,,,8.55,6.17,10.8,,,,,,,,,,
2023-04-15,27.19,24.83,29.53,,,,41.41,38.93,43.61,,,,10.12,7.98,12.1,,,,5.74,3.56,8.05,,,,3.92,1.67,5.97,,,,1.11,-1.22,3.48,,,,8.55,6.17,10.78,,,,,,,,,,
2023-04-16,27.21,24.85,29.52,,,,41.37,38.84,43.55,,,,10.13,7.99,12.12,,,,5.75,3.6,8.1,,,,3.91,1.67,5.97,,,,1.11,-1.19,3.48,,,,8.55,6.2,10.76,,,,,,,,,,
2023-04-17,27.22,24.87,29.54,,,,41.34,38.79,43.49,,,,10.15,8.02,12.15,,,,5.76,3.61,8.14,,,,3.9,1.66,5.91,,,,1.11,-1.17,3.44,,,,8.55,6.21,10.78,,,,,,,,,,
2023-04-18,27.24,24.89,29.57,,,,41.3,38.85,43.42,,,,10.16,8.04,12.18,,,,5.78,3.61,8.1,,,,3.89,1.66,5.89,,,,1.11,-1.16,3.44,,,,8.56,6.22,10.78,,,,,,,,,,
2023-04-19,27.26,24.98,29.57,,,,41.26,38.93,43.35,,,,10.17,8.06,12.21,,,,5.79,3.61,8.06,,,,3.89,1.66,5.9,,,,1.11,-1.17,3.51,,,,8.56,6.22,10.78,,,,30.0,39.0,10.0,5.0,1.0,2.0,10.0
2023-04-20,27.27,25.03,29.58,,,,41.23,38.89,43.29,,,,10.18,8.08,12.23,,,,5.8,3.61,8.07,,,,3.88,1.66,5.93,,,,1.11,-1.17,3.54,,,,8.56,6.22,10.77,,,,,,,,,,
2023-04-21,27.29,25.05,29.63,,,,41.19,38.86,43.22,,,,10.19,8.09,12.24,,,,5.81,3.62,8.13,,,,3.87,1.66,6.0,,,,1.11,-1.18,3.54,,,,8.56,6.24,10.77,,,,,,,,,,
2023-04-22,27.3,25.07,29.65,,,,41.16,38.84,43.18,,,,10.2,8.11,12.26,,,,5.82,3.62,8.14,,,,3.87,1.66,6.03,,,,1.1,-1.14,3.55,,,,8.56,6.23,10.77,,,,,,,,,,
2023-04-23,27.32,25.1,29.66,,,,41.13,38.81,43.17,,,,10.21,8.12,12.28,,,,5.83,3.62,8.14,,,,3.86,1.66,5.98,,,,1.1,-1.1,3.55,,,,8.56,6.23,10.79,,,,,,,,,,
2023-04-24,27.33,25.15,29.68,,,,41.09,38.8,43.13,,,,10.22,8.14,12.29,,,,5.84,3.63,8.17,,,,3.85,1.66,5.99,,,,1.1,-1.09,3.55,,,,8.56,6.25,10.81,,,,,,,,,,
2023-04-25,27.35,25.21,29.68,,,,41.06,38.76,43.1,,,,10.23,8.15,12.31,,,,5.86,3.64,8.2,,,,3.84,1.65,6.02,,,,1.1,-1.08,3.52,,,,8.56,6.28,10.83,,,,,,,,,,
2023-04-26,27.36,25.2,29.7,,,,41.04,38.74,43.07,,,,10.24,8.16,12.35,,,,5.87,3.65,8.22,,,,3.84,1.65,6.04,,,,1.1,-1.07,3.5,,,,8.56,6.3,10.85,,,,,,,,,,
2023-04-27,27.38,25.22,29.74,,,,41.01,38.75,43.04,,,,10.24,8.17,12.4,,,,5.88,3.66,8.25,,,,3.83,1.65,6.06,,,,1.1,-1.06,3.47,,,,8.56,6.33,10.87,,,,27.0,41.0,12.0,6.0,3.0,1.0,8.0
2023-04-28,27.39,25.22,29.73,,,,40.98,38.74,43.0,,,,10.25,8.2,12.41,,,,5.89,3.67,8.25,,,,3.82,1.65,6.08,,,,1.1,-1.04,3.44,,,,8.57,6.37,10.88,,,,,,,,,,
2023-04-29,27.4,25.26,29.72,,,,40.95,38.73,42.96,,,,10.26,8.22,12.45,,,,5.91,3.69,8.27,,,,3.81,1.65,6.08,,,,1.1,-1.0,3.49,,,,8.57,6.39,10.9,,,,,,,,,,
2023-04-30,27.42,25.28,29.74,,,,40.93,38.73,42.94,,,,10.26,8.22,12.49,,,,5.92,3.73,8.29,,,,3.81,1.65,6.09,,,,1.1,-0.97,3.51,,,,8.57,6.4,10.92,,,,,,,,,,
2023-05-01,27.43,25.26,29.77,,,,40.9,38.72,42.93,,,,10.27,8.24,12.52,,,,5.93,3.77,8.29,,,,3.8,1.66,6.09,,,,1.1,-0.99,3.5,,,,8.57,6.42,10.93,,,,,,,,,,
2023-05-02,27.44,25.23,29.8,,,,40.88,38.69,42.9,,,,10.28,8.26,12.54,,,,5.95,3.8,8.28,,,,3.79,1.66,6.09,,,,1.1,-1.01,3.49,,,,8.57,6.43,10.94,,,,,,,,,,
2023-05-03,27.45,25.2,29.83,,,,40.85,38.66,42.87,,,,10.28,8.26,12.5,,,,5.96,3.8,8.27,,,,3.78,1.64,6.09,,,,1.1,-1.05,3.43,,,,8.57,6.43,10.93,,,,,,,,,,
2023-05-04,27.46,25.17,29.87,,,,40.83,38.63,42.84,,,,10.29,8.23,12.47,,,,5.98,3.83,8.27,,,,3.77,1.64,6.09,,,,1.1,-1.1,3.37,,,,8.57,6.44,10.96,,,,29.0,40.0,9.0,5.0,5.0,1.0,8.0
2023-05-05,27.47,25.14,29.89,,,,40.81,38.6,42.81,,,,10.29,8.22,12.48,,,,5.99,3.81,8.28,,,,3.76,1.6,6.11,,,,1.1,-1.08,3.32,,,,8.57,6.44,10.98,,,,,,,,,,
2023-05-06,27.48,25.13,29.91,,,,40.79,38.57,42.77,,,,10.29,8.25,12.52,,,,6.01,3.8,8.31,,,,3.76,1.61,6.1,,,,1.1,-1.09,3.26,,,,8.58,6.45,11.0,,,,,,,,,,
2023-05-07,27.49,25.16,29.92,,,,40.76,38.54,42.76,,,,10.3,8.23,12.57,,,,6.02,3.81,8.35,,,,3.75,1.6,6.08,,,,1.1,-1.11,3.25,,,,8.58,6.46,11.0,,,,,,,,,,
2023-05-08,27.5,25.19,29.94,,,,40.74,38.57,42.76,,,,10.3,8.23,12.6,,,,6.04,3.83,8.35,,,,3.74,1.56,6.08,,,,1.1,-1.11,3.24,,,,8.58,6.46,11.0,,,,,,,,,,
2023-05-09,27.51,25.23,29.95,,,,40.72,38.61,42.74,,,,10.3,8.24,12.6,,,,6.06,3.85,8.36,,,,3.73,1.56,6.08,,,,1.1,-1.13,3.23,,,,8.58,6.47,11.01,,,,,,,,,,
2023-05-10,27.52,25.26,29.96,,,,40.7,38.58,42.71,,,,10.3,8.25,12.6,,,,6.07,3.92,8.36,,,,3.72,1.6,6.07,,,,1.1,-1.14,3.22,,,,8.58,6.47,11.03,,,,30.0,37.0,11.0,9.0,4.0,,6.0
2023-05-11,27.53,25.3,29.96,,,,40.68,38.56,42.67,,,,10.3,8.26,12.6,,,,6.09,3.92,8.39,,,,3.71,1.6,6.05,,,,1.1,-1.16,3.25,,,,8.58,6.48,11.04,,,,,,,,,,
2023-05-12,27.53,25.33,29.96,,,,40.67,38.52,42.67,,,,10.3,8.24,12.6,,,,6.11,3.95,8.38,,,,3.71,1.58,6.04,,,,1.09,-1.17,3.3,,,,8.59,6.49,11.05,,,,,,,,,,
2023-05-13,27.54,25.38,29.96,,,,40.65,38.53,42.67,,,,10.3,8.23,12.59,,,,6.13,3.99,8.37,,,,3.7,1.56,6.03,,,,1.09,-1.15,3.34,,,,8.59,6.48,11.05,,,,,,,,,,
2023-05-14,27.55,25.44,29.95,,,,40.63,38.56,42.7,,,,10.3,8.22,12.59,,,,6.14,4.04,8.37,,,,3.69,1.55,6.02,,,,1.09,-1.15,3.32,,,,8.59,6.48,11.06,,,,,,,,,,
2023-05-15,27.55,25.44,29.95,,,,40.61,38.55,42.7,,,,10.3,8.22,12.58,,,,6.16,4.04,8.37,,,,3.68,1.54,6.01,,,,1.09,-1.2,3.3,,,,8.6,6.48,11.06,,,,,,,,,,
2023-05-16,27.56,25.45,29.93,,,,40.59,38.58,42.69,,,,10.3,8.22,12.57,,,,6.18,4.03,8.37,,,,3.67,1.53,6.0,,,,1.09,-1.19,3.31,,,,8.6,6.49,11.07,,,,,,,,,,
2023-05-17,27.56,25.45,29.97,,,,40.57,38.58,42.68,,,,10.3,8.28,12.56,,,,6.2,4.02,8.37,,,,3.67,1.52,5.99,,,,1.09,-1.15,3.36,,,,8.61,6.5,11.07,,,,,,,,,,
2023-05-18,27.56,25.45,30.02,,,,40.56,38.55,42.69,,,,10.3,8.34,12.53,,,,6.21,4.05,8.38,,,,3.66,1.54,5.97,,,,1.09,-1.15,3.33,,,,8.61,6.5,11.07,,,,30.0,35.0,11.0,8.0,3.0,,10.0
2023-05-19,27.57,25.45,30.02,,,,40.54,38.58,42.68,,,,10.3,8.31,12.52,,,,6.23,4.08,8.38,,,,3.65,1.57,5.92,,,,1.09,-1.16,3.31,,,,8.62,6.51,11.08,,,,,,,,,,
2023-05-20,27.57,25.45,30.01,,,,40.52,38.6,42.68,,,,10.29,8.28,12.53,,,,6.25,4.1,8.4,,,,3.64,1.55,5.89,,,,1.09,-1.17,3.29,,,,8.63,6.52,11.04,,,,,,,,,,
2023-05-21,27.57,25.46,30.0,,,,40.51,38.6,42.66,,,,10.29,8.25,12.53,,,,6.27,4.11,8.43,,,,3.64,1.53,5.88,,,,1.09,-1.18,3.27,,,,8.63,6.53,11.0,,,,,,,,,,
2023-05-22,27.57,25.45,29.99,,,,40.49,38.58,42.64,,,,10.29,8.21,12.51,,,,6.28,4.13,8.43,,,,3.63,1.51,5.88,,,,1.08,-1.19,3.26,,,,8.64,6.54,10.95,,,,,,,,,,
2023-05-23,27.57,25.46,29.98,,,,40.47,38.55,42.62,,,,10.28,8.17,12.49,,,,6.3,4.15,8.47,,,,3.62,1.49,5.87,,,,1.08,-1.19,3.27,,,,8.65,6.56,10.92,,,,,,,,,,
2023-05-24,27.57,25.49,29.97,,,,40.46,38.52,42.6,,,,10.28,8.16,12.48,,,,6.32,4.17,8.45,,,,3.62,1.48,5.87,,,,1.08,-1.18,3.26,,,,8.66,6.57,10.95,,,,,,,,,,
2023-05-25,27.57,25.53,29.96,,,,40.44,38.5,42.57,,,,10.27,8.15,12.46,,,,6.34,4.2,8.46,,,,3.61,1.46,5.86,,,,1.08,-1.16,3.24,,,,8.67,6.59,10.96,,,,,,,,,,
2023-05-26,27.57,25.56,29.95,,,,40.43,38.47,42.61,,,,10.27,8.14,12.44,,,,6.35,4.23,8.49,,,,3.6,1.44,5.84,,,,1.08,-1.15,3.23,,,,8.68,6.57,10.93,,,,24.0,40.0,12.0,7.0,4.0,1.0,9.0
2023-05-27,27.57,25.59,29.94,,,,40.41,38.45,42.63,,,,10.27,8.13,12.41,,,,6.37,4.26,8.52,,,,3.6,1.44,5.83,,,,1.08,-1.09,3.21,,,,8.69,6.54,10.9,,,,,,,,,,
2023-05-28,27.57,25.62,29.93,,,,40.4,38.43,42.61,,,,10.26,8.12,12.38,,,,6.38,4.28,8.55,,,,3.59,1.44,5.82,,,,1.07,-1.02,3.22,,,,8.7,6.55,10.92,,,,,,,,,,
2023-05-29,27.57,25.6,29.94,,,,40.38,38.4,42.58,,,,10.26,8.12,12.37,,,,6.4,4.27,8.57,,,,3.58,1.44,5.8,,,,1.07,-0.97,3.25,,,,8.71,6.57,10.99,,,,,,,,,,
2023-05-30,27.57,25.57,29.96,,,,40.37,38.38,42.56,,,,10.25,8.11,12.35,,,,6.42,4.29,8.59,,,,3.58,1.44,5.79,,,,1.07,-0.98,3.27,,,,8.72,6.58,11.04,,,,,,,,,,
2023-05-31,27.57,25.55,29.99,,,,40.35,38.35,42.54,,,,10.25,8.1,12.33,,,,6.43,4.31,8.61,,,,3.57,1.44,5.77,,,,1.07,-1.0,3.3,,,,8.74,6.6,11.04,,,,26.0,41.0,11.0,4.0,5.0,1.0,10.0
2023-06-01,27.56,25.54,30.01,,,,40.34,38.33,42.53,,,,10.24,8.1,12.31,,,,6.45,4.33,8.63,,,,3.57,1.43,5.76,,,,1.07,-1.03,3.29,,,,8.75,6.62,11.04,,,,,,,,,,
2023-06-02,27.56,25.52,29.98,,,,40.32,38.33,42.49,,,,10.24,8.11,12.29,,,,6.46,4.36,8.64,,,,3.57,1.44,5.74,,,,1.07,-1.01,3.3,,,,8.77,6.65,11.04,,,,,,,,,,
2023-06-03,27.55,25.51,29.95,,,,40.31,38.3,42.47,,,,10.23,8.12,12.27,,,,6.47,4.39,8.66,,,,3.56,1.45,5.74,,,,1.06,-1.02,3.32,,,,8.78,6.68,11.04,,,,,,,,,,
2023-06-04,27.55,25.5,29.9,,,,40.3,38.28,42.44,,,,10.23,8.12,12.24,,,,6.49,4.41,8.67,,,,3.56,1.46,5.75,,,,1.06,-1.04,3.33,,,,8.8,6.7,11.04,,,,,,,,,,
2023-06-05,27.54,25.49,29.84,,,,40.28,38.3,42.42,,,,10.22,8.12,12.22,,,,6.5,4.45,8.69,,,,3.56,1.48,5.76,,,,1.06,-1.05,3.35,,,,8.81,6.72,11.04,,,,,,,,,,
2023-06-06,27.54,25.48,29.8,,,,40.27,38.33,42.39,,,,10.22,8.15,12.21,,,,6.51,4.51,8.69,,,,3.55,1.5,5.77,,,,1.06,-1.07,3.36,,,,8.83,6.75,11.04,,,,,,,,,,
2023-06-07,27.53,25.48,29.76,,,,40.26,38.35,42.37,,,,10.21,8.15,12.2,,,,6.53,4.57,8.66,,,,3.55,1.52,5.75,,,,1.06,-1.08,3.37,,,,8.85,6.78,11.04,,,,27.0,39.0,11.0,6.0,5.0,1.0,8.0
2023-06-08,27.52,25.48,29.74,,,,40.25,38.36,42.35,,,,10.21,8.17,12.18,,,,6.54,4.59,8.63,,,,3.55,1.54,5.71,,,,1.05,-1.1,3.35,,,,8.87,6.82,11.04,,,,,,,,,,
2023-06-09,27.52,25.49,29.71,,,,40.23,38.38,42.33,,,,10.2,8.18,12.19,,,,6.55,4.59,8.63,,,,3.55,1.55,5.66,,,,1.05,-1.1,3.29,,,,8.89,6.85,11.05,,,,,,,,,,
2023-06-10,27.51,25.49,29.7,,,,40.22,38.4,42.31,,,,10.2,8.2,12.19,,,,6.56,4.6,8.62,,,,3.54,1.55,5.62,,,,1.05,-1.11,3.3,,,,8.91,6.89,11.08,,,,,,,,,,
2023-06-11,27.5,25.5,29.7,,,,40.21,38.4,42.29,,,,10.19,8.22,12.17,,,,6.57,4.61,8.65,,,,3.54,1.55,5.61,,,,1.05,-1.12,3.33,,,,8.93,6.92,11.11,,,,,,,,,,
2023-06-12,27.49,25.48,29.63,,,,40.2,38.36,42.25,,,,10.19,8.22,12.17,,,,6.58,4.64,8.67,,,,3.54,1.56,5.58,,,,1.05,-1.13,3.36,,,,8.95,6.94,11.13,,,,,,,,,,
2023-06-13,27.49,25.44,29.61,,,,40.19,38.32,42.26,,,,10.18,8.23,12.18,,,,6.59,4.67,8.68,,,,3.54,1.56,5.57,,,,1.05,-1.13,3.39,,,,8.97,6.94,11.1,,,,,,,,,,
2023-06-14,27.48,25.41,29.59,,,,40.18,38.3,42.27,,,,10.18,8.24,12.18,,,,6.6,4.7,8.7,,,,3.54,1.58,5.55,,,,1.05,-1.1,3.42,,,,8.99,6.93,11.11,,,,,,,,,,
2023-06-15,27.47,25.37,29.57,,,,40.17,38.31,42.29,,,,10.17,8.28,12.18,,,,6.61,4.73,8.71,,,,3.54,1.57,5.55,,,,1.04,-1.12,3.42,,,,9.01,6.94,11.15,,,,,,,,,,
2023-06-16,27.46,25.4,29.54,,,,40.16,38.3,42.31,,,,10.17,8.3,12.2,,,,6.62,4.74,8.69,,,,3.54,1.57,5.54,,,,1.04,-1.13,3.42,,,,9.04,6.93,11.18,,,,27.0,42.0,9.0,7.0,4.0,1.0,9.0
2023-06-17,27.45,25.4,29.53,,,,40.15,38.31,42.32,,,,10.16,8.32,12.22,,,,6.63,4.73,8.64,,,,3.54,1.58,5.53,,,,1.04,-1.14,3.43,,,,9.06,6.98,11.22,,,,,,,,,,
2023-06-18,27.45,25.33,29.5,,,,40.15,38.32,42.33,,,,10.16,8.34,12.22,,,,6.64,4.72,8.64,,,,3.54,1.58,5.49,,,,1.04,-1.14,3.43,,,,9.08,7.06,11.26,,,,,,,,,,
2023-06-19,27.44,25.37,29.5,,,,40.14,38.24,42.34,,,,10.15,8.36,12.22,,,,6.65,4.72,8.63,,,,3.53,1.58,5.48,,,,1.04,-1.13,3.43,,,,9.1,7.16,11.29,,,,,,,,,,
2023-06-20,27.43,25.45,29.48,,,,40.13,38.17,42.36,,,,10.15,8.38,12.22,,,,6.66,4.72,8.63,,,,3.53,1.63,5.45,,,,1.04,-1.13,3.43,,,,9.12,7.22,11.29,,,,,,,,,,
2023-06-21,27.42,25.49,29.45,,,,40.13,38.2,42.37,,,,10.14,8.38,12.23,,,,6.67,4.71,8.54,,,,3.53,1.69,5.42,,,,1.04,-1.15,3.43,,,,9.15,7.26,11.3,,,,26.0,42.0,12.0,7.0,2.0,1.0,7.0
2023-06-22,27.41,25.45,29.42,,,,40.12,38.22,42.34,,,,10.14,8.34,12.23,,,,6.67,4.69,8.59,,,,3.53,1.68,5.42,,,,1.04,-1.17,3.43,,,,9.17,7.3,11.38,,,,,,,,,,
2023-06-23,27.4,25.42,29.39,,,,40.12,38.25,42.28,,,,10.13,8.36,12.22,,,,6.68,4.69,8.64,,,,3.53,1.64,5.42,,,,1.04,-1.17,3.48,,,,9.19,7.34,11.37,,,,,,,,,,
2023-06-24,27.39,25.39,29.38,,,,40.11,38.27,42.31,,,,10.13,8.37,12.21,,,,6.69,4.68,8.68,,,,3.53,1.6,5.45,,,,1.04,-1.16,3.48,,,,9.22,7.36,11.36,,,,,,,,,,
2023-06-25,27.38,25.35,29.37,,,,40.11,38.25,42.33,,,,10.12,8.34,12.22,,,,6.7,4.68,8.76,,,,3.52,1.6,5.44,,,,1.04,-1.19,3.48,,,,9.24,7.38,11.41,,,,,,,,,,
2023-06-26,27.37,25.32,29.37,,,,40.11,38.24,42.32,,,,10.11,8.29,12.24,,,,6.7,4.67,8.75,,,,3.52,1.6,5.43,,,,1.04,-1.2,3.47,,,,9.26,7.41,11.4,,,,,,,,,,
2023-06-27,27.36,25.28,29.36,,,,40.11,38.27,42.31,,,,10.11,8.24,12.26,,,,6.71,4.67,8.79,,,,3.52,1.6,5.41,,,,1.04,-1.19,3.47,,,,9.28,7.44,11.38,,,,,,,,,,
2023-06-28,27.35,25.25,29.35,,,,40.11,38.25,42.29,,,,10.1,8.24,12.29,,,,6.71,4.66,8.79,,,,3.52,1.57,5.39,,,,1.04,-1.19,3.47,,,,9.31,7.47,11.4,,,,26.0,40.0,10.0,8.0,4.0,,11.0
2023-06-29,27.34,25.21,29.34,,,,40.11,38.24,42.31,,,,10.09,8.26,12.28,,,,6.72,4.65,8.78,,,,3.51,1.53,5.4,,,,1.04,-1.18,3.53,,,,9.33,7.51,11.43,,,,,,,,,,
2023-06-30,27.33,25.19,29.33,,,,40.11,38.23,42.3,,,,10.09,8.28,12.28,,,,6.72,4.65,8.78,,,,3.51,1.56,5.41,,,,1.04,-1.2,3.51,,,,9.35,7.54,11.47,,,,,,,,,,
2023-07-01,27.33,25.16,29.31,,,,40.11,38.24,42.29,,,,10.08,8.28,12.27,,,,6.73,4.64,8.77,,,,3.5,1.52,5.41,,,,1.04,-1.19,3.5,,,,9.38,7.52,11.5,,,,,,,,,,
2023-07-02,27.32,25.18,29.31,,,,40.12,38.23,42.3,,,,10.07,8.26,12.26,,,,6.73,4.64,8.76,,,,3.5,1.51,5.42,,,,1.04,-1.17,3.48,,,,9.4,7.5,11.52,,,,,,,,,,
2023-07-03,27.31,25.21,29.31,,,,40.12,38.25,42.29,,,,10.07,8.25,12.25,,,,6.73,4.66,8.75,,,,3.5,1.48,5.44,,,,1.04,-1.17,3.48,,,,9.42,7.49,11.52,,,,,,,,,,
2023-07-04,27.3,25.26,29.3,,,,40.13,38.23,42.28,,,,10.06,8.24,12.24,,,,6.73,4.69,8.77,,,,3.49,1.44,5.43,,,,1.04,-1.21,3.51,,,,9.45,7.51,11.57,,,,,,,,,,
2023-07-05,27.29,25.24,29.29,,,,40.13,38.19,42.28,,,,10.05,8.23,12.22,,,,6.73,4.72,8.8,,,,3.48,1.47,5.4,,,,1.04,-1.25,3.5,,,,9.47,7.5,11.6,,,,,,,,,,
2023-07-06,27.28,25.17,29.29,,,,40.14,38.21,42.29,,,,10.04,8.2,12.21,,,,6.74,4.73,8.8,,,,3.48,1.47,5.37,,,,1.05,-1.29,3.53,,,,9.49,7.5,11.64,,,,24.0,45.0,9.0,6.0,3.0,1.0,10.0
2023-07-07,27.27,25.1,29.28,,,,40.14,38.25,42.31,,,,10.03,8.17,12.21,,,,6.74,4.7,8.8,,,,3.47,1.44,5.35,,,,1.05,-1.3,3.55,,,,9.52,7.49,11.66,,,,,,,,,,
2023-07-08,27.26,25.1,29.28,,,,40.15,38.29,42.33,,,,10.03,8.15,12.2,,,,6.74,4.66,8.8,,,,3.47,1.45,5.35,,,,1.05,-1.29,3.57,,,,9.54,7.54,11.68,,,,,,,,,,
2023-07-09,27.25,25.11,29.27,,,,40.16,38.34,42.34,,,,10.02,8.13,12.18,,,,6.73,4.63,8.8,,,,3.46,1.47,5.34,,,,1.05,-1.31,3.59,,,,9.57,7.6,11.7,,,,,,,,,,
2023-07-10,27.25,25.13,29.26,,,,40.17,38.36,42.36,,,,10.01,8.11,12.17,,,,6.73,4.64,8.8,,,,3.45,1.48,5.33,,,,1.05,-1.32,3.6,,,,9.59,7.63,11.72,,,,,,,,,,
2023-07-11,27.24,25.12,29.25,,,,40.17,38.38,42.37,,,,10.0,8.1,12.15,,,,6.73,4.64,8.78,,,,3.45,1.46,5.3,,,,1.05,-1.33,3.57,,,,9.62,7.6,11.75,,,,28.0,41.0,10.0,7.0,2.0,1.0,10.0
2023-07-12,27.23,25.11,29.23,,,,40.18,38.37,42.39,,,,9.99,8.09,12.14,,,,6.73,4.65,8.74,,,,3.44,1.44,5.27,,,,1.05,-1.33,3.54,,,,9.64,7.58,11.78,,,,,,,,,,
2023-07-13,27.22,25.1,29.23,,,,40.19,38.36,42.4,,,,9.98,8.13,12.12,,,,6.73,4.66,8.69,,,,3.43,1.41,5.23,,,,1.06,-1.31,3.51,,,,9.67,7.56,11.81,,,,,,,,,,
2023-07-14,27.22,25.1,29.22,,,,40.2,38.33,42.44,,,,9.98,8.17,12.1,,,,6.73,4.67,8.66,,,,3.42,1.38,5.24,,,,1.06,-1.31,3.53,,,,9.69,7.54,11.84,,,,,,,,,,
2023-07-15,27.21,25.06,29.22,,,,40.2,38.33,42.45,,,,9.97,8.16,12.08,,,,6.72,4.68,8.64,,,,3.42,1.36,5.27,,,,1.06,-1.31,3.55,,,,9.71,7.55,11.84,,,,,,,,,,
2023-07-16,27.21,25.07,29.21,,,,40.21,38.33,42.45,,,,9.96,8.11,12.07,,,,6.72,4.69,8.67,,,,3.41,1.4,5.26,,,,1.06,-1.29,3.55,,,,9.74,7.6,11.83,,,,,,,,,,
2023-07-17,27.2,25.06,29.2,,,,40.22,38.35,42.45,,,,9.95,8.07,12.05,,,,6.72,4.7,8.69,,,,3.4,1.45,5.24,,,,1.06,-1.27,3.54,,,,9.76,7.64,11.83,,,,,,,,,,
2023-07-18,27.19,25.08,29.19,,,,40.22,38.35,42.46,,,,9.95,8.03,12.02,,,,6.71,4.69,8.71,,,,3.39,1.45,5.23,,,,1.06,-1.24,3.54,,,,9.78,7.69,11.85,,,,,,,,,,
