date,Con (to 2015 election),Con (to 2015 election) (low),Con (to 2015 election) (high),Con (to 2017 election),Con (to 2017 election) (low),Con (to 2017 election) (high),Con (to 2019 election),Con (to 2019 election) (low),Con (to 2019 election) (high),Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2015 election),Lab (to 2015 election) (low),Lab (to 2015 election) (high),Lab (to 2017 election),Lab (to 2017 election) (low),Lab (to 2017 election) (high),Lab (to 2019 election),Lab (to 2019 election) (low),Lab (to 2019 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2015 election),LDem (to 2015 election) (low),LDem (to 2015 election) (high),LDem (to 2017 election),LDem (to 2017 election) (low),LDem (to 2017 election) (high),LDem (to 2019 election),LDem (to 2019 election) (low),LDem (to 2019 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (to 2015 election),Ukip (to 2015 election) (low),Ukip (to 2015 election) (high),Ukip (to 2017 election),Ukip (to 2017 election) (low),Ukip (to 2017 election) (high),Grn (to 2015 election),Grn (to 2015 election) (low),Grn (to 2015 election) (high),Grn (to 2017 election),Grn (to 2017 election) (low),Grn (to 2017 election) (high),Grn (to 2019 election),Grn (to 2019 election) (low),Grn (to 2019 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2019 election),Reform (to 2019 election) (low),Reform (to 2019 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2021-01-12,,,,,,,,,,47.65,45.97,49.23,,,,,,,,,,,,,35.78,34.22,37.17,,,,,,,,,,,,,4.22,3.02,5.36,,,,,,,,,,,,,,,,,,,5.63,4.43,6.74,,,,,,,,,,,,,4.09,2.82,5.37,,,,,,,,,,,
2021-01-13,,,,,,,,,,47.7,45.98,49.26,,,,,,,,,,,,,35.73,34.14,37.12,,,,,,,,,,,,,4.22,3.0,5.38,,,,,,,,,,,,,,,,,,,5.64,4.47,6.76,,,,,,,,,,,,,4.08,2.82,5.36,,,,,,,,,,,
2021-01-14,,,,,,,,,,47.74,46.04,49.33,,,,,,,,,,,,,35.68,34.1,37.05,,,,,,,,,,,,,4.22,2.98,5.4,,,,,,,,,,,,,,,,,,,5.66,4.5,6.78,,,,,,,,,,,,,4.07,2.82,5.34,,,,46.0,39.0,3.0,,6.0,,,3.0
2021-01-15,,,,,,,,,,47.79,46.11,49.42,,,,,,,,,,,,,35.63,34.09,37.02,,,,,,,,,,,,,4.22,2.97,5.39,,,,,,,,,,,,,,,,,,,5.67,4.53,6.8,,,,,,,,,,,,,4.06,2.83,5.33,,,,,,,,,,,
2021-01-16,,,,,,,,,,47.84,46.18,49.45,,,,,,,,,,,,,35.59,34.06,36.97,,,,,,,,,,,,,4.22,2.97,5.38,,,,,,,,,,,,,,,,,,,5.68,4.55,6.83,,,,,,,,,,,,,4.05,2.84,5.33,,,,,,,,,,,
2021-01-17,,,,,,,,,,47.89,46.24,49.49,,,,,,,,,,,,,35.54,34.04,36.91,,,,,,,,,,,,,4.22,2.97,5.37,,,,,,,,,,,,,,,,,,,5.69,4.56,6.85,,,,,,,,,,,,,4.04,2.85,5.33,,,,,,,,,,,
2021-01-18,,,,,,,,,,47.93,46.31,49.53,,,,,,,,,,,,,35.49,34.02,36.87,,,,,,,,,,,,,4.21,2.96,5.36,,,,,,,,,,,,,,,,,,,5.71,4.57,6.87,,,,,,,,,,,,,4.03,2.86,5.33,,,,,,,,,,,
2021-01-19,,,,,,,,,,47.98,46.38,49.58,,,,,,,,,,,,,35.44,33.97,36.83,,,,,,,,,,,,,4.21,2.95,5.35,,,,,,,,,,,,,,,,,,,5.72,4.58,6.88,,,,,,,,,,,,,4.02,2.85,5.34,,,,,,,,,,,
2021-01-20,,,,,,,,,,48.03,46.46,49.63,,,,,,,,,,,,,35.4,33.92,36.79,,,,,,,,,,,,,4.21,2.94,5.36,,,,,,,,,,,,,,,,,,,5.73,4.58,6.91,,,,,,,,,,,,,4.01,2.83,5.36,,,,,,,,,,,
2021-01-21,,,,,,,,,,48.08,46.53,49.69,,,,,,,,,,,,,35.35,33.87,36.76,,,,,,,,,,,,,4.21,2.93,5.37,,,,,,,,,,,,,,,,,,,5.74,4.6,6.92,,,,,,,,,,,,,4.0,2.8,5.33,,,,,,,,,,,
2021-01-22,,,,,,,,,,48.13,46.58,49.74,,,,,,,,,,,,,35.3,33.8,36.72,,,,,,,,,,,,,4.2,2.92,5.38,,,,,,,,,,,,,,,,,,,5.76,4.6,6.93,,,,,,,,,,,,,3.99,2.77,5.3,,,,48.0,40.0,2.0,,5.0,,,3.0
2021-01-23,,,,,,,,,,48.18,46.63,49.79,,,,,,,,,,,,,35.26,33.74,36.68,,,,,,,,,,,,,4.2,2.91,5.39,,,,,,,,,,,,,,,,,,,5.77,4.61,6.96,,,,,,,,,,,,,3.98,2.76,5.27,,,,,,,,,,,
2021-01-24,,,,,,,,,,48.23,46.68,49.85,,,,,,,,,,,,,35.21,33.7,36.63,,,,,,,,,,,,,4.2,2.91,5.39,,,,,,,,,,,,,,,,,,,5.78,4.62,6.98,,,,,,,,,,,,,3.96,2.75,5.24,,,,,,,,,,,
2021-01-25,,,,,,,,,,48.29,46.73,49.92,,,,,,,,,,,,,35.17,33.66,36.57,,,,,,,,,,,,,4.19,2.92,5.39,,,,,,,,,,,,,,,,,,,5.79,4.62,6.98,,,,,,,,,,,,,3.95,2.72,5.21,,,,,,,,,,,
2021-01-26,,,,,,,,,,48.34,46.78,49.98,,,,,,,,,,,,,35.12,33.61,36.51,,,,,,,,,,,,,4.19,2.93,5.38,,,,,,,,,,,,,,,,,,,5.8,4.63,7.01,,,,,,,,,,,,,3.94,2.73,5.18,,,,,,,,,,,
2021-01-27,,,,,,,,,,48.39,46.83,50.05,,,,,,,,,,,,,35.07,33.56,36.42,,,,,,,,,,,,,4.18,2.93,5.38,,,,,,,,,,,,,,,,,,,5.82,4.64,7.03,,,,,,,,,,,,,3.93,2.73,5.16,,,,45.0,40.0,5.0,,4.0,,,2.0
2021-01-28,,,,,,,,,,48.44,46.89,50.11,,,,,,,,,,,,,35.03,33.51,36.36,,,,,,,,,,,,,4.18,2.93,5.34,,,,,,,,,,,,,,,,,,,5.83,4.65,7.06,,,,,,,,,,,,,3.92,2.72,5.16,,,,,,,,,,,
2021-01-29,,,,,,,,,,48.49,46.94,50.18,,,,,,,,,,,,,34.99,33.49,36.32,,,,,,,,,,,,,4.17,2.95,5.31,,,,,,,,,,,,,,,,,,,5.84,4.66,7.09,,,,,,,,,,,,,3.9,2.72,5.16,,,,,,,,,,,
2021-01-30,,,,,,,,,,48.54,47.02,50.25,,,,,,,,,,,,,34.94,33.44,36.28,,,,,,,,,,,,,4.17,2.96,5.28,,,,,,,,,,,,,,,,,,,5.85,4.66,7.12,,,,,,,,,,,,,3.89,2.72,5.15,,,,,,,,,,,
2021-01-31,,,,,,,,,,48.6,47.11,50.32,,,,,,,,,,,,,34.9,33.38,36.24,,,,,,,,,,,,,4.16,2.98,5.25,,,,,,,,,,,,,,,,,,,5.86,4.66,7.14,,,,,,,,,,,,,3.88,2.72,5.15,,,,,,,,,,,
2021-02-01,,,,,,,,,,48.65,47.2,50.39,,,,,,,,,,,,,34.85,33.33,36.2,,,,,,,,,,,,,4.16,2.98,5.25,,,,,,,,,,,,,,,,,,,5.87,4.67,7.17,,,,,,,,,,,,,3.87,2.71,5.15,,,,,,,,,,,
2021-02-02,,,,,,,,,,48.7,47.3,50.46,,,,,,,,,,,,,34.81,33.28,36.15,,,,,,,,,,,,,4.15,3.0,5.24,,,,,,,,,,,,,,,,,,,5.89,4.69,7.19,,,,,,,,,,,,,3.85,2.69,5.14,,,,,,,,,,,
2021-02-03,,,,,,,,,,48.75,47.34,50.54,,,,,,,,,,,,,34.77,33.23,36.09,,,,,,,,,,,,,4.14,3.01,5.24,,,,,,,,,,,,,,,,,,,5.9,4.7,7.22,,,,,,,,,,,,,3.84,2.69,5.12,,,,50.0,36.0,4.0,,6.0,,,4.0
2021-02-04,,,,,,,,,,48.81,47.37,50.58,,,,,,,,,,,,,34.72,33.17,36.04,,,,,,,,,,,,,4.14,3.01,5.24,,,,,,,,,,,,,,,,,,,5.91,4.71,7.22,,,,,,,,,,,,,3.83,2.68,5.1,,,,,,,,,,,
2021-02-05,,,,,,,,,,48.86,47.4,50.63,,,,,,,,,,,,,34.68,33.13,35.99,,,,,,,,,,,,,4.13,3.0,5.24,,,,,,,,,,,,,,,,,,,5.92,4.72,7.22,,,,,,,,,,,,,3.81,2.66,5.07,,,,,,,,,,,
2021-02-06,,,,,,,,,,48.91,47.44,50.68,,,,,,,,,,,,,34.64,33.08,35.95,,,,,,,,,,,,,4.13,2.99,5.26,,,,,,,,,,,,,,,,,,,5.93,4.73,7.22,,,,,,,,,,,,,3.8,2.65,5.06,,,,,,,,,,,
2021-02-07,,,,,,,,,,48.96,47.47,50.75,,,,,,,,,,,,,34.59,33.03,35.91,,,,,,,,,,,,,4.12,2.99,5.27,,,,,,,,,,,,,,,,,,,5.94,4.74,7.22,,,,,,,,,,,,,3.79,2.62,5.05,,,,,,,,,,,
2021-02-08,,,,,,,,,,49.02,47.51,50.81,,,,,,,,,,,,,34.55,32.98,35.88,,,,,,,,,,,,,4.11,2.97,5.25,,,,,,,,,,,,,,,,,,,5.96,4.75,7.23,,,,,,,,,,,,,3.77,2.6,5.02,,,,,,,,,,,
2021-02-09,,,,,,,,,,49.07,47.55,50.87,,,,,,,,,,,,,34.51,32.93,35.84,,,,,,,,,,,,,4.11,2.96,5.24,,,,,,,,,,,,,,,,,,,5.97,4.77,7.22,,,,,,,,,,,,,3.76,2.56,5.04,,,,,,,,,,,
2021-02-10,,,,,,,,,,49.12,47.58,50.93,,,,,,,,,,,,,34.46,32.87,35.81,,,,,,,,,,,,,4.1,2.95,5.24,,,,,,,,,,,,,,,,,,,5.98,4.77,7.24,,,,,,,,,,,,,3.74,2.52,5.02,,,,53.0,30.0,3.0,,7.0,,,3.0
2021-02-11,,,,,,,,,,49.17,47.62,50.99,,,,,,,,,,,,,34.42,32.8,35.78,,,,,,,,,,,,,4.1,2.93,5.24,,,,,,,,,,,,,,,,,,,5.99,4.77,7.27,,,,,,,,,,,,,3.73,2.47,5.01,,,,,,,,,,,
2021-02-12,,,,,,,,,,49.22,47.68,51.05,,,,,,,,,,,,,34.38,32.75,35.73,,,,,,,,,,,,,4.09,2.92,5.23,,,,,,,,,,,,,,,,,,,6.0,4.77,7.28,,,,,,,,,,,,,3.72,2.43,5.01,,,,,,,,,,,
2021-02-13,,,,,,,,,,49.28,47.72,51.11,,,,,,,,,,,,,34.34,32.71,35.69,,,,,,,,,,,,,4.08,2.91,5.23,,,,,,,,,,,,,,,,,,,6.02,4.78,7.31,,,,,,,,,,,,,3.71,2.38,5.01,,,,,,,,,,,
2021-02-14,,,,,,,,,,49.33,47.75,51.17,,,,,,,,,,,,,34.29,32.67,35.65,,,,,,,,,,,,,4.08,2.9,5.22,,,,,,,,,,,,,,,,,,,6.03,4.81,7.34,,,,,,,,,,,,,3.69,2.35,5.02,,,,,,,,,,,
2021-02-15,,,,,,,,,,49.38,47.78,51.23,,,,,,,,,,,,,34.25,32.63,35.61,,,,,,,,,,,,,4.07,2.89,5.21,,,,,,,,,,,,,,,,,,,6.04,4.84,7.36,,,,,,,,,,,,,3.68,2.34,5.02,,,,,,,,,,,
2021-02-16,,,,,,,,,,49.43,47.84,51.29,,,,,,,,,,,,,34.21,32.59,35.57,,,,,,,,,,,,,4.07,2.88,5.21,,,,,,,,,,,,,,,,,,,6.05,4.85,7.36,,,,,,,,,,,,,3.67,2.33,5.03,,,,,,,,,,,
2021-02-17,,,,,,,,,,49.48,47.91,51.35,,,,,,,,,,,,,34.16,32.53,35.52,,,,,,,,,,,,,4.06,2.88,5.21,,,,,,,,,,,,,,,,,,,6.06,4.87,7.37,,,,,,,,,,,,,3.65,2.31,5.02,,,,,,,,,,,
2021-02-18,,,,,,,,,,49.53,47.97,51.4,,,,,,,,,,,,,34.12,32.5,35.48,,,,,,,,,,,,,4.06,2.87,5.22,,,,,,,,,,,,,,,,,,,6.08,4.9,7.37,,,,,,,,,,,,,3.64,2.3,5.01,,,,44.0,37.0,6.0,,6.0,,,4.0
2021-02-19,,,,,,,,,,49.58,48.03,51.46,,,,,,,,,,,,,34.07,32.46,35.43,,,,,,,,,,,,,4.06,2.86,5.2,,,,,,,,,,,,,,,,,,,6.09,4.9,7.38,,,,,,,,,,,,,3.63,2.29,5.0,,,,,,,,,,,
2021-02-20,,,,,,,,,,49.63,48.09,51.51,,,,,,,,,,,,,34.03,32.41,35.39,,,,,,,,,,,,,4.05,2.85,5.19,,,,,,,,,,,,,,,,,,,6.1,4.91,7.39,,,,,,,,,,,,,3.62,2.27,4.98,,,,,,,,,,,
2021-02-21,,,,,,,,,,49.68,48.14,51.56,,,,,,,,,,,,,33.99,32.37,35.34,,,,,,,,,,,,,4.05,2.85,5.19,,,,,,,,,,,,,,,,,,,6.11,4.92,7.41,,,,,,,,,,,,,3.61,2.26,4.97,,,,,,,,,,,
2021-02-22,,,,,,,,,,49.73,48.18,51.62,,,,,,,,,,,,,33.94,32.32,35.29,,,,,,,,,,,,,4.05,2.84,5.19,,,,,,,,,,,,,,,,,,,6.13,4.94,7.43,,,,,,,,,,,,,3.59,2.25,4.95,,,,,,,,,,,
2021-02-23,,,,,,,,,,49.78,48.21,51.67,,,,,,,,,,,,,33.9,32.27,35.26,,,,,,,,,,,,,4.04,2.84,5.18,,,,,,,,,,,,,,,,,,,6.14,4.96,7.44,,,,,,,,,,,,,3.58,2.23,4.94,,,,,,,,,,,
2021-02-24,,,,,,,,,,49.83,48.24,51.72,,,,,,,,,,,,,33.85,32.22,35.23,,,,,,,,,,,,,4.04,2.83,5.18,,,,,,,,,,,,,,,,,,,6.15,4.97,7.46,,,,,,,,,,,,,3.57,2.22,4.92,,,,,,,,,,,
2021-02-25,,,,,,,,,,49.87,48.29,51.77,,,,,,,,,,,,,33.8,32.18,35.19,,,,,,,,,,,,,4.04,2.84,5.18,,,,,,,,,,,,,,,,,,,6.16,4.97,7.47,,,,,,,,,,,,,3.56,2.22,4.9,,,,,,,,,,,
2021-02-26,,,,,,,,,,49.92,48.35,51.82,,,,,,,,,,,,,33.76,32.13,35.15,,,,,,,,,,,,,4.04,2.84,5.2,,,,,,,,,,,,,,,,,,,6.18,4.98,7.49,,,,,,,,,,,,,3.55,2.21,4.89,,,,46.0,34.0,5.0,,9.0,,,5.0
2021-02-27,,,,,,,,,,49.97,48.4,51.87,,,,,,,,,,,,,33.71,32.07,35.12,,,,,,,,,,,,,4.04,2.84,5.19,,,,,,,,,,,,,,,,,,,6.19,4.98,7.5,,,,,,,,,,,,,3.54,2.2,4.88,,,,,,,,,,,
2021-02-28,,,,,,,,,,50.02,48.46,51.93,,,,,,,,,,,,,33.66,32.0,35.09,,,,,,,,,,,,,4.04,2.85,5.19,,,,,,,,,,,,,,,,,,,6.2,4.99,7.51,,,,,,,,,,,,,3.53,2.19,4.85,,,,,,,,,,,
2021-03-01,,,,,,,,,,50.06,48.52,51.98,,,,,,,,,,,,,33.62,31.93,35.07,,,,,,,,,,,,,4.04,2.86,5.2,,,,,,,,,,,,,,,,,,,6.22,5.0,7.53,,,,,,,,,,,,,3.52,2.18,4.83,,,,,,,,,,,
2021-03-02,,,,,,,,,,50.11,48.57,52.04,,,,,,,,,,,,,33.57,31.86,35.04,,,,,,,,,,,,,4.04,2.86,5.2,,,,,,,,,,,,,,,,,,,6.23,5.0,7.54,,,,,,,,,,,,,3.51,2.15,4.81,,,,,,,,,,,
2021-03-03,,,,,,,,,,50.15,48.6,52.1,,,,,,,,,,,,,33.52,31.8,35.0,,,,,,,,,,,,,4.04,2.87,5.2,,,,,,,,,,,,,,,,,,,6.24,5.02,7.55,,,,,,,,,,,,,3.5,2.12,4.79,,,,,,,,,,,
2021-03-04,,,,,,,,,,50.2,48.65,52.16,,,,,,,,,,,,,33.47,31.76,34.93,,,,,,,,,,,,,4.04,2.87,5.21,,,,,,,,,,,,,,,,,,,6.26,5.05,7.56,,,,,,,,,,,,,3.5,2.1,4.77,,,,57.0,27.0,3.0,,5.0,,,5.0
2021-03-05,,,,,,,,,,50.25,48.69,52.22,,,,,,,,,,,,,33.42,31.72,34.87,,,,,,,,,,,,,4.04,2.88,5.21,,,,,,,,,,,,,,,,,,,6.27,5.07,7.56,,,,,,,,,,,,,3.49,2.08,4.75,,,,,,,,,,,
2021-03-06,,,,,,,,,,50.29,48.72,52.27,,,,,,,,,,,,,33.37,31.68,34.81,,,,,,,,,,,,,4.04,2.88,5.22,,,,,,,,,,,,,,,,,,,6.28,5.1,7.56,,,,,,,,,,,,,3.48,2.05,4.73,,,,,,,,,,,
2021-03-07,,,,,,,,,,50.34,48.77,52.31,,,,,,,,,,,,,33.32,31.6,34.74,,,,,,,,,,,,,4.04,2.87,5.23,,,,,,,,,,,,,,,,,,,6.29,5.12,7.59,,,,,,,,,,,,,3.47,2.03,4.71,,,,,,,,,,,
2021-03-08,,,,,,,,,,50.38,48.84,52.35,,,,,,,,,,,,,33.27,31.52,34.67,,,,,,,,,,,,,4.05,2.87,5.25,,,,,,,,,,,,,,,,,,,6.31,5.14,7.61,,,,,,,,,,,,,3.47,2.02,4.69,,,,,,,,,,,
2021-03-09,,,,,,,,,,50.43,48.88,52.4,,,,,,,,,,,,,33.22,31.45,34.63,,,,,,,,,,,,,4.05,2.88,5.26,,,,,,,,,,,,,,,,,,,6.32,5.16,7.63,,,,,,,,,,,,,3.46,2.01,4.67,,,,,,,,,,,
2021-03-10,,,,,,,,,,50.47,48.92,52.43,,,,,,,,,,,,,33.16,31.4,34.58,,,,,,,,,,,,,4.05,2.89,5.27,,,,,,,,,,,,,,,,,,,6.33,5.17,7.64,,,,,,,,,,,,,3.45,1.99,4.65,,,,44.0,37.0,4.0,,7.0,,,4.0
2021-03-11,,,,,,,,,,50.52,48.96,52.45,,,,,,,,,,,,,33.11,31.36,34.53,,,,,,,,,,,,,4.06,2.9,5.28,,,,,,,,,,,,,,,,,,,6.35,5.18,7.65,,,,,,,,,,,,,3.45,2.0,4.63,,,,,,,,,,,
2021-03-12,,,,,,,,,,50.56,49.01,52.47,,,,,,,,,,,,,33.06,31.32,34.48,,,,,,,,,,,,,4.06,2.9,5.3,,,,,,,,,,,,,,,,,,,6.36,5.19,7.67,,,,,,,,,,,,,3.44,2.01,4.65,,,,,,,,,,,
2021-03-13,,,,,,,,,,50.6,49.06,52.51,,,,,,,,,,,,,33.01,31.27,34.44,,,,,,,,,,,,,4.07,2.89,5.31,,,,,,,,,,,,,,,,,,,6.37,5.21,7.68,,,,,,,,,,,,,3.44,2.02,4.67,,,,,,,,,,,
2021-03-14,,,,,,,,,,50.65,49.09,52.54,,,,,,,,,,,,,32.95,31.23,34.41,,,,,,,,,,,,,4.07,2.9,5.33,,,,,,,,,,,,,,,,,,,6.39,5.22,7.71,,,,,,,,,,,,,3.43,2.02,4.69,,,,,,,,,,,
2021-03-15,,,,,,,,,,50.69,49.13,52.57,,,,,,,,,,,,,32.9,31.17,34.35,,,,,,,,,,,,,4.08,2.91,5.34,,,,,,,,,,,,,,,,,,,6.4,5.23,7.73,,,,,,,,,,,,,3.43,1.99,4.71,,,,,,,,,,,
2021-03-16,,,,,,,,,,50.73,49.17,52.59,,,,,,,,,,,,,32.84,31.11,34.31,,,,,,,,,,,,,4.08,2.92,5.36,,,,,,,,,,,,,,,,,,,6.41,5.25,7.75,,,,,,,,,,,,,3.42,2.0,4.73,,,,,,,,,,,
2021-03-17,,,,,,,,,,50.78,49.2,52.63,,,,,,,,,,,,,32.79,31.09,34.27,,,,,,,,,,,,,4.09,2.93,5.38,,,,,,,,,,,,,,,,,,,6.42,5.26,7.78,,,,,,,,,,,,,3.42,2.0,4.75,,,,,,,,,,,
2021-03-18,,,,,,,,,,50.82,49.24,52.67,,,,,,,,,,,,,32.73,31.05,34.23,,,,,,,,,,,,,4.1,2.94,5.4,,,,,,,,,,,,,,,,,,,6.44,5.28,7.79,,,,,,,,,,,,,3.42,2.01,4.77,,,,,,,,,,,
2021-03-19,,,,,,,,,,50.86,49.28,52.71,,,,,,,,,,,,,32.68,31.0,34.17,,,,,,,,,,,,,4.1,2.95,5.41,,,,,,,,,,,,,,,,,,,6.45,5.29,7.8,,,,,,,,,,,,,3.41,2.01,4.79,,,,52.0,34.0,3.0,,3.0,,,5.0
2021-03-20,,,,,,,,,,50.9,49.32,52.75,,,,,,,,,,,,,32.62,30.95,34.11,,,,,,,,,,,,,4.11,2.96,5.43,,,,,,,,,,,,,,,,,,,6.46,5.29,7.81,,,,,,,,,,,,,3.41,2.01,4.78,,,,,,,,,,,
2021-03-21,,,,,,,,,,50.94,49.35,52.79,,,,,,,,,,,,,32.57,30.9,34.06,,,,,,,,,,,,,4.12,2.97,5.43,,,,,,,,,,,,,,,,,,,6.48,5.29,7.82,,,,,,,,,,,,,3.4,2.02,4.77,,,,,,,,,,,
2021-03-22,,,,,,,,,,50.98,49.39,52.83,,,,,,,,,,,,,32.51,30.83,34.01,,,,,,,,,,,,,4.12,2.98,5.43,,,,,,,,,,,,,,,,,,,6.49,5.3,7.83,,,,,,,,,,,,,3.4,2.03,4.76,,,,,,,,,,,
2021-03-23,,,,,,,,,,51.03,49.43,52.87,,,,,,,,,,,,,32.46,30.78,33.94,,,,,,,,,,,,,4.13,2.99,5.45,,,,,,,,,,,,,,,,,,,6.51,5.33,7.83,,,,,,,,,,,,,3.4,2.03,4.76,,,,,,,,,,,
2021-03-24,,,,,,,,,,51.06,49.46,52.91,,,,,,,,,,,,,32.4,30.72,33.85,,,,,,,,,,,,,4.14,2.99,5.46,,,,,,,,,,,,,,,,,,,6.52,5.34,7.84,,,,,,,,,,,,,3.4,2.02,4.75,,,,,,,,,,,
2021-03-25,,,,,,,,,,51.1,49.5,52.94,,,,,,,,,,,,,32.34,30.66,33.77,,,,,,,,,,,,,4.15,2.99,5.48,,,,,,,,,,,,,,,,,,,6.53,5.35,7.86,,,,,,,,,,,,,3.39,2.0,4.74,,,,,,,,,,,
2021-03-26,,,,,,,,,,51.14,49.54,52.98,,,,,,,,,,,,,32.28,30.6,33.7,,,,,,,,,,,,,4.16,3.0,5.5,,,,,,,,,,,,,,,,,,,6.55,5.36,7.88,,,,,,,,,,,,,3.39,1.99,4.73,,,,51.0,28.0,5.0,,8.0,,,3.0
2021-03-27,,,,,,,,,,51.18,49.58,53.02,,,,,,,,,,,,,32.23,30.57,33.63,,,,,,,,,,,,,4.17,3.02,5.51,,,,,,,,,,,,,,,,,,,6.56,5.38,7.9,,,,,,,,,,,,,3.39,1.98,4.72,,,,,,,,,,,
2021-03-28,,,,,,,,,,51.22,49.62,53.05,,,,,,,,,,,,,32.17,30.53,33.56,,,,,,,,,,,,,4.18,3.03,5.53,,,,,,,,,,,,,,,,,,,6.58,5.4,7.91,,,,,,,,,,,,,3.39,1.97,4.72,,,,,,,,,,,
2021-03-29,,,,,,,,,,51.26,49.66,53.08,,,,,,,,,,,,,32.11,30.5,33.5,,,,,,,,,,,,,4.19,3.04,5.52,,,,,,,,,,,,,,,,,,,6.59,5.43,7.91,,,,,,,,,,,,,3.38,1.96,4.72,,,,,,,,,,,
2021-03-30,,,,,,,,,,51.29,49.7,53.11,,,,,,,,,,,,,32.05,30.45,33.44,,,,,,,,,,,,,4.2,3.06,5.52,,,,,,,,,,,,,,,,,,,6.61,5.46,7.92,,,,,,,,,,,,,3.38,1.95,4.73,,,,,,,,,,,
2021-03-31,,,,,,,,,,51.33,49.73,53.14,,,,,,,,,,,,,32.0,30.42,33.38,,,,,,,,,,,,,4.21,3.08,5.54,,,,,,,,,,,,,,,,,,,6.62,5.49,7.94,,,,,,,,,,,,,3.38,1.95,4.73,,,,,,,,,,,
2021-04-01,,,,,,,,,,51.37,49.77,53.17,,,,,,,,,,,,,31.94,30.38,33.31,,,,,,,,,,,,,4.22,3.1,5.56,,,,,,,,,,,,,,,,,,,6.64,5.52,7.95,,,,,,,,,,,,,3.38,1.96,4.73,,,,50.0,32.0,4.0,,8.0,,,5.0
2021-04-02,,,,,,,,,,51.4,49.81,53.2,,,,,,,,,,,,,31.88,30.33,33.25,,,,,,,,,,,,,4.23,3.1,5.57,,,,,,,,,,,,,,,,,,,6.65,5.53,7.97,,,,,,,,,,,,,3.38,1.95,4.73,,,,,,,,,,,
2021-04-03,,,,,,,,,,51.44,49.85,53.23,,,,,,,,,,,,,31.82,30.27,33.17,,,,,,,,,,,,,4.24,3.11,5.58,,,,,,,,,,,,,,,,,,,6.67,5.54,7.98,,,,,,,,,,,,,3.37,1.96,4.73,,,,,,,,,,,
2021-04-04,,,,,,,,,,51.47,49.88,53.26,,,,,,,,,,,,,31.76,30.2,33.11,,,,,,,,,,,,,4.25,3.12,5.58,,,,,,,,,,,,,,,,,,,6.68,5.55,8.01,,,,,,,,,,,,,3.37,1.97,4.72,,,,,,,,,,,
2021-04-05,,,,,,,,,,51.5,49.92,53.28,,,,,,,,,,,,,31.71,30.14,33.08,,,,,,,,,,,,,4.26,3.12,5.59,,,,,,,,,,,,,,,,,,,6.7,5.56,8.04,,,,,,,,,,,,,3.37,1.97,4.72,,,,,,,,,,,
2021-04-06,,,,,,,,,,51.54,49.96,53.29,,,,,,,,,,,,,31.65,30.07,33.05,,,,,,,,,,,,,4.28,3.13,5.59,,,,,,,,,,,,,,,,,,,6.71,5.57,8.07,,,,,,,,,,,,,3.37,1.98,4.72,,,,,,,,,,,
2021-04-07,,,,,,,,,,51.57,49.99,53.33,,,,,,,,,,,,,31.59,30.01,32.97,,,,,,,,,,,,,4.29,3.14,5.6,,,,,,,,,,,,,,,,,,,6.73,5.58,8.1,,,,,,,,,,,,,3.37,1.99,4.72,,,,,,,,,,,
2021-04-08,,,,,,,,,,51.6,50.02,53.36,,,,,,,,,,,,,31.53,29.94,32.92,,,,,,,,,,,,,4.3,3.15,5.62,,,,,,,,,,,,,,,,,,,6.74,5.6,8.12,,,,,,,,,,,,,3.37,2.0,4.7,,,,55.0,32.0,4.0,,4.0,,,2.0
2021-04-09,,,,,,,,,,51.63,50.06,53.39,,,,,,,,,,,,,31.48,29.89,32.87,,,,,,,,,,,,,4.31,3.16,5.64,,,,,,,,,,,,,,,,,,,6.76,5.63,8.14,,,,,,,,,,,,,3.36,1.99,4.68,,,,,,,,,,,
2021-04-10,,,,,,,,,,51.66,50.08,53.44,,,,,,,,,,,,,31.42,29.83,32.8,,,,,,,,,,,,,4.33,3.17,5.65,,,,,,,,,,,,,,,,,,,6.78,5.63,8.16,,,,,,,,,,,,,3.36,1.98,4.65,,,,,,,,,,,
2021-04-11,,,,,,,,,,51.69,50.1,53.48,,,,,,,,,,,,,31.37,29.76,32.71,,,,,,,,,,,,,4.34,3.18,5.66,,,,,,,,,,,,,,,,,,,6.79,5.65,8.18,,,,,,,,,,,,,3.36,2.0,4.63,,,,,,,,,,,
