date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (2019-24),Con (2019-24) (low),Con (2019-24) (high),Grn (2019-24),Grn (2019-24) (low),Grn (2019-24) (high),LDem (2019-24),LDem (2019-24) (low),LDem (2019-24) (high),Lab (2019-24),Lab (2019-24) (low),Lab (2019-24) (high),PC (2019-24),PC (2019-24) (low),PC (2019-24) (high),Reform (2019-24),Reform (2019-24) (low),Reform (2019-24) (high),SNP (2019-24),SNP (2019-24) (low),SNP (2019-24) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2020-05-18,,,,,,,,,,,,,,,,,,,,,,21.76,20.03,23.71,7.41,6.07,8.61,7.4,5.25,9.22,56.0,52.3,59.67,0.48,0.22,0.79,0.64,0.24,1.05,6.35,5.21,7.44,,,,,,,
2020-05-19,,,,,,,,,,,,,,,,,,,,,,21.74,20.02,23.74,7.4,6.08,8.6,7.38,5.26,9.18,56.07,52.34,59.7,0.48,0.22,0.78,0.64,0.25,1.05,6.31,5.14,7.44,20.0,60.0,7.0,6.0,8.0,0.0,0.0
2020-05-20,,,,,,,,,,,,,,,,,,,,,,21.73,20.0,23.76,7.39,6.06,8.6,7.37,5.23,9.19,56.15,52.36,59.73,0.48,0.22,0.78,0.65,0.25,1.04,6.26,5.1,7.4,,,,,,,
2020-05-21,,,,,,,,,,,,,,,,,,,,,,21.71,19.97,23.78,7.38,6.05,8.6,7.35,5.21,9.18,56.23,52.39,59.78,0.48,0.22,0.78,0.65,0.27,1.05,6.22,5.06,7.37,,,,,,,
2020-05-22,,,,,,,,,,,,,,,,,,,,,,21.69,19.93,23.8,7.37,6.04,8.61,7.34,5.18,9.16,56.3,52.42,59.87,0.48,0.22,0.78,0.66,0.28,1.06,6.18,5.01,7.36,,,,,,,
2020-05-23,,,,,,,,,,,,,,,,,,,,,,21.66,19.9,23.82,7.37,6.03,8.63,7.33,5.18,9.14,56.38,52.48,59.94,0.48,0.22,0.78,0.67,0.28,1.07,6.14,4.98,7.34,,,,,,,
2020-05-24,,,,,,,,,,,,,,,,,,,,,,21.63,19.83,23.75,7.36,6.02,8.64,7.32,5.15,9.16,56.45,52.54,59.96,0.48,0.22,0.77,0.67,0.28,1.08,6.1,4.94,7.32,,,,,,,
2020-05-25,,,,,,,,,,,,,,,,,,,,,,21.6,19.77,23.62,7.36,6.01,8.66,7.32,5.16,9.16,56.53,52.6,59.98,0.48,0.22,0.77,0.68,0.28,1.09,6.05,4.88,7.29,,,,,,,
2020-05-26,,,,,,,,,,,,,,,,,,,,,,21.57,19.73,23.53,7.36,6.01,8.68,7.31,5.15,9.18,56.6,52.66,59.98,0.48,0.21,0.77,0.69,0.29,1.1,6.01,4.81,7.26,18.0,65.0,3.0,7.0,7.0,1.0,0.0
2020-05-27,,,,,,,,,,,,,,,,,,,,,,21.53,19.69,23.52,7.37,6.02,8.67,7.31,5.14,9.2,56.67,52.77,59.99,0.47,0.21,0.77,0.69,0.3,1.11,5.96,4.74,7.22,,,,,,,
2020-05-28,,,,,,,,,,,,,,,,,,,,,,21.49,19.64,23.5,7.37,6.06,8.67,7.31,5.15,9.2,56.74,52.88,60.03,0.47,0.21,0.76,0.7,0.32,1.12,5.92,4.68,7.17,,,,,,,
2020-05-29,,,,,,,,,,,,,,,,,,,,,,21.44,19.55,23.49,7.38,6.07,8.69,7.31,5.19,9.21,56.82,53.01,60.1,0.47,0.21,0.76,0.71,0.33,1.13,5.87,4.62,7.12,,,,,,,
2020-05-30,,,,,,,,,,,,,,,,,,,,,,21.39,19.45,23.47,7.39,6.07,8.72,7.31,5.22,9.24,56.89,53.08,60.15,0.47,0.21,0.76,0.72,0.33,1.14,5.83,4.56,7.06,19.0,54.0,4.0,10.0,7.0,0.0,2.0
2020-05-31,,,,,,,,,,,,,,,,,,,,,,21.33,19.35,23.45,7.41,6.16,8.73,7.31,5.24,9.24,56.96,53.11,60.25,0.47,0.21,0.76,0.72,0.34,1.14,5.78,4.52,7.04,,,,,,,
2020-06-01,,,,,,,,,,,,,,,,,,,,,,21.27,19.29,23.43,7.42,6.19,8.8,7.31,5.24,9.28,57.03,53.15,60.29,0.47,0.21,0.76,0.73,0.35,1.15,5.74,4.45,7.02,,,,,,,
2020-06-02,,,,,,,,,,,,,,,,,,,,,,21.21,19.25,23.37,7.44,6.2,8.89,7.32,5.22,9.36,57.1,53.25,60.32,0.47,0.21,0.76,0.74,0.35,1.17,5.7,4.4,6.94,,,,,,,
2020-06-03,,,,,,,,,,,,,,,,,,,,,,21.14,19.15,23.34,7.46,6.21,9.01,7.32,5.18,9.43,57.16,53.33,60.32,0.47,0.21,0.76,0.75,0.35,1.18,5.65,4.36,6.9,,,,,,,
2020-06-04,,,,,,,,,,,,,,,,,,,,,,21.07,19.04,23.29,7.48,6.2,8.98,7.33,5.18,9.47,57.23,53.41,60.33,0.47,0.21,0.77,0.75,0.35,1.2,5.61,4.31,6.87,,,,,,,
2020-06-05,,,,,,,,,,,,,,,,,,,,,,21.0,18.94,23.21,7.51,6.18,9.04,7.33,5.2,9.47,57.3,53.5,60.35,0.48,0.21,0.78,0.76,0.35,1.2,5.57,4.26,6.85,,,,,,,
2020-06-06,,,,,,,,,,,,,,,,,,,,,,20.92,18.78,23.12,7.53,6.17,9.12,7.34,5.29,9.45,57.36,53.58,60.45,0.48,0.21,0.78,0.77,0.35,1.21,5.53,4.21,6.87,,,,,,,
2020-06-07,,,,,,,,,,,,,,,,,,,,,,20.84,18.64,23.07,7.56,6.25,9.19,7.35,5.33,9.42,57.42,53.66,60.44,0.48,0.21,0.78,0.78,0.35,1.22,5.49,4.15,6.82,,,,,,,
2020-06-08,,,,,,,,,,,,,,,,,,,,,,20.76,18.5,23.03,7.59,6.24,9.26,7.36,5.3,9.39,57.48,53.74,60.42,0.48,0.21,0.78,0.78,0.36,1.23,5.45,4.09,6.81,,,,,,,
2020-06-09,,,,,,,,,,,,,,,,,,,,,,20.68,18.42,22.98,7.62,6.23,9.33,7.38,5.34,9.37,57.54,53.83,60.4,0.49,0.21,0.78,0.79,0.37,1.24,5.42,4.04,6.79,,,,,,,
2020-06-10,,,,,,,,,,,,,,,,,,,,,,20.59,18.33,22.93,7.65,6.25,9.39,7.39,5.35,9.37,57.59,53.9,60.38,0.49,0.22,0.78,0.8,0.38,1.24,5.38,3.99,6.74,,,,,,,
2020-06-11,,,,,,,,,,,,,,,,,,,,,,20.51,18.27,22.87,7.68,6.29,9.44,7.41,5.39,9.38,57.64,53.96,60.35,0.5,0.23,0.78,0.8,0.39,1.25,5.35,3.95,6.69,,,,,,,
2020-06-12,,,,,,,,,,,,,,,,,,,,,,20.42,18.17,22.79,7.71,6.29,9.56,7.43,5.39,9.42,57.69,54.05,60.37,0.5,0.23,0.78,0.81,0.39,1.25,5.32,3.89,6.67,19.0,60.0,11.0,3.0,5.0,1.0,0.0
2020-06-13,,,,,,,,,,,,,,,,,,,,,,20.33,18.09,22.72,7.74,6.31,9.64,7.45,5.38,9.49,57.73,54.1,60.42,0.51,0.23,0.78,0.81,0.39,1.26,5.29,3.84,6.68,,,,,,,
2020-06-14,,,,,,,,,,,,,,,,,,,,,,20.24,17.99,22.67,7.77,6.33,9.71,7.47,5.4,9.55,57.77,54.13,60.48,0.52,0.24,0.79,0.82,0.39,1.26,5.26,3.8,6.69,,,,,,,
2020-06-15,,,,,,,,,,,,,,,,,,,,,,20.15,17.87,22.64,7.8,6.35,9.79,7.5,5.4,9.61,57.81,54.18,60.52,0.52,0.24,0.81,0.82,0.4,1.26,5.23,3.76,6.69,,,,,,,
2020-06-16,,,,,,,,,,,,,,,,,,,,,,20.06,17.82,22.57,7.83,6.35,9.86,7.52,5.43,9.68,57.84,54.22,60.55,0.53,0.25,0.82,0.83,0.41,1.26,5.21,3.73,6.68,,,,,,,
2020-06-17,,,,,,,,,,,,,,,,,,,,,,19.97,17.7,22.51,7.86,6.36,9.89,7.55,5.46,9.76,57.87,54.26,60.59,0.54,0.25,0.83,0.83,0.41,1.27,5.19,3.73,6.68,,,,,,,
2020-06-18,,,,,,,,,,,,,,,,,,,,,,19.88,17.49,22.44,7.89,6.36,9.93,7.59,5.5,9.8,57.89,54.33,60.64,0.55,0.26,0.84,0.83,0.42,1.27,5.17,3.73,6.68,,,,,,,
2020-06-19,,,,,,,,,,,,,,,,,,,,,,19.79,17.35,22.37,7.92,6.38,10.02,7.62,5.54,9.88,57.91,54.41,60.69,0.55,0.26,0.86,0.84,0.43,1.27,5.15,3.72,6.67,,,,,,,
2020-06-20,,,,,,,,,,,,,,,,,,,,,,19.71,17.23,22.22,7.95,6.44,10.1,7.65,5.54,9.98,57.93,54.43,60.73,0.56,0.27,0.87,0.84,0.43,1.29,5.13,3.7,6.67,,,,,,,
2020-06-21,,,,,,,,,,,,,,,,,,,,,,19.62,17.11,22.17,7.98,6.45,10.12,7.69,5.51,10.08,57.94,54.45,60.77,0.57,0.27,0.88,0.84,0.44,1.3,5.12,3.69,6.67,,,,,,,
2020-06-22,,,,,,,,,,,,,,,,,,,,,,19.54,17.0,22.11,8.01,6.45,10.19,7.73,5.49,10.18,57.94,54.5,60.79,0.58,0.28,0.9,0.85,0.44,1.3,5.1,3.67,6.64,,,,,,,
2020-06-23,,,,,,,,,,,,,,,,,,,,,,19.46,16.89,21.99,8.04,6.45,10.27,7.77,5.47,10.28,57.94,54.53,60.81,0.59,0.29,0.92,0.85,0.45,1.3,5.09,3.64,6.62,,,,,,,
2020-06-24,,,,,,,,,,,,,,,,,,,,,,19.39,16.78,21.94,8.06,6.44,10.34,7.81,5.49,10.39,57.94,54.53,60.84,0.6,0.3,0.93,0.85,0.46,1.31,5.08,3.6,6.63,,,,,,,
2020-06-25,,,,,,,,,,,,,,,,,,,,,,19.32,16.68,21.92,8.09,6.45,10.41,7.85,5.52,10.49,57.93,54.49,60.88,0.61,0.31,0.94,0.86,0.46,1.32,5.07,3.58,6.64,,,,,,,
2020-06-26,,,,,,,,,,,,,,,,,,,,,,19.25,16.58,21.86,8.11,6.45,10.48,7.89,5.54,10.59,57.91,54.44,60.88,0.62,0.31,0.96,0.86,0.47,1.33,5.07,3.54,6.65,,,,,,,
2020-06-27,,,,,,,,,,,,,,,,,,,,,,19.18,16.48,21.78,8.13,6.45,10.49,7.93,5.56,10.68,57.89,54.4,60.92,0.63,0.32,0.98,0.87,0.48,1.34,5.06,3.52,6.66,,,,,,,
2020-06-28,,,,,,,,,,,,,,,,,,,,,,19.12,16.39,21.72,8.15,6.45,10.49,7.98,5.61,10.75,57.86,54.39,60.91,0.65,0.33,1.01,0.87,0.49,1.35,5.06,3.49,6.66,20.0,69.0,1.0,8.0,1.0,1.0,2.0
2020-06-29,,,,,,,,,,,,,,,,,,,,,,19.07,16.29,21.65,8.17,6.45,10.49,8.03,5.65,10.77,57.83,54.35,60.85,0.66,0.34,1.03,0.87,0.5,1.35,5.05,3.47,6.67,,,,,,,
2020-06-30,,,,,,,,,,,,,,,,,,,,,,19.01,16.18,21.58,8.19,6.44,10.51,8.07,5.7,10.8,57.79,54.34,60.77,0.67,0.35,1.05,0.88,0.5,1.34,5.05,3.46,6.69,,,,,,,
2020-07-01,,,,,,,,,,,,,,,,,,,,,,18.97,16.12,21.57,8.21,6.43,10.52,8.12,5.74,10.82,57.75,54.34,60.76,0.68,0.37,1.07,0.88,0.5,1.33,5.05,3.44,6.7,,,,,,,
2020-07-02,,,,,,,,,,,,,,,,,,,,,,18.92,16.05,21.6,8.23,6.43,10.53,8.17,5.78,10.85,57.7,54.31,60.76,0.7,0.38,1.1,0.89,0.5,1.33,5.05,3.44,6.7,,,,,,,
2020-07-03,,,,,,,,,,,,,,,,,,,,,,18.88,15.98,21.62,8.24,6.43,10.54,8.22,5.8,10.88,57.64,54.29,60.75,0.71,0.39,1.12,0.89,0.49,1.34,5.05,3.43,6.72,,,,,,,
2020-07-04,,,,,,,,,,,,,,,,,,,,,,18.84,15.9,21.66,8.26,6.43,10.57,8.27,5.81,10.94,57.59,54.27,60.71,0.73,0.4,1.14,0.9,0.49,1.35,5.06,3.42,6.73,,,,,,,
2020-07-05,,,,,,,,,,,,,,,,,,,,,,18.81,15.83,21.62,8.27,6.43,10.58,8.33,5.84,11.01,57.53,54.24,60.69,0.74,0.41,1.17,0.9,0.49,1.35,5.06,3.42,6.74,,,,,,,
2020-07-06,,,,,,,,,,,,,,,,,,,,,,18.78,15.75,21.57,8.29,6.43,10.57,8.38,5.86,11.07,57.46,54.22,60.63,0.75,0.42,1.19,0.91,0.49,1.37,5.06,3.39,6.76,,,,,,,
2020-07-07,,,,,,,,,,,,,,,,,,,,,,18.75,15.68,21.54,8.3,6.43,10.56,8.44,5.9,11.1,57.4,54.15,60.58,0.77,0.45,1.21,0.92,0.5,1.39,5.06,3.38,6.79,,,,,,,
2020-07-08,,,,,,,,,,,,,,,,,,,,,,18.72,15.62,21.5,8.31,6.44,10.54,8.49,5.93,11.14,57.33,54.12,60.48,0.78,0.46,1.23,0.92,0.51,1.4,5.07,3.36,6.82,,,,,,,
2020-07-09,,,,,,,,,,,,,,,,,,,,,,18.69,15.57,21.48,8.32,6.45,10.53,8.55,6.0,11.18,57.26,54.08,60.38,0.8,0.46,1.26,0.93,0.51,1.4,5.07,3.35,6.85,33.0,55.0,8.0,4.0,1.0,0.0,0.0
2020-07-10,,,,,,,,,,,,,,,,,,,,,,18.67,15.51,21.48,8.33,6.46,10.55,8.61,6.09,11.21,57.19,54.07,60.29,0.81,0.46,1.29,0.93,0.51,1.4,5.07,3.32,6.85,,,,,,,
2020-07-11,,,,,,,,,,,,,,,,,,,,,,18.64,15.46,21.5,8.34,6.46,10.57,8.67,6.18,11.24,57.11,54.07,60.19,0.83,0.46,1.31,0.94,0.5,1.39,5.07,3.3,6.86,,,,,,,
2020-07-12,,,,,,,,,,,,,,,,,,,,,,18.62,15.42,21.52,8.34,6.46,10.59,8.72,6.27,11.29,57.04,53.98,60.09,0.84,0.47,1.33,0.94,0.5,1.39,5.08,3.29,6.88,,,,,,,
2020-07-13,,,,,,,,,,,,,,,,,,,,,,18.6,15.37,21.54,8.35,6.47,10.62,8.78,6.36,11.34,56.96,53.94,59.98,0.86,0.48,1.35,0.95,0.5,1.41,5.08,3.28,6.9,,,,,,,
2020-07-14,,,,,,,,,,,,,,,,,,,,,,18.57,15.34,21.56,8.36,6.46,10.64,8.84,6.42,11.38,56.88,53.88,59.87,0.87,0.5,1.37,0.96,0.5,1.42,5.08,3.29,6.92,,,,,,,
2020-07-15,,,,,,,,,,,,,,,,,,,,,,18.55,15.31,21.58,8.37,6.47,10.64,8.9,6.46,11.43,56.81,53.81,59.82,0.89,0.51,1.39,0.96,0.51,1.42,5.09,3.29,6.94,,,,,,,
2020-07-16,,,,,,,,,,,,,,,,,,,,,,18.53,15.28,21.58,8.38,6.47,10.66,8.96,6.5,11.5,56.73,53.75,59.76,0.9,0.52,1.41,0.97,0.5,1.42,5.09,3.27,6.95,,,,,,,
2020-07-17,,,,,,,,,,,,,,,,,,,,,,18.5,15.26,21.56,8.39,6.48,10.68,9.01,6.54,11.57,56.65,53.74,59.71,0.91,0.54,1.42,0.97,0.5,1.41,5.1,3.25,6.98,,,,,,,
2020-07-18,,,,,,,,,,,,,,,,,,,,,,18.47,15.22,21.54,8.4,6.51,10.7,9.07,6.6,11.62,56.58,53.72,59.58,0.93,0.55,1.44,0.98,0.5,1.42,5.1,3.26,7.0,,,,,,,
2020-07-19,,,,,,,,,,,,,,,,,,,,,,18.45,15.17,21.52,8.41,6.54,10.73,9.12,6.66,11.69,56.5,53.69,59.42,0.94,0.56,1.46,0.99,0.5,1.44,5.11,3.27,7.02,,,,,,,
2020-07-20,,,,,,,,,,,,,,,,,,,,,,18.42,15.12,21.48,8.42,6.58,10.75,9.17,6.68,11.73,56.43,53.67,59.27,0.95,0.56,1.5,0.99,0.51,1.45,5.12,3.28,7.03,,,,,,,
2020-07-21,,,,,,,,,,,,,,,,,,,,,,18.39,15.08,21.45,8.42,6.62,10.78,9.22,6.7,11.76,56.36,53.64,59.11,0.97,0.57,1.54,1.0,0.51,1.46,5.12,3.3,7.05,,,,,,,
2020-07-22,,,,,,,,,,,,,,,,,,,,,,18.36,15.05,21.41,8.44,6.63,10.79,9.27,6.72,11.84,56.29,53.6,59.04,0.98,0.58,1.57,1.0,0.51,1.47,5.14,3.35,7.07,,,,,,,
2020-07-23,,,,,,,,,,,,,,,,,,,,,,18.33,15.01,21.36,8.45,6.65,10.81,9.32,6.73,11.84,56.22,53.56,59.03,0.99,0.59,1.58,1.01,0.51,1.48,5.15,3.39,7.09,16.0,50.0,14.0,10.0,7.0,1.0,2.0
2020-07-24,,,,,,,,,,,,,,,,,,,,,,18.3,14.97,21.3,8.46,6.67,10.83,9.36,6.76,11.84,56.15,53.49,59.02,1.0,0.59,1.6,1.02,0.52,1.49,5.16,3.39,7.1,,,,,,,
2020-07-25,,,,,,,,,,,,,,,,,,,,,,18.26,14.95,21.26,8.47,6.69,10.85,9.4,6.78,11.85,56.09,53.39,59.01,1.01,0.6,1.62,1.02,0.52,1.51,5.18,3.42,7.12,,,,,,,
2020-07-26,,,,,,,,,,,,,,,,,,,,,,18.22,14.94,21.25,8.48,6.71,10.85,9.44,6.8,11.85,56.02,53.36,58.99,1.03,0.6,1.64,1.03,0.53,1.52,5.19,3.46,7.14,,,,,,,
2020-07-27,,,,,,,,,,,,,,,,,,,,,,18.19,14.92,21.25,8.49,6.73,10.84,9.48,6.82,11.86,55.96,53.33,58.9,1.04,0.61,1.65,1.03,0.53,1.53,5.21,3.51,7.16,,,,,,,
2020-07-28,,,,,,,,,,,,,,,,,,,,,,18.15,14.9,21.22,8.5,6.76,10.88,9.51,6.84,11.94,55.9,53.27,58.8,1.05,0.62,1.67,1.04,0.53,1.54,5.23,3.55,7.19,,,,,,,
2020-07-29,,,,,,,,,,,,,,,,,,,,,,18.11,14.85,21.21,8.51,6.78,10.9,9.54,6.86,12.0,55.85,53.21,58.71,1.06,0.62,1.68,1.04,0.53,1.56,5.25,3.6,7.2,,,,,,,
2020-07-30,,,,,,,,,,,,,,,,,,,,,,18.06,14.8,21.16,8.52,6.82,10.91,9.57,6.88,12.07,55.79,53.16,58.58,1.07,0.63,1.69,1.05,0.53,1.56,5.28,3.66,7.2,,,,,,,
2020-07-31,,,,,,,,,,,,,,,,,,,,,,18.02,14.76,21.07,8.54,6.85,10.91,9.59,6.91,12.09,55.74,53.11,58.43,1.08,0.63,1.71,1.05,0.54,1.57,5.3,3.68,7.25,18.0,59.0,8.0,7.0,4.0,0.0,1.0
2020-08-01,,,,,,,,,,,,,,,,,,,,,,17.97,14.72,20.99,8.55,6.88,10.91,9.62,6.93,12.1,55.69,53.03,58.45,1.09,0.64,1.72,1.06,0.55,1.57,5.33,3.7,7.26,,,,,,,
2020-08-02,,,,,,,,,,,,,,,,,,,,,,17.93,14.68,20.9,8.56,6.95,10.91,9.63,6.95,12.1,55.65,52.97,58.37,1.1,0.64,1.72,1.06,0.55,1.58,5.36,3.72,7.27,,,,,,,
2020-08-03,,,,,,,,,,,,,,,,,,,,,,17.88,14.66,20.81,8.58,6.99,10.92,9.65,7.0,12.09,55.6,53.0,58.29,1.1,0.65,1.72,1.07,0.56,1.58,5.39,3.74,7.3,,,,,,,
2020-08-04,,,,,,,,,,,,,,,,,,,,,,17.83,14.67,20.71,8.59,7.0,10.92,9.66,6.99,12.08,55.56,52.97,58.21,1.11,0.65,1.72,1.08,0.56,1.58,5.42,3.77,7.33,,,,,,,
2020-08-05,,,,,,,,,,,,,,,,,,,,,,17.78,14.68,20.6,8.61,7.02,10.92,9.67,7.01,12.07,55.51,52.92,58.14,1.12,0.66,1.72,1.09,0.57,1.59,5.46,3.81,7.34,10.0,53.0,16.0,20.0,0.0,0.0,1.0
2020-08-06,,,,,,,,,,,,,,,,,,,,,,17.72,14.63,20.5,8.63,7.04,10.91,9.67,7.02,12.04,55.47,52.88,58.11,1.13,0.66,1.71,1.1,0.59,1.6,5.49,3.84,7.35,,,,,,,
2020-08-07,,,,,,,,,,,,,,,,,,,,,,17.67,14.59,20.45,8.64,7.07,10.91,9.68,7.04,12.01,55.44,52.88,58.1,1.14,0.66,1.71,1.11,0.62,1.62,5.53,3.88,7.38,,,,,,,
2020-08-08,,,,,,,,,,,,,,,,,,,,,,17.61,14.56,20.38,8.66,7.08,10.9,9.68,7.06,11.98,55.4,52.9,58.06,1.14,0.66,1.72,1.12,0.64,1.63,5.56,3.95,7.4,,,,,,,
2020-08-09,,,,,,,,,,,,,,,,,,,,,,17.55,14.51,20.31,8.68,7.13,10.89,9.67,7.07,11.98,55.36,52.92,58.03,1.15,0.66,1.74,1.14,0.66,1.65,5.6,3.99,7.43,,,,,,,
2020-08-10,,,,,,,,,,,,,,,,,,,,,,17.5,14.47,20.25,8.7,7.16,10.89,9.67,7.06,11.98,55.33,52.92,58.01,1.16,0.66,1.75,1.15,0.68,1.67,5.64,4.03,7.45,,,,,,,
2020-08-11,,,,,,,,,,,,,,,,,,,,,,17.44,14.43,20.18,8.71,7.2,10.88,9.66,7.05,11.99,55.3,52.88,57.98,1.17,0.67,1.75,1.16,0.68,1.69,5.68,4.07,7.48,,,,,,,
2020-08-12,,,,,,,,,,,,,,,,,,,,,,17.38,14.4,20.12,8.73,7.24,10.89,9.66,7.04,11.99,55.26,52.83,57.94,1.18,0.7,1.75,1.18,0.68,1.72,5.72,4.13,7.5,12.0,62.0,2.0,9.0,11.0,3.0,1.0
2020-08-13,,,,,,,,,,,,,,,,,,,,,,17.32,14.36,20.05,8.75,7.27,10.9,9.65,7.04,12.0,55.23,52.8,57.91,1.19,0.7,1.76,1.2,0.68,1.75,5.76,4.19,7.52,,,,,,,
2020-08-14,,,,,,,,,,,,,,,,,,,,,,17.26,14.33,19.99,8.77,7.29,10.88,9.64,7.03,12.01,55.2,52.82,57.74,1.19,0.72,1.77,1.21,0.68,1.79,5.8,4.25,7.55,,,,,,,
2020-08-15,,,,,,,,,,,,,,,,,,,,,,17.2,14.3,19.94,8.78,7.32,10.84,9.62,7.02,12.01,55.17,52.82,57.52,1.2,0.73,1.79,1.23,0.68,1.81,5.84,4.27,7.57,,,,,,,
2020-08-16,,,,,,,,,,,,,,,,,,,,,,17.14,14.27,19.87,8.8,7.35,10.83,9.61,7.02,11.98,55.14,52.84,57.49,1.21,0.73,1.8,1.25,0.68,1.84,5.88,4.3,7.59,,,,,,,
2020-08-17,,,,,,,,,,,,,,,,,,,,,,17.09,14.25,19.78,8.82,7.38,10.84,9.6,7.02,11.94,55.11,52.86,57.46,1.22,0.73,1.81,1.27,0.69,1.88,5.92,4.36,7.61,,,,,,,
2020-08-18,,,,,,,,,,,,,,,,,,,,,,17.03,14.21,19.64,8.83,7.41,10.83,9.58,7.01,11.93,55.08,52.87,57.43,1.23,0.74,1.83,1.29,0.7,1.92,5.96,4.41,7.62,,,,,,,
2020-08-19,,,,,,,,,,,,,,,,,,,,,,16.98,14.15,19.49,8.84,7.44,10.82,9.57,7.0,11.84,55.05,52.86,57.34,1.24,0.74,1.84,1.31,0.7,1.97,6.0,4.45,7.62,19.0,54.0,12.0,7.0,6.0,1.0,0.0
2020-08-20,,,,,,,,,,,,,,,,,,,,,,16.92,14.13,19.44,8.86,7.47,10.81,9.55,7.02,11.76,55.02,52.84,57.31,1.25,0.75,1.84,1.33,0.71,2.01,6.05,4.51,7.63,,,,,,,
2020-08-21,,,,,,,,,,,,,,,,,,,,,,16.87,14.12,19.35,8.87,7.52,10.8,9.53,7.04,11.74,54.99,52.83,57.28,1.26,0.76,1.84,1.36,0.72,2.06,6.09,4.58,7.63,,,,,,,
2020-08-22,,,,,,,,,,,,,,,,,,,,,,16.82,14.12,19.25,8.88,7.56,10.8,9.52,7.05,11.73,54.95,52.82,57.25,1.27,0.76,1.85,1.38,0.73,2.11,6.13,4.65,7.64,,,,,,,
2020-08-23,,,,,,,,,,,,,,,,,,,,,,16.77,14.11,19.2,8.88,7.57,10.79,9.5,7.08,11.69,54.92,52.8,57.25,1.28,0.76,1.85,1.41,0.75,2.17,6.17,4.71,7.69,,,,,,,
2020-08-24,,,,,,,,,,,,,,,,,,,,,,16.72,14.09,19.14,8.89,7.58,10.78,9.48,7.12,11.64,54.89,52.75,57.2,1.29,0.76,1.85,1.43,0.77,2.23,6.21,4.78,7.74,,,,,,,
2020-08-25,,,,,,,,,,,,,,,,,,,,,,16.68,14.07,19.08,8.9,7.59,10.77,9.47,7.11,11.61,54.86,52.7,57.17,1.31,0.77,1.86,1.46,0.79,2.32,6.25,4.84,7.79,14.0,50.0,16.0,8.0,10.0,1.0,0.0
2020-08-26,,,,,,,,,,,,,,,,,,,,,,16.64,14.04,19.03,8.9,7.61,10.76,9.45,7.12,11.58,54.82,52.63,57.17,1.32,0.77,1.88,1.49,0.8,2.39,6.29,4.89,7.83,,,,,,,
2020-08-27,,,,,,,,,,,,,,,,,,,,,,16.6,14.02,18.98,8.9,7.65,10.74,9.43,7.12,11.58,54.79,52.61,57.11,1.33,0.78,1.9,1.52,0.8,2.48,6.32,4.95,7.88,,,,,,,
2020-08-28,,,,,,,,,,,,,,,,,,,,,,16.56,14.0,18.94,8.9,7.66,10.75,9.41,7.1,11.59,54.76,52.6,57.09,1.34,0.8,1.92,1.55,0.81,2.56,6.36,4.98,7.94,,,,,,,
2020-08-29,,,,,,,,,,,,,,,,,,,,,,16.52,13.99,18.89,8.9,7.67,10.76,9.39,7.08,11.57,54.72,52.61,57.06,1.35,0.81,1.94,1.59,0.84,2.62,6.4,4.99,7.97,,,,,,,
2020-08-30,,,,,,,,,,,,,,,,,,,,,,16.49,13.99,18.84,8.9,7.68,10.76,9.37,7.07,11.48,54.69,52.61,57.04,1.37,0.82,1.94,1.62,0.88,2.72,6.43,4.99,7.97,,,,,,,
2020-08-31,,,,,,,,,,,,,,,,,,,,,,16.46,14.01,18.82,8.9,7.7,10.77,9.35,7.1,11.53,54.66,52.56,57.01,1.38,0.84,1.95,1.65,0.88,2.81,6.46,5.04,7.97,,,,,,,
2020-09-01,,,,,,,,,,,,,,,,,,,,,,16.43,14.03,18.78,8.89,7.73,10.75,9.33,7.08,11.43,54.62,52.55,56.99,1.39,0.85,1.95,1.69,0.87,2.91,6.49,5.06,8.02,,,,,,,
2020-09-02,,,,,,,,,,,,,,,,,,,,,,16.4,14.06,18.75,8.88,7.73,10.73,9.3,7.06,11.4,54.59,52.5,56.97,1.41,0.86,1.96,1.73,0.88,3.0,6.52,5.05,8.04,,,,,,,
2020-09-03,,,,,,,,,,,,,,,,,,,,,,16.38,14.07,18.68,8.88,7.73,10.69,9.28,7.04,11.37,54.56,52.48,56.97,1.42,0.88,1.97,1.76,0.88,3.09,6.55,5.04,8.03,,,,,,,
2020-09-04,,,,,,,,,,,,,,,,,,,,,,16.36,14.06,18.65,8.87,7.72,10.64,9.25,7.03,11.34,54.53,52.41,56.96,1.43,0.89,1.98,1.8,0.89,3.17,6.58,5.04,8.05,29.0,48.0,7.0,5.0,6.0,1.0,4.0
2020-09-05,,,,,,,,,,,,,,,,,,,,,,16.34,14.07,18.62,8.85,7.72,10.59,9.22,7.02,11.3,54.5,52.38,56.96,1.45,0.91,2.0,1.84,0.91,3.26,6.61,5.04,8.09,,,,,,,
2020-09-06,,,,,,,,,,,,,,,,,,,,,,16.33,14.08,18.58,8.84,7.71,10.54,9.19,7.02,11.27,54.47,52.37,56.95,1.46,0.92,2.01,1.88,0.93,3.34,6.63,5.07,8.13,,,,,,,
