date,Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (to 2024 election),SNP (to 2024 election) (low),SNP (to 2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (to 2024 election),PC (to 2024 election) (low),PC (to 2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2021-06-29,45.81,44.61,47.02,,,,29.13,28.14,30.3,,,,5.16,4.4,5.88,,,,6.13,5.77,6.51,,,,5.47,4.94,5.91,,,,1.0,1.0,1.0,,,,4.19,3.74,4.61,,,,,,,,,,
2021-06-30,45.68,44.46,46.89,,,,29.21,28.18,30.41,,,,5.18,4.43,5.9,,,,6.11,5.75,6.49,,,,5.48,4.98,5.91,,,,1.0,1.0,1.0,,,,4.22,3.77,4.64,,,,43.0,30.0,7.0,5.0,6.0,1.0,5.0
2021-07-01,45.53,44.28,46.81,,,,29.29,28.21,30.59,,,,5.2,4.46,5.92,,,,6.09,5.73,6.47,,,,5.49,4.99,5.91,,,,1.0,1.0,1.0,,,,4.25,3.79,4.68,,,,,,,,,,
2021-07-02,45.39,44.05,46.69,,,,29.36,28.25,30.76,,,,5.23,4.5,5.93,,,,6.08,5.71,6.46,,,,5.5,5.02,5.93,,,,1.0,1.0,1.0,,,,4.28,3.82,4.71,,,,,,,,,,
2021-07-03,45.24,43.85,46.59,,,,29.44,28.26,30.87,,,,5.25,4.53,5.92,,,,6.07,5.71,6.44,,,,5.51,5.03,5.94,,,,1.0,1.0,1.0,,,,4.31,3.87,4.73,,,,,,,,,,
2021-07-04,45.1,43.66,46.48,,,,29.51,28.3,30.98,,,,5.27,4.58,5.93,,,,6.06,5.71,6.44,,,,5.53,5.04,5.95,,,,1.0,1.0,1.0,,,,4.34,3.89,4.76,,,,,,,,,,
2021-07-05,44.96,43.5,46.37,,,,29.58,28.33,31.09,,,,5.3,4.62,5.93,,,,6.06,5.73,6.43,,,,5.54,5.07,5.97,,,,1.0,1.0,1.0,,,,4.37,3.92,4.78,,,,,,,,,,
2021-07-06,44.82,43.35,46.25,,,,29.65,28.38,31.18,,,,5.33,4.65,5.92,,,,6.06,5.74,6.43,,,,5.55,5.09,5.98,,,,1.0,1.0,1.0,,,,4.39,3.95,4.79,,,,,,,,,,
2021-07-07,44.68,43.21,46.12,,,,29.72,28.41,31.28,,,,5.35,4.71,5.9,,,,6.06,5.75,6.44,,,,5.57,5.12,5.99,,,,1.0,1.0,1.0,,,,4.41,3.97,4.8,,,,,,,,,,
2021-07-08,44.55,43.02,46.0,,,,29.78,28.4,31.34,,,,5.38,4.76,5.9,,,,6.07,5.76,6.45,,,,5.58,5.13,6.0,,,,1.0,1.0,1.0,,,,4.43,4.0,4.8,,,,48.0,25.0,5.0,7.0,6.0,1.0,3.0
2021-07-09,44.42,42.88,45.93,,,,29.84,28.4,31.37,,,,5.41,4.81,5.92,,,,6.07,5.77,6.45,,,,5.6,5.17,6.01,,,,1.0,1.0,1.0,,,,4.44,4.03,4.81,,,,,,,,,,
2021-07-10,44.3,42.78,45.83,,,,29.9,28.46,31.4,,,,5.43,4.88,5.93,,,,6.08,5.78,6.46,,,,5.62,5.2,6.03,,,,1.0,1.0,1.0,,,,4.46,4.04,4.82,,,,,,,,,,
2021-07-11,44.19,42.69,45.73,,,,29.96,28.47,31.46,,,,5.46,4.93,5.95,,,,6.08,5.78,6.45,,,,5.64,5.23,6.05,,,,1.0,1.0,1.0,,,,4.46,4.06,4.83,,,,,,,,,,
2021-07-12,44.08,42.62,45.63,,,,30.01,28.47,31.51,,,,5.48,4.98,5.96,,,,6.09,5.78,6.46,,,,5.66,5.26,6.06,,,,1.0,1.0,1.0,,,,4.47,4.07,4.83,,,,,,,,,,
2021-07-13,43.97,42.54,45.52,,,,30.07,28.52,31.55,,,,5.5,5.01,5.96,,,,6.1,5.8,6.46,,,,5.69,5.28,6.07,,,,1.0,1.0,1.0,,,,4.47,4.06,4.83,,,,,,,,,,
2021-07-14,43.88,42.45,45.44,,,,30.13,28.56,31.59,,,,5.52,5.05,5.96,,,,6.1,5.81,6.47,,,,5.71,5.31,6.1,,,,1.0,1.0,1.0,,,,4.47,4.05,4.82,,,,,,,,,,
2021-07-15,43.79,42.41,45.37,,,,30.19,28.61,31.63,,,,5.53,5.06,5.96,,,,6.11,5.82,6.48,,,,5.73,5.34,6.13,,,,1.0,1.0,1.0,,,,4.46,4.04,4.82,,,,,,,,,,
2021-07-16,43.7,42.37,45.3,,,,30.25,28.67,31.67,,,,5.53,5.1,5.96,,,,6.12,5.83,6.5,,,,5.76,5.35,6.16,,,,1.0,1.0,1.0,,,,4.45,4.04,4.82,,,,47.0,29.0,4.0,5.0,5.0,1.0,6.0
2021-07-17,43.62,42.32,45.23,,,,30.32,28.72,31.69,,,,5.54,5.11,5.95,,,,6.13,5.84,6.51,,,,5.78,5.35,6.21,,,,1.0,1.0,1.0,,,,4.44,4.01,4.82,,,,,,,,,,
2021-07-18,43.55,42.26,45.17,,,,30.38,28.78,31.73,,,,5.54,5.12,5.94,,,,6.14,5.85,6.53,,,,5.81,5.37,6.25,,,,1.0,1.0,1.0,,,,4.42,4.01,4.81,,,,,,,,,,
2021-07-19,43.48,42.2,45.12,,,,30.45,28.85,31.76,,,,5.53,5.13,5.92,,,,6.15,5.85,6.53,,,,5.83,5.41,6.3,,,,1.0,1.0,1.0,,,,4.41,3.99,4.79,,,,,,,,,,
2021-07-20,43.42,42.14,45.07,,,,30.51,28.92,31.78,,,,5.52,5.13,5.89,,,,6.16,5.86,6.55,,,,5.86,5.42,6.32,,,,1.0,1.0,1.0,,,,4.39,3.98,4.78,,,,,,,,,,
2021-07-21,43.36,42.07,45.0,,,,30.57,29.0,31.85,,,,5.51,5.14,5.88,,,,6.17,5.86,6.56,,,,5.88,5.43,6.34,,,,1.0,1.0,1.0,,,,4.37,3.97,4.76,,,,39.0,36.0,6.0,6.0,6.0,1.0,4.0
2021-07-22,43.3,42.01,44.95,,,,30.64,29.09,31.88,,,,5.5,5.14,5.85,,,,6.18,5.85,6.57,,,,5.9,5.45,6.43,,,,1.0,1.0,1.0,,,,4.36,3.95,4.75,,,,,,,,,,
2021-07-23,43.24,41.96,44.86,,,,30.7,29.18,31.93,,,,5.48,5.13,5.82,,,,6.2,5.84,6.58,,,,5.92,5.48,6.46,,,,1.0,1.0,1.0,,,,4.34,3.91,4.74,,,,,,,,,,
2021-07-24,43.18,41.93,44.74,,,,30.76,29.25,31.97,,,,5.46,5.11,5.79,,,,6.21,5.85,6.58,,,,5.94,5.49,6.5,,,,1.0,1.0,1.0,,,,4.33,3.88,4.72,,,,,,,,,,
2021-07-25,43.13,41.89,44.6,,,,30.81,29.31,32.01,,,,5.45,5.1,5.77,,,,6.23,5.88,6.63,,,,5.96,5.51,6.56,,,,1.0,1.0,1.0,,,,4.32,3.87,4.7,,,,,,,,,,
2021-07-26,43.07,41.86,44.54,,,,30.87,29.38,32.04,,,,5.43,5.1,5.74,,,,6.25,5.91,6.67,,,,5.98,5.52,6.59,,,,1.0,1.0,1.0,,,,4.31,3.86,4.68,,,,,,,,,,
2021-07-27,43.01,41.8,44.49,,,,30.92,29.48,32.07,,,,5.41,5.09,5.72,,,,6.28,5.93,6.68,,,,5.99,5.54,6.64,,,,1.0,1.0,1.0,,,,4.3,3.85,4.68,,,,,,,,,,
2021-07-28,42.95,41.74,44.45,,,,30.97,29.57,32.1,,,,5.39,5.08,5.71,,,,6.3,5.94,6.73,,,,6.0,5.55,6.66,,,,1.0,1.0,1.01,,,,4.29,3.84,4.67,,,,,,,,,,
2021-07-29,42.89,41.7,44.4,,,,31.02,29.68,32.08,,,,5.38,5.07,5.69,,,,6.33,5.97,6.77,,,,6.01,5.54,6.66,,,,1.0,1.0,1.01,,,,4.27,3.86,4.65,,,,39.0,33.0,6.0,7.0,6.0,1.0,5.0
2021-07-30,42.82,41.66,44.34,,,,31.07,29.78,32.11,,,,5.37,5.07,5.67,,,,6.37,5.97,6.83,,,,6.02,5.54,6.67,,,,1.01,1.0,1.02,,,,4.26,3.86,4.63,,,,,,,,,,
2021-07-31,42.75,41.6,44.27,,,,31.11,29.92,32.11,,,,5.36,5.07,5.67,,,,6.41,5.99,6.88,,,,6.02,5.52,6.65,,,,1.01,1.0,1.04,,,,4.25,3.86,4.61,,,,,,,,,,
2021-08-01,42.68,41.56,44.14,,,,31.16,30.01,32.16,,,,5.36,5.07,5.67,,,,6.45,6.03,6.92,,,,6.01,5.51,6.64,,,,1.01,1.0,1.05,,,,4.24,3.86,4.6,,,,,,,,,,
2021-08-02,42.61,41.52,44.0,,,,31.2,30.11,32.17,,,,5.36,5.08,5.68,,,,6.49,6.05,6.97,,,,6.01,5.48,6.61,,,,1.02,1.0,1.07,,,,4.23,3.85,4.58,,,,,,,,,,
2021-08-03,42.53,41.4,43.86,,,,31.25,30.21,32.18,,,,5.36,5.09,5.67,,,,6.53,6.07,7.02,,,,6.01,5.45,6.6,,,,1.02,1.0,1.09,,,,4.22,3.84,4.57,,,,,,,,,,
2021-08-04,42.44,41.3,43.65,,,,31.29,30.32,32.18,,,,5.37,5.1,5.67,,,,6.58,6.08,7.09,,,,6.0,5.43,6.61,,,,1.03,1.0,1.11,,,,4.21,3.84,4.55,,,,,,,,,,
2021-08-05,42.35,41.2,43.53,,,,31.33,30.4,32.23,,,,5.37,5.1,5.66,,,,6.63,6.1,7.18,,,,6.0,5.42,6.63,,,,1.04,1.0,1.13,,,,4.2,3.83,4.55,,,,,,,,,,
2021-08-06,42.26,41.12,43.38,,,,31.37,30.46,32.25,,,,5.38,5.11,5.66,,,,6.68,6.12,7.24,,,,6.0,5.41,6.65,,,,1.04,1.0,1.16,,,,4.19,3.82,4.55,,,,44.0,30.0,5.0,7.0,6.0,1.0,4.0
2021-08-07,42.17,41.12,43.22,,,,31.41,30.53,32.3,,,,5.39,5.13,5.66,,,,6.73,6.15,7.29,,,,6.0,5.37,6.62,,,,1.05,1.0,1.18,,,,4.18,3.82,4.55,,,,,,,,,,
2021-08-08,42.07,41.06,43.11,,,,31.45,30.56,32.31,,,,5.41,5.13,5.67,,,,6.78,6.19,7.35,,,,6.0,5.35,6.61,,,,1.06,1.0,1.2,,,,4.16,3.81,4.55,,,,,,,,,,
2021-08-09,41.97,41.07,43.02,,,,31.49,30.6,32.33,,,,5.42,5.15,5.68,,,,6.84,6.24,7.41,,,,6.0,5.34,6.59,,,,1.07,1.0,1.22,,,,4.15,3.8,4.55,,,,,,,,,,
2021-08-10,41.88,41.01,42.89,,,,31.52,30.65,32.31,,,,5.43,5.15,5.69,,,,6.89,6.25,7.47,,,,6.0,5.33,6.6,,,,1.07,1.0,1.23,,,,4.14,3.79,4.54,,,,,,,,,,
2021-08-11,41.79,40.96,42.75,,,,31.55,30.7,32.32,,,,5.44,5.18,5.69,,,,6.94,6.29,7.53,,,,6.01,5.32,6.61,,,,1.08,1.0,1.25,,,,4.13,3.76,4.52,,,,,,,,,,
2021-08-12,41.7,40.9,42.64,,,,31.57,30.73,32.35,,,,5.45,5.19,5.71,,,,6.99,6.33,7.59,,,,6.02,5.32,6.63,,,,1.09,1.0,1.26,,,,4.12,3.74,4.49,,,,43.0,31.0,6.0,5.0,8.0,1.0,3.0
2021-08-13,41.62,40.77,42.59,,,,31.59,30.82,32.36,,,,5.46,5.21,5.72,,,,7.04,6.37,7.64,,,,6.03,5.31,6.75,,,,1.1,1.0,1.27,,,,4.11,3.73,4.47,,,,,,,,,,
2021-08-14,41.55,40.75,42.48,,,,31.61,30.81,32.36,,,,5.46,5.22,5.72,,,,7.09,6.41,7.69,,,,6.04,5.3,6.79,,,,1.1,1.0,1.29,,,,4.1,3.72,4.49,,,,,,,,,,
2021-08-15,41.48,40.63,42.45,,,,31.61,30.82,32.37,,,,5.46,5.23,5.72,,,,7.14,6.45,7.74,,,,6.05,5.31,6.79,,,,1.11,1.0,1.3,,,,4.08,3.7,4.48,,,,,,,,,,
2021-08-16,41.42,40.49,42.39,,,,31.62,30.84,32.35,,,,5.47,5.23,5.72,,,,7.18,6.47,7.79,,,,6.07,5.31,6.82,,,,1.11,1.0,1.3,,,,4.07,3.68,4.49,,,,,,,,,,
2021-08-17,41.37,40.42,42.34,,,,31.62,30.87,32.36,,,,5.47,5.24,5.71,,,,7.23,6.51,7.84,,,,6.08,5.31,6.89,,,,1.12,1.0,1.32,,,,4.06,3.65,4.48,,,,,,,,,,
2021-08-18,41.33,40.29,42.27,,,,31.62,30.89,32.4,,,,5.47,5.23,5.71,,,,7.27,6.55,7.88,,,,6.09,5.31,6.91,,,,1.12,1.0,1.33,,,,4.06,3.64,4.49,,,,43.0,32.0,5.0,7.0,5.0,1.0,4.0
2021-08-19,41.29,40.24,42.22,,,,31.62,30.91,32.42,,,,5.46,5.24,5.71,,,,7.31,6.59,7.92,,,,6.1,5.3,6.92,,,,1.13,1.0,1.34,,,,4.05,3.63,4.5,,,,,,,,,,
2021-08-20,41.26,40.28,42.19,,,,31.61,30.9,32.39,,,,5.46,5.21,5.7,,,,7.34,6.63,7.95,,,,6.11,5.29,6.93,,,,1.13,1.0,1.35,,,,4.05,3.62,4.51,,,,,,,,,,
2021-08-21,41.23,40.26,42.19,,,,31.61,30.9,32.39,,,,5.46,5.2,5.69,,,,7.37,6.67,7.97,,,,6.11,5.27,6.95,,,,1.14,1.0,1.36,,,,4.05,3.6,4.52,,,,,,,,,,
2021-08-22,41.21,40.28,42.21,,,,31.6,30.9,32.41,,,,5.46,5.18,5.69,,,,7.4,6.71,8.02,,,,6.12,5.27,6.97,,,,1.14,1.0,1.37,,,,4.05,3.6,4.53,,,,,,,,,,
2021-08-23,41.2,40.26,42.19,,,,31.59,30.87,32.39,,,,5.45,5.17,5.7,,,,7.43,6.74,8.05,,,,6.12,5.28,6.96,,,,1.14,1.0,1.37,,,,4.05,3.6,4.54,,,,,,,,,,
2021-08-24,41.19,40.23,42.21,,,,31.58,30.85,32.38,,,,5.45,5.16,5.68,,,,7.46,6.78,8.07,,,,6.12,5.27,6.97,,,,1.14,1.0,1.38,,,,4.06,3.61,4.55,,,,,,,,,,
2021-08-25,41.18,40.2,42.2,,,,31.57,30.85,32.37,,,,5.44,5.15,5.68,,,,7.49,6.81,8.09,,,,6.11,5.23,6.96,,,,1.15,1.0,1.38,,,,4.07,3.61,4.55,,,,,,,,,,
2021-08-26,41.17,40.2,42.22,,,,31.55,30.83,32.37,,,,5.44,5.13,5.68,,,,7.51,6.85,8.11,,,,6.11,5.2,6.97,,,,1.15,1.0,1.38,,,,4.07,3.61,4.56,,,,41.0,29.0,5.0,9.0,6.0,1.0,5.0
2021-08-27,41.17,40.24,42.22,,,,31.54,30.8,32.37,,,,5.43,5.13,5.67,,,,7.54,6.87,8.12,,,,6.11,5.2,6.98,,,,1.15,1.0,1.38,,,,4.08,3.62,4.58,,,,,,,,,,
2021-08-28,41.16,40.23,42.22,,,,31.53,30.77,32.36,,,,5.43,5.12,5.68,,,,7.56,6.9,8.13,,,,6.11,5.21,6.99,,,,1.15,1.0,1.37,,,,4.09,3.62,4.6,,,,,,,,,,
2021-08-29,41.15,40.22,42.2,,,,31.52,30.74,32.31,,,,5.42,5.11,5.68,,,,7.59,6.95,8.14,,,,6.11,5.22,7.0,,,,1.15,1.0,1.38,,,,4.1,3.63,4.62,,,,,,,,,,
2021-08-30,41.14,40.16,42.19,,,,31.51,30.72,32.3,,,,5.42,5.08,5.69,,,,7.62,6.99,8.14,,,,6.11,5.21,7.01,,,,1.15,1.0,1.38,,,,4.11,3.63,4.62,,,,,,,,,,
2021-08-31,41.12,40.17,42.2,,,,31.51,30.72,32.3,,,,5.42,5.07,5.7,,,,7.64,7.04,8.16,,,,6.11,5.22,7.03,,,,1.15,1.0,1.38,,,,4.12,3.64,4.62,,,,,,,,,,
2021-09-01,41.1,40.17,42.16,,,,31.5,30.72,32.3,,,,5.42,5.07,5.71,,,,7.67,7.09,8.18,,,,6.11,5.23,7.08,,,,1.15,1.0,1.39,,,,4.14,3.65,4.65,,,,,,,,,,
2021-09-02,41.07,40.16,42.14,,,,31.49,30.7,32.31,,,,5.42,5.06,5.72,,,,7.69,7.14,8.19,,,,6.11,5.23,7.1,,,,1.15,1.0,1.38,,,,4.15,3.65,4.66,,,,,,,,,,
2021-09-03,41.04,40.11,42.13,,,,31.49,30.67,32.31,,,,5.42,5.06,5.75,,,,7.72,7.19,8.18,,,,6.11,5.22,7.11,,,,1.15,1.0,1.38,,,,4.16,3.66,4.69,,,,41.0,32.0,6.0,9.0,4.0,2.0,2.0
2021-09-04,41.0,40.04,42.09,,,,31.49,30.69,32.31,,,,5.42,5.05,5.77,,,,7.75,7.24,8.19,,,,6.11,5.21,7.13,,,,1.15,1.0,1.38,,,,4.17,3.66,4.71,,,,,,,,,,
2021-09-05,40.96,39.97,42.06,,,,31.5,30.68,32.36,,,,5.43,5.05,5.8,,,,7.77,7.28,8.19,,,,6.11,5.23,7.14,,,,1.15,1.0,1.38,,,,4.18,3.67,4.71,,,,,,,,,,
2021-09-06,40.91,39.93,42.03,,,,31.5,30.68,32.38,,,,5.43,5.05,5.82,,,,7.79,7.32,8.19,,,,6.11,5.22,7.16,,,,1.15,1.0,1.38,,,,4.2,3.69,4.73,,,,,,,,,,
2021-09-07,40.86,39.85,41.98,,,,31.51,30.69,32.38,,,,5.44,5.05,5.83,,,,7.82,7.37,8.19,,,,6.12,5.23,7.18,,,,1.15,1.0,1.38,,,,4.21,3.71,4.73,,,,,,,,,,
2021-09-08,40.81,39.8,41.94,,,,31.52,30.71,32.37,,,,5.45,5.05,5.84,,,,7.83,7.41,8.18,,,,6.12,5.22,7.19,,,,1.15,1.0,1.38,,,,4.22,3.72,4.72,,,,,,,,,,
2021-09-09,40.76,39.71,41.88,,,,31.53,30.71,32.37,,,,5.45,5.06,5.87,,,,7.85,7.44,8.18,,,,6.12,5.19,7.2,,,,1.15,1.0,1.38,,,,4.24,3.74,4.72,,,,35.0,35.0,6.0,8.0,8.0,1.0,6.0
2021-09-10,40.71,39.68,41.81,,,,31.54,30.7,32.35,,,,5.46,5.06,5.89,,,,7.87,7.48,8.18,,,,6.12,5.19,7.21,,,,1.15,1.0,1.38,,,,4.26,3.76,4.73,,,,,,,,,,
2021-09-11,40.66,39.6,41.76,,,,31.55,30.7,32.35,,,,5.47,5.06,5.9,,,,7.88,7.51,8.18,,,,6.12,5.16,7.23,,,,1.15,1.0,1.38,,,,4.27,3.78,4.73,,,,,,,,,,
2021-09-12,40.61,39.53,41.75,,,,31.56,30.69,32.35,,,,5.47,5.05,5.93,,,,7.88,7.52,8.18,,,,6.12,5.15,7.25,,,,1.14,1.0,1.39,,,,4.29,3.8,4.74,,,,,,,,,,
2021-09-13,40.57,39.46,41.75,,,,31.57,30.68,32.35,,,,5.48,5.05,5.96,,,,7.89,7.53,8.18,,,,6.12,5.12,7.24,,,,1.14,1.0,1.38,,,,4.31,3.83,4.75,,,,,,,,,,
2021-09-14,40.53,39.4,41.72,,,,31.58,30.71,32.38,,,,5.49,5.05,5.98,,,,7.89,7.54,8.17,,,,6.12,5.08,7.21,,,,1.14,1.0,1.38,,,,4.33,3.86,4.77,,,,,,,,,,
2021-09-15,40.49,39.35,41.69,,,,31.59,30.71,32.42,,,,5.5,5.05,6.0,,,,7.89,7.55,8.17,,,,6.12,5.09,7.23,,,,1.14,1.0,1.38,,,,4.35,3.88,4.79,,,,,,,,,,
2021-09-16,40.46,39.26,41.69,,,,31.6,30.69,32.42,,,,5.51,5.05,6.01,,,,7.89,7.56,8.17,,,,6.12,5.06,7.24,,,,1.13,1.0,1.37,,,,4.36,3.89,4.82,,,,42.0,32.0,4.0,7.0,7.0,1.0,4.0
2021-09-17,40.43,39.26,41.64,,,,31.61,30.7,32.42,,,,5.53,5.06,6.03,,,,7.88,7.57,8.16,,,,6.12,5.04,7.25,,,,1.13,1.0,1.36,,,,4.38,3.91,4.83,,,,,,,,,,
2021-09-18,40.4,39.23,41.64,,,,31.61,30.7,32.43,,,,5.54,5.07,6.06,,,,7.88,7.59,8.15,,,,6.12,5.03,7.21,,,,1.13,1.0,1.36,,,,4.4,3.94,4.84,,,,,,,,,,
2021-09-19,40.38,39.16,41.61,,,,31.61,30.7,32.4,,,,5.56,5.08,6.09,,,,7.87,7.57,8.13,,,,6.12,5.03,7.2,,,,1.12,1.0,1.35,,,,4.42,3.94,4.87,,,,,,,,,,
2021-09-20,40.37,39.15,41.6,,,,31.62,30.7,32.4,,,,5.58,5.09,6.12,,,,7.86,7.6,8.12,,,,6.11,5.03,7.19,,,,1.12,1.0,1.33,,,,4.44,3.98,4.89,,,,,,,,,,
2021-09-21,40.35,39.12,41.61,,,,31.62,30.7,32.41,,,,5.6,5.1,6.14,,,,7.86,7.59,8.12,,,,6.11,5.02,7.14,,,,1.11,1.0,1.33,,,,4.46,4.01,4.92,,,,,,,,,,
2021-09-22,40.35,39.08,41.6,,,,31.61,30.7,32.42,,,,5.62,5.12,6.15,,,,7.85,7.56,8.11,,,,6.1,5.02,7.1,,,,1.11,1.0,1.32,,,,4.48,4.04,4.95,,,,,,,,,,
2021-09-23,40.35,39.06,41.61,,,,31.6,30.7,32.43,,,,5.64,5.14,6.18,,,,7.84,7.54,8.11,,,,6.09,5.02,7.1,,,,1.1,1.0,1.31,,,,4.49,4.06,4.95,,,,43.0,30.0,7.0,8.0,4.0,1.0,5.0
2021-09-24,40.35,39.06,41.62,,,,31.59,30.7,32.43,,,,5.66,5.17,6.22,,,,7.84,7.52,8.11,,,,6.08,5.02,7.11,,,,1.09,1.0,1.29,,,,4.51,4.06,4.95,,,,,,,,,,
2021-09-25,40.36,39.02,41.61,,,,31.58,30.69,32.42,,,,5.69,5.21,6.26,,,,7.83,7.52,8.11,,,,6.06,5.0,7.06,,,,1.09,1.0,1.28,,,,4.53,4.09,4.97,,,,,,,,,,
2021-09-26,40.38,38.99,41.6,,,,31.56,30.69,32.41,,,,5.72,5.22,6.29,,,,7.83,7.54,8.12,,,,6.04,4.99,7.01,,,,1.08,1.0,1.26,,,,4.55,4.13,4.97,,,,,,,,,,
2021-09-27,40.39,38.97,41.6,,,,31.54,30.68,32.38,,,,5.74,5.23,6.32,,,,7.83,7.54,8.14,,,,6.02,4.98,7.01,,,,1.07,1.0,1.24,,,,4.56,4.15,4.97,,,,,,,,,,
2021-09-28,40.41,38.96,41.59,,,,31.51,30.67,32.35,,,,5.77,5.24,6.36,,,,7.83,7.53,8.15,,,,6.0,4.97,7.02,,,,1.07,1.0,1.21,,,,4.58,4.18,4.98,,,,,,,,,,
2021-09-29,40.44,39.01,41.6,,,,31.48,30.68,32.35,,,,5.8,5.25,6.38,,,,7.83,7.52,8.18,,,,5.98,4.95,6.97,,,,1.06,1.0,1.19,,,,4.6,4.21,4.96,,,,43.0,29.0,4.0,8.0,8.0,1.0,4.0
2021-09-30,40.46,39.1,41.59,,,,31.45,30.68,32.34,,,,5.82,5.25,6.41,,,,7.83,7.52,8.2,,,,5.96,4.92,6.91,,,,1.05,1.0,1.17,,,,4.61,4.24,4.97,,,,,,,,,,
2021-10-01,40.49,39.17,41.58,,,,31.41,30.68,32.27,,,,5.85,5.26,6.44,,,,7.84,7.52,8.23,,,,5.93,4.89,6.89,,,,1.04,1.0,1.15,,,,4.63,4.28,4.99,,,,,,,,,,
2021-10-02,40.52,39.21,41.59,,,,31.37,30.65,32.21,,,,5.88,5.28,6.47,,,,7.85,7.53,8.26,,,,5.9,4.86,6.88,,,,1.04,1.0,1.13,,,,4.65,4.31,5.0,,,,,,,,,,
2021-10-03,40.55,39.26,41.59,,,,31.33,30.62,32.15,,,,5.9,5.3,6.49,,,,7.86,7.52,8.29,,,,5.87,4.82,6.89,,,,1.03,1.0,1.11,,,,4.66,4.34,5.01,,,,,,,,,,
2021-10-04,40.58,39.33,41.59,,,,31.29,30.61,32.1,,,,5.93,5.33,6.52,,,,7.87,7.52,8.32,,,,5.84,4.77,6.84,,,,1.02,1.0,1.09,,,,4.68,4.36,5.02,,,,,,,,,,
2021-10-05,40.6,39.41,41.58,,,,31.25,30.6,32.05,,,,5.96,5.36,6.53,,,,7.89,7.53,8.34,,,,5.81,4.74,6.8,,,,1.02,1.0,1.07,,,,4.69,4.38,5.04,,,,,,,,,,
2021-10-06,40.62,39.49,41.58,,,,31.21,30.59,31.99,,,,5.98,5.39,6.55,,,,7.9,7.52,8.35,,,,5.77,4.73,6.78,,,,1.01,1.0,1.05,,,,4.71,4.38,5.04,,,,36.0,34.0,7.0,7.0,7.0,1.0,4.0
2021-10-07,40.63,39.55,41.57,,,,31.18,30.58,31.94,,,,6.0,5.4,6.56,,,,7.92,7.53,8.37,,,,5.74,4.69,6.75,,,,1.01,1.0,1.03,,,,4.72,4.4,5.06,,,,,,,,,,
2021-10-08,40.64,39.55,41.58,,,,31.16,30.57,31.89,,,,6.03,5.41,6.58,,,,7.94,7.55,8.39,,,,5.71,4.68,6.72,,,,1.01,1.0,1.02,,,,4.73,4.41,5.07,,,,,,,,,,
2021-10-09,40.63,39.61,41.57,,,,31.14,30.52,31.85,,,,6.05,5.45,6.58,,,,7.96,7.57,8.41,,,,5.69,4.71,6.69,,,,1.0,1.0,1.01,,,,4.73,4.42,5.08,,,,,,,,,,
2021-10-10,40.62,39.6,41.58,,,,31.13,30.49,31.81,,,,6.07,5.46,6.6,,,,7.98,7.59,8.43,,,,5.66,4.69,6.68,,,,1.0,1.0,1.01,,,,4.74,4.42,5.09,,,,,,,,,,
2021-10-11,40.6,39.59,41.55,,,,31.12,30.46,31.8,,,,6.09,5.47,6.61,,,,8.0,7.61,8.46,,,,5.63,4.66,6.62,,,,1.0,1.0,1.0,,,,4.74,4.42,5.09,,,,,,,,,,
2021-10-12,40.58,39.58,41.52,,,,31.12,30.45,31.8,,,,6.1,5.5,6.62,,,,8.02,7.63,8.48,,,,5.61,4.64,6.59,,,,1.0,1.0,1.0,,,,4.75,4.43,5.09,,,,,,,,,,
2021-10-13,40.55,39.58,41.48,,,,31.13,30.46,31.79,,,,6.12,5.51,6.62,,,,8.04,7.65,8.51,,,,5.59,4.59,6.53,,,,1.0,1.0,1.0,,,,4.75,4.43,5.11,,,,42.0,31.0,5.0,7.0,4.0,1.0,6.0
2021-10-14,40.51,39.57,41.44,,,,31.14,30.49,31.81,,,,6.13,5.51,6.61,,,,8.06,7.66,8.54,,,,5.57,4.57,6.6,,,,1.0,1.0,1.0,,,,4.76,4.43,5.11,,,,,,,,,,
2021-10-15,40.47,39.53,41.4,,,,31.15,30.53,31.83,,,,6.13,5.5,6.61,,,,8.08,7.68,8.56,,,,5.56,4.57,6.69,,,,1.0,1.0,1.0,,,,4.76,4.44,5.12,,,,,,,,,,
