date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),Reform (poll)
2022-03-29,18.3,17.43,19.17,20.52,19.08,21.94,6.83,5.72,7.96,4.89,4.46,5.35,45.3,43.54,47.42,1.83,1.33,2.38,,,,,,
2022-03-30,18.28,17.42,19.16,20.54,19.07,21.97,6.85,5.74,7.96,4.89,4.47,5.36,45.29,43.55,47.39,1.82,1.32,2.37,17.0,13.0,3.0,4.0,56.0,3.0
2022-03-31,18.26,17.41,19.15,20.56,19.07,22.02,6.86,5.76,7.96,4.89,4.46,5.36,45.28,43.57,47.37,1.82,1.34,2.35,,,,,,
2022-04-01,18.24,17.4,19.15,20.59,19.03,22.08,6.88,5.78,7.96,4.89,4.45,5.36,45.27,43.56,47.34,1.81,1.35,2.34,,,,,,
2022-04-02,18.23,17.4,19.13,20.61,19.02,22.09,6.89,5.81,7.96,4.88,4.47,5.36,45.26,43.52,47.31,1.8,1.34,2.33,,,,,,
2022-04-03,18.21,17.4,19.12,20.64,19.09,22.14,6.9,5.83,7.95,4.87,4.46,5.35,45.25,43.48,47.3,1.8,1.33,2.31,,,,,,
2022-04-04,18.2,17.41,19.1,20.66,19.11,22.16,6.92,5.85,7.95,4.87,4.44,5.35,45.24,43.45,47.33,1.8,1.33,2.29,,,,,,
2022-04-05,18.19,17.43,19.09,20.69,19.13,22.19,6.93,5.88,7.96,4.86,4.43,5.35,45.23,43.41,47.35,1.8,1.35,2.28,,,,,,
2022-04-06,18.18,17.44,19.06,20.72,19.16,22.21,6.94,5.9,7.97,4.85,4.42,5.34,45.22,43.37,47.33,1.8,1.34,2.3,,,,,,
2022-04-07,18.17,17.42,19.04,20.75,19.19,22.24,6.96,5.92,7.97,4.84,4.42,5.33,45.21,43.36,47.27,1.81,1.35,2.29,20.0,22.0,6.0,5.0,44.0,1.0
2022-04-08,18.16,17.41,19.03,20.78,19.23,22.26,6.97,5.95,7.94,4.83,4.41,5.32,45.2,43.37,47.25,1.81,1.37,2.29,,,,,,
2022-04-09,18.15,17.44,19.02,20.81,19.28,22.28,6.98,5.98,7.95,4.82,4.4,5.31,45.19,43.32,47.27,1.82,1.37,2.3,,,,,,
2022-04-10,18.14,17.48,19.0,20.84,19.3,22.3,6.99,6.01,7.96,4.81,4.39,5.3,45.18,43.29,47.28,1.83,1.37,2.31,,,,,,
2022-04-11,18.13,17.5,18.98,20.87,19.33,22.34,7.01,6.03,7.93,4.8,4.38,5.29,45.16,43.3,47.29,1.84,1.37,2.32,,,,,,
2022-04-12,18.13,17.49,18.98,20.9,19.43,22.4,7.02,6.07,7.9,4.78,4.37,5.28,45.15,43.32,47.23,1.85,1.37,2.33,,,,,,
2022-04-13,18.12,17.5,18.99,20.93,19.48,22.44,7.04,6.09,7.94,4.77,4.34,5.27,45.14,43.34,47.16,1.86,1.38,2.34,,,,,,
2022-04-14,18.12,17.52,18.97,20.95,19.54,22.43,7.05,6.12,7.98,4.76,4.33,5.27,45.13,43.3,47.09,1.87,1.39,2.35,18.0,19.0,8.0,7.0,42.0,3.0
2022-04-15,18.12,17.58,18.95,20.98,19.59,22.4,7.06,6.15,7.99,4.74,4.32,5.28,45.12,43.33,47.04,1.88,1.4,2.35,,,,,,
2022-04-16,18.12,17.56,18.92,21.01,19.65,22.41,7.08,6.16,8.0,4.73,4.32,5.29,45.11,43.33,47.03,1.89,1.4,2.37,,,,,,
2022-04-17,18.12,17.57,18.88,21.03,19.64,22.43,7.09,6.18,7.98,4.72,4.29,5.29,45.1,43.31,47.02,1.9,1.4,2.4,,,,,,
2022-04-18,18.12,17.57,18.9,21.06,19.62,22.46,7.11,6.2,7.97,4.7,4.26,5.28,45.1,43.31,47.02,1.92,1.4,2.42,,,,,,
2022-04-19,18.12,17.55,18.88,21.08,19.62,22.48,7.12,6.23,7.96,4.69,4.23,5.27,45.09,43.3,47.02,1.93,1.4,2.43,,,,,,
2022-04-20,18.12,17.53,18.89,21.1,19.6,22.48,7.14,6.26,7.96,4.68,4.21,5.26,45.09,43.3,47.0,1.94,1.41,2.45,17.0,22.0,10.0,5.0,39.0,2.0
2022-04-21,18.13,17.51,18.9,21.12,19.59,22.47,7.15,6.31,7.96,4.66,4.2,5.25,45.08,43.32,46.95,1.95,1.41,2.48,,,,,,
2022-04-22,18.13,17.49,18.91,21.15,19.6,22.47,7.17,6.33,7.95,4.65,4.18,5.23,45.08,43.3,46.95,1.96,1.42,2.52,,,,,,
2022-04-23,18.13,17.48,18.92,21.17,19.61,22.5,7.18,6.36,7.95,4.63,4.15,5.23,45.07,43.3,46.93,1.98,1.42,2.56,,,,,,
2022-04-24,18.14,17.46,18.92,21.19,19.61,22.52,7.2,6.37,7.96,4.61,4.13,5.21,45.07,43.31,46.92,1.99,1.43,2.58,,,,,,
2022-04-25,18.14,17.46,18.93,21.21,19.66,22.55,7.21,6.4,7.96,4.6,4.11,5.19,45.07,43.36,46.94,2.0,1.43,2.59,,,,,,
2022-04-26,18.15,17.46,18.94,21.23,19.67,22.57,7.22,6.43,7.97,4.58,4.09,5.18,45.06,43.33,46.91,2.01,1.45,2.6,,,,,,
2022-04-27,18.15,17.48,18.95,21.26,19.69,22.59,7.23,6.47,7.98,4.57,4.07,5.18,45.06,43.35,46.84,2.02,1.47,2.64,14.0,23.0,7.0,3.0,47.0,1.0
2022-04-28,18.16,17.51,18.95,21.28,19.69,22.6,7.24,6.49,8.0,4.55,4.06,5.15,45.05,43.38,46.81,2.04,1.47,2.68,,,,,,
2022-04-29,18.16,17.52,18.96,21.31,19.71,22.62,7.25,6.53,7.99,4.53,4.04,5.12,45.04,43.4,46.72,2.05,1.47,2.7,,,,,,
2022-04-30,18.17,17.52,18.96,21.33,19.75,22.64,7.26,6.52,8.0,4.52,4.03,5.1,45.03,43.39,46.7,2.06,1.48,2.73,,,,,,
2022-05-01,18.17,17.52,18.97,21.36,19.8,22.68,7.27,6.52,7.99,4.5,4.02,5.09,45.02,43.38,46.68,2.07,1.5,2.75,,,,,,
2022-05-02,18.18,17.53,18.96,21.39,19.87,22.74,7.28,6.55,7.99,4.49,4.0,5.07,45.01,43.44,46.65,2.08,1.51,2.78,,,,,,
2022-05-03,18.18,17.55,18.99,21.42,19.92,22.76,7.28,6.55,8.0,4.48,3.99,5.06,44.99,43.46,46.6,2.09,1.53,2.8,,,,,,
2022-05-04,18.19,17.57,19.0,21.45,20.01,22.76,7.29,6.54,8.03,4.46,3.99,5.05,44.98,43.47,46.57,2.1,1.54,2.83,,,,,,
2022-05-05,18.2,17.55,19.0,21.48,20.07,22.75,7.3,6.54,8.04,4.45,3.98,5.04,44.96,43.46,46.55,2.11,1.56,2.84,,,,,,
2022-05-06,18.2,17.54,19.01,21.52,20.12,22.77,7.31,6.53,8.04,4.44,3.97,5.04,44.94,43.41,46.55,2.12,1.58,2.85,18.0,16.0,8.0,6.0,51.0,
2022-05-07,18.21,17.55,19.02,21.55,20.16,22.79,7.31,6.54,8.03,4.43,3.97,5.03,44.93,43.38,46.48,2.13,1.6,2.87,,,,,,
2022-05-08,18.21,17.56,19.02,21.58,20.16,22.84,7.32,6.55,8.03,4.43,3.97,5.01,44.91,43.34,46.4,2.14,1.61,2.88,,,,,,
2022-05-09,18.22,17.57,19.03,21.61,20.13,22.87,7.33,6.56,8.04,4.42,3.96,5.0,44.89,43.33,46.32,2.15,1.62,2.89,,,,,,
2022-05-10,18.22,17.57,19.03,21.65,20.12,22.92,7.34,6.58,8.04,4.41,3.96,4.99,44.88,43.33,46.32,2.16,1.63,2.9,,,,,,
2022-05-11,18.23,17.57,19.04,21.68,20.18,23.01,7.35,6.6,8.03,4.4,3.96,4.99,44.86,43.32,46.36,2.16,1.63,2.91,17.0,26.0,6.0,3.0,45.0,2.0
2022-05-12,18.23,17.57,19.05,21.71,20.21,23.09,7.36,6.64,8.03,4.4,3.96,4.98,44.85,43.25,46.37,2.17,1.63,2.92,,,,,,
2022-05-13,18.24,17.56,19.06,21.74,20.24,23.18,7.37,6.67,8.03,4.39,3.93,4.98,44.84,43.29,46.32,2.18,1.63,2.93,,,,,,
2022-05-14,18.24,17.56,19.07,21.77,20.2,23.21,7.38,6.71,8.03,4.38,3.91,4.97,44.83,43.32,46.3,2.18,1.64,2.94,,,,,,
2022-05-15,18.25,17.56,19.08,21.8,20.2,23.28,7.4,6.75,8.02,4.38,3.92,4.95,44.82,43.24,46.26,2.19,1.64,2.94,,,,,,
2022-05-16,18.25,17.56,19.09,21.83,20.19,23.36,7.41,6.75,8.02,4.37,3.92,4.94,44.82,43.25,46.23,2.2,1.64,2.94,,,,,,
2022-05-17,18.25,17.57,19.1,21.85,20.18,23.41,7.42,6.76,8.02,4.37,3.93,4.94,44.81,43.3,46.19,2.2,1.64,2.94,,,,,,
2022-05-18,18.26,17.59,19.09,21.88,20.21,23.45,7.43,6.79,8.02,4.36,3.93,4.94,44.81,43.26,46.25,2.21,1.64,2.94,,,,,,
2022-05-19,18.26,17.6,19.07,21.91,20.26,23.5,7.44,6.8,8.02,4.35,3.92,4.93,44.81,43.22,46.32,2.21,1.65,2.93,17.0,22.0,8.0,5.0,44.0,4.0
2022-05-20,18.26,17.61,19.08,21.93,20.29,23.54,7.45,6.82,8.03,4.35,3.92,4.92,44.82,43.18,46.3,2.22,1.64,2.93,19.0,22.0,6.0,3.0,46.0,
2022-05-21,18.27,17.62,19.08,21.95,20.29,23.58,7.47,6.83,8.03,4.34,3.9,4.9,44.82,43.15,46.29,2.23,1.64,2.92,,,,,,
2022-05-22,18.27,17.6,19.07,21.97,20.32,23.62,7.48,6.84,8.04,4.33,3.89,4.89,44.83,43.12,46.27,2.23,1.64,2.94,,,,,,
2022-05-23,18.27,17.58,19.06,21.99,20.33,23.66,7.48,6.86,8.05,4.32,3.87,4.88,44.84,43.17,46.25,2.24,1.63,2.93,19.0,22.0,6.0,3.0,46.0,
2022-05-24,18.27,17.59,19.04,22.01,20.34,23.69,7.49,6.86,8.06,4.31,3.86,4.88,44.86,43.21,46.23,2.25,1.62,2.93,,,,,,
2022-05-25,18.27,17.6,19.02,22.03,20.36,23.72,7.5,6.88,8.07,4.31,3.84,4.85,44.87,43.23,46.25,2.25,1.61,2.94,22.0,26.0,5.0,6.0,39.0,
2022-05-26,18.27,17.62,19.01,22.05,20.37,23.75,7.51,6.89,8.08,4.3,3.81,4.85,44.89,43.26,46.28,2.26,1.61,2.95,,,,,,
2022-05-27,18.27,17.63,18.99,22.07,20.38,23.77,7.51,6.89,8.1,4.29,3.79,4.86,44.91,43.28,46.31,2.27,1.61,2.95,,,,,,
2022-05-28,18.27,17.64,18.97,22.08,20.39,23.78,7.52,6.91,8.12,4.28,3.77,4.86,44.92,43.29,46.34,2.27,1.62,2.94,,,,,,
2022-05-29,18.28,17.65,18.98,22.09,20.39,23.79,7.53,6.93,8.14,4.28,3.76,4.84,44.94,43.29,46.37,2.28,1.63,2.95,19.0,23.0,10.0,3.0,44.0,
2022-05-30,18.28,17.66,18.95,22.11,20.4,23.8,7.53,6.95,8.15,4.27,3.75,4.83,44.96,43.31,46.4,2.29,1.63,2.94,,,,,,
2022-05-31,18.28,17.67,18.94,22.12,20.41,23.81,7.54,6.95,8.16,4.27,3.73,4.81,44.97,43.31,46.42,2.29,1.63,2.94,,,,,,
2022-06-01,18.29,17.68,18.93,22.13,20.43,23.82,7.54,6.94,8.17,4.26,3.72,4.79,44.98,43.32,46.44,2.3,1.63,2.93,,,,,,
2022-06-02,18.29,17.69,18.96,22.14,20.46,23.82,7.54,6.95,8.15,4.26,3.71,4.78,45.0,43.34,46.46,2.3,1.63,2.95,,,,,,
2022-06-03,18.3,17.71,18.99,22.15,20.48,23.83,7.55,6.95,8.14,4.26,3.7,4.78,45.01,43.36,46.47,2.31,1.64,2.97,18.0,18.0,10.0,5.0,48.0,1.0
2022-06-04,18.31,17.71,18.99,22.16,20.51,23.83,7.55,6.93,8.15,4.26,3.69,4.78,45.02,43.37,46.48,2.31,1.64,2.98,,,,,,
2022-06-05,18.31,17.71,19.01,22.17,20.54,23.84,7.55,6.93,8.16,4.26,3.67,4.78,45.03,43.39,46.49,2.32,1.65,2.98,,,,,,
2022-06-06,18.32,17.72,18.99,22.17,20.54,23.85,7.55,6.92,8.17,4.27,3.67,4.79,45.04,43.34,46.48,2.32,1.65,2.97,,,,,,
2022-06-07,18.33,17.74,19.0,22.18,20.54,23.86,7.55,6.92,8.18,4.27,3.66,4.81,45.04,43.31,46.5,2.32,1.65,2.97,,,,,,
2022-06-08,18.34,17.73,19.02,22.18,20.53,23.84,7.55,6.91,8.18,4.28,3.66,4.82,45.05,43.3,46.51,2.33,1.66,2.97,,,,,,
2022-06-09,18.35,17.74,19.05,22.18,20.54,23.83,7.56,6.91,8.19,4.29,3.68,4.83,45.05,43.29,46.52,2.33,1.66,2.97,21.0,16.0,8.0,4.0,49.0,
2022-06-10,18.36,17.73,19.07,22.18,20.58,23.83,7.56,6.88,8.19,4.3,3.67,4.84,45.06,43.28,46.5,2.33,1.67,2.97,,,,,,
2022-06-11,18.37,17.73,19.1,22.18,20.61,23.82,7.55,6.86,8.19,4.31,3.67,4.86,45.06,43.28,46.5,2.33,1.67,2.97,,,,,,
2022-06-12,18.38,17.73,19.1,22.17,20.63,23.82,7.55,6.85,8.18,4.33,3.71,4.89,45.07,43.29,46.5,2.33,1.68,2.96,,,,,,
2022-06-13,18.39,17.72,19.09,22.17,20.64,23.82,7.55,6.83,8.18,4.34,3.71,4.91,45.07,43.34,46.49,2.33,1.68,2.96,,,,,,
2022-06-14,18.4,17.68,19.12,22.16,20.66,23.82,7.55,6.8,8.18,4.36,3.71,4.94,45.08,43.39,46.5,2.33,1.67,2.95,,,,,,
2022-06-15,18.41,17.66,19.13,22.15,20.67,23.81,7.54,6.79,8.17,4.37,3.7,4.97,45.09,43.43,46.51,2.33,1.69,2.96,,,,,,
2022-06-16,18.42,17.65,19.19,22.13,20.62,23.81,7.54,6.78,8.17,4.39,3.7,4.99,45.1,43.49,46.51,2.32,1.7,2.98,17.0,29.0,6.0,3.0,40.0,3.0
2022-06-17,18.43,17.65,19.2,22.12,20.63,23.8,7.53,6.77,8.17,4.4,3.71,5.02,45.11,43.49,46.53,2.32,1.68,3.0,,,,,,
2022-06-18,18.44,17.64,19.21,22.1,20.64,23.78,7.53,6.76,8.18,4.42,3.72,5.05,45.12,43.49,46.59,2.32,1.69,2.99,,,,,,
2022-06-19,18.45,17.63,19.2,22.08,20.62,23.75,7.52,6.76,8.18,4.44,3.74,5.07,45.14,43.48,46.57,2.31,1.69,2.97,,,,,,
2022-06-20,18.46,17.62,19.23,22.06,20.58,23.71,7.51,6.74,8.17,4.46,3.74,5.09,45.16,43.48,46.55,2.31,1.69,2.95,,,,,,
2022-06-21,18.47,17.61,19.24,22.03,20.55,23.68,7.5,6.73,8.15,4.47,3.74,5.12,45.18,43.48,46.58,2.3,1.7,2.92,,,,,,
2022-06-22,18.48,17.59,19.27,22.01,20.5,23.65,7.48,6.72,8.13,4.49,3.73,5.13,45.2,43.49,46.62,2.29,1.7,2.89,,,,,,
2022-06-23,18.49,17.57,19.32,21.98,20.46,23.64,7.47,6.71,8.11,4.51,3.74,5.14,45.23,43.5,46.65,2.28,1.71,2.89,18.0,25.0,6.0,7.0,37.0,3.0
2022-06-24,18.49,17.55,19.38,21.95,20.4,23.62,7.45,6.7,8.11,4.53,3.76,5.15,45.26,43.52,46.69,2.27,1.71,2.89,,,,,,
2022-06-25,18.5,17.52,19.43,21.92,20.34,23.61,7.44,6.7,8.09,4.55,3.78,5.18,45.29,43.55,46.73,2.27,1.7,2.87,,,,,,
2022-06-26,18.5,17.5,19.47,21.89,20.33,23.57,7.42,6.67,8.09,4.57,3.81,5.21,45.32,43.55,46.75,2.26,1.68,2.86,,,,,,
2022-06-27,18.51,17.48,19.49,21.85,20.33,23.5,7.4,6.64,8.1,4.59,3.8,5.25,45.36,43.59,46.77,2.25,1.68,2.84,,,,,,
2022-06-28,18.51,17.46,19.51,21.82,20.28,23.51,7.38,6.64,8.09,4.6,3.79,5.28,45.4,43.61,46.85,2.23,1.68,2.83,18.0,25.0,8.0,,46.0,
2022-06-29,18.51,17.44,19.53,21.79,20.27,23.47,7.36,6.61,8.07,4.62,3.77,5.29,45.44,43.67,46.91,2.22,1.64,2.81,19.0,16.0,9.0,5.0,49.0,1.0
2022-06-30,18.51,17.44,19.54,21.75,20.27,23.48,7.34,6.57,8.05,4.65,3.76,5.3,45.48,43.74,46.96,2.21,1.63,2.78,,,,,,
2022-07-01,18.51,17.42,19.55,21.72,20.24,23.42,7.32,6.54,8.03,4.67,3.76,5.32,45.52,43.76,47.02,2.2,1.63,2.75,19.0,23.0,8.0,,47.0,
2022-07-02,18.51,17.4,19.56,21.69,20.24,23.35,7.3,6.53,8.03,4.69,3.77,5.34,45.57,43.79,47.1,2.19,1.63,2.72,,,,,,
2022-07-03,18.5,17.37,19.57,21.65,20.17,23.32,7.27,6.5,7.99,4.71,3.78,5.37,45.62,43.84,47.19,2.18,1.61,2.69,,,,,,
2022-07-04,18.5,17.34,19.56,21.62,20.08,23.3,7.25,6.47,7.98,4.73,3.8,5.4,45.67,43.92,47.25,2.16,1.58,2.67,,,,,,
2022-07-05,18.49,17.32,19.56,21.59,20.0,23.29,7.23,6.43,7.99,4.75,3.81,5.43,45.71,43.97,47.28,2.15,1.58,2.67,,,,,,
2022-07-06,18.48,17.3,19.6,21.56,19.99,23.25,7.2,6.39,7.97,4.77,3.82,5.45,45.76,44.02,47.31,2.14,1.57,2.67,,,,,,
2022-07-07,18.48,17.28,19.6,21.53,19.98,23.21,7.18,6.37,7.96,4.79,3.84,5.48,45.81,44.02,47.34,2.13,1.57,2.65,15.0,21.0,10.0,2.0,49.0,3.0
2022-07-08,18.47,17.27,19.6,21.51,19.98,23.23,7.15,6.34,7.95,4.8,3.85,5.5,45.86,44.05,47.39,2.11,1.56,2.63,,,,,,
2022-07-09,18.46,17.23,19.61,21.49,19.96,23.21,7.12,6.3,7.92,4.82,3.84,5.51,45.9,44.11,47.44,2.1,1.55,2.62,,,,,,
2022-07-10,18.45,17.18,19.61,21.46,19.93,23.15,7.1,6.27,7.9,4.84,3.84,5.53,45.95,44.2,47.46,2.09,1.52,2.6,,,,,,
2022-07-11,18.44,17.16,19.61,21.44,19.93,23.09,7.07,6.24,7.88,4.85,3.84,5.55,45.99,44.3,47.54,2.08,1.5,2.58,,,,,,
2022-07-12,18.43,17.15,19.61,21.42,19.93,23.05,7.04,6.2,7.85,4.87,3.83,5.58,46.04,44.33,47.58,2.07,1.47,2.59,,,,,,
2022-07-13,18.42,17.14,19.61,21.4,19.94,23.02,7.02,6.17,7.83,4.88,3.84,5.63,46.08,44.35,47.62,2.06,1.48,2.59,,,,,,
2022-07-14,18.41,17.12,19.6,21.38,19.95,22.99,6.99,6.15,7.81,4.89,3.85,5.64,46.12,44.4,47.66,2.05,1.49,2.6,14.0,24.0,9.0,4.0,45.0,2.0
2022-07-15,18.4,17.08,19.59,21.37,19.95,22.97,6.96,6.12,7.81,4.9,3.86,5.65,46.16,44.47,47.69,2.04,1.5,2.6,,,,,,
2022-07-16,18.4,17.04,19.6,21.35,19.96,22.94,6.93,6.09,7.79,4.91,3.88,5.64,46.2,44.54,47.72,2.03,1.49,2.57,,,,,,
2022-07-17,18.39,17.0,19.6,21.33,19.96,22.91,6.91,6.07,7.76,4.92,3.9,5.66,46.24,44.59,47.74,2.02,1.45,2.59,,,,,,
2022-07-18,18.38,16.96,19.59,21.32,19.97,22.88,6.88,6.04,7.74,4.92,3.92,5.67,46.28,44.63,47.73,2.01,1.44,2.57,,,,,,
2022-07-19,18.37,16.93,19.56,21.3,19.97,22.84,6.85,6.0,7.71,4.93,3.94,5.68,46.31,44.72,47.75,2.0,1.47,2.56,,,,,,
2022-07-20,18.36,16.89,19.54,21.28,19.96,22.81,6.83,5.97,7.68,4.93,3.97,5.69,46.35,44.77,47.76,1.99,1.46,2.54,,,,,,
2022-07-21,18.36,16.86,19.55,21.27,19.96,22.76,6.8,5.94,7.66,4.93,3.99,5.71,46.39,44.81,47.79,1.98,1.44,2.53,,,,,,
2022-07-22,18.35,16.83,19.54,21.25,19.97,22.73,6.78,5.91,7.63,4.93,3.99,5.72,46.42,44.86,47.82,1.97,1.43,2.53,24.0,22.0,4.0,7.0,43.0,
2022-07-23,18.34,16.8,19.55,21.23,19.97,22.72,6.76,5.88,7.61,4.93,4.0,5.72,46.46,44.94,47.84,1.95,1.41,2.53,,,,,,
2022-07-24,18.34,16.78,19.57,21.21,19.97,22.7,6.73,5.86,7.59,4.93,4.0,5.69,46.49,45.04,47.85,1.94,1.39,2.52,,,,,,
2022-07-25,18.33,16.79,19.59,21.2,19.96,22.68,6.71,5.84,7.58,4.92,3.99,5.69,46.53,45.14,47.87,1.92,1.36,2.52,,,,,,
2022-07-26,18.33,16.79,19.61,21.17,19.97,22.65,6.69,5.82,7.57,4.92,3.99,5.69,46.57,45.22,47.87,1.91,1.33,2.51,,,,,,
2022-07-27,18.32,16.8,19.61,21.15,19.97,22.58,6.67,5.8,7.56,4.91,4.0,5.68,46.6,45.26,47.88,1.89,1.3,2.49,,,,,,
2022-07-28,18.32,16.81,19.62,21.13,20.01,22.54,6.65,5.79,7.53,4.91,4.02,5.67,46.64,45.31,47.89,1.88,1.27,2.47,18.0,19.0,5.0,8.0,48.0,
2022-07-29,18.31,16.84,19.62,21.1,19.99,22.54,6.63,5.77,7.51,4.9,4.03,5.66,46.68,45.36,47.9,1.86,1.25,2.45,,,,,,
2022-07-30,18.31,16.87,19.62,21.08,19.93,22.52,6.61,5.76,7.49,4.9,4.05,5.67,46.72,45.43,47.91,1.85,1.23,2.43,,,,,,
2022-07-31,18.3,16.86,19.63,21.05,19.97,22.46,6.59,5.75,7.47,4.89,4.06,5.67,46.76,45.5,47.92,1.83,1.21,2.41,,,,,,
2022-08-01,18.29,16.85,19.62,21.03,19.97,22.43,6.56,5.74,7.45,4.89,4.06,5.68,46.8,45.6,47.93,1.81,1.21,2.4,,,,,,
2022-08-02,18.29,16.83,19.6,21.0,19.93,22.42,6.54,5.72,7.43,4.88,4.07,5.67,46.84,45.71,47.96,1.79,1.19,2.38,,,,,,
2022-08-03,18.28,16.83,19.59,20.98,19.92,22.41,6.52,5.71,7.4,4.88,4.1,5.64,46.88,45.77,48.0,1.78,1.18,2.36,,,,,,
2022-08-04,18.27,16.82,19.56,20.96,19.92,22.36,6.49,5.69,7.37,4.87,4.08,5.64,46.92,45.82,48.0,1.76,1.18,2.34,,,,,,
2022-08-05,18.25,16.8,19.53,20.95,19.92,22.35,6.47,5.69,7.33,4.87,4.08,5.65,46.95,45.88,48.02,1.75,1.18,2.33,22.0,16.0,5.0,4.0,51.0,1.0
2022-08-06,18.24,16.74,19.49,20.95,19.93,22.33,6.44,5.67,7.3,4.87,4.09,5.64,46.99,45.92,48.01,1.73,1.19,2.31,,,,,,
2022-08-07,18.22,16.73,19.47,20.95,19.94,22.33,6.41,5.66,7.27,4.87,4.1,5.63,47.01,45.96,48.0,1.71,1.17,2.3,,,,,,
2022-08-08,18.2,16.73,19.47,20.96,19.96,22.35,6.38,5.65,7.22,4.87,4.07,5.64,47.04,45.98,47.99,1.7,1.17,2.28,,,,,,
2022-08-09,18.17,16.71,19.43,20.98,20.02,22.37,6.35,5.65,7.17,4.86,4.06,5.64,47.06,46.0,47.98,1.68,1.16,2.27,,,,,,
2022-08-10,18.14,16.7,19.34,21.02,20.08,22.4,6.32,5.6,7.13,4.86,4.07,5.64,47.07,46.03,47.99,1.67,1.15,2.25,19.0,17.0,4.0,4.0,51.0,3.0
2022-08-11,18.1,16.67,19.29,21.07,20.12,22.47,6.29,5.58,7.1,4.86,4.08,5.64,47.08,46.04,48.0,1.66,1.16,2.23,,,,,,
2022-08-12,18.06,16.64,19.26,21.13,20.16,22.53,6.26,5.56,7.06,4.86,4.12,5.64,47.09,46.03,48.0,1.65,1.17,2.21,,,,,,
2022-08-13,18.01,16.57,19.22,21.2,20.21,22.58,6.23,5.55,7.02,4.86,4.13,5.63,47.08,46.06,47.97,1.63,1.17,2.21,,,,,,
2022-08-14,17.96,16.49,19.15,21.29,20.27,22.68,6.2,5.54,6.99,4.85,4.11,5.62,47.08,46.07,47.95,1.62,1.16,2.18,,,,,,
2022-08-15,17.91,16.41,19.08,21.39,20.35,22.91,6.17,5.54,6.94,4.85,4.11,5.6,47.06,46.07,47.92,1.61,1.16,2.14,,,,,,
2022-08-16,17.85,16.32,19.01,21.5,20.45,23.05,6.14,5.53,6.88,4.84,4.14,5.58,47.04,46.06,47.9,1.61,1.17,2.14,,,,,,
2022-08-17,17.79,16.26,18.93,21.63,20.57,23.21,6.11,5.53,6.82,4.84,4.12,5.56,47.02,46.05,47.87,1.6,1.16,2.13,14.0,23.0,7.0,5.0,47.0,1.0
2022-08-18,17.72,16.2,18.84,21.77,20.68,23.37,6.09,5.53,6.77,4.83,4.1,5.55,46.99,46.02,47.85,1.59,1.16,2.13,,,,,,
2022-08-19,17.65,16.09,18.76,21.91,20.83,23.54,6.06,5.52,6.71,4.82,4.1,5.54,46.96,45.96,47.82,1.58,1.17,2.12,20.0,23.0,8.0,,44.0,
2022-08-20,17.58,15.98,18.66,22.06,21.02,23.75,6.04,5.5,6.68,4.81,4.08,5.54,46.92,45.9,47.78,1.58,1.18,2.12,,,,,,
2022-08-21,17.5,15.89,18.6,22.22,21.2,23.97,6.02,5.5,6.65,4.79,4.08,5.54,46.89,45.84,47.74,1.57,1.18,2.11,,,,,,
2022-08-22,17.43,15.8,18.49,22.39,21.32,24.2,6.0,5.5,6.63,4.78,4.08,5.53,46.84,45.8,47.69,1.57,1.19,2.09,,,,,,
2022-08-23,17.35,15.72,18.44,22.55,21.44,24.4,5.99,5.5,6.6,4.76,4.07,5.53,46.8,45.73,47.62,1.56,1.18,2.07,,,,,,
2022-08-24,17.27,15.68,18.38,22.72,21.59,24.6,5.97,5.49,6.58,4.75,4.06,5.52,46.76,45.73,47.55,1.56,1.19,2.04,17.0,23.0,5.0,6.0,46.0,1.0
2022-08-25,17.19,15.65,18.28,22.89,21.71,24.78,5.96,5.48,6.56,4.73,4.03,5.49,46.71,45.7,47.48,1.56,1.19,2.02,,,,,,
2022-08-26,17.11,15.61,18.16,23.06,21.83,24.98,5.95,5.47,6.51,4.71,4.03,5.48,46.67,45.65,47.42,1.55,1.19,2.01,,,,,,
2022-08-27,17.03,15.57,18.06,23.24,21.96,25.22,5.95,5.45,6.47,4.68,4.02,5.45,46.62,45.63,47.39,1.55,1.19,2.0,,,,,,
2022-08-28,16.96,15.52,18.0,23.41,22.09,25.48,5.94,5.45,6.43,4.66,4.01,5.44,46.57,45.59,47.34,1.55,1.19,1.99,,,,,,
2022-08-29,16.88,15.48,17.92,23.58,22.22,25.73,5.94,5.45,6.42,4.63,3.99,5.43,46.52,45.52,47.29,1.55,1.2,1.98,,,,,,
2022-08-30,16.8,15.4,17.83,23.75,22.36,25.98,5.94,5.43,6.42,4.61,3.97,5.4,46.47,45.46,47.25,1.55,1.21,1.97,,,,,,
2022-08-31,16.72,15.33,17.72,23.92,22.47,26.14,5.94,5.42,6.42,4.58,3.94,5.35,46.43,45.4,47.22,1.55,1.23,1.96,,,,,,
2022-09-01,16.64,15.25,17.66,24.09,22.6,26.34,5.94,5.41,6.43,4.55,3.92,5.31,46.38,45.36,47.16,1.55,1.24,1.95,22.0,20.0,6.0,4.0,46.0,
