date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Ukip,Ukip (low),Ukip (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2021-12-28,32.64,32.15,33.18,39.14,38.66,39.6,10.34,10.01,10.65,1.51,1.0,2.0,5.82,5.4,6.26,4.6,4.36,4.81,1.0,1.0,1.0,4.36,3.86,4.84,,,,,,,,
2021-12-29,32.58,32.11,33.12,39.2,38.74,39.65,10.37,10.04,10.67,1.54,1.0,2.0,5.82,5.39,6.24,4.6,4.37,4.8,1.0,1.0,1.0,4.33,3.82,4.82,,,,,,,,
2021-12-30,32.52,32.05,33.08,39.26,38.82,39.71,10.39,10.06,10.7,1.56,1.0,2.0,5.82,5.38,6.23,4.6,4.38,4.82,1.0,1.0,1.0,4.29,3.78,4.77,,,,,,,,
2021-12-31,32.47,31.99,33.02,39.33,38.89,39.77,10.41,10.08,10.71,1.58,1.0,2.0,5.81,5.37,6.22,4.6,4.38,4.81,1.0,1.0,1.0,4.25,3.74,4.73,,,,,,,,
2022-01-01,32.42,31.94,32.98,39.39,38.93,39.84,10.44,10.09,10.73,1.61,1.0,2.0,5.81,5.36,6.22,4.6,4.38,4.81,1.0,1.0,1.0,4.21,3.69,4.69,,,,,,,,
2022-01-02,32.37,31.91,32.96,39.46,38.98,39.91,10.45,10.12,10.75,1.63,1.0,2.0,5.8,5.36,6.22,4.61,4.38,4.8,1.0,1.0,1.0,4.17,3.66,4.64,,,,,,,,
2022-01-03,32.33,31.86,32.94,39.52,39.04,39.98,10.47,10.14,10.78,1.66,1.0,2.0,5.79,5.34,6.21,4.61,4.39,4.8,1.0,1.0,1.0,4.13,3.63,4.58,35.0,38.0,10.0,,5.0,5.0,,4.0
2022-01-04,32.3,31.84,32.91,39.58,39.08,40.05,10.49,10.16,10.78,1.69,1.0,2.0,5.78,5.32,6.2,4.61,4.39,4.79,1.0,1.0,1.0,4.09,3.6,4.53,,,,,,,,
2022-01-05,32.27,31.81,32.9,39.64,39.13,40.11,10.5,10.18,10.78,1.72,1.0,2.0,5.78,5.31,6.19,4.61,4.39,4.79,1.0,1.0,1.0,4.05,3.58,4.48,,,,,,,,
2022-01-06,32.25,31.8,32.88,39.7,39.18,40.14,10.51,10.19,10.78,1.75,1.0,2.0,5.77,5.3,6.18,4.61,4.39,4.79,1.0,1.0,1.0,4.01,3.54,4.44,33.5,38.0,10.5,,5.5,4.5,,5.0
2022-01-07,32.24,31.75,32.87,39.76,39.24,40.19,10.51,10.21,10.78,1.78,1.0,2.0,5.76,5.29,6.17,4.61,4.39,4.78,1.0,1.0,1.0,3.97,3.5,4.41,,,,,,,,
2022-01-08,32.23,31.74,32.86,39.81,39.28,40.24,10.52,10.22,10.79,1.81,1.0,2.0,5.75,5.28,6.17,4.6,4.38,4.78,1.0,1.0,1.0,3.93,3.47,4.38,,,,,,,,
2022-01-09,32.22,31.73,32.85,39.86,39.32,40.28,10.52,10.23,10.8,1.84,1.0,2.0,5.74,5.27,6.15,4.6,4.38,4.79,1.0,1.0,1.0,3.89,3.45,4.35,,,,,,,,
2022-01-10,32.22,31.73,32.85,39.91,39.36,40.35,10.52,10.22,10.8,1.87,1.0,2.0,5.73,5.26,6.11,4.59,4.37,4.77,1.0,1.0,1.0,3.86,3.44,4.29,35.0,39.0,12.0,,5.0,4.0,,4.0
2022-01-11,32.23,31.73,32.84,39.95,39.4,40.38,10.52,10.22,10.81,1.9,1.0,2.0,5.73,5.26,6.09,4.59,4.36,4.76,1.0,1.0,1.0,3.83,3.4,4.24,28.0,38.0,13.0,,7.0,,,4.0
2022-01-12,32.24,31.75,32.84,39.99,39.43,40.41,10.51,10.21,10.81,1.92,1.0,2.0,5.72,5.27,6.08,4.58,4.35,4.75,1.0,1.0,1.0,3.8,3.38,4.2,33.0,42.0,11.0,,4.0,,,3.0
2022-01-13,32.25,31.76,32.84,40.02,39.47,40.44,10.51,10.21,10.8,1.95,1.0,2.0,5.72,5.28,6.09,4.57,4.34,4.74,1.0,1.0,1.0,3.78,3.35,4.18,29.0,40.7,10.3,,6.7,5.0,,5.5
2022-01-14,32.26,31.78,32.85,40.05,39.49,40.46,10.5,10.2,10.79,1.97,1.0,2.0,5.72,5.29,6.11,4.56,4.32,4.73,1.0,1.0,1.0,3.76,3.33,4.14,32.0,41.5,11.0,2.0,4.5,5.0,1.0,2.0
2022-01-15,32.27,31.79,32.86,40.07,39.5,40.49,10.49,10.2,10.79,1.98,1.0,2.0,5.71,5.29,6.11,4.55,4.32,4.71,1.0,1.0,1.0,3.74,3.32,4.1,33.0,43.0,10.0,,3.0,4.0,,2.0
2022-01-16,32.29,31.82,32.87,40.09,39.51,40.51,10.48,10.2,10.78,1.99,1.0,2.0,5.72,5.29,6.1,4.53,4.31,4.69,1.0,1.0,1.0,3.72,3.31,4.09,,,,,,,,
2022-01-17,32.3,31.82,32.87,40.11,39.51,40.53,10.47,10.18,10.77,2.0,1.0,2.0,5.72,5.29,6.08,4.52,4.3,4.68,1.0,1.0,1.0,3.71,3.3,4.08,30.0,43.0,9.0,,7.0,4.0,,4.0
2022-01-18,32.32,31.83,32.88,40.12,39.52,40.53,10.46,10.18,10.76,2.0,1.0,2.0,5.72,5.3,6.07,4.51,4.3,4.67,1.0,1.0,1.0,3.7,3.29,4.06,,,,,,,,
2022-01-19,32.33,31.85,32.89,40.13,39.52,40.54,10.45,10.18,10.75,2.0,2.0,2.0,5.73,5.31,6.07,4.49,4.29,4.67,1.0,1.0,1.0,3.7,3.29,4.05,,,,,,,,
2022-01-20,32.35,31.87,32.9,40.13,39.52,40.54,10.45,10.18,10.75,,,,5.74,5.32,6.09,4.48,4.28,4.65,1.0,1.0,1.0,3.69,3.29,4.05,32.0,39.0,8.0,,8.0,,,4.0
2022-01-21,32.36,31.89,32.9,40.13,39.55,40.54,10.44,10.18,10.75,,,,5.75,5.34,6.11,4.47,4.27,4.64,1.0,1.0,1.0,3.69,3.3,4.04,,,,,,,,
2022-01-22,32.38,31.9,32.91,40.13,39.56,40.54,10.44,10.17,10.75,,,,5.76,5.35,6.13,4.46,4.26,4.64,1.0,1.0,1.0,3.68,3.3,4.04,32.3,39.3,11.7,,6.7,,,2.0
2022-01-23,32.4,31.93,32.91,40.12,39.54,40.53,10.43,10.17,10.74,,,,5.77,5.36,6.13,4.44,4.24,4.63,1.0,1.0,1.0,3.68,3.3,4.04,,,,,,,,
2022-01-24,32.41,31.95,32.92,40.11,39.52,40.52,10.43,10.18,10.73,,,,5.78,5.38,6.13,4.43,4.23,4.62,1.0,1.0,1.0,3.68,3.3,4.02,34.0,41.0,11.0,,5.0,5.0,,3.0
2022-01-25,32.43,31.97,32.93,40.09,39.5,40.5,10.43,10.18,10.72,,,,5.79,5.39,6.13,4.42,4.22,4.61,1.0,1.0,1.0,3.68,3.31,4.01,,,,,,,,
2022-01-26,32.45,32.0,32.94,40.08,39.49,40.47,10.43,10.18,10.71,,,,5.8,5.41,6.15,4.41,4.22,4.6,1.0,1.0,1.0,3.67,3.3,4.01,32.0,40.0,10.5,,6.5,5.0,,3.0
2022-01-27,32.48,32.03,32.96,40.06,39.48,40.45,10.43,10.17,10.71,,,,5.81,5.43,6.16,4.4,4.21,4.59,1.0,1.0,1.0,3.67,3.29,4.02,34.0,39.0,9.0,,5.0,5.0,,
2022-01-28,32.5,32.08,32.97,40.04,39.49,40.43,10.43,10.17,10.71,,,,5.82,5.45,6.17,4.4,4.21,4.57,1.0,1.0,1.0,3.67,3.3,4.02,,,,,,,,
2022-01-29,32.53,32.12,32.99,40.02,39.47,40.41,10.42,10.17,10.71,,,,5.83,5.47,6.17,4.39,4.2,4.56,1.0,1.0,1.0,3.67,3.29,4.02,33.0,44.0,9.0,,3.0,,,
2022-01-30,32.56,32.15,33.01,40.0,39.45,40.39,10.42,10.17,10.7,,,,5.84,5.49,6.17,4.38,4.19,4.56,1.0,1.0,1.0,3.67,3.3,4.01,,,,,,,,
2022-01-31,32.59,32.18,33.03,39.98,39.44,40.37,10.41,10.17,10.7,,,,5.84,5.51,6.18,4.38,4.19,4.56,1.0,1.0,1.0,3.67,3.31,4.01,33.0,40.0,11.0,,6.0,4.0,,3.0
2022-02-01,32.63,32.22,33.06,39.96,39.43,40.35,10.41,10.17,10.68,,,,5.85,5.52,6.18,4.37,4.18,4.56,1.0,1.0,1.0,3.66,3.31,4.0,32.0,40.5,10.0,,6.0,4.5,1.0,4.0
2022-02-02,32.67,32.28,33.09,39.93,39.4,40.32,10.4,10.16,10.67,,,,5.86,5.54,6.17,4.37,4.18,4.56,1.0,1.0,1.0,3.66,3.32,4.0,,,,,,,,
2022-02-03,32.72,32.33,33.13,39.91,39.36,40.29,10.39,10.15,10.67,,,,5.86,5.56,6.18,4.37,4.18,4.56,1.0,1.0,1.0,3.65,3.32,4.0,34.0,41.0,10.0,,5.0,,,
2022-02-04,32.77,32.37,33.17,39.88,39.36,40.26,10.38,10.13,10.66,,,,5.87,5.57,6.18,4.36,4.17,4.56,1.0,1.0,1.0,3.65,3.32,3.99,,,,,,,,
2022-02-05,32.82,32.43,33.21,39.86,39.34,40.23,10.36,10.13,10.65,,,,5.87,5.57,6.18,4.36,4.18,4.56,1.0,1.0,1.0,3.65,3.31,3.98,33.0,42.0,9.0,,5.0,,,
2022-02-06,32.88,32.5,33.26,39.83,39.31,40.19,10.35,10.12,10.65,,,,5.87,5.57,6.17,4.35,4.18,4.56,1.0,1.0,1.0,3.64,3.3,3.97,,,,,,,,
2022-02-07,32.94,32.57,33.3,39.8,39.27,40.15,10.33,10.1,10.64,,,,5.88,5.58,6.16,4.35,4.18,4.55,1.0,1.0,1.0,3.64,3.31,3.96,32.0,42.0,9.0,,6.0,4.0,1.0,4.0
2022-02-08,33.0,32.65,33.35,39.77,39.25,40.12,10.32,10.07,10.61,,,,5.88,5.59,6.16,4.35,4.18,4.55,1.0,1.0,1.0,3.63,3.3,3.96,,,,,,,,
2022-02-09,33.06,32.72,33.41,39.73,39.22,40.08,10.3,10.06,10.59,,,,5.88,5.6,6.16,4.34,4.18,4.54,1.0,1.0,1.0,3.63,3.28,3.96,,,,,,,,
2022-02-10,33.13,32.8,33.47,39.7,39.18,40.05,10.28,10.03,10.57,,,,5.88,5.61,6.15,4.34,4.18,4.54,1.0,1.0,1.0,3.62,3.26,3.97,33.3,38.7,10.0,,6.3,4.0,1.0,4.0
2022-02-11,33.2,32.88,33.53,39.66,39.15,40.03,10.26,10.0,10.56,,,,5.88,5.6,6.14,4.34,4.17,4.52,1.0,1.0,1.0,3.62,3.24,3.99,,,,,,,,
2022-02-12,33.26,32.97,33.6,39.63,39.11,40.0,10.25,9.97,10.56,,,,5.88,5.6,6.14,4.33,4.17,4.51,1.0,1.0,1.0,3.62,3.25,3.98,,,,,,,,
2022-02-13,33.33,33.02,33.66,39.59,39.07,39.94,10.23,9.95,10.55,,,,5.88,5.61,6.15,4.33,4.17,4.51,1.0,1.0,1.0,3.62,3.25,3.98,,,,,,,,
2022-02-14,33.4,33.07,33.74,39.55,39.05,39.88,10.22,9.93,10.55,,,,5.88,5.62,6.15,4.32,4.16,4.5,1.0,1.0,1.0,3.62,3.25,3.98,33.0,38.0,11.0,,6.0,4.0,1.0,5.0
2022-02-15,33.47,33.15,33.81,39.5,39.03,39.86,10.21,9.92,10.55,,,,5.88,5.62,6.15,4.31,4.16,4.49,1.0,1.0,1.0,3.62,3.25,3.99,,,,,,,,
2022-02-16,33.53,33.24,33.88,39.46,39.0,39.82,10.19,9.89,10.55,,,,5.89,5.62,6.14,4.31,4.15,4.48,1.0,1.0,1.0,3.62,3.23,4.0,33.3,38.3,11.0,,6.3,4.0,,4.0
2022-02-17,33.6,33.3,33.95,39.42,38.96,39.79,10.18,9.87,10.55,,,,5.89,5.63,6.14,4.3,4.14,4.46,1.0,1.0,1.0,3.62,3.22,4.01,,,,,,,,
2022-02-18,33.66,33.38,34.01,39.37,38.91,39.74,10.17,9.86,10.54,,,,5.89,5.62,6.15,4.29,4.13,4.45,1.0,1.0,1.0,3.62,3.21,4.02,,,,,,,,
2022-02-19,33.72,33.47,34.07,39.33,38.88,39.71,10.17,9.84,10.54,,,,5.9,5.63,6.16,4.28,4.13,4.44,1.0,1.0,1.0,3.62,3.2,4.02,33.5,39.5,11.5,,5.5,4.0,,2.0
2022-02-20,33.77,33.51,34.12,39.29,38.85,39.67,10.16,9.84,10.53,,,,5.9,5.63,6.17,4.27,4.12,4.43,1.0,1.0,1.0,3.62,3.18,4.02,,,,,,,,
2022-02-21,33.82,33.54,34.18,39.25,38.79,39.63,10.15,9.83,10.52,,,,5.91,5.63,6.18,4.27,4.12,4.42,1.0,1.0,1.0,3.62,3.16,4.02,33.0,39.0,11.0,,7.0,5.0,,4.0
2022-02-22,33.87,33.6,34.23,39.21,38.75,39.6,10.14,9.83,10.51,,,,5.91,5.63,6.18,4.26,4.11,4.41,1.0,1.0,1.0,3.62,3.15,4.02,,,,,,,,
2022-02-23,33.92,33.65,34.28,39.17,38.74,39.56,10.14,9.83,10.49,,,,5.92,5.61,6.18,4.25,4.11,4.4,1.0,1.0,1.0,3.62,3.14,4.02,35.0,39.0,9.0,,6.0,4.0,,
2022-02-24,33.97,33.71,34.35,39.13,38.72,39.53,10.13,9.82,10.48,,,,5.92,5.62,6.18,4.25,4.11,4.4,1.0,1.0,1.0,3.62,3.14,4.02,34.0,38.0,11.0,,6.0,4.0,1.0,
2022-02-25,34.02,33.74,34.39,39.09,38.7,39.49,10.12,9.82,10.48,,,,5.93,5.62,6.2,4.24,4.1,4.39,1.0,1.0,1.0,3.62,3.14,4.03,,,,,,,,
2022-02-26,34.06,33.78,34.42,39.06,38.67,39.44,10.12,9.81,10.48,,,,5.93,5.62,6.21,4.23,4.1,4.38,1.0,1.0,1.0,3.62,3.14,4.04,,,,,,,,
2022-02-27,34.11,33.82,34.45,39.02,38.62,39.39,10.11,9.81,10.47,,,,5.94,5.62,6.22,4.23,4.1,4.38,1.0,1.0,1.0,3.61,3.14,4.04,,,,,,,,
2022-02-28,34.15,33.87,34.49,38.99,38.58,39.34,10.1,9.79,10.47,,,,5.95,5.62,6.24,4.23,4.09,4.38,1.0,1.0,1.0,3.61,3.12,4.04,35.0,38.0,12.0,,5.0,5.0,,4.0
2022-03-01,34.2,33.91,34.53,38.95,38.53,39.3,10.1,9.77,10.47,,,,5.95,5.62,6.25,4.22,4.09,4.38,1.0,1.0,1.0,3.6,3.12,4.04,,,,,,,,
2022-03-02,34.24,33.95,34.57,38.92,38.48,39.26,10.09,9.76,10.46,,,,5.95,5.61,6.25,4.22,4.09,4.37,1.0,1.0,1.0,3.6,3.11,4.04,35.0,38.0,10.0,,6.0,4.0,,
2022-03-03,34.28,33.98,34.6,38.9,38.46,39.23,10.08,9.77,10.45,,,,5.95,5.6,6.25,4.22,4.09,4.37,1.0,1.0,1.0,3.59,3.09,4.03,35.0,37.0,7.0,,8.0,5.0,,5.0
2022-03-04,34.32,34.02,34.62,38.88,38.44,39.21,10.07,9.76,10.45,,,,5.95,5.59,6.26,4.22,4.08,4.37,1.0,1.0,1.0,3.58,3.09,4.03,,,,,,,,
2022-03-05,34.35,34.08,34.66,38.86,38.43,39.2,10.06,9.74,10.43,,,,5.95,5.58,6.26,4.22,4.08,4.36,1.0,1.0,1.0,3.57,3.08,4.02,34.0,41.0,9.0,,4.0,5.0,,
2022-03-06,34.39,34.13,34.69,38.84,38.42,39.2,10.05,9.73,10.41,,,,5.94,5.56,6.27,4.23,4.07,4.37,1.0,1.0,1.0,3.56,3.07,4.02,,,,,,,,
2022-03-07,34.42,34.17,34.71,38.84,38.4,39.21,10.04,9.71,10.41,,,,5.94,5.55,6.27,4.23,4.07,4.37,1.0,1.0,1.0,3.55,3.07,4.01,37.0,40.0,10.0,,5.0,4.0,,2.0
2022-03-08,34.45,34.2,34.76,38.83,38.38,39.2,10.02,9.69,10.4,,,,5.93,5.56,6.26,4.23,4.07,4.38,1.0,1.0,1.0,3.55,3.06,4.01,33.0,39.0,10.0,,7.0,4.0,,4.0
2022-03-09,34.48,34.23,34.78,38.83,38.37,39.22,10.0,9.68,10.37,,,,5.92,5.56,6.26,4.23,4.07,4.38,1.0,1.0,1.0,3.54,3.03,3.99,35.0,39.0,9.5,,5.5,4.5,,2.0
2022-03-10,34.51,34.26,34.81,38.84,38.36,39.23,9.98,9.66,10.35,,,,5.9,5.56,6.25,4.23,4.06,4.39,1.0,1.0,1.0,3.53,3.02,3.98,,,,,,,,
2022-03-11,34.53,34.28,34.81,38.85,38.37,39.23,9.96,9.63,10.32,,,,5.89,5.54,6.25,4.23,4.07,4.39,1.0,1.0,1.0,3.52,3.01,3.97,35.0,40.0,9.0,,3.0,4.0,,
2022-03-12,34.56,34.3,34.84,38.87,38.38,39.25,9.93,9.61,10.3,,,,5.88,5.52,6.24,4.24,4.07,4.39,1.0,1.0,1.0,3.51,3.01,3.96,35.0,39.0,10.0,,7.0,4.0,,
2022-03-13,34.57,34.32,34.84,38.89,38.39,39.28,9.91,9.59,10.27,,,,5.86,5.5,6.23,4.24,4.07,4.4,1.0,1.0,1.0,3.5,3.0,3.96,,,,,,,,
2022-03-14,34.59,34.34,34.86,38.91,38.41,39.32,9.88,9.57,10.23,,,,5.85,5.47,6.22,4.24,4.07,4.4,1.0,1.0,1.0,3.49,2.99,3.95,,,,,,,,
2022-03-15,34.6,34.34,34.87,38.94,38.43,39.37,9.86,9.56,10.19,,,,5.84,5.44,6.2,4.24,4.07,4.41,1.0,1.0,1.0,3.48,2.97,3.93,,,,,,,,
2022-03-16,34.61,34.35,34.88,38.96,38.45,39.4,9.83,9.54,10.14,,,,5.82,5.43,6.19,4.24,4.08,4.41,1.0,1.0,1.0,3.47,2.97,3.91,34.0,39.0,10.0,,6.5,4.5,,4.0
2022-03-17,34.61,34.35,34.89,38.99,38.47,39.45,9.8,9.51,10.11,,,,5.81,5.42,6.18,4.24,4.08,4.41,1.0,1.0,1.0,3.46,2.97,3.9,,,,,,,,
2022-03-18,34.62,34.36,34.9,39.02,38.49,39.49,9.78,9.5,10.09,,,,5.8,5.41,6.17,4.24,4.07,4.41,1.0,1.0,1.0,3.46,2.97,3.9,,,,,,,,
2022-03-19,34.62,34.36,34.9,39.05,38.52,39.52,9.76,9.49,10.06,,,,5.79,5.4,6.16,4.24,4.07,4.41,1.0,1.0,1.0,3.45,2.95,3.9,36.0,36.0,12.0,,6.0,3.0,,3.0
2022-03-20,34.61,34.35,34.89,39.08,38.54,39.54,9.73,9.47,10.04,,,,5.79,5.38,6.15,4.24,4.07,4.41,1.0,1.0,1.0,3.44,2.95,3.9,35.0,40.0,11.0,,7.0,4.0,,2.0
2022-03-21,34.61,34.35,34.88,39.11,38.57,39.59,9.71,9.46,10.02,,,,5.78,5.39,6.14,4.23,4.06,4.41,1.0,1.0,1.0,3.44,2.95,3.9,,,,,,,,
2022-03-22,34.6,34.35,34.88,39.14,38.6,39.63,9.7,9.44,10.0,,,,5.78,5.37,6.13,4.23,4.06,4.41,1.0,1.0,1.0,3.43,2.96,3.89,35.0,36.0,9.0,,8.0,4.0,,5.0
2022-03-23,34.59,34.34,34.87,39.17,38.62,39.67,9.68,9.42,9.98,,,,5.78,5.37,6.13,4.23,4.05,4.41,1.0,1.0,1.0,3.43,2.97,3.88,35.0,38.5,10.0,,6.0,4.0,,4.0
2022-03-24,34.58,34.33,34.86,39.2,38.65,39.71,9.67,9.41,9.97,,,,5.78,5.37,6.14,4.22,4.05,4.41,1.0,1.0,1.0,3.42,2.97,3.86,36.0,38.0,9.0,,7.0,4.0,,
2022-03-25,34.56,34.32,34.85,39.23,38.68,39.74,9.66,9.41,9.95,,,,5.77,5.35,6.15,4.22,4.05,4.41,1.0,1.0,1.0,3.42,2.98,3.85,,,,,,,,
2022-03-26,34.54,34.3,34.83,39.26,38.72,39.78,9.66,9.41,9.94,,,,5.77,5.35,6.14,4.22,4.05,4.41,1.0,1.0,1.0,3.42,2.99,3.84,,,,,,,,
2022-03-27,34.53,34.28,34.81,39.28,38.75,39.81,9.65,9.4,9.93,,,,5.77,5.35,6.13,4.21,4.05,4.4,1.0,1.0,1.0,3.41,2.98,3.84,,,,,,,,
2022-03-28,34.51,34.26,34.79,39.31,38.79,39.84,9.65,9.41,9.93,,,,5.77,5.35,6.13,4.21,4.05,4.4,1.0,1.0,1.0,3.41,2.96,3.84,35.0,42.0,9.0,,3.0,4.0,,2.0
2022-03-29,34.49,34.24,34.77,39.34,38.78,39.87,9.65,9.42,9.93,,,,5.77,5.34,6.15,4.21,4.04,4.4,1.0,1.0,1.0,3.41,2.95,3.84,33.0,37.0,9.0,,6.0,6.0,,5.0
2022-03-30,34.47,34.22,34.75,39.36,38.79,39.91,9.66,9.42,9.92,,,,5.77,5.34,6.14,4.2,4.04,4.4,1.0,1.0,1.0,3.41,2.94,3.83,,,,,,,,
2022-03-31,34.45,34.2,34.73,39.39,38.83,39.94,9.66,9.43,9.92,,,,5.77,5.34,6.14,4.2,4.03,4.39,1.0,1.0,1.0,3.4,2.95,3.83,,,,,,,,
2022-04-01,34.43,34.18,34.71,39.41,38.88,39.97,9.67,9.43,9.92,,,,5.77,5.34,6.14,4.2,4.03,4.39,1.0,1.0,1.0,3.4,2.94,3.84,,,,,,,,
2022-04-02,34.41,34.15,34.69,39.44,38.92,39.99,9.67,9.44,9.92,,,,5.77,5.34,6.15,4.2,4.03,4.39,1.0,1.0,1.0,3.4,2.94,3.83,,,,,,,,
2022-04-03,34.39,34.13,34.67,39.46,38.93,40.02,9.68,9.45,9.93,,,,5.77,5.34,6.14,4.2,4.02,4.39,1.0,1.0,1.0,3.4,2.96,3.83,36.0,42.0,9.0,,4.0,,,3.0
2022-04-04,34.36,34.1,34.65,39.48,38.93,40.04,9.69,9.46,9.94,,,,5.76,5.33,6.14,4.2,4.02,4.39,1.0,1.0,1.0,3.4,2.95,3.82,,,,,,,,
2022-04-05,34.34,34.08,34.63,39.5,38.96,40.05,9.7,9.47,9.94,2.0,2.0,2.0,5.76,5.33,6.14,4.2,4.02,4.39,1.0,1.0,1.0,3.4,2.95,3.82,,,,,,,,
2022-04-06,34.32,34.05,34.62,39.52,38.99,40.08,9.72,9.48,9.96,2.0,2.0,6.0,5.75,5.33,6.14,4.2,4.02,4.39,1.0,1.0,1.0,3.41,2.96,3.83,35.0,40.0,10.0,,4.0,4.0,,
2022-04-07,34.3,34.02,34.59,39.53,39.0,40.11,9.73,9.49,9.98,2.01,2.0,6.0,5.75,5.33,6.14,4.2,4.02,4.38,1.0,1.0,1.0,3.41,2.97,3.83,34.0,38.0,10.0,,7.0,4.0,,
2022-04-08,34.28,34.0,34.58,39.55,39.0,40.14,9.75,9.52,9.99,2.04,2.0,6.0,5.74,5.34,6.13,4.2,4.02,4.38,1.0,1.0,1.0,3.41,2.97,3.83,,,,,,,,
2022-04-09,34.26,33.98,34.55,39.56,39.0,40.14,9.77,9.53,10.01,2.08,2.0,6.0,5.74,5.34,6.12,4.2,4.01,4.39,1.0,1.0,1.0,3.41,2.97,3.84,34.0,40.0,9.0,,4.0,4.0,,3.0
2022-04-10,34.23,33.97,34.53,39.57,39.01,40.14,9.79,9.56,10.03,2.14,2.0,6.0,5.73,5.34,6.11,4.2,4.01,4.39,1.0,1.0,1.0,3.41,2.97,3.85,34.0,42.0,8.0,,5.0,4.0,1.0,4.0
2022-04-11,34.21,33.94,34.5,39.58,39.02,40.16,9.82,9.58,10.06,2.22,2.0,6.0,5.72,5.35,6.1,4.2,4.02,4.4,1.0,1.0,1.0,3.41,2.96,3.86,,,,,,,,
2022-04-12,34.19,33.92,34.48,39.59,39.04,40.16,9.84,9.6,10.1,2.31,2.0,6.0,5.71,5.34,6.1,4.21,4.02,4.41,1.0,1.0,1.0,3.41,2.97,3.87,34.0,41.0,9.0,,5.0,,,
2022-04-13,34.16,33.9,34.44,39.6,39.04,40.18,9.87,9.63,10.13,2.42,2.0,6.0,5.7,5.34,6.09,4.21,4.02,4.42,1.0,1.0,1.0,3.41,2.97,3.88,33.0,38.0,10.0,,7.0,4.0,1.0,5.0
2022-04-14,34.14,33.87,34.41,39.61,39.06,40.18,9.89,9.65,10.16,2.53,2.0,6.0,5.69,5.34,6.09,4.21,4.03,4.43,1.0,1.0,1.0,3.41,2.98,3.88,32.0,43.0,9.0,2.0,6.0,,,2.0
2022-04-15,34.11,33.84,34.39,39.62,39.09,40.19,9.93,9.66,10.2,2.65,2.0,6.0,5.69,5.34,6.1,4.21,4.03,4.43,1.0,1.0,1.0,3.41,2.97,3.88,,,,,,,,
2022-04-16,34.09,33.82,34.36,39.62,39.09,40.19,9.96,9.68,10.26,2.77,2.0,6.0,5.68,5.33,6.1,4.21,4.03,4.44,1.0,1.0,1.0,3.41,2.98,3.88,,,,,,,,
2022-04-17,34.06,33.81,34.33,39.62,39.08,40.18,9.99,9.73,10.3,2.88,2.0,6.0,5.68,5.33,6.09,4.21,4.02,4.44,1.0,1.0,1.0,3.41,2.99,3.89,34.0,42.0,10.0,,5.0,5.0,,3.0
2022-04-18,34.03,33.78,34.3,39.62,39.07,40.16,10.03,9.77,10.36,3.0,2.0,6.0,5.68,5.32,6.1,4.21,4.02,4.45,1.0,1.0,1.0,3.4,3.0,3.89,,,,,,,,
2022-04-19,34.0,33.75,34.27,39.62,39.06,40.17,10.07,9.8,10.41,3.11,2.0,6.0,5.68,5.32,6.09,4.21,4.01,4.45,1.0,1.0,1.0,3.4,3.0,3.87,33.0,39.0,9.0,,8.0,4.0,,3.0
2022-04-20,33.97,33.72,34.25,39.61,39.08,40.15,10.12,9.83,10.46,3.21,2.0,6.0,5.69,5.33,6.09,4.21,4.01,4.45,1.0,1.0,1.0,3.4,3.0,3.87,34.0,36.0,10.0,,8.0,,,
2022-04-21,33.94,33.67,34.23,39.61,39.09,40.13,10.16,9.86,10.49,3.31,2.0,6.0,5.69,5.33,6.09,4.21,4.02,4.44,1.0,1.0,1.0,3.4,3.01,3.85,34.0,40.0,10.0,,5.0,4.0,,
2022-04-22,33.9,33.64,34.2,39.6,39.09,40.1,10.2,9.89,10.53,3.41,2.0,6.0,5.7,5.34,6.11,4.21,4.03,4.43,1.0,1.0,1.0,3.4,3.02,3.84,,,,,,,,
2022-04-23,33.87,33.61,34.18,39.59,39.06,40.09,10.25,9.92,10.58,3.5,2.0,6.0,5.71,5.37,6.12,4.2,4.01,4.42,1.0,1.0,1.0,3.4,3.02,3.82,,,,,,,,
2022-04-24,33.84,33.58,34.15,39.57,39.05,40.07,10.3,9.95,10.62,3.58,2.0,6.0,5.73,5.38,6.12,4.19,4.01,4.4,1.0,1.0,1.0,3.4,3.01,3.8,34.5,41.0,10.5,,5.5,4.0,1.0,4.0
2022-04-25,33.81,33.55,34.12,39.56,39.03,40.06,10.34,10.0,10.67,3.67,2.0,6.0,5.74,5.4,6.12,4.19,4.01,4.4,1.0,1.0,1.0,3.4,3.02,3.81,,,,,,,,
2022-04-26,33.78,33.52,34.08,39.54,39.02,40.05,10.39,10.05,10.72,3.74,2.0,6.0,5.76,5.43,6.13,4.18,4.0,4.38,1.0,1.0,1.0,3.4,3.02,3.81,33.0,39.0,11.0,,6.0,5.0,,3.0
2022-04-27,33.75,33.49,34.06,39.53,39.0,40.03,10.44,10.1,10.76,3.82,2.0,6.0,5.77,5.45,6.15,4.17,4.0,4.37,1.0,1.0,1.0,3.4,3.04,3.79,35.0,40.0,9.0,,6.0,4.0,,
