date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2021-03-13,17.92,16.06,20.09,53.62,51.21,55.79,6.36,5.44,7.3,10.6,9.56,11.87,4.82,3.72,5.95,1.85,1.47,2.2,2.84,2.26,3.62,,,,,,,
2021-03-14,17.92,16.01,20.13,53.55,51.13,55.73,6.38,5.45,7.34,10.61,9.6,11.9,4.84,3.72,6.0,1.84,1.47,2.19,2.85,2.28,3.62,,,,,,,
2021-03-15,17.93,15.93,20.17,53.47,51.05,55.66,6.41,5.45,7.37,10.63,9.59,11.93,4.86,3.76,6.03,1.83,1.47,2.19,2.86,2.29,3.63,,,,,,,
2021-03-16,17.93,15.85,20.19,53.4,50.92,55.58,6.43,5.46,7.41,10.65,9.61,11.96,4.87,3.79,6.07,1.82,1.47,2.18,2.86,2.29,3.63,,,,,,,
2021-03-17,17.94,15.77,20.18,53.32,50.8,55.51,6.45,5.47,7.48,10.66,9.61,12.0,4.89,3.83,6.09,1.81,1.46,2.16,2.87,2.29,3.64,,,,,,,
2021-03-18,17.94,15.69,20.22,53.24,50.73,55.43,6.48,5.5,7.51,10.69,9.62,12.04,4.91,3.81,6.12,1.8,1.46,2.15,2.88,2.29,3.64,,,,,,,
2021-03-19,17.95,15.61,20.27,53.16,50.72,55.34,6.5,5.53,7.54,10.71,9.65,12.08,4.93,3.82,6.16,1.79,1.45,2.14,2.88,2.29,3.65,24.0,47.0,8.0,11.0,3.0,3.0,1.0
2021-03-20,17.95,15.53,20.29,53.08,50.6,55.27,6.52,5.55,7.57,10.73,9.66,12.1,4.95,3.8,6.22,1.79,1.43,2.13,2.89,2.29,3.65,,,,,,,
2021-03-21,17.96,15.51,20.31,53.0,50.54,55.18,6.55,5.55,7.61,10.76,9.67,12.12,4.96,3.81,6.27,1.78,1.43,2.13,2.9,2.29,3.66,,,,,,,
2021-03-22,17.97,15.5,20.32,52.91,50.45,55.13,6.58,5.54,7.66,10.78,9.68,12.15,4.98,3.83,6.3,1.77,1.43,2.13,2.9,2.3,3.66,,,,,,,
2021-03-23,17.97,15.51,20.3,52.82,50.35,55.1,6.6,5.54,7.68,10.81,9.69,12.18,5.0,3.83,6.33,1.77,1.43,2.12,2.91,2.31,3.66,,,,,,,
2021-03-24,17.98,15.51,20.29,52.73,50.24,55.09,6.63,5.53,7.7,10.84,9.71,12.22,5.02,3.82,6.36,1.76,1.43,2.12,2.91,2.33,3.66,,,,,,,
2021-03-25,17.99,15.52,20.26,52.63,50.13,55.07,6.66,5.54,7.71,10.87,9.78,12.26,5.04,3.8,6.4,1.76,1.44,2.13,2.91,2.34,3.66,,,,,,,
2021-03-26,17.99,15.52,20.31,52.54,50.01,55.04,6.69,5.56,7.74,10.91,9.83,12.3,5.05,3.79,6.43,1.76,1.42,2.13,2.92,2.35,3.66,18.0,57.0,6.0,11.0,3.0,,3.0
2021-03-27,18.0,15.53,20.36,52.44,49.88,54.99,6.71,5.58,7.76,10.94,9.86,12.34,5.07,3.78,6.49,1.75,1.42,2.12,2.92,2.35,3.68,,,,,,,
2021-03-28,18.01,15.53,20.42,52.34,49.76,54.92,6.74,5.61,7.79,10.98,9.89,12.4,5.08,3.76,6.52,1.75,1.42,2.12,2.92,2.36,3.68,,,,,,,
2021-03-29,18.01,15.54,20.47,52.23,49.64,54.86,6.77,5.63,7.82,11.02,9.91,12.44,5.1,3.75,6.54,1.75,1.42,2.12,2.93,2.37,3.69,,,,,,,
2021-03-30,18.02,15.55,20.48,52.12,49.52,54.78,6.8,5.66,7.89,11.06,9.95,12.49,5.11,3.74,6.56,1.75,1.42,2.13,2.93,2.37,3.7,,,,,,,
2021-03-31,18.03,15.55,20.45,52.01,49.4,54.71,6.84,5.67,7.93,11.11,9.97,12.53,5.12,3.72,6.61,1.75,1.42,2.13,2.93,2.37,3.68,,,,,,,
2021-04-01,18.04,15.56,20.43,51.9,49.29,54.62,6.87,5.69,7.97,11.15,10.04,12.57,5.14,3.68,6.69,1.76,1.41,2.15,2.93,2.38,3.66,22.0,46.0,5.0,14.0,3.0,1.0,2.0
2021-04-02,18.05,15.57,20.44,51.79,49.15,54.45,6.9,5.69,8.01,11.2,10.08,12.65,5.15,3.7,6.76,1.76,1.4,2.18,2.93,2.39,3.65,,,,,,,
2021-04-03,18.05,15.55,20.48,51.67,48.98,54.4,6.93,5.69,8.06,11.25,10.1,12.72,5.16,3.69,6.81,1.76,1.4,2.19,2.93,2.39,3.65,,,,,,,
2021-04-04,18.06,15.55,20.58,51.55,48.88,54.34,6.96,5.7,8.12,11.3,10.13,12.78,5.17,3.68,6.88,1.77,1.4,2.21,2.93,2.39,3.65,,,,,,,
2021-04-05,18.07,15.55,20.61,51.43,48.73,54.22,6.99,5.71,8.17,11.36,10.16,12.85,5.18,3.67,6.94,1.77,1.39,2.24,2.93,2.38,3.65,,,,,,,
2021-04-06,18.08,15.5,20.62,51.31,48.57,54.1,7.03,5.74,8.22,11.41,10.18,12.88,5.19,3.66,6.98,1.78,1.39,2.27,2.93,2.39,3.66,,,,,,,
2021-04-07,18.09,15.54,20.63,51.19,48.46,53.97,7.06,5.79,8.26,11.47,10.2,12.91,5.2,3.62,7.0,1.79,1.39,2.3,2.93,2.39,3.67,,,,,,,
2021-04-08,18.09,15.53,20.63,51.07,48.36,53.85,7.09,5.83,8.28,11.52,10.22,12.96,5.21,3.58,7.02,1.8,1.38,2.32,2.93,2.38,3.68,20.0,53.0,9.0,9.0,2.0,,3.0
2021-04-09,18.1,15.52,20.64,50.95,48.25,53.72,7.12,5.87,8.33,11.58,10.25,13.02,5.22,3.59,7.04,1.8,1.38,2.35,2.92,2.37,3.67,,,,,,,
2021-04-10,18.11,15.51,20.65,50.84,48.15,53.64,7.15,5.91,8.37,11.64,10.27,13.08,5.23,3.59,7.06,1.81,1.38,2.39,2.92,2.36,3.66,,,,,,,
2021-04-11,18.11,15.5,20.66,50.72,48.05,53.58,7.18,5.96,8.42,11.7,10.29,13.19,5.23,3.59,7.06,1.82,1.38,2.43,2.92,2.35,3.68,,,,,,,
2021-04-12,18.12,15.47,20.64,50.6,47.95,53.5,7.21,6.0,8.46,11.76,10.32,13.23,5.24,3.6,7.06,1.83,1.37,2.47,2.91,2.35,3.67,,,,,,,
2021-04-13,18.12,15.43,20.64,50.49,47.85,53.44,7.24,6.05,8.5,11.82,10.36,13.34,5.25,3.6,7.06,1.84,1.37,2.49,2.91,2.35,3.65,,,,,,,
2021-04-14,18.13,15.39,20.64,50.38,47.71,53.36,7.26,6.07,8.54,11.88,10.42,13.44,5.26,3.61,7.06,1.85,1.36,2.52,2.91,2.34,3.63,23.0,48.0,4.0,16.0,6.0,1.0,
2021-04-15,18.13,15.35,20.65,50.27,47.61,53.26,7.29,6.08,8.58,11.94,10.46,13.58,5.26,3.62,7.09,1.86,1.36,2.55,2.9,2.31,3.62,,,,,,,
2021-04-16,18.14,15.32,20.7,50.16,47.52,53.15,7.32,6.13,8.6,12.0,10.48,13.69,5.27,3.62,7.12,1.87,1.36,2.58,2.9,2.31,3.61,,,,,,,
2021-04-17,18.14,15.28,20.71,50.06,47.37,53.06,7.34,6.18,8.66,12.06,10.51,13.78,5.28,3.63,7.15,1.89,1.35,2.61,2.89,2.31,3.58,,,,,,,
2021-04-18,18.14,15.24,20.68,49.96,47.27,53.0,7.36,6.15,8.7,12.11,10.51,13.87,5.28,3.65,7.17,1.9,1.35,2.63,2.89,2.32,3.57,,,,,,,
2021-04-19,18.15,15.21,20.67,49.86,47.22,52.97,7.39,6.13,8.73,12.17,10.52,13.95,5.29,3.64,7.15,1.91,1.35,2.66,2.89,2.34,3.57,,,,,,,
2021-04-20,18.15,15.18,20.7,49.77,47.18,52.94,7.41,6.15,8.74,12.22,10.54,14.05,5.29,3.61,7.12,1.92,1.34,2.69,2.88,2.36,3.55,,,,,,,
2021-04-21,18.15,15.16,20.72,49.68,47.03,52.91,7.43,6.16,8.75,12.28,10.55,14.16,5.3,3.59,7.09,1.93,1.35,2.72,2.88,2.34,3.55,,,,,,,
2021-04-22,18.15,15.14,20.75,49.6,46.88,52.89,7.45,6.18,8.77,12.33,10.57,14.27,5.3,3.58,7.06,1.94,1.34,2.74,2.88,2.33,3.55,12.0,64.0,4.0,7.0,2.0,,5.0
2021-04-23,18.15,15.11,20.77,49.52,46.74,52.86,7.47,6.19,8.8,12.38,10.58,14.38,5.31,3.58,7.03,1.96,1.34,2.77,2.87,2.32,3.54,,,,,,,
2021-04-24,18.14,15.09,20.79,49.44,46.6,52.84,7.48,6.18,8.84,12.43,10.59,14.49,5.31,3.57,7.0,1.97,1.34,2.8,2.87,2.31,3.54,,,,,,,
2021-04-25,18.14,15.07,20.8,49.37,46.45,52.81,7.5,6.18,8.87,12.48,10.61,14.57,5.31,3.57,7.02,1.98,1.33,2.82,2.86,2.31,3.54,,,,,,,
2021-04-26,18.14,15.07,20.8,49.3,46.29,52.72,7.52,6.19,8.9,12.52,10.63,14.65,5.32,3.57,7.04,1.99,1.33,2.87,2.86,2.31,3.54,,,,,,,
2021-04-27,18.13,15.08,20.74,49.23,46.15,52.63,7.53,6.2,8.93,12.57,10.67,14.72,5.32,3.57,7.05,2.0,1.33,2.91,2.86,2.3,3.54,,,,,,,
2021-04-28,18.13,15.09,20.81,49.17,46.09,52.65,7.55,6.22,8.98,12.61,10.71,14.79,5.33,3.57,7.06,2.02,1.32,2.95,2.85,2.29,3.51,16.0,47.0,10.0,9.0,11.0,1.0,3.0
2021-04-29,18.12,15.09,20.84,49.11,45.97,52.62,7.57,6.23,9.01,12.65,10.75,14.87,5.33,3.57,7.08,2.03,1.32,2.98,2.85,2.29,3.5,,,,,,,
2021-04-30,18.11,15.1,20.86,49.06,45.87,52.57,7.58,6.24,9.02,12.69,10.78,14.91,5.34,3.57,7.09,2.04,1.31,3.02,2.85,2.28,3.49,,,,,,,
2021-05-01,18.1,15.12,20.86,49.01,45.77,52.52,7.6,6.26,9.03,12.72,10.82,14.96,5.35,3.57,7.1,2.05,1.31,3.04,2.84,2.28,3.45,,,,,,,
2021-05-02,18.09,15.13,20.86,48.96,45.68,52.47,7.61,6.29,9.04,12.75,10.85,15.03,5.35,3.57,7.1,2.06,1.31,3.06,2.84,2.27,3.42,,,,,,,
2021-05-03,18.08,15.15,20.85,48.92,45.62,52.42,7.63,6.31,9.05,12.78,10.88,15.07,5.36,3.57,7.12,2.07,1.32,3.08,2.84,2.27,3.41,,,,,,,
2021-05-04,18.07,15.17,20.85,48.88,45.57,52.39,7.64,6.33,9.05,12.81,10.91,15.11,5.36,3.57,7.12,2.08,1.32,3.09,2.83,2.26,3.41,,,,,,,
2021-05-05,18.06,15.18,20.84,48.85,45.5,52.35,7.66,6.36,9.05,12.84,10.94,15.15,5.37,3.57,7.1,2.09,1.32,3.11,2.83,2.26,3.4,21.0,51.0,7.0,9.0,3.0,3.0,2.0
2021-05-06,18.04,15.19,20.83,48.82,45.45,52.31,7.67,6.38,9.05,12.86,10.97,15.18,5.37,3.58,7.08,2.1,1.32,3.12,2.83,2.25,3.39,,,,,,,
2021-05-07,18.03,15.14,20.81,48.79,45.41,52.28,7.69,6.39,9.07,12.88,10.99,15.21,5.38,3.59,7.09,2.11,1.32,3.13,2.83,2.21,3.38,,,,,,,
2021-05-08,18.01,15.14,20.8,48.77,45.36,52.25,7.7,6.37,9.11,12.89,10.99,15.23,5.39,3.61,7.09,2.12,1.32,3.14,2.82,2.19,3.38,,,,,,,
2021-05-09,17.99,15.14,20.78,48.76,45.32,52.24,7.72,6.36,9.15,12.91,10.98,15.24,5.39,3.61,7.09,2.13,1.32,3.15,2.82,2.18,3.37,,,,,,,
2021-05-10,17.98,15.12,20.76,48.75,45.29,52.26,7.73,6.35,9.19,12.92,10.97,15.26,5.4,3.61,7.08,2.14,1.31,3.16,2.82,2.18,3.37,,,,,,,
2021-05-11,17.96,15.12,20.74,48.75,45.25,52.28,7.74,6.36,9.18,12.93,10.96,15.27,5.4,3.61,7.08,2.14,1.3,3.16,2.82,2.17,3.37,,,,,,,
2021-05-12,17.93,15.13,20.71,48.75,45.23,52.34,7.75,6.37,9.17,12.93,10.95,15.28,5.41,3.6,7.07,2.15,1.31,3.17,2.81,2.17,3.36,6.0,52.0,6.0,14.0,16.0,1.0,1.0
2021-05-13,17.91,15.13,20.69,48.75,45.29,52.46,7.76,6.38,9.15,12.94,10.94,15.28,5.41,3.6,7.05,2.16,1.32,3.17,2.81,2.17,3.35,,,,,,,
2021-05-14,17.89,15.13,20.66,48.76,45.25,52.43,7.78,6.4,9.13,12.94,10.93,15.28,5.42,3.59,7.04,2.16,1.32,3.18,2.81,2.16,3.36,,,,,,,
2021-05-15,17.86,15.1,20.62,48.78,45.21,52.43,7.79,6.41,9.14,12.95,10.92,15.28,5.42,3.59,7.03,2.17,1.33,3.2,2.8,2.16,3.37,,,,,,,
2021-05-16,17.84,15.09,20.59,48.8,45.16,52.49,7.8,6.43,9.2,12.95,10.9,15.28,5.42,3.59,7.02,2.17,1.34,3.22,2.8,2.16,3.37,,,,,,,
2021-05-17,17.81,15.05,20.52,48.82,45.24,52.56,7.81,6.44,9.23,12.95,10.9,15.33,5.43,3.58,7.0,2.18,1.33,3.2,2.8,2.15,3.37,,,,,,,
2021-05-18,17.78,15.02,20.44,48.85,45.23,52.62,7.82,6.45,9.21,12.95,10.88,15.4,5.43,3.59,7.0,2.18,1.33,3.19,2.79,2.15,3.37,,,,,,,
2021-05-19,17.75,14.98,20.36,48.87,45.28,52.69,7.82,6.46,9.19,12.95,10.87,15.45,5.43,3.59,7.01,2.18,1.34,3.19,2.79,2.15,3.37,,,,,,,
2021-05-20,17.73,14.96,20.28,48.9,45.3,52.76,7.83,6.47,9.17,12.95,10.85,15.49,5.43,3.58,7.01,2.19,1.33,3.19,2.78,2.14,3.37,13.0,46.0,12.0,19.0,2.0,2.0,3.0
2021-05-21,17.7,14.94,20.21,48.94,45.38,52.83,7.84,6.48,9.14,12.95,10.86,15.47,5.43,3.57,7.02,2.19,1.33,3.2,2.78,2.13,3.35,,,,,,,
2021-05-22,17.67,14.93,20.2,48.97,45.37,52.91,7.85,6.48,9.12,12.95,10.89,15.45,5.43,3.56,7.03,2.19,1.34,3.21,2.77,2.11,3.33,,,,,,,
2021-05-23,17.64,14.92,20.19,49.01,45.34,52.99,7.86,6.49,9.13,12.95,10.86,15.43,5.42,3.55,7.04,2.19,1.34,3.19,2.76,2.09,3.33,,,,,,,
2021-05-24,17.61,14.88,20.18,49.05,45.33,53.07,7.87,6.5,9.15,12.95,10.82,15.41,5.42,3.55,7.03,2.19,1.34,3.18,2.75,2.08,3.32,,,,,,,
2021-05-25,17.58,14.82,20.16,49.09,45.35,53.14,7.88,6.49,9.14,12.95,10.78,15.39,5.41,3.54,7.03,2.19,1.35,3.18,2.75,2.07,3.3,,,,,,,
2021-05-26,17.56,14.75,20.14,49.14,45.36,53.17,7.89,6.5,9.12,12.95,10.76,15.35,5.41,3.54,7.03,2.19,1.35,3.18,2.74,2.06,3.3,,,,,,,
2021-05-27,17.53,14.7,20.05,49.18,45.37,53.16,7.89,6.53,9.1,12.95,10.75,15.3,5.4,3.54,7.02,2.19,1.35,3.17,2.73,2.05,3.28,,,,,,,
2021-05-28,17.51,14.69,20.0,49.22,45.39,53.27,7.9,6.54,9.11,12.96,10.72,15.25,5.39,3.53,6.98,2.19,1.36,3.16,2.71,2.04,3.27,26.0,35.0,12.0,13.0,9.0,1.0,
2021-05-29,17.48,14.69,19.99,49.27,45.44,53.36,7.91,6.52,9.12,12.96,10.72,15.29,5.38,3.53,6.94,2.19,1.36,3.15,2.7,2.03,3.27,,,,,,,
2021-05-30,17.46,14.69,20.0,49.32,45.52,53.44,7.92,6.51,9.1,12.96,10.7,15.29,5.37,3.52,6.93,2.19,1.36,3.14,2.69,2.01,3.24,,,,,,,
2021-05-31,17.44,14.65,20.02,49.37,45.62,53.5,7.93,6.52,9.1,12.96,10.69,15.26,5.35,3.52,6.93,2.19,1.37,3.12,2.68,2.0,3.21,,,,,,,
2021-06-01,17.42,14.6,20.04,49.42,45.68,53.59,7.93,6.54,9.11,12.97,10.68,15.26,5.34,3.51,6.92,2.19,1.38,3.14,2.66,2.0,3.2,,,,,,,
2021-06-02,17.4,14.55,20.02,49.47,45.72,53.74,7.94,6.57,9.1,12.97,10.66,15.25,5.32,3.51,6.87,2.19,1.38,3.16,2.65,1.98,3.2,,,,,,,
2021-06-03,17.38,14.5,19.99,49.52,45.77,53.88,7.94,6.59,9.11,12.98,10.65,15.24,5.3,3.5,6.85,2.19,1.39,3.17,2.63,1.97,3.17,11.0,46.0,7.0,13.0,6.0,7.0,5.0
2021-06-04,17.37,14.51,19.96,49.57,45.8,53.92,7.95,6.6,9.15,12.98,10.61,15.23,5.29,3.5,6.82,2.18,1.39,3.15,2.62,1.96,3.16,,,,,,,
2021-06-05,17.36,14.47,19.93,49.62,45.84,53.92,7.95,6.61,9.16,12.99,10.6,15.26,5.27,3.5,6.79,2.18,1.39,3.13,2.6,1.95,3.15,,,,,,,
2021-06-06,17.35,14.47,19.89,49.67,45.88,53.96,7.95,6.62,9.16,12.99,10.62,15.23,5.24,3.49,6.76,2.18,1.38,3.13,2.59,1.94,3.14,,,,,,,
2021-06-07,17.34,14.48,19.86,49.73,45.92,54.07,7.96,6.63,9.14,13.0,10.62,15.22,5.22,3.5,6.72,2.18,1.38,3.14,2.57,1.92,3.13,,,,,,,
2021-06-08,17.34,14.49,19.83,49.78,45.93,54.17,7.96,6.63,9.13,13.01,10.61,15.25,5.2,3.52,6.71,2.17,1.38,3.14,2.56,1.91,3.12,,,,,,,
2021-06-09,17.33,14.54,19.85,49.83,45.94,54.27,7.96,6.64,9.14,13.02,10.62,15.27,5.17,3.53,6.7,2.17,1.38,3.14,2.54,1.9,3.11,,,,,,,
2021-06-10,17.33,14.6,19.88,49.89,45.95,54.37,7.95,6.65,9.15,13.02,10.61,15.28,5.14,3.54,6.66,2.17,1.37,3.14,2.53,1.88,3.1,21.0,35.0,12.0,27.0,3.0,1.0,1.0
2021-06-11,17.34,14.66,19.87,49.94,46.01,54.48,7.95,6.63,9.13,13.03,10.61,15.31,5.11,3.56,6.64,2.17,1.37,3.14,2.51,1.87,3.09,,,,,,,
2021-06-12,17.34,14.65,19.85,49.99,46.09,54.51,7.95,6.65,9.11,13.04,10.63,15.33,5.08,3.57,6.57,2.16,1.37,3.15,2.5,1.86,3.08,,,,,,,
2021-06-13,17.35,14.63,19.84,50.05,46.19,54.6,7.95,6.65,9.07,13.05,10.69,15.35,5.05,3.58,6.51,2.16,1.37,3.15,2.49,1.83,3.06,,,,,,,
2021-06-14,17.36,14.68,19.82,50.1,46.27,54.74,7.94,6.67,9.05,13.06,10.71,15.36,5.02,3.54,6.43,2.15,1.36,3.15,2.47,1.82,3.05,,,,,,,
2021-06-15,17.37,14.71,19.81,50.15,46.33,54.85,7.94,6.69,9.07,13.07,10.69,15.38,4.98,3.53,6.4,2.15,1.36,3.13,2.46,1.81,3.04,,,,,,,
2021-06-16,17.39,14.7,19.82,50.2,46.38,54.93,7.93,6.71,9.11,13.08,10.67,15.4,4.95,3.55,6.37,2.15,1.35,3.11,2.45,1.8,3.02,,,,,,,
2021-06-17,17.4,14.7,19.88,50.26,46.44,55.01,7.93,6.72,9.14,13.09,10.66,15.4,4.91,3.57,6.33,2.14,1.34,3.1,2.43,1.77,3.01,21.0,49.0,7.0,12.0,6.0,,4.0
2021-06-18,17.42,14.7,19.93,50.31,46.4,55.09,7.92,6.72,9.13,13.09,10.7,15.41,4.87,3.56,6.25,2.14,1.32,3.08,2.42,1.76,3.0,,,,,,,
2021-06-19,17.44,14.77,19.99,50.36,46.46,55.17,7.92,6.69,9.12,13.1,10.72,15.42,4.83,3.56,6.17,2.13,1.31,3.06,2.41,1.75,2.99,,,,,,,
2021-06-20,17.47,14.83,19.98,50.42,46.53,55.23,7.91,6.65,9.12,13.11,10.7,15.43,4.79,3.55,6.1,2.12,1.31,3.05,2.4,1.74,2.99,,,,,,,
2021-06-21,17.49,14.9,19.99,50.47,46.6,55.29,7.91,6.66,9.12,13.11,10.68,15.44,4.75,3.54,6.01,2.12,1.31,3.03,2.39,1.73,2.99,,,,,,,
2021-06-22,17.52,14.95,20.03,50.52,46.68,55.35,7.9,6.67,9.14,13.11,10.65,15.44,4.71,3.5,5.95,2.11,1.31,3.02,2.39,1.74,2.98,,,,,,,
2021-06-23,17.54,14.99,20.06,50.58,46.75,55.38,7.9,6.7,9.12,13.12,10.62,15.44,4.67,3.47,5.91,2.11,1.31,3.0,2.38,1.73,2.97,,,,,,,
2021-06-24,17.57,15.03,20.1,50.63,46.81,55.39,7.89,6.69,9.09,13.12,10.62,15.44,4.62,3.44,5.81,2.1,1.32,3.0,2.37,1.72,2.97,21.0,61.0,4.0,10.0,2.0,,
2021-06-25,17.6,15.06,20.11,50.69,46.86,55.41,7.88,6.66,9.08,13.11,10.63,15.44,4.58,3.43,5.76,2.1,1.32,2.99,2.37,1.72,2.96,,,,,,,
2021-06-26,17.62,15.1,20.14,50.75,46.98,55.45,7.88,6.64,9.07,13.11,10.63,15.49,4.53,3.42,5.7,2.09,1.31,2.97,2.36,1.73,2.96,,,,,,,
2021-06-27,17.65,15.15,20.16,50.8,47.05,55.54,7.87,6.62,9.07,13.11,10.63,15.5,4.49,3.36,5.61,2.08,1.31,2.96,2.36,1.73,2.97,,,,,,,
2021-06-28,17.68,15.21,20.24,50.86,47.08,55.61,7.86,6.61,9.06,13.1,10.63,15.49,4.45,3.34,5.57,2.08,1.31,2.94,2.36,1.72,2.97,,,,,,,
2021-06-29,17.7,15.24,20.25,50.92,47.11,55.68,7.86,6.59,9.06,13.09,10.63,15.47,4.4,3.3,5.51,2.07,1.31,2.94,2.36,1.71,2.97,,,,,,,
2021-06-30,17.73,15.27,20.26,50.98,47.19,55.71,7.85,6.58,9.05,13.08,10.63,15.45,4.36,3.3,5.46,2.07,1.3,2.93,2.36,1.72,2.97,22.0,48.0,6.0,10.0,3.0,4.0,3.0
2021-07-01,17.75,15.25,20.25,51.04,47.21,55.78,7.84,6.57,9.07,13.07,10.63,15.43,4.32,3.29,5.42,2.06,1.3,2.92,2.36,1.73,2.98,,,,,,,
2021-07-02,17.77,15.27,20.23,51.1,47.19,55.88,7.84,6.55,9.08,13.05,10.63,15.4,4.27,3.3,5.36,2.05,1.29,2.9,2.36,1.73,2.99,,,,,,,
2021-07-03,17.79,15.29,20.22,51.17,47.24,55.9,7.83,6.51,9.08,13.03,10.63,15.38,4.23,3.3,5.29,2.05,1.29,2.88,2.36,1.74,2.99,,,,,,,
2021-07-04,17.81,15.3,20.25,51.23,47.3,55.9,7.83,6.48,9.06,13.01,10.63,15.34,4.2,3.3,5.22,2.04,1.29,2.86,2.37,1.74,3.0,,,,,,,
2021-07-05,17.83,15.31,20.28,51.3,47.37,55.92,7.82,6.43,9.04,12.99,10.62,15.28,4.16,3.28,5.16,2.03,1.29,2.84,2.37,1.75,3.02,,,,,,,
2021-07-06,17.84,15.35,20.28,51.36,47.44,55.96,7.81,6.45,9.02,12.96,10.62,15.22,4.12,3.29,5.11,2.03,1.29,2.82,2.38,1.76,3.03,,,,,,,
2021-07-07,17.86,15.42,20.25,51.43,47.53,55.99,7.81,6.46,9.0,12.93,10.62,15.16,4.09,3.27,5.06,2.02,1.3,2.82,2.38,1.78,3.04,,,,,,,
2021-07-08,17.87,15.48,20.31,51.5,47.62,56.02,7.8,6.46,8.98,12.9,10.6,15.1,4.06,3.28,5.02,2.01,1.3,2.81,2.39,1.79,3.05,15.0,46.0,12.0,15.0,6.0,2.0,1.0
2021-07-09,17.88,15.5,20.36,51.57,47.71,56.04,7.79,6.45,8.96,12.86,10.55,15.03,4.03,3.23,4.97,2.01,1.3,2.78,2.4,1.8,3.06,,,,,,,
2021-07-10,17.89,15.49,20.39,51.64,47.81,56.06,7.79,6.44,8.93,12.82,10.56,14.95,4.0,3.21,4.93,2.0,1.31,2.76,2.4,1.8,3.06,,,,,,,
2021-07-11,17.89,15.5,20.41,51.7,47.85,56.08,7.78,6.45,8.91,12.79,10.55,14.88,3.97,3.19,4.89,1.99,1.31,2.73,2.41,1.82,3.07,,,,,,,
2021-07-12,17.89,15.52,20.42,51.77,47.93,56.1,7.78,6.45,8.89,12.75,10.51,14.81,3.95,3.2,4.85,1.99,1.31,2.7,2.42,1.82,3.07,,,,,,,
2021-07-13,17.9,15.53,20.44,51.84,48.03,56.08,7.77,6.42,8.87,12.71,10.46,14.78,3.93,3.17,4.82,1.98,1.31,2.68,2.42,1.84,3.07,,,,,,,
2021-07-14,17.9,15.57,20.45,51.9,48.13,56.11,7.77,6.41,8.87,12.67,10.42,14.76,3.91,3.16,4.78,1.97,1.31,2.64,2.43,1.87,3.07,,,,,,,
2021-07-15,17.89,15.58,20.45,51.96,48.23,56.14,7.77,6.4,8.85,12.63,10.4,14.72,3.89,3.16,4.75,1.96,1.31,2.61,2.44,1.87,3.07,,,,,,,
2021-07-16,17.89,15.55,20.42,52.02,48.34,56.15,7.76,6.4,8.86,12.59,10.4,14.66,3.88,3.14,4.75,1.96,1.32,2.59,2.44,1.86,3.07,22.0,55.0,9.0,3.0,3.0,1.0,3.0
2021-07-17,17.88,15.52,20.4,52.09,48.49,56.16,7.76,6.4,8.89,12.55,10.41,14.63,3.87,3.13,4.76,1.95,1.34,2.57,2.45,1.88,3.07,,,,,,,
2021-07-18,17.87,15.49,20.38,52.14,48.58,56.15,7.76,6.4,8.91,12.51,10.41,14.59,3.86,3.12,4.72,1.94,1.34,2.55,2.45,1.88,3.06,,,,,,,
2021-07-19,17.85,15.46,20.34,52.2,48.67,56.13,7.75,6.4,8.93,12.48,10.38,14.59,3.85,3.12,4.7,1.93,1.33,2.53,2.46,1.89,3.06,,,,,,,
2021-07-20,17.84,15.43,20.31,52.26,48.79,56.1,7.75,6.4,8.92,12.44,10.39,14.57,3.85,3.09,4.68,1.93,1.34,2.53,2.46,1.89,3.05,,,,,,,
2021-07-21,17.82,15.42,20.24,52.32,48.85,56.15,7.74,6.41,8.9,12.41,10.4,14.51,3.84,3.08,4.65,1.92,1.35,2.52,2.47,1.89,3.05,9.0,77.0,2.0,8.0,2.0,1.0,1.0
2021-07-22,17.79,15.41,20.19,52.37,48.96,56.18,7.74,6.42,8.87,12.37,10.38,14.45,3.84,3.08,4.64,1.91,1.37,2.52,2.47,1.9,3.05,,,,,,,
2021-07-23,17.77,15.4,20.21,52.42,49.07,56.18,7.74,6.43,8.85,12.34,10.32,14.41,3.84,3.08,4.64,1.91,1.38,2.5,2.48,1.9,3.05,,,,,,,
2021-07-24,17.74,15.45,20.17,52.47,49.22,56.22,7.73,6.44,8.84,12.31,10.25,14.37,3.85,3.1,4.65,1.9,1.39,2.48,2.48,1.91,3.05,,,,,,,
2021-07-25,17.71,15.4,20.13,52.52,49.33,56.26,7.73,6.45,8.86,12.28,10.18,14.33,3.85,3.1,4.68,1.89,1.39,2.46,2.49,1.91,3.05,,,,,,,
2021-07-26,17.68,15.34,20.1,52.57,49.38,56.29,7.72,6.46,8.83,12.26,10.15,14.27,3.86,3.12,4.7,1.89,1.4,2.44,2.49,1.91,3.06,,,,,,,
2021-07-27,17.64,15.33,20.06,52.61,49.43,56.32,7.72,6.48,8.83,12.24,10.14,14.25,3.87,3.12,4.73,1.88,1.41,2.42,2.5,1.92,3.06,,,,,,,
