date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),PC (poll),Reform (poll)
2021-01-03,31.21,29.87,32.9,40.99,39.17,42.26,3.04,2.46,3.81,3.71,2.92,4.72,15.49,14.31,17.21,3.49,2.44,4.38,,,,,,
2021-01-04,31.18,29.87,32.83,41.06,39.21,42.3,3.02,2.45,3.8,3.72,2.91,4.7,15.46,14.28,17.17,3.49,2.46,4.35,,,,,,
2021-01-05,31.16,29.89,32.76,41.12,39.24,42.38,3.01,2.44,3.79,3.73,2.89,4.71,15.43,14.26,17.13,3.48,2.45,4.35,37.0,42.0,3.0,3.0,13.0,2.0
2021-01-06,31.14,29.96,32.69,41.18,39.26,42.43,2.99,2.43,3.77,3.74,2.88,4.72,15.41,14.2,17.09,3.47,2.46,4.35,,,,,,
2021-01-07,31.12,29.97,32.67,41.22,39.29,42.45,2.97,2.42,3.75,3.76,2.88,4.73,15.38,14.17,17.04,3.47,2.5,4.32,,,,,,
2021-01-08,31.11,29.93,32.66,41.26,39.3,42.5,2.96,2.41,3.73,3.77,2.87,4.74,15.36,14.14,16.98,3.47,2.54,4.3,,,,,,
2021-01-09,31.1,29.9,32.6,41.29,39.31,42.54,2.94,2.38,3.71,3.78,2.88,4.74,15.34,14.12,16.94,3.47,2.53,4.29,,,,,,
2021-01-10,31.1,29.93,32.65,41.31,39.31,42.53,2.93,2.36,3.69,3.8,2.9,4.75,15.32,14.1,16.91,3.47,2.55,4.26,,,,,,
2021-01-11,31.1,29.93,32.71,41.32,39.32,42.56,2.91,2.34,3.68,3.81,2.91,4.76,15.31,14.08,16.88,3.47,2.58,4.29,,,,,,
2021-01-12,31.11,29.92,32.75,41.32,39.26,42.61,2.89,2.33,3.7,3.82,2.93,4.77,15.3,14.07,16.83,3.47,2.6,4.29,33.0,36.0,3.0,4.0,17.0,5.0
2021-01-13,31.12,29.91,32.79,41.31,39.26,42.66,2.88,2.33,3.67,3.84,2.94,4.79,15.3,14.08,16.83,3.47,2.63,4.3,,,,,,
2021-01-14,31.13,29.87,32.82,41.3,39.16,42.68,2.87,2.32,3.67,3.85,2.96,4.8,15.3,14.06,16.82,3.47,2.62,4.3,29.0,45.0,3.0,1.0,16.0,1.0
2021-01-15,31.15,29.88,32.82,41.27,38.99,42.67,2.85,2.29,3.66,3.86,2.97,4.8,15.3,14.03,16.82,3.48,2.6,4.33,,,,,,
2021-01-16,31.17,29.9,32.89,41.24,38.87,42.69,2.84,2.28,3.66,3.88,2.97,4.82,15.31,14.02,16.83,3.48,2.6,4.32,,,,,,
2021-01-17,31.18,29.89,32.94,41.2,38.71,42.68,2.83,2.26,3.65,3.89,2.98,4.82,15.32,14.04,16.84,3.49,2.64,4.4,,,,,,
2021-01-18,31.2,29.89,32.99,41.15,38.55,42.72,2.81,2.24,3.64,3.9,3.0,4.8,15.34,14.04,16.86,3.5,2.67,4.42,,,,,,
2021-01-19,31.23,29.89,33.06,41.1,38.4,42.75,2.8,2.22,3.63,3.91,3.0,4.78,15.36,14.04,16.87,3.51,2.68,4.44,,,,,,
2021-01-20,31.25,29.9,33.09,41.04,38.27,42.76,2.79,2.21,3.63,3.92,3.02,4.78,15.39,14.05,16.91,3.51,2.66,4.46,,,,,,
2021-01-21,31.27,29.91,33.16,40.97,38.12,42.76,2.78,2.19,3.63,3.93,3.03,4.8,15.42,14.05,16.93,3.52,2.63,4.48,,,,,,
2021-01-22,31.3,29.89,33.21,40.89,37.97,42.76,2.77,2.17,3.64,3.93,3.05,4.83,15.46,14.05,16.96,3.53,2.61,4.5,27.0,46.0,1.0,,19.0,4.0
2021-01-23,31.33,29.87,33.27,40.81,37.82,42.73,2.77,2.16,3.64,3.94,3.04,4.84,15.5,14.07,17.0,3.54,2.63,4.52,,,,,,
2021-01-24,31.36,29.85,33.33,40.72,37.66,42.75,2.76,2.15,3.64,3.95,3.06,4.84,15.54,14.12,17.03,3.55,2.64,4.53,,,,,,
2021-01-25,31.39,29.84,33.39,40.63,37.53,42.72,2.75,2.14,3.64,3.95,3.08,4.85,15.58,14.14,17.11,3.56,2.63,4.55,,,,,,
2021-01-26,31.43,29.86,33.46,40.52,37.4,42.69,2.75,2.14,3.64,3.96,3.09,4.87,15.62,14.19,17.2,3.58,2.62,4.57,,,,,,
2021-01-27,31.47,29.87,33.51,40.42,37.25,42.65,2.74,2.14,3.64,3.97,3.1,4.9,15.67,14.22,17.27,3.59,2.62,4.61,33.0,44.0,1.0,1.0,15.0,1.0
2021-01-28,31.52,29.85,33.55,40.31,37.05,42.61,2.74,2.13,3.64,3.97,3.1,4.92,15.71,14.23,17.36,3.6,2.62,4.65,,,,,,
2021-01-29,31.57,29.9,33.6,40.19,36.89,42.58,2.73,2.13,3.64,3.98,3.11,4.91,15.75,14.24,17.4,3.61,2.61,4.65,,,,,,
2021-01-30,31.62,29.97,33.68,40.08,36.67,42.56,2.73,2.11,3.64,3.98,3.13,4.91,15.8,14.25,17.47,3.62,2.62,4.69,,,,,,
2021-01-31,31.68,30.04,33.72,39.96,36.48,42.51,2.73,2.11,3.64,3.99,3.13,4.93,15.84,14.27,17.53,3.63,2.64,4.7,,,,,,
2021-02-01,31.74,30.1,33.81,39.84,36.31,42.46,2.73,2.1,3.63,4.0,3.15,4.93,15.87,14.27,17.59,3.64,2.66,4.7,,,,,,
2021-02-02,31.81,30.17,33.86,39.72,36.14,42.4,2.73,2.1,3.63,4.0,3.17,4.93,15.91,14.28,17.64,3.66,2.66,4.71,,,,,,
2021-02-03,31.87,30.26,33.95,39.59,35.94,42.4,2.73,2.09,3.63,4.01,3.19,4.93,15.94,14.3,17.69,3.67,2.66,4.71,29.0,45.0,6.0,6.0,9.0,1.0
2021-02-04,31.94,30.3,34.02,39.47,35.73,42.39,2.73,2.07,3.63,4.02,3.2,4.92,15.97,14.31,17.73,3.68,2.64,4.73,,,,,,
2021-02-05,32.01,30.32,34.12,39.35,35.54,42.34,2.73,2.08,3.63,4.03,3.22,4.93,16.0,14.32,17.78,3.7,2.63,4.75,,,,,,
2021-02-06,32.08,30.34,34.21,39.23,35.4,42.24,2.74,2.07,3.63,4.05,3.21,4.93,16.03,14.33,17.86,3.72,2.65,4.77,,,,,,
2021-02-07,32.16,30.45,34.3,39.11,35.3,42.14,2.74,2.06,3.63,4.06,3.23,4.95,16.05,14.34,17.94,3.73,2.66,4.8,,,,,,
2021-02-08,32.23,30.56,34.37,38.99,35.21,42.03,2.75,2.06,3.64,4.07,3.23,4.99,16.07,14.34,17.98,3.75,2.68,4.83,,,,,,
2021-02-09,32.31,30.68,34.46,38.87,35.11,41.96,2.75,2.06,3.65,4.09,3.23,5.0,16.09,14.34,17.98,3.77,2.69,4.85,,,,,,
2021-02-10,32.38,30.78,34.53,38.75,35.03,41.89,2.76,2.05,3.65,4.1,3.25,4.99,16.11,14.34,17.98,3.79,2.7,4.88,29.0,44.0,1.0,4.0,13.0,5.0
2021-02-11,32.46,30.86,34.63,38.64,34.95,41.82,2.77,2.08,3.64,4.12,3.25,4.99,16.13,14.34,18.01,3.81,2.73,4.89,,,,,,
2021-02-12,32.53,30.92,34.69,38.52,34.84,41.75,2.78,2.11,3.65,4.14,3.27,5.02,16.14,14.37,18.03,3.83,2.77,4.92,,,,,,
2021-02-13,32.6,30.97,34.74,38.41,34.69,41.66,2.79,2.11,3.64,4.15,3.28,5.05,16.15,14.38,18.03,3.85,2.8,4.95,,,,,,
2021-02-14,32.68,31.04,34.78,38.3,34.56,41.54,2.79,2.12,3.64,4.17,3.31,5.05,16.17,14.35,18.02,3.87,2.83,4.96,,,,,,
2021-02-15,32.75,31.1,34.82,38.19,34.43,41.38,2.8,2.12,3.65,4.19,3.35,5.05,16.18,14.34,18.04,3.89,2.84,4.98,,,,,,
2021-02-16,32.83,31.16,34.87,38.09,34.31,41.18,2.81,2.13,3.65,4.21,3.37,5.06,16.19,14.31,18.08,3.91,2.84,5.01,,,,,,
2021-02-17,32.9,31.22,34.95,37.98,34.21,41.0,2.82,2.14,3.65,4.22,3.38,5.09,16.2,14.29,18.11,3.93,2.85,5.03,,,,,,
2021-02-18,32.98,31.3,35.02,37.87,34.12,40.86,2.83,2.15,3.64,4.24,3.4,5.08,16.21,14.27,18.14,3.95,2.87,5.06,27.0,42.0,3.0,7.0,15.0,3.0
2021-02-19,33.06,31.37,35.08,37.77,34.07,40.76,2.84,2.16,3.65,4.25,3.43,5.07,16.22,14.28,18.15,3.97,2.88,5.08,,,,,,
2021-02-20,33.14,31.45,35.14,37.66,34.03,40.66,2.84,2.17,3.66,4.27,3.43,5.07,16.23,14.31,18.16,3.99,2.88,5.1,,,,,,
2021-02-21,33.22,31.59,35.2,37.55,33.9,40.55,2.85,2.18,3.67,4.28,3.43,5.07,16.24,14.33,18.17,4.01,2.89,5.12,,,,,,
2021-02-22,33.3,31.64,35.25,37.44,33.78,40.44,2.86,2.19,3.68,4.3,3.45,5.05,16.25,14.36,18.21,4.03,2.92,5.14,,,,,,
2021-02-23,33.39,31.69,35.32,37.33,33.71,40.33,2.87,2.2,3.68,4.31,3.47,5.05,16.27,14.39,18.26,4.05,2.93,5.16,,,,,,
2021-02-24,33.47,31.78,35.37,37.22,33.66,40.21,2.87,2.21,3.68,4.32,3.49,5.06,16.28,14.42,18.24,4.07,2.94,5.17,,,,,,
2021-02-25,33.56,31.83,35.45,37.11,33.61,40.07,2.88,2.22,3.67,4.33,3.49,5.07,16.3,14.46,18.23,4.09,2.94,5.19,,,,,,
2021-02-26,33.64,31.89,35.52,37.0,33.54,39.94,2.88,2.22,3.66,4.34,3.49,5.08,16.32,14.5,18.25,4.11,2.95,5.21,38.0,23.0,2.0,4.0,21.0,10.0
2021-02-27,33.73,31.95,35.6,36.89,33.52,39.79,2.89,2.21,3.67,4.35,3.49,5.09,16.34,14.54,18.27,4.13,2.96,5.22,,,,,,
2021-02-28,33.82,32.01,35.7,36.78,33.48,39.65,2.89,2.21,3.68,4.36,3.49,5.1,16.37,14.58,18.29,4.14,2.98,5.23,,,,,,
2021-03-01,33.9,32.08,35.74,36.68,33.48,39.5,2.89,2.22,3.69,4.37,3.49,5.11,16.39,14.61,18.29,4.16,3.0,5.22,,,,,,
2021-03-02,33.99,32.15,35.82,36.57,33.43,39.4,2.9,2.22,3.67,4.37,3.49,5.12,16.42,14.66,18.3,4.17,3.01,5.2,,,,,,
2021-03-03,34.08,32.26,35.89,36.46,33.4,39.32,2.9,2.25,3.63,4.38,3.49,5.13,16.45,14.73,18.31,4.18,3.04,5.2,,,,,,
2021-03-04,34.16,32.35,35.97,36.35,33.34,39.25,2.9,2.26,3.62,4.38,3.5,5.14,16.49,14.79,18.32,4.19,3.06,5.26,36.0,34.0,,3.0,22.0,5.0
2021-03-05,34.24,32.42,36.0,36.24,33.31,39.17,2.9,2.26,3.61,4.38,3.5,5.14,16.53,14.8,18.33,4.2,3.08,5.31,,,,,,
2021-03-06,34.32,32.51,36.03,36.14,33.29,39.04,2.9,2.25,3.6,4.39,3.51,5.14,16.57,14.8,18.33,4.21,3.09,5.33,,,,,,
2021-03-07,34.4,32.62,36.08,36.03,33.23,38.83,2.9,2.25,3.59,4.39,3.51,5.13,16.61,14.86,18.37,4.21,3.09,5.35,,,,,,
2021-03-08,34.48,32.72,36.17,35.93,33.19,38.6,2.9,2.26,3.57,4.39,3.53,5.13,16.66,14.9,18.4,4.21,3.07,5.36,,,,,,
2021-03-09,34.55,32.79,36.2,35.83,33.15,38.38,2.9,2.27,3.54,4.39,3.53,5.15,16.71,14.97,18.39,4.21,3.05,5.37,,,,,,
2021-03-10,34.62,32.9,36.21,35.73,33.1,38.16,2.9,2.28,3.51,4.39,3.51,5.18,16.75,15.04,18.45,4.21,3.05,5.38,35.0,29.0,4.0,7.0,21.0,4.0
2021-03-11,34.69,33.01,36.2,35.63,32.97,37.93,2.9,2.29,3.5,4.39,3.52,5.19,16.81,15.09,18.48,4.21,3.05,5.38,,,,,,
2021-03-12,34.76,33.12,36.2,35.54,32.76,37.75,2.9,2.31,3.49,4.39,3.52,5.2,16.86,15.13,18.52,4.2,3.06,5.39,,,,,,
2021-03-13,34.83,33.23,36.22,35.45,32.76,37.66,2.9,2.33,3.48,4.39,3.52,5.2,16.91,15.17,18.58,4.2,3.06,5.39,,,,,,
2021-03-14,34.89,33.35,36.24,35.37,32.75,37.51,2.9,2.35,3.44,4.39,3.52,5.2,16.96,15.21,18.59,4.19,3.05,5.38,,,,,,
2021-03-15,34.95,33.46,36.29,35.3,32.66,37.41,2.9,2.36,3.43,4.39,3.52,5.21,17.01,15.28,18.59,4.18,3.03,5.34,,,,,,
2021-03-16,35.01,33.52,36.32,35.22,32.6,37.22,2.9,2.36,3.44,4.39,3.54,5.21,17.06,15.34,18.58,4.17,3.02,5.3,,,,,,
2021-03-17,35.07,33.6,36.42,35.16,32.56,37.12,2.9,2.38,3.42,4.39,3.57,5.2,17.1,15.41,18.6,4.15,3.0,5.24,35.0,35.0,4.0,3.0,17.0,2.0
2021-03-18,35.14,33.68,36.48,35.1,32.53,37.04,2.9,2.4,3.41,4.39,3.6,5.19,17.14,15.48,18.64,4.13,2.98,5.2,,,,,,
2021-03-19,35.2,33.8,36.48,35.05,32.53,36.96,2.9,2.42,3.4,4.39,3.6,5.19,17.18,15.55,18.68,4.11,2.95,5.18,40.0,33.0,,6.0,11.0,5.0
2021-03-20,35.26,33.89,36.53,35.0,32.62,36.95,2.9,2.43,3.38,4.39,3.58,5.19,17.22,15.6,18.67,4.09,2.93,5.16,,,,,,
2021-03-21,35.31,33.99,36.58,34.96,32.71,36.92,2.9,2.43,3.37,4.38,3.56,5.18,17.25,15.64,18.68,4.06,2.9,5.13,,,,,,
2021-03-22,35.37,34.09,36.64,34.93,32.8,36.93,2.9,2.43,3.37,4.38,3.55,5.17,17.27,15.67,18.76,4.04,2.88,5.1,,,,,,
2021-03-23,35.43,34.16,36.66,34.91,32.71,36.94,2.9,2.42,3.38,4.38,3.55,5.15,17.29,15.68,18.75,4.01,2.85,5.06,,,,,,
2021-03-24,35.49,34.26,36.67,34.89,32.73,36.95,2.9,2.41,3.38,4.37,3.55,5.16,17.31,15.73,18.7,3.97,2.84,5.04,,,,,,
2021-03-25,35.54,34.33,36.71,34.88,32.79,36.87,2.91,2.4,3.38,4.37,3.55,5.15,17.31,15.78,18.65,3.94,2.82,5.04,,,,,,
2021-03-26,35.6,34.43,36.78,34.87,32.88,36.79,2.92,2.4,3.38,4.36,3.54,5.15,17.32,15.82,18.63,3.91,2.8,5.03,37.0,39.0,4.0,4.0,13.0,
2021-03-27,35.65,34.52,36.84,34.87,32.95,36.75,2.92,2.4,3.39,4.35,3.53,5.14,17.32,15.85,18.61,3.88,2.79,4.99,,,,,,
2021-03-28,35.7,34.58,36.84,34.88,32.96,36.75,2.93,2.41,3.39,4.34,3.51,5.13,17.31,15.88,18.59,3.84,2.78,4.91,,,,,,
2021-03-29,35.75,34.62,36.85,34.89,33.02,36.77,2.94,2.42,3.4,4.34,3.5,5.07,17.3,15.85,18.56,3.81,2.77,4.87,,,,,,
2021-03-30,35.79,34.69,36.85,34.9,33.01,36.81,2.95,2.44,3.43,4.33,3.49,5.07,17.28,15.82,18.55,3.78,2.77,4.84,,,,,,
2021-03-31,35.83,34.76,36.83,34.93,33.13,36.84,2.96,2.47,3.44,4.32,3.47,5.06,17.26,15.76,18.54,3.75,2.79,4.75,,,,,,
2021-04-01,35.87,34.83,36.85,34.95,33.19,36.89,2.97,2.47,3.45,4.31,3.45,5.05,17.23,15.72,18.51,3.72,2.79,4.72,37.0,35.0,2.0,2.0,18.0,6.0
2021-04-02,35.91,34.89,36.94,34.99,33.23,36.93,2.99,2.47,3.45,4.3,3.44,5.04,17.2,15.72,18.47,3.7,2.79,4.72,,,,,,
2021-04-03,35.94,34.95,37.0,35.03,33.29,36.98,3.0,2.47,3.46,4.29,3.44,5.04,17.17,15.71,18.43,3.67,2.78,4.65,,,,,,
2021-04-04,35.96,34.94,37.01,35.07,33.32,37.04,3.01,2.48,3.47,4.27,3.43,5.02,17.13,15.68,18.39,3.65,2.78,4.6,,,,,,
2021-04-05,35.99,34.93,37.0,35.12,33.39,37.1,3.03,2.48,3.5,4.26,3.43,5.0,17.09,15.64,18.34,3.63,2.79,4.59,,,,,,
2021-04-06,36.01,34.88,37.03,35.17,33.44,37.17,3.04,2.5,3.52,4.25,3.43,4.99,17.05,15.59,18.3,3.61,2.78,4.58,,,,,,
2021-04-07,36.03,34.86,37.05,35.23,33.5,37.15,3.06,2.52,3.54,4.23,3.42,4.96,17.01,15.56,18.26,3.59,2.76,4.58,,,,,,
2021-04-08,36.04,34.84,37.08,35.29,33.52,37.18,3.07,2.54,3.56,4.22,3.42,4.95,16.97,15.51,18.17,3.58,2.75,4.57,34.0,40.0,2.0,5.0,17.0,2.0
2021-04-09,36.05,34.9,37.12,35.36,33.54,37.22,3.08,2.56,3.57,4.21,3.42,4.95,16.93,15.46,18.16,3.56,2.72,4.58,,,,,,
2021-04-10,36.05,34.89,37.16,35.42,33.61,37.21,3.1,2.57,3.58,4.19,3.42,4.95,16.88,15.4,18.09,3.55,2.71,4.64,,,,,,
2021-04-11,36.06,34.88,37.2,35.49,33.74,37.29,3.11,2.59,3.59,4.18,3.42,4.95,16.84,15.41,18.02,3.54,2.67,4.68,,,,,,
2021-04-12,36.05,34.88,37.23,35.57,33.85,37.37,3.12,2.61,3.63,4.16,3.43,4.95,16.79,15.36,17.95,3.53,2.67,4.73,,,,,,
2021-04-13,36.05,34.84,37.26,35.64,33.93,37.39,3.14,2.63,3.69,4.15,3.42,4.95,16.75,15.28,17.94,3.52,2.64,4.78,,,,,,
2021-04-14,36.04,34.79,37.28,35.71,34.01,37.42,3.15,2.64,3.69,4.13,3.42,4.95,16.71,15.21,17.94,3.51,2.6,4.83,39.0,31.0,,2.0,20.0,3.0
2021-04-15,36.04,34.75,37.29,35.78,34.05,37.44,3.17,2.65,3.7,4.12,3.42,4.94,16.67,15.14,17.89,3.51,2.56,4.88,,,,,,
2021-04-16,36.02,34.7,37.31,35.85,34.09,37.48,3.18,2.67,3.73,4.1,3.42,4.93,16.63,15.08,17.82,3.5,2.53,4.94,,,,,,
2021-04-17,36.01,34.64,37.33,35.92,34.2,37.54,3.19,2.67,3.76,4.09,3.41,4.92,16.59,15.08,17.79,3.5,2.49,4.99,,,,,,
2021-04-18,36.0,34.61,37.34,35.99,34.24,37.59,3.21,2.7,3.79,4.08,3.39,4.9,16.56,15.07,17.77,3.5,2.48,5.04,,,,,,
2021-04-19,35.98,34.57,37.35,36.05,34.26,37.68,3.22,2.71,3.8,4.07,3.36,4.89,16.53,15.05,17.72,3.49,2.46,5.09,33.0,37.0,2.0,,18.0,
2021-04-20,35.97,34.53,37.36,36.11,34.28,37.81,3.24,2.72,3.82,4.06,3.34,4.88,16.5,14.99,17.7,3.49,2.42,5.14,,,,,,
2021-04-21,35.95,34.5,37.37,36.16,34.29,37.86,3.25,2.71,3.84,4.05,3.34,4.87,16.47,14.95,17.7,3.49,2.36,5.2,,,,,,
2021-04-22,35.93,34.46,37.35,36.21,34.31,37.88,3.26,2.71,3.88,4.04,3.35,4.85,16.44,14.91,17.68,3.49,2.31,5.24,30.0,41.0,2.0,5.0,17.0,1.0
2021-04-23,35.91,34.42,37.35,36.26,34.35,37.89,3.28,2.72,3.89,4.03,3.35,4.84,16.42,14.92,17.66,3.5,2.27,5.25,,,,,,
2021-04-24,35.9,34.38,37.35,36.31,34.41,37.91,3.29,2.74,3.91,4.02,3.33,4.86,16.4,14.95,17.64,3.5,2.24,5.26,,,,,,
2021-04-25,35.88,34.34,37.32,36.35,34.42,37.93,3.3,2.74,3.93,4.02,3.32,4.84,16.38,14.97,17.62,3.51,2.22,5.27,,,,,,
2021-04-26,35.86,34.31,37.31,36.39,34.45,37.97,3.31,2.73,3.95,4.01,3.28,4.84,16.36,14.98,17.59,3.52,2.21,5.28,,,,,,
2021-04-27,35.84,34.27,37.31,36.42,34.49,37.98,3.33,2.72,3.97,4.01,3.25,4.85,16.34,14.95,17.57,3.53,2.21,5.33,,,,,,
2021-04-28,35.82,34.23,37.32,36.45,34.51,38.05,3.34,2.72,3.99,4.0,3.24,4.86,16.33,14.89,17.54,3.53,2.22,5.38,37.0,27.0,4.0,6.0,22.0,2.0
2021-04-29,35.79,34.2,37.31,36.48,34.5,38.08,3.35,2.71,4.0,4.0,3.2,4.85,16.31,14.92,17.49,3.54,2.25,5.42,,,,,,
2021-04-30,35.77,34.17,37.3,36.5,34.49,38.12,3.36,2.72,4.01,4.01,3.21,4.83,16.3,14.94,17.46,3.55,2.27,5.48,,,,,,
2021-05-01,35.75,34.14,37.29,36.52,34.52,38.16,3.37,2.71,4.01,4.01,3.18,4.83,16.29,14.89,17.47,3.57,2.26,5.54,,,,,,
2021-05-02,35.73,34.11,37.31,36.53,34.55,38.21,3.38,2.71,4.01,4.02,3.19,4.84,16.27,14.84,17.49,3.58,2.27,5.56,,,,,,
2021-05-03,35.71,34.08,37.31,36.54,34.57,38.25,3.4,2.71,4.01,4.03,3.18,4.87,16.26,14.85,17.5,3.59,2.28,5.59,36.0,37.0,3.0,,14.0,
2021-05-04,35.68,34.06,37.32,36.55,34.55,38.26,3.41,2.72,4.0,4.04,3.21,4.89,16.25,14.85,17.5,3.61,2.28,5.63,,,,,,
2021-05-05,35.66,34.03,37.33,36.56,34.51,38.21,3.42,2.72,3.99,4.06,3.19,4.91,16.24,14.87,17.43,3.62,2.28,5.66,37.0,40.0,,6.0,17.0,
2021-05-06,35.63,33.99,37.35,36.56,34.48,38.18,3.43,2.71,3.99,4.08,3.2,4.93,16.22,14.88,17.37,3.64,2.32,5.68,,,,,,
2021-05-07,35.61,33.94,37.36,36.56,34.43,38.19,3.44,2.72,3.98,4.1,3.22,4.97,16.21,14.89,17.32,3.66,2.32,5.73,,,,,,
2021-05-08,35.58,33.88,37.37,36.56,34.38,38.2,3.45,2.74,3.97,4.12,3.24,5.01,16.19,14.89,17.32,3.68,2.32,5.75,,,,,,
2021-05-09,35.55,33.86,37.37,36.55,34.37,38.21,3.46,2.74,3.99,4.15,3.26,5.03,16.18,14.9,17.32,3.7,2.32,5.75,,,,,,
2021-05-10,35.52,33.8,37.36,36.55,34.42,38.21,3.47,2.75,4.0,4.17,3.29,5.09,16.16,14.88,17.31,3.72,2.33,5.76,,,,,,
2021-05-11,35.49,33.7,37.36,36.54,34.48,38.21,3.48,2.76,4.01,4.2,3.31,5.15,16.14,14.85,17.31,3.74,2.33,5.76,,,,,,
2021-05-12,35.47,33.68,37.33,36.54,34.54,38.22,3.5,2.78,4.03,4.23,3.34,5.2,16.12,14.85,17.29,3.77,2.35,5.78,46.0,35.0,3.0,1.0,12.0,2.0
2021-05-13,35.44,33.65,37.27,36.54,34.59,38.21,3.51,2.79,4.07,4.26,3.36,5.24,16.09,14.83,17.28,3.79,2.37,5.8,34.0,38.0,5.0,5.0,15.0,2.0
2021-05-14,35.41,33.55,37.27,36.54,34.59,38.19,3.52,2.81,4.06,4.29,3.39,5.28,16.06,14.79,17.25,3.82,2.4,5.82,,,,,,
2021-05-15,35.38,33.5,37.28,36.54,34.54,38.22,3.53,2.82,4.06,4.33,3.42,5.32,16.03,14.76,17.22,3.84,2.44,5.85,,,,,,
2021-05-16,35.35,33.45,37.3,36.54,34.49,38.25,3.54,2.83,4.08,4.36,3.45,5.36,16.0,14.73,17.2,3.87,2.42,5.85,,,,,,
2021-05-17,35.32,33.4,37.31,36.55,34.47,38.26,3.55,2.85,4.09,4.39,3.47,5.41,15.96,14.7,17.17,3.89,2.42,5.86,,,,,,
2021-05-18,35.29,33.35,37.27,36.55,34.44,38.28,3.56,2.86,4.1,4.42,3.5,5.47,15.93,14.66,17.13,3.92,2.46,5.87,,,,,,
2021-05-19,35.26,33.32,37.21,36.56,34.47,38.31,3.57,2.87,4.11,4.46,3.52,5.53,15.89,14.63,17.09,3.95,2.45,5.87,,,,,,
2021-05-20,35.23,33.26,37.15,36.58,34.52,38.35,3.58,2.88,4.12,4.49,3.54,5.58,15.85,14.6,17.05,3.98,2.47,5.88,31.0,36.0,4.0,3.0,15.0,12.0
2021-05-21,35.19,33.2,37.08,36.6,34.58,38.38,3.58,2.89,4.13,4.51,3.56,5.63,15.8,14.57,17.0,4.0,2.49,5.89,,,,,,
2021-05-22,35.16,33.18,37.03,36.62,34.66,38.42,3.59,2.88,4.14,4.54,3.59,5.69,15.76,14.54,16.94,4.03,2.5,5.89,,,,,,
2021-05-23,35.13,33.14,37.05,36.64,34.7,38.48,3.6,2.87,4.15,4.57,3.61,5.73,15.71,14.51,16.87,4.06,2.5,5.9,,,,,,
2021-05-24,35.1,33.1,37.06,36.67,34.67,38.51,3.6,2.85,4.16,4.59,3.6,5.78,15.66,14.48,16.78,4.09,2.5,5.91,,,,,,
2021-05-25,35.07,33.05,37.04,36.7,34.66,38.59,3.61,2.84,4.17,4.61,3.61,5.82,15.61,14.46,16.74,4.12,2.5,5.96,,,,,,
2021-05-26,35.04,33.01,37.0,36.74,34.73,38.68,3.61,2.84,4.18,4.63,3.63,5.87,15.56,14.43,16.69,4.15,2.52,5.97,,,,,,
2021-05-27,35.02,32.96,37.0,36.78,34.83,38.72,3.62,2.87,4.21,4.65,3.64,5.91,15.51,14.41,16.59,4.17,2.54,5.99,,,,,,
2021-05-28,34.99,32.92,36.99,36.82,34.84,38.73,3.62,2.89,4.23,4.66,3.64,5.94,15.46,14.34,16.56,4.2,2.54,6.02,34.0,45.0,6.0,2.0,13.0,
2021-05-29,34.96,32.87,36.98,36.87,34.82,38.8,3.63,2.91,4.24,4.68,3.65,5.96,15.41,14.29,16.49,4.22,2.55,6.06,,,,,,
2021-05-30,34.93,32.82,36.92,36.92,34.78,38.86,3.63,2.91,4.24,4.69,3.66,5.94,15.36,14.21,16.41,4.25,2.57,6.09,,,,,,
2021-05-31,34.9,32.78,36.91,36.97,34.86,38.93,3.63,2.89,4.26,4.69,3.68,5.97,15.31,14.17,16.35,4.27,2.59,6.12,,,,,,
2021-06-01,34.88,32.74,36.91,37.02,34.85,39.0,3.63,2.87,4.27,4.7,3.69,6.01,15.26,14.16,16.3,4.29,2.62,6.12,,,,,,
2021-06-02,34.85,32.69,36.9,37.07,34.86,39.09,3.63,2.87,4.27,4.7,3.69,6.02,15.21,14.12,16.24,4.31,2.63,6.11,,,,,,
2021-06-03,34.82,32.66,36.89,37.13,34.94,39.19,3.64,2.87,4.27,4.71,3.67,6.04,15.16,14.08,16.19,4.33,2.65,6.13,33.0,37.0,,5.0,18.0,3.0
2021-06-04,34.79,32.64,36.87,37.19,35.03,39.3,3.64,2.88,4.27,4.71,3.65,6.09,15.11,14.06,16.14,4.35,2.67,6.19,,,,,,
2021-06-05,34.76,32.63,36.84,37.25,35.05,39.41,3.64,2.88,4.28,4.71,3.66,6.11,15.07,14.01,16.09,4.36,2.72,6.24,,,,,,
2021-06-06,34.73,32.56,36.8,37.31,35.08,39.53,3.64,2.88,4.29,4.71,3.67,6.11,15.02,13.98,16.08,4.37,2.74,6.25,,,,,,
2021-06-07,34.7,32.52,36.76,37.38,35.12,39.67,3.64,2.89,4.31,4.71,3.65,6.1,14.98,13.95,16.05,4.38,2.74,6.21,,,,,,
2021-06-08,34.67,32.5,36.72,37.44,35.14,39.79,3.64,2.87,4.32,4.71,3.63,6.09,14.94,13.87,16.03,4.39,2.75,6.24,,,,,,
