date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2021-01-14,44.16,42.05,46.1,32.52,30.41,34.49,5.31,4.61,6.04,5.37,4.67,6.03,5.09,4.45,5.87,1.05,1.0,1.13,4.84,4.33,5.37,45.0,30.0,3.0,6.0,8.0,1.0,5.0
2021-01-15,44.22,42.08,46.2,32.46,30.35,34.44,5.32,4.61,6.06,5.38,4.68,6.05,5.09,4.45,5.89,1.05,1.0,1.13,4.82,4.31,5.37,,,,,,,
2021-01-16,44.28,42.11,46.31,32.39,30.29,34.38,5.33,4.61,6.08,5.4,4.7,6.07,5.09,4.44,5.91,1.05,1.0,1.13,4.81,4.29,5.35,,,,,,,
2021-01-17,44.35,42.19,46.4,32.33,30.24,34.33,5.34,4.61,6.1,5.41,4.73,6.08,5.09,4.43,5.92,1.05,1.0,1.14,4.79,4.27,5.33,,,,,,,
2021-01-18,44.41,42.27,46.47,32.26,30.18,34.29,5.35,4.61,6.12,5.43,4.75,6.11,5.09,4.42,5.93,1.05,1.0,1.14,4.78,4.26,5.32,,,,,,,
2021-01-19,44.47,42.34,46.49,32.2,30.13,34.24,5.36,4.61,6.14,5.44,4.78,6.13,5.09,4.41,5.93,1.05,1.0,1.14,4.76,4.26,5.31,,,,,,,
2021-01-20,44.53,42.41,46.52,32.13,30.06,34.2,5.37,4.61,6.17,5.46,4.79,6.15,5.09,4.41,5.93,1.05,1.0,1.14,4.74,4.25,5.28,,,,,,,
2021-01-21,44.59,42.43,46.54,32.06,30.01,34.18,5.38,4.62,6.19,5.48,4.8,6.16,5.09,4.41,5.94,1.05,1.0,1.15,4.73,4.24,5.26,,,,,,,
2021-01-22,44.65,42.45,46.61,32.0,29.96,34.15,5.4,4.63,6.21,5.49,4.8,6.18,5.09,4.41,5.95,1.05,1.0,1.15,4.71,4.22,5.25,44.0,32.0,3.0,8.0,5.0,1.0,6.0
2021-01-23,44.71,42.47,46.66,31.93,29.91,34.12,5.41,4.64,6.23,5.51,4.82,6.2,5.09,4.42,5.95,1.06,1.0,1.16,4.69,4.21,5.23,,,,,,,
2021-01-24,44.77,42.5,46.72,31.87,29.86,34.09,5.42,4.65,6.24,5.53,4.83,6.21,5.09,4.43,5.96,1.06,1.0,1.16,4.68,4.2,5.22,,,,,,,
2021-01-25,44.83,42.52,46.77,31.8,29.72,34.05,5.43,4.64,6.25,5.54,4.84,6.23,5.09,4.43,5.96,1.06,1.0,1.17,4.66,4.18,5.2,,,,,,,
2021-01-26,44.89,42.57,46.83,31.74,29.66,34.0,5.44,4.66,6.27,5.56,4.84,6.25,5.09,4.43,5.99,1.06,1.0,1.17,4.64,4.18,5.18,,,,,,,
2021-01-27,44.94,42.62,46.87,31.67,29.59,33.94,5.45,4.67,6.29,5.57,4.85,6.29,5.09,4.42,6.01,1.06,1.0,1.18,4.62,4.17,5.16,37.0,42.0,6.0,3.0,4.0,1.0,5.0
2021-01-28,45.0,42.69,46.93,31.61,29.54,33.86,5.47,4.67,6.29,5.59,4.87,6.32,5.1,4.42,6.03,1.06,1.0,1.19,4.6,4.15,5.14,,,,,,,
2021-01-29,45.05,42.74,46.97,31.55,29.49,33.78,5.48,4.68,6.29,5.6,4.9,6.34,5.1,4.42,6.05,1.07,1.0,1.19,4.59,4.13,5.12,,,,,,,
2021-01-30,45.11,42.78,47.02,31.48,29.43,33.7,5.49,4.69,6.3,5.62,4.92,6.34,5.1,4.42,6.07,1.07,1.0,1.2,4.57,4.11,5.1,,,,,,,
2021-01-31,45.16,42.82,47.06,31.42,29.36,33.62,5.5,4.71,6.31,5.63,4.93,6.34,5.1,4.41,6.08,1.07,1.0,1.2,4.55,4.08,5.08,,,,,,,
2021-02-01,45.21,42.89,47.1,31.36,29.29,33.56,5.51,4.71,6.31,5.65,4.94,6.34,5.11,4.41,6.08,1.07,1.0,1.21,4.54,4.06,5.07,,,,,,,
2021-02-02,45.27,42.96,47.16,31.3,29.23,33.51,5.53,4.73,6.31,5.66,4.95,6.35,5.11,4.41,6.07,1.07,1.0,1.21,4.52,4.04,5.06,,,,,,,
2021-02-03,45.32,43.03,47.22,31.23,29.14,33.45,5.54,4.74,6.31,5.67,4.95,6.36,5.11,4.41,6.07,1.07,1.0,1.22,4.5,4.04,5.04,48.0,31.0,5.0,5.0,5.0,1.0,3.0
2021-02-04,45.37,43.1,47.3,31.17,29.04,33.4,5.55,4.76,6.32,5.68,4.95,6.38,5.11,4.42,6.08,1.08,1.0,1.22,4.49,4.02,5.03,,,,,,,
2021-02-05,45.42,43.17,47.37,31.11,29.0,33.33,5.56,4.78,6.34,5.69,4.96,6.4,5.11,4.44,6.07,1.08,1.0,1.23,4.47,3.99,5.02,,,,,,,
2021-02-06,45.47,43.24,47.44,31.05,28.95,33.27,5.57,4.78,6.37,5.7,4.96,6.41,5.11,4.44,6.07,1.08,1.0,1.23,4.46,3.97,5.01,,,,,,,
2021-02-07,45.53,43.33,47.51,30.99,28.9,33.21,5.58,4.78,6.39,5.72,4.98,6.41,5.11,4.45,6.08,1.08,1.0,1.23,4.45,3.96,5.0,,,,,,,
2021-02-08,45.58,43.42,47.56,30.93,28.86,33.13,5.59,4.77,6.41,5.72,4.99,6.41,5.11,4.45,6.07,1.08,1.0,1.24,4.43,3.95,4.99,,,,,,,
2021-02-09,45.63,43.48,47.6,30.87,28.82,33.11,5.61,4.77,6.42,5.73,5.0,6.42,5.11,4.44,6.06,1.08,1.0,1.24,4.42,3.94,4.99,,,,,,,
2021-02-10,45.68,43.57,47.65,30.81,28.77,33.09,5.62,4.78,6.42,5.74,5.01,6.43,5.11,4.43,6.06,1.09,1.0,1.24,4.4,3.93,4.98,49.0,33.0,4.0,4.0,2.0,,6.0
2021-02-11,45.74,43.68,47.7,30.75,28.69,33.08,5.63,4.79,6.42,5.75,5.02,6.45,5.11,4.41,6.06,1.09,1.0,1.24,4.39,3.91,4.97,,,,,,,
2021-02-12,45.79,43.78,47.75,30.69,28.64,33.02,5.64,4.8,6.42,5.76,5.03,6.45,5.11,4.4,6.06,1.09,1.0,1.25,4.38,3.91,4.95,,,,,,,
2021-02-13,45.84,43.87,47.8,30.63,28.58,32.95,5.65,4.81,6.42,5.76,5.04,6.46,5.11,4.39,6.05,1.09,1.0,1.25,4.37,3.91,4.94,,,,,,,
2021-02-14,45.9,43.93,47.86,30.57,28.53,32.88,5.66,4.82,6.43,5.77,5.05,6.49,5.1,4.38,6.04,1.09,1.0,1.25,4.35,3.89,4.92,,,,,,,
2021-02-15,45.95,44.0,47.91,30.52,28.46,32.81,5.66,4.85,6.43,5.78,5.05,6.5,5.1,4.38,6.04,1.1,1.0,1.25,4.34,3.88,4.91,,,,,,,
2021-02-16,46.01,44.05,47.96,30.46,28.4,32.67,5.67,4.87,6.44,5.78,5.06,6.51,5.1,4.38,6.03,1.1,1.0,1.25,4.33,3.85,4.9,,,,,,,
2021-02-17,46.06,44.12,48.02,30.4,28.34,32.59,5.68,4.88,6.45,5.79,5.06,6.52,5.09,4.39,6.02,1.1,1.0,1.26,4.32,3.83,4.88,,,,,,,
2021-02-18,46.12,44.19,48.08,30.34,28.28,32.56,5.69,4.89,6.45,5.8,5.07,6.52,5.09,4.38,6.01,1.1,1.0,1.26,4.3,3.81,4.86,41.0,34.0,9.0,4.0,5.0,,3.0
2021-02-19,46.17,44.32,48.13,30.29,28.24,32.52,5.7,4.9,6.46,5.8,5.08,6.53,5.08,4.37,5.99,1.1,1.0,1.26,4.29,3.79,4.85,,,,,,,
2021-02-20,46.23,44.41,48.15,30.23,28.18,32.45,5.71,4.91,6.47,5.81,5.1,6.53,5.07,4.36,5.98,1.11,1.0,1.26,4.28,3.77,4.84,,,,,,,
2021-02-21,46.28,44.44,48.18,30.17,28.13,32.37,5.72,4.92,6.47,5.81,5.1,6.53,5.07,4.36,5.97,1.11,1.0,1.27,4.27,3.77,4.83,,,,,,,
2021-02-22,46.34,44.48,48.21,30.12,28.07,32.29,5.73,4.93,6.47,5.82,5.11,6.53,5.06,4.35,5.96,1.11,1.0,1.27,4.26,3.76,4.82,,,,,,,
2021-02-23,46.39,44.56,48.24,30.06,27.96,32.23,5.74,4.95,6.48,5.82,5.11,6.53,5.05,4.35,5.94,1.11,1.0,1.28,4.25,3.75,4.8,,,,,,,
2021-02-24,46.45,44.64,48.29,30.01,27.88,32.18,5.74,4.96,6.48,5.83,5.12,6.53,5.04,4.35,5.95,1.12,1.0,1.29,4.24,3.73,4.79,,,,,,,
2021-02-25,46.5,44.72,48.33,29.95,27.88,32.13,5.75,4.98,6.49,5.83,5.12,6.52,5.03,4.34,5.96,1.12,1.0,1.29,4.23,3.71,4.77,,,,,,,
2021-02-26,46.56,44.81,48.35,29.9,27.88,32.08,5.76,5.01,6.49,5.84,5.13,6.53,5.02,4.34,5.94,1.12,1.0,1.29,4.22,3.7,4.75,49.0,28.0,4.0,8.0,4.0,1.0,5.0
2021-02-27,46.62,44.9,48.38,29.84,27.87,32.03,5.77,5.03,6.49,5.84,5.13,6.54,5.01,4.32,5.92,1.12,1.0,1.29,4.2,3.68,4.74,,,,,,,
2021-02-28,46.67,44.96,48.47,29.79,27.79,31.98,5.78,5.03,6.5,5.85,5.13,6.53,5.0,4.29,5.91,1.13,1.0,1.3,4.19,3.67,4.71,,,,,,,
2021-03-01,46.73,45.02,48.49,29.73,27.76,31.88,5.79,5.03,6.53,5.85,5.13,6.51,4.99,4.28,5.89,1.13,1.0,1.3,4.18,3.66,4.7,,,,,,,
2021-03-02,46.78,45.08,48.5,29.67,27.71,31.77,5.8,5.04,6.55,5.86,5.12,6.51,4.98,4.28,5.87,1.13,1.0,1.3,4.17,3.65,4.69,,,,,,,
2021-03-03,46.84,45.15,48.52,29.62,27.65,31.69,5.81,5.05,6.56,5.87,5.13,6.5,4.97,4.28,5.85,1.13,1.0,1.31,4.16,3.65,4.68,,,,,,,
2021-03-04,46.9,45.22,48.56,29.56,27.59,31.6,5.82,5.07,6.58,5.87,5.15,6.5,4.95,4.26,5.84,1.13,1.0,1.31,4.15,3.64,4.67,53.0,23.0,8.0,6.0,4.0,1.0,3.0
2021-03-05,46.95,45.28,48.61,29.5,27.53,31.51,5.83,5.09,6.59,5.88,5.15,6.51,4.94,4.25,5.82,1.14,1.0,1.31,4.14,3.62,4.63,,,,,,,
2021-03-06,47.01,45.35,48.65,29.44,27.47,31.46,5.84,5.11,6.59,5.89,5.16,6.53,4.93,4.24,5.8,1.14,1.0,1.31,4.13,3.62,4.62,,,,,,,
2021-03-07,47.07,45.39,48.69,29.38,27.42,31.38,5.85,5.12,6.59,5.9,5.17,6.54,4.92,4.22,5.77,1.14,1.0,1.31,4.12,3.61,4.61,,,,,,,
2021-03-08,47.13,45.42,48.72,29.32,27.39,31.31,5.86,5.14,6.59,5.91,5.19,6.55,4.91,4.21,5.76,1.14,1.0,1.31,4.11,3.57,4.59,,,,,,,
2021-03-09,47.19,45.46,48.78,29.26,27.36,31.26,5.87,5.16,6.59,5.92,5.2,6.56,4.9,4.2,5.75,1.15,1.0,1.32,4.09,3.56,4.59,,,,,,,
2021-03-10,47.25,45.49,48.84,29.2,27.29,31.22,5.88,5.18,6.59,5.93,5.21,6.58,4.89,4.17,5.73,1.15,1.0,1.32,4.08,3.55,4.6,48.0,30.0,6.0,5.0,4.0,2.0,5.0
2021-03-11,47.31,45.62,48.91,29.13,27.22,31.09,5.89,5.2,6.59,5.94,5.23,6.59,4.88,4.16,5.71,1.15,1.0,1.33,4.07,3.54,4.59,,,,,,,
2021-03-12,47.37,45.77,48.98,29.07,27.14,30.96,5.9,5.22,6.6,5.95,5.25,6.58,4.87,4.16,5.69,1.15,1.0,1.33,4.06,3.53,4.58,,,,,,,
2021-03-13,47.43,45.83,49.03,29.0,27.06,30.88,5.91,5.25,6.6,5.97,5.27,6.58,4.86,4.15,5.68,1.15,1.0,1.32,4.04,3.52,4.57,,,,,,,
2021-03-14,47.5,45.89,49.08,28.93,27.01,30.79,5.92,5.27,6.6,5.98,5.29,6.61,4.85,4.16,5.68,1.16,1.0,1.32,4.03,3.51,4.57,,,,,,,
2021-03-15,47.56,45.96,49.13,28.86,26.99,30.68,5.93,5.28,6.61,5.99,5.31,6.63,4.85,4.16,5.67,1.16,1.0,1.32,4.02,3.51,4.56,,,,,,,
2021-03-16,47.63,46.02,49.19,28.79,26.97,30.59,5.94,5.31,6.61,6.01,5.32,6.65,4.84,4.15,5.66,1.16,1.0,1.32,4.01,3.5,4.54,,,,,,,
2021-03-17,47.69,46.06,49.28,28.72,26.96,30.52,5.95,5.33,6.62,6.02,5.33,6.66,4.83,4.15,5.66,1.16,1.0,1.33,3.99,3.49,4.53,,,,,,,
2021-03-18,47.76,46.09,49.33,28.65,26.93,30.44,5.96,5.34,6.63,6.04,5.35,6.67,4.83,4.15,5.65,1.16,1.0,1.33,3.98,3.48,4.5,,,,,,,
2021-03-19,47.82,46.2,49.4,28.58,26.91,30.36,5.97,5.35,6.64,6.05,5.35,6.68,4.82,4.14,5.65,1.16,1.0,1.33,3.97,3.48,4.49,48.0,25.0,5.0,7.0,8.0,1.0,4.0
2021-03-20,47.89,46.27,49.48,28.5,26.83,30.28,5.98,5.36,6.64,6.07,5.36,6.68,4.82,4.15,5.63,1.17,1.0,1.33,3.95,3.46,4.49,,,,,,,
2021-03-21,47.95,46.35,49.49,28.43,26.74,30.18,5.99,5.36,6.65,6.08,5.38,6.69,4.82,4.15,5.62,1.17,1.0,1.34,3.94,3.44,4.48,,,,,,,
2021-03-22,48.02,46.47,49.5,28.36,26.65,30.06,6.0,5.37,6.65,6.1,5.41,6.71,4.82,4.13,5.6,1.17,1.0,1.34,3.93,3.41,4.46,,,,,,,
2021-03-23,48.08,46.6,49.55,28.28,26.58,29.92,6.01,5.38,6.66,6.12,5.44,6.72,4.82,4.13,5.58,1.17,1.0,1.35,3.91,3.39,4.45,,,,,,,
2021-03-24,48.14,46.64,49.62,28.21,26.46,29.84,6.02,5.4,6.66,6.13,5.47,6.73,4.82,4.14,5.57,1.17,1.0,1.35,3.9,3.36,4.43,,,,,,,
2021-03-25,48.2,46.68,49.68,28.14,26.39,29.74,6.03,5.42,6.66,6.15,5.5,6.74,4.82,4.15,5.56,1.17,1.0,1.35,3.89,3.34,4.42,,,,,,,
2021-03-26,48.26,46.72,49.75,28.07,26.35,29.64,6.04,5.44,6.67,6.17,5.52,6.75,4.82,4.16,5.56,1.17,1.0,1.36,3.87,3.33,4.4,43.0,30.0,8.0,9.0,5.0,1.0,2.0
2021-03-27,48.32,46.8,49.78,27.99,26.32,29.55,6.05,5.45,6.66,6.19,5.54,6.78,4.82,4.16,5.54,1.17,1.0,1.36,3.86,3.32,4.38,,,,,,,
2021-03-28,48.38,46.9,49.81,27.93,26.29,29.39,6.06,5.47,6.66,6.21,5.56,6.81,4.83,4.16,5.54,1.17,1.0,1.36,3.85,3.3,4.37,,,,,,,
2021-03-29,48.43,46.99,49.84,27.86,26.27,29.26,6.07,5.47,6.66,6.22,5.58,6.82,4.83,4.16,5.56,1.17,1.0,1.37,3.83,3.29,4.35,,,,,,,
2021-03-30,48.48,47.09,49.9,27.79,26.27,29.12,6.07,5.46,6.67,6.24,5.6,6.84,4.83,4.15,5.58,1.17,1.0,1.37,3.82,3.28,4.34,,,,,,,
2021-03-31,48.53,47.15,49.93,27.73,26.25,29.02,6.08,5.47,6.67,6.26,5.63,6.87,4.84,4.14,5.59,1.17,1.0,1.37,3.81,3.24,4.32,,,,,,,
2021-04-01,48.58,47.2,49.98,27.67,26.24,28.95,6.09,5.47,6.66,6.28,5.65,6.89,4.85,4.13,5.61,1.17,1.0,1.37,3.79,3.23,4.31,47.0,29.0,7.0,6.0,5.0,1.0,4.0
2021-04-02,48.63,47.26,50.04,27.61,26.18,28.85,6.1,5.47,6.66,6.3,5.68,6.92,4.85,4.12,5.63,1.17,1.0,1.37,3.78,3.2,4.3,,,,,,,
2021-04-03,48.67,47.31,50.08,27.55,26.14,28.74,6.1,5.47,6.65,6.32,5.7,6.94,4.86,4.12,5.65,1.17,1.0,1.37,3.77,3.2,4.28,,,,,,,
2021-04-04,48.71,47.37,50.11,27.5,26.07,28.68,6.11,5.48,6.66,6.34,5.72,6.96,4.87,4.13,5.67,1.17,1.0,1.37,3.76,3.19,4.27,,,,,,,
2021-04-05,48.75,47.42,50.14,27.45,26.01,28.59,6.11,5.49,6.68,6.35,5.73,6.98,4.87,4.15,5.69,1.17,1.0,1.37,3.74,3.19,4.26,,,,,,,
2021-04-06,48.79,47.47,50.17,27.4,26.0,28.52,6.12,5.5,6.69,6.37,5.76,6.99,4.88,4.17,5.69,1.17,1.0,1.37,3.73,3.17,4.25,,,,,,,
2021-04-07,48.82,47.53,50.19,27.35,25.99,28.47,6.12,5.51,6.68,6.39,5.79,7.01,4.89,4.19,5.7,1.17,1.0,1.37,3.72,3.15,4.24,,,,,,,
2021-04-08,48.86,47.58,50.21,27.31,25.96,28.44,6.13,5.52,6.66,6.4,5.81,7.02,4.9,4.21,5.7,1.17,1.0,1.37,3.71,3.14,4.23,45.0,29.0,5.0,4.0,9.0,1.0,5.0
2021-04-09,48.89,47.6,50.24,27.27,25.94,28.42,6.13,5.53,6.64,6.42,5.82,7.03,4.91,4.23,5.74,1.17,1.0,1.36,3.7,3.13,4.22,,,,,,,
2021-04-10,48.92,47.62,50.28,27.23,25.92,28.4,6.13,5.54,6.64,6.43,5.83,7.05,4.92,4.22,5.75,1.17,1.0,1.36,3.69,3.11,4.21,,,,,,,
2021-04-11,48.94,47.64,50.32,27.2,25.86,28.37,6.13,5.55,6.64,6.45,5.84,7.05,4.93,4.24,5.76,1.17,1.0,1.36,3.68,3.11,4.2,,,,,,,
2021-04-12,48.97,47.69,50.34,27.16,25.81,28.31,6.14,5.56,6.64,6.46,5.86,7.06,4.94,4.26,5.77,1.16,1.0,1.36,3.67,3.11,4.19,,,,,,,
2021-04-13,48.99,47.7,50.36,27.13,25.8,28.25,6.14,5.55,6.64,6.47,5.88,7.07,4.95,4.27,5.77,1.16,1.0,1.36,3.66,3.1,4.18,,,,,,,
2021-04-14,49.01,47.71,50.38,27.11,25.8,28.18,6.14,5.54,6.63,6.48,5.89,7.08,4.96,4.28,5.77,1.16,1.0,1.36,3.65,3.09,4.18,53.0,23.0,7.0,6.0,3.0,1.0,5.0
2021-04-15,49.03,47.75,50.4,27.08,25.8,28.12,6.14,5.55,6.63,6.49,5.91,7.09,4.96,4.29,5.78,1.16,1.0,1.35,3.64,3.08,4.18,,,,,,,
2021-04-16,49.05,47.75,50.42,27.06,25.81,28.07,6.15,5.54,6.63,6.5,5.93,7.1,4.97,4.29,5.8,1.16,1.0,1.35,3.64,3.07,4.18,,,,,,,
2021-04-17,49.06,47.75,50.43,27.04,25.81,28.01,6.15,5.53,6.63,6.51,5.93,7.11,4.98,4.28,5.81,1.16,1.0,1.35,3.63,3.06,4.18,,,,,,,
2021-04-18,49.08,47.81,50.43,27.02,25.82,28.01,6.15,5.53,6.62,6.52,5.94,7.11,4.99,4.28,5.82,1.16,1.0,1.35,3.62,3.05,4.17,,,,,,,
2021-04-19,49.09,47.86,50.44,27.0,25.83,28.01,6.16,5.54,6.62,6.52,5.96,7.11,5.0,4.28,5.84,1.15,1.0,1.35,3.61,3.04,4.17,,,,,,,
2021-04-20,49.11,47.87,50.45,26.99,25.78,27.96,6.16,5.55,6.63,6.53,5.95,7.11,5.01,4.27,5.85,1.15,1.0,1.35,3.61,3.03,4.17,,,,,,,
2021-04-21,49.12,47.86,50.47,26.97,25.79,27.91,6.16,5.55,6.64,6.53,5.95,7.11,5.02,4.28,5.85,1.15,1.0,1.34,3.6,3.03,4.16,,,,,,,
2021-04-22,49.13,47.87,50.47,26.96,25.81,27.87,6.17,5.56,6.65,6.54,5.95,7.11,5.03,4.31,5.85,1.15,1.0,1.34,3.59,3.02,4.16,52.0,25.0,5.0,7.0,5.0,2.0,2.0
2021-04-23,49.15,47.88,50.46,26.95,25.82,27.86,6.17,5.57,6.65,6.54,5.94,7.11,5.03,4.34,5.86,1.15,1.0,1.34,3.59,3.02,4.15,,,,,,,
2021-04-24,49.16,47.88,50.45,26.94,25.8,27.85,6.18,5.59,6.65,6.54,5.94,7.12,5.04,4.37,5.88,1.15,1.0,1.33,3.58,3.02,4.15,,,,,,,
2021-04-25,49.17,47.88,50.43,26.93,25.79,27.85,6.18,5.6,6.67,6.54,5.94,7.13,5.05,4.38,5.89,1.14,1.0,1.33,3.57,3.01,4.15,,,,,,,
2021-04-26,49.17,47.88,50.42,26.92,25.78,27.85,6.19,5.59,6.68,6.54,5.94,7.13,5.05,4.39,5.9,1.14,1.0,1.33,3.56,3.0,4.15,,,,,,,
2021-04-27,49.18,47.9,50.42,26.92,25.77,27.83,6.2,5.6,6.69,6.54,5.93,7.13,5.06,4.39,5.91,1.14,1.0,1.33,3.56,2.99,4.15,,,,,,,
2021-04-28,49.19,47.93,50.45,26.91,25.76,27.81,6.2,5.6,6.7,6.54,5.94,7.12,5.06,4.39,5.91,1.14,1.0,1.32,3.55,2.98,4.15,50.0,30.0,4.0,7.0,3.0,,3.0
2021-04-29,49.2,47.96,50.48,26.91,25.76,27.8,6.21,5.59,6.71,6.54,5.95,7.12,5.07,4.39,5.92,1.14,1.0,1.31,3.55,2.98,4.15,,,,,,,
2021-04-30,49.21,48.0,50.48,26.91,25.76,27.79,6.22,5.59,6.72,6.53,5.95,7.11,5.07,4.4,5.92,1.14,1.0,1.31,3.54,2.97,4.15,,,,,,,
2021-05-01,49.21,48.03,50.48,26.91,25.75,27.78,6.23,5.6,6.73,6.53,5.94,7.1,5.08,4.41,5.92,1.14,1.0,1.31,3.53,2.96,4.13,,,,,,,
2021-05-02,49.22,48.06,50.48,26.91,25.75,27.78,6.24,5.63,6.74,6.53,5.93,7.1,5.08,4.41,5.93,1.13,1.0,1.32,3.53,2.96,4.11,,,,,,,
2021-05-03,49.23,48.1,50.47,26.9,25.75,27.78,6.25,5.64,6.76,6.52,5.93,7.09,5.08,4.41,5.93,1.13,1.0,1.32,3.52,2.95,4.1,,,,,,,
2021-05-04,49.23,48.13,50.46,26.9,25.74,27.77,6.26,5.64,6.78,6.51,5.93,7.07,5.09,4.43,5.93,1.13,1.0,1.31,3.51,2.95,4.1,,,,,,,
2021-05-05,49.24,48.17,50.45,26.9,25.74,27.77,6.27,5.64,6.78,6.51,5.93,7.07,5.09,4.42,5.93,1.13,1.0,1.31,3.51,2.94,4.11,49.0,27.0,7.0,5.0,4.0,1.0,5.0
2021-05-06,49.25,48.16,50.44,26.9,25.74,27.78,6.28,5.65,6.79,6.5,5.92,7.06,5.09,4.42,5.93,1.13,1.0,1.31,3.5,2.94,4.1,,,,,,,
2021-05-07,49.26,48.15,50.44,26.9,25.73,27.78,6.29,5.66,6.82,6.49,5.9,7.06,5.09,4.43,5.92,1.13,1.0,1.31,3.49,2.93,4.11,,,,,,,
2021-05-08,49.27,48.16,50.46,26.9,25.73,27.78,6.31,5.67,6.85,6.48,5.87,7.06,5.09,4.43,5.9,1.13,1.0,1.31,3.49,2.93,4.12,,,,,,,
2021-05-09,49.27,48.17,50.47,26.9,25.72,27.76,6.32,5.69,6.88,6.47,5.85,7.06,5.09,4.43,5.89,1.12,1.0,1.31,3.48,2.92,4.11,,,,,,,
2021-05-10,49.28,48.18,50.47,26.89,25.73,27.74,6.33,5.7,6.91,6.46,5.84,7.06,5.1,4.43,5.89,1.12,1.0,1.31,3.48,2.92,4.11,,,,,,,
2021-05-11,49.29,48.19,50.47,26.89,25.71,27.73,6.35,5.72,6.94,6.45,5.84,7.06,5.1,4.43,5.89,1.12,1.0,1.31,3.47,2.92,4.1,,,,,,,
2021-05-12,49.3,48.19,50.47,26.88,25.71,27.72,6.36,5.74,6.96,6.44,5.84,7.04,5.1,4.43,5.9,1.12,1.0,1.31,3.47,2.92,4.09,53.0,24.0,5.0,9.0,3.0,1.0,3.0
2021-05-13,49.31,48.19,50.47,26.88,25.73,27.71,6.38,5.75,6.98,6.43,5.85,7.04,5.09,4.43,5.9,1.12,1.0,1.31,3.47,2.91,4.09,,,,,,,
2021-05-14,49.32,48.19,50.48,26.87,25.74,27.69,6.39,5.77,7.0,6.42,5.84,7.03,5.09,4.43,5.88,1.12,1.0,1.31,3.46,2.91,4.08,,,,,,,
2021-05-15,49.34,48.19,50.49,26.86,25.75,27.66,6.41,5.78,7.02,6.41,5.83,7.02,5.09,4.43,5.85,1.12,1.0,1.32,3.46,2.91,4.08,,,,,,,
2021-05-16,49.35,48.2,50.52,26.85,25.76,27.63,6.43,5.78,7.04,6.4,5.81,7.01,5.09,4.44,5.83,1.12,1.0,1.32,3.46,2.91,4.07,,,,,,,
2021-05-17,49.36,48.21,50.55,26.84,25.79,27.62,6.45,5.79,7.07,6.38,5.79,6.98,5.09,4.44,5.82,1.11,1.0,1.33,3.46,2.91,4.05,,,,,,,
2021-05-18,49.37,48.24,50.58,26.83,25.83,27.62,6.47,5.8,7.1,6.37,5.78,6.96,5.09,4.43,5.82,1.11,1.0,1.33,3.45,2.91,4.04,,,,,,,
2021-05-19,49.38,48.27,50.6,26.82,25.82,27.61,6.49,5.82,7.13,6.36,5.77,6.96,5.09,4.44,5.82,1.11,1.0,1.33,3.45,2.91,4.03,,,,,,,
2021-05-20,49.39,48.29,50.62,26.81,25.8,27.59,6.51,5.83,7.16,6.35,5.76,6.95,5.09,4.44,5.82,1.11,1.0,1.33,3.45,2.9,4.01,53.0,24.0,7.0,7.0,7.0,,2.0
2021-05-21,49.4,48.33,50.62,26.8,25.81,27.57,6.53,5.83,7.18,6.34,5.74,6.96,5.08,4.44,5.8,1.11,1.0,1.33,3.45,2.89,4.0,,,,,,,
2021-05-22,49.41,48.34,50.63,26.79,25.8,27.55,6.55,5.85,7.2,6.32,5.73,6.96,5.08,4.43,5.77,1.11,1.0,1.33,3.45,2.87,4.0,,,,,,,
2021-05-23,49.42,48.36,50.64,26.77,25.78,27.53,6.57,5.9,7.23,6.31,5.73,6.95,5.08,4.43,5.75,1.11,1.0,1.33,3.45,2.88,4.0,,,,,,,
2021-05-24,49.43,48.38,50.64,26.76,25.76,27.52,6.59,5.94,7.26,6.3,5.71,6.94,5.08,4.43,5.74,1.12,1.0,1.33,3.45,2.87,4.0,,,,,,,
2021-05-25,49.44,48.4,50.64,26.75,25.76,27.5,6.61,5.96,7.28,6.29,5.7,6.93,5.08,4.43,5.72,1.12,1.0,1.33,3.45,2.86,4.0,,,,,,,
2021-05-26,49.45,48.37,50.65,26.73,25.74,27.48,6.63,5.96,7.31,6.28,5.7,6.91,5.08,4.43,5.7,1.12,1.0,1.34,3.44,2.85,4.0,,,,,,,
2021-05-27,49.46,48.39,50.65,26.72,25.74,27.47,6.65,5.98,7.33,6.26,5.69,6.89,5.08,4.43,5.69,1.12,1.0,1.34,3.44,2.85,4.0,,,,,,,
2021-05-28,49.46,48.38,50.64,26.71,25.73,27.45,6.68,5.99,7.35,6.25,5.68,6.89,5.08,4.44,5.69,1.12,1.0,1.34,3.44,2.84,4.0,48.0,27.0,8.0,6.0,5.0,1.0,4.0
2021-05-29,49.47,48.34,50.64,26.69,25.74,27.43,6.7,6.01,7.38,6.24,5.66,6.88,5.08,4.45,5.69,1.13,1.01,1.34,3.44,2.83,4.0,,,,,,,
2021-05-30,49.47,48.32,50.64,26.68,25.75,27.41,6.72,6.03,7.41,6.23,5.64,6.86,5.08,4.45,5.69,1.13,1.01,1.35,3.44,2.82,4.0,,,,,,,
