date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Ukip,Ukip (low),Ukip (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2021-01-31,40.45,39.96,40.88,37.43,36.92,37.94,7.04,6.66,7.48,1.72,1.22,2.3,4.94,4.53,5.37,4.74,4.56,4.93,0.99,0.98,1.0,2.59,2.33,2.85,,,,,,,,
2021-02-01,40.5,40.0,40.93,37.38,36.87,37.88,7.04,6.67,7.48,1.73,1.22,2.3,4.94,4.54,5.37,4.73,4.54,4.92,1.0,0.98,1.0,2.59,2.34,2.86,41.0,38.0,7.5,,6.0,5.0,,3.0
2021-02-02,40.54,40.05,40.98,37.32,36.82,37.83,7.05,6.68,7.48,1.73,1.22,2.3,4.95,4.54,5.38,4.72,4.52,4.91,1.0,0.99,1.0,2.6,2.35,2.86,41.0,37.0,6.0,,6.0,5.0,1.0,3.0
2021-02-03,40.6,40.1,41.03,37.27,36.78,37.77,7.05,6.68,7.48,1.74,1.23,2.3,4.96,4.54,5.39,4.71,4.5,4.91,1.0,0.99,1.0,2.6,2.36,2.85,,,,,,,,
2021-02-04,40.65,40.16,41.1,37.21,36.71,37.71,7.06,6.69,7.49,1.74,1.23,2.3,4.97,4.57,5.39,4.7,4.49,4.91,1.0,1.0,1.0,2.6,2.36,2.85,,,,,,,,
2021-02-05,40.71,40.22,41.16,37.15,36.65,37.64,7.06,6.7,7.48,1.75,1.24,2.3,4.98,4.58,5.41,4.69,4.47,4.9,1.0,1.0,1.0,2.6,2.36,2.85,39.0,33.0,9.0,,7.0,5.0,1.0,
2021-02-06,40.77,40.28,41.23,37.09,36.58,37.58,7.06,6.72,7.48,1.75,1.25,2.3,4.98,4.59,5.41,4.68,4.44,4.9,1.0,1.0,1.0,2.61,2.36,2.84,41.0,37.0,8.0,,4.0,4.0,,
2021-02-07,40.83,40.37,41.29,37.03,36.5,37.52,7.07,6.73,7.48,1.75,1.27,2.28,4.99,4.61,5.41,4.67,4.43,4.88,1.0,1.0,1.0,2.61,2.36,2.84,,,,,,,,
2021-02-08,40.9,40.43,41.37,36.97,36.42,37.45,7.07,6.73,7.49,1.76,1.25,2.28,5.0,4.62,5.43,4.66,4.41,4.88,1.0,1.0,1.0,2.61,2.37,2.83,43.0,38.0,7.0,,4.0,5.0,,2.0
2021-02-09,40.96,40.49,41.45,36.91,36.35,37.39,7.07,6.73,7.48,1.76,1.26,2.29,5.01,4.62,5.44,4.65,4.39,4.87,1.0,1.0,1.0,2.61,2.37,2.82,41.0,36.0,6.0,,7.0,5.0,1.0,3.0
2021-02-10,41.02,40.55,41.5,36.85,36.28,37.35,7.07,6.73,7.48,1.76,1.26,2.29,5.02,4.61,5.44,4.64,4.37,4.87,1.0,1.0,1.0,2.61,2.37,2.82,,,,,,,,
2021-02-11,41.08,40.6,41.59,36.79,36.22,37.29,7.07,6.73,7.48,1.75,1.26,2.3,5.02,4.62,5.46,4.63,4.35,4.86,1.0,1.0,1.0,2.61,2.38,2.81,42.0,37.0,6.0,1.0,5.0,5.0,1.0,
2021-02-12,41.15,40.66,41.68,36.73,36.15,37.23,7.07,6.73,7.49,1.75,1.27,2.29,5.03,4.65,5.48,4.62,4.34,4.85,1.0,1.0,1.0,2.61,2.39,2.81,,,,,,,,
2021-02-13,41.21,40.69,41.74,36.67,36.08,37.18,7.07,6.73,7.47,1.75,1.27,2.28,5.04,4.67,5.48,4.61,4.33,4.83,1.0,1.0,1.0,2.61,2.39,2.82,,,,,,,,
2021-02-14,41.26,40.75,41.83,36.62,36.03,37.13,7.07,6.72,7.46,1.74,1.26,2.27,5.05,4.68,5.5,4.6,4.31,4.82,1.0,1.0,1.0,2.62,2.39,2.82,,,,,,,,
2021-02-15,41.32,40.84,41.9,36.56,35.97,37.08,7.07,6.72,7.47,1.74,1.24,2.27,5.06,4.7,5.49,4.59,4.3,4.82,1.0,1.0,1.0,2.62,2.39,2.82,,,,,,,,
2021-02-16,41.38,40.9,41.97,36.51,35.9,37.02,7.06,6.7,7.47,1.73,1.24,2.3,5.07,4.7,5.49,4.58,4.29,4.81,1.0,1.0,1.0,2.62,2.4,2.82,,,,,,,,
2021-02-17,41.43,40.95,42.04,36.46,35.83,36.95,7.06,6.7,7.46,1.73,1.24,2.3,5.08,4.71,5.5,4.57,4.28,4.8,1.0,1.0,1.0,2.62,2.41,2.83,40.0,37.0,7.0,,6.0,5.0,1.0,3.0
2021-02-18,41.48,40.99,42.11,36.4,35.79,36.9,7.06,6.71,7.45,1.72,1.24,2.33,5.09,4.73,5.51,4.56,4.27,4.79,1.0,1.0,1.0,2.62,2.41,2.83,,,,,,,,
2021-02-19,41.53,41.04,42.17,36.35,35.73,36.86,7.05,6.7,7.45,1.72,1.23,2.34,5.1,4.74,5.51,4.55,4.26,4.78,1.0,1.0,1.0,2.63,2.41,2.83,,,,,,,,
2021-02-20,41.57,41.07,42.21,36.3,35.69,36.81,7.05,6.69,7.44,1.72,1.24,2.33,5.11,4.75,5.52,4.54,4.25,4.77,1.0,1.0,1.0,2.63,2.42,2.83,39.0,36.0,8.5,2.0,5.0,4.0,1.0,3.0
2021-02-21,41.62,41.11,42.24,36.25,35.64,36.76,7.04,6.68,7.45,1.72,1.24,2.32,5.12,4.76,5.52,4.53,4.24,4.76,1.0,1.0,1.0,2.63,2.42,2.82,,,,,,,,
2021-02-22,41.66,41.16,42.29,36.2,35.62,36.71,7.04,6.68,7.44,1.72,1.25,2.34,5.12,4.77,5.53,4.52,4.24,4.76,1.0,1.0,1.0,2.63,2.42,2.83,43.0,37.0,7.0,,5.0,4.0,,3.0
2021-02-23,41.7,41.22,42.35,36.16,35.59,36.65,7.03,6.67,7.43,1.73,1.26,2.34,5.13,4.78,5.52,4.52,4.24,4.75,1.0,1.0,1.0,2.63,2.41,2.83,,,,,,,,
2021-02-24,41.74,41.24,42.4,36.11,35.56,36.61,7.03,6.65,7.42,1.74,1.27,2.34,5.13,4.78,5.53,4.51,4.23,4.75,1.0,1.0,1.0,2.63,2.39,2.83,42.0,34.0,7.0,,6.0,5.0,,
2021-02-25,41.78,41.28,42.43,36.06,35.5,36.59,7.03,6.65,7.42,1.75,1.27,2.34,5.14,4.79,5.54,4.5,4.22,4.75,1.0,1.0,1.0,2.63,2.39,2.83,42.0,36.7,6.0,2.0,5.0,4.3,1.0,3.0
2021-02-26,41.82,41.33,42.47,36.02,35.47,36.54,7.02,6.64,7.41,1.76,1.27,2.35,5.14,4.8,5.54,4.49,4.22,4.75,1.0,1.0,1.0,2.63,2.38,2.84,,,,,,,,
2021-02-27,41.86,41.37,42.5,35.97,35.43,36.5,7.02,6.63,7.4,1.77,1.27,2.37,5.14,4.8,5.54,4.49,4.21,4.74,1.0,1.0,1.0,2.63,2.38,2.84,,,,,,,,
2021-02-28,41.89,41.4,42.52,35.93,35.37,36.46,7.02,6.63,7.39,1.78,1.27,2.4,5.14,4.79,5.53,4.48,4.19,4.74,1.0,1.0,1.0,2.63,2.38,2.84,,,,,,,,
2021-03-01,41.93,41.43,42.54,35.89,35.34,36.43,7.02,6.62,7.38,1.8,1.27,2.4,5.13,4.77,5.53,4.47,4.18,4.75,1.0,1.0,1.0,2.63,2.37,2.85,,,,,,,,
2021-03-02,41.96,41.46,42.56,35.85,35.29,36.39,7.02,6.62,7.37,1.81,1.27,2.43,5.13,4.75,5.52,4.47,4.17,4.76,1.0,1.0,1.0,2.63,2.38,2.85,,,,,,,,
2021-03-03,41.99,41.49,42.6,35.82,35.23,36.35,7.02,6.62,7.37,1.83,1.26,2.44,5.12,4.74,5.52,4.46,4.17,4.76,1.0,1.0,1.0,2.62,2.37,2.85,45.0,32.0,6.0,,7.0,5.0,1.0,3.0
2021-03-04,42.02,41.52,42.63,35.78,35.19,36.32,7.02,6.62,7.38,1.84,1.27,2.47,5.11,4.72,5.52,4.46,4.15,4.76,1.0,1.0,1.0,2.62,2.36,2.85,,,,,,,,
2021-03-05,42.05,41.56,42.66,35.75,35.16,36.28,7.03,6.63,7.39,1.86,1.26,2.51,5.1,4.71,5.51,4.45,4.15,4.76,1.0,1.0,1.0,2.61,2.34,2.85,,,,,,,,
2021-03-06,42.08,41.6,42.68,35.71,35.12,36.24,7.03,6.63,7.4,1.87,1.26,2.54,5.08,4.7,5.51,4.45,4.14,4.76,1.0,1.0,1.0,2.61,2.33,2.85,42.0,36.0,8.0,,4.0,4.0,,
2021-03-07,42.11,41.63,42.7,35.68,35.09,36.2,7.03,6.63,7.41,1.89,1.26,2.54,5.07,4.69,5.5,4.44,4.13,4.75,1.0,1.0,1.0,2.6,2.32,2.85,,,,,,,,
2021-03-08,42.14,41.66,42.72,35.64,35.03,36.17,7.03,6.64,7.41,1.9,1.25,2.54,5.06,4.68,5.5,4.44,4.13,4.75,1.0,1.0,1.0,2.6,2.3,2.85,45.0,37.0,6.5,,4.5,4.0,1.0,2.0
2021-03-09,42.18,41.68,42.77,35.61,35.0,36.14,7.04,6.65,7.4,1.91,1.25,2.54,5.05,4.66,5.5,4.43,4.12,4.75,1.0,1.0,1.0,2.59,2.29,2.84,42.5,33.0,8.0,,5.5,4.5,1.0,2.0
2021-03-10,42.21,41.7,42.8,35.57,34.98,36.1,7.04,6.65,7.4,1.92,1.25,2.64,5.04,4.65,5.48,4.43,4.11,4.74,1.0,1.0,1.0,2.58,2.28,2.84,,,,,,,,
2021-03-11,42.24,41.74,42.83,35.54,34.94,36.05,7.05,6.67,7.42,1.94,1.24,2.67,5.02,4.64,5.48,4.43,4.11,4.73,1.0,1.0,1.0,2.58,2.27,2.84,43.0,37.0,6.0,1.0,4.0,5.0,1.0,
2021-03-12,42.27,41.76,42.85,35.5,34.9,36.01,7.05,6.68,7.43,1.95,1.24,2.71,5.01,4.64,5.45,4.42,4.1,4.73,1.0,1.0,1.0,2.57,2.27,2.84,,,,,,,,
2021-03-13,42.29,41.79,42.85,35.47,34.87,35.98,7.06,6.7,7.41,1.96,1.24,2.74,5.0,4.63,5.44,4.42,4.1,4.73,1.0,1.0,1.0,2.57,2.26,2.83,39.0,37.0,8.0,,4.0,4.0,,
2021-03-14,42.32,41.84,42.86,35.44,34.83,35.95,7.07,6.71,7.42,1.97,1.23,2.77,5.0,4.63,5.43,4.42,4.1,4.72,1.0,1.0,1.0,2.56,2.25,2.83,,,,,,,,
2021-03-15,42.35,41.88,42.87,35.4,34.8,35.92,7.07,6.71,7.43,1.97,1.23,2.8,4.99,4.61,5.4,4.41,4.1,4.72,1.0,1.0,1.0,2.56,2.25,2.83,43.0,36.0,7.0,,5.0,4.0,,3.0
2021-03-16,42.37,41.92,42.89,35.37,34.78,35.9,7.08,6.71,7.44,1.98,1.23,2.84,4.98,4.63,5.37,4.41,4.1,4.72,1.0,1.0,1.0,2.55,2.25,2.82,,,,,,,,
2021-03-17,42.4,41.97,42.92,35.33,34.76,35.87,7.09,6.73,7.46,1.99,1.24,2.87,4.97,4.65,5.36,4.41,4.11,4.72,1.0,1.0,1.0,2.55,2.25,2.81,39.0,37.0,9.0,,6.0,4.0,1.0,3.0
2021-03-18,42.42,41.99,42.94,35.3,34.73,35.85,7.1,6.73,7.46,1.99,1.25,2.89,4.96,4.66,5.36,4.41,4.11,4.72,1.0,1.0,1.0,2.54,2.25,2.81,43.0,34.0,5.0,,7.0,5.0,1.0,3.0
2021-03-19,42.45,42.02,42.94,35.27,34.7,35.8,7.11,6.75,7.47,2.0,1.25,2.91,4.96,4.65,5.35,4.41,4.11,4.72,1.0,1.0,1.0,2.54,2.25,2.81,,,,,,,,
2021-03-20,42.47,42.06,42.97,35.23,34.63,35.75,7.12,6.76,7.47,2.0,1.23,2.94,4.95,4.63,5.35,4.41,4.12,4.72,1.0,1.0,1.0,2.54,2.24,2.8,42.0,38.0,6.0,,3.0,4.0,,
2021-03-21,42.48,42.09,42.97,35.2,34.62,35.72,7.12,6.77,7.48,2.01,1.22,3.0,4.95,4.62,5.35,4.42,4.12,4.72,1.0,1.0,1.0,2.53,2.23,2.8,,,,,,,,
2021-03-22,42.5,42.12,42.99,35.17,34.6,35.69,7.13,6.78,7.49,2.01,1.2,3.0,4.94,4.6,5.34,4.42,4.12,4.72,1.0,1.0,1.0,2.53,2.23,2.8,,,,,,,,
2021-03-23,42.51,42.11,43.0,35.14,34.56,35.65,7.14,6.78,7.5,2.02,1.19,3.02,4.94,4.61,5.34,4.42,4.12,4.72,1.0,1.0,1.0,2.53,2.23,2.8,,,,,,,,
2021-03-24,42.52,42.11,43.02,35.12,34.52,35.61,7.15,6.79,7.51,2.02,1.19,3.06,4.94,4.61,5.34,4.43,4.11,4.72,1.0,1.0,1.0,2.53,2.24,2.8,,,,,,,,
2021-03-25,42.53,42.11,43.02,35.09,34.5,35.6,7.16,6.79,7.52,2.03,1.19,3.1,4.94,4.6,5.33,4.43,4.12,4.73,1.0,1.0,1.0,2.53,2.24,2.8,41.5,34.5,7.0,2.0,6.0,5.5,1.0,2.0
2021-03-26,42.53,42.12,43.04,35.07,34.49,35.59,7.17,6.78,7.52,2.03,1.17,3.13,4.94,4.59,5.32,4.44,4.13,4.72,1.0,1.0,1.0,2.53,2.25,2.8,44.0,36.0,6.0,4.0,4.0,2.0,,3.0
2021-03-27,42.53,42.1,43.05,35.05,34.46,35.56,7.18,6.8,7.54,2.04,1.15,3.17,4.93,4.58,5.32,4.44,4.14,4.73,1.0,1.0,1.0,2.53,2.25,2.79,42.0,34.0,9.0,1.0,4.0,7.0,1.0,2.0
2021-03-28,42.53,42.09,43.06,35.03,34.44,35.56,7.19,6.81,7.56,2.05,1.12,3.2,4.93,4.58,5.32,4.45,4.15,4.74,1.0,1.0,1.0,2.53,2.25,2.79,,,,,,,,
2021-03-29,42.52,42.09,43.02,35.02,34.42,35.56,7.2,6.84,7.58,2.06,1.1,3.23,4.93,4.58,5.33,4.45,4.15,4.74,1.0,1.0,1.0,2.53,2.26,2.79,44.0,36.0,7.0,,4.0,4.0,1.0,2.0
2021-03-30,42.51,42.08,42.99,35.01,34.41,35.55,7.21,6.84,7.59,2.07,1.08,3.27,4.94,4.56,5.33,4.46,4.16,4.75,1.0,1.0,1.0,2.54,2.26,2.8,42.0,34.0,7.0,,6.0,,,3.0
2021-03-31,42.5,42.06,42.97,35.0,34.42,35.55,7.22,6.85,7.6,2.08,1.06,3.29,4.94,4.57,5.32,4.47,4.15,4.76,1.0,1.0,1.0,2.54,2.27,2.79,,,,,,,,
2021-04-01,42.48,42.05,42.97,34.99,34.42,35.54,7.23,6.87,7.59,2.09,1.07,3.3,4.94,4.57,5.32,4.47,4.16,4.77,1.0,1.0,1.0,2.55,2.28,2.8,,,,,,,,
2021-04-02,42.47,42.05,42.97,34.99,34.43,35.53,7.24,6.89,7.61,2.1,1.04,3.32,4.94,4.57,5.33,4.48,4.16,4.77,1.0,1.0,1.0,2.56,2.29,2.8,,,,,,,,
2021-04-03,42.46,42.04,42.94,34.99,34.43,35.54,7.24,6.9,7.63,2.11,1.02,3.33,4.94,4.56,5.34,4.48,4.16,4.78,1.0,1.0,1.0,2.56,2.31,2.81,42.0,35.0,8.0,,3.0,4.0,,
2021-04-04,42.44,42.01,42.91,34.98,34.44,35.55,7.25,6.92,7.63,2.12,1.01,3.34,4.94,4.56,5.35,4.49,4.16,4.78,1.0,1.0,1.0,2.57,2.31,2.81,,,,,,,,
2021-04-05,42.43,41.99,42.88,34.98,34.45,35.55,7.26,6.93,7.63,2.14,1.0,3.33,4.94,4.57,5.35,4.49,4.16,4.79,1.0,1.0,1.0,2.58,2.32,2.82,44.0,34.0,9.0,,5.0,4.0,,2.0
2021-04-06,42.42,41.98,42.89,34.97,34.46,35.56,7.26,6.94,7.64,2.15,1.0,3.28,4.95,4.59,5.35,4.5,4.16,4.8,1.0,1.0,1.0,2.59,2.33,2.82,,,,,,,,
2021-04-07,42.41,41.97,42.89,34.97,34.47,35.57,7.27,6.94,7.65,2.16,1.24,3.23,4.95,4.57,5.35,4.5,4.17,4.81,1.0,1.0,1.0,2.59,2.34,2.83,41.0,34.0,6.0,,6.0,5.0,1.0,3.0
2021-04-08,42.41,41.97,42.87,34.95,34.47,35.55,7.28,6.94,7.65,2.17,1.27,3.28,4.95,4.58,5.36,4.51,4.18,4.82,1.0,1.0,1.0,2.6,2.35,2.85,45.0,36.0,6.0,,4.0,,,
2021-04-09,42.41,41.97,42.89,34.94,34.46,35.52,7.29,6.94,7.65,2.17,1.29,3.36,4.96,4.58,5.37,4.51,4.19,4.82,1.0,1.0,1.0,2.61,2.36,2.85,43.0,35.0,8.0,,4.0,3.0,,
2021-04-10,42.41,41.95,42.92,34.92,34.44,35.49,7.29,6.95,7.65,2.18,1.31,3.4,4.97,4.59,5.38,4.52,4.2,4.83,1.0,1.0,1.0,2.62,2.37,2.86,42.0,35.0,7.0,,4.0,5.0,,
2021-04-11,42.41,41.94,42.93,34.9,34.41,35.49,7.3,6.96,7.67,2.19,1.31,3.37,4.97,4.59,5.39,4.52,4.2,4.83,1.0,1.0,1.0,2.62,2.38,2.87,,,,,,,,
2021-04-12,42.42,41.93,42.94,34.88,34.38,35.48,7.31,6.97,7.69,2.2,1.32,3.35,4.98,4.61,5.41,4.52,4.21,4.82,1.0,1.0,1.0,2.63,2.39,2.88,43.0,32.5,7.5,,6.5,4.0,1.0,3.0
2021-04-13,42.43,41.93,42.97,34.85,34.33,35.45,7.32,6.99,7.69,2.2,1.33,3.36,4.99,4.62,5.43,4.53,4.22,4.82,1.0,1.0,1.0,2.64,2.4,2.89,,,,,,,,
2021-04-14,42.44,41.93,43.0,34.82,34.27,35.44,7.34,7.0,7.69,2.2,1.35,3.36,5.01,4.64,5.45,4.53,4.23,4.82,1.0,1.0,1.0,2.64,2.41,2.89,,,,,,,,
2021-04-15,42.45,41.92,43.03,34.78,34.22,35.42,7.35,7.01,7.7,2.2,1.37,3.36,5.02,4.66,5.46,4.53,4.23,4.82,1.0,1.0,1.0,2.65,2.41,2.89,,,,,,,,
2021-04-16,42.47,41.92,43.06,34.75,34.17,35.4,7.37,7.03,7.71,2.2,1.4,3.36,5.03,4.68,5.47,4.53,4.24,4.82,1.0,1.0,1.0,2.66,2.42,2.9,,,,,,,,
2021-04-17,42.48,41.93,43.09,34.71,34.11,35.37,7.38,7.05,7.72,2.2,1.42,3.37,5.05,4.67,5.48,4.53,4.25,4.82,1.0,1.0,1.0,2.66,2.42,2.9,43.0,34.0,7.0,,4.0,5.0,,
2021-04-18,42.5,41.92,43.12,34.67,34.05,35.35,7.4,7.08,7.73,2.19,1.45,3.38,5.06,4.69,5.5,4.53,4.27,4.82,1.0,1.0,1.0,2.67,2.43,2.9,,,,,,,,
2021-04-19,42.52,41.93,43.14,34.63,33.98,35.3,7.42,7.1,7.75,2.18,1.45,3.38,5.08,4.71,5.51,4.53,4.27,4.81,1.0,1.0,1.0,2.68,2.43,2.9,42.0,35.5,9.0,,4.5,4.0,1.0,3.0
2021-04-20,42.53,41.94,43.16,34.58,33.92,35.27,7.44,7.11,7.77,2.17,1.44,3.39,5.1,4.73,5.52,4.53,4.27,4.81,1.0,1.0,1.0,2.68,2.44,2.91,,,,,,,,
2021-04-21,42.55,41.95,43.18,34.53,33.86,35.23,7.46,7.14,7.78,2.16,1.52,3.08,5.12,4.74,5.54,4.52,4.27,4.8,1.0,1.0,1.0,2.69,2.46,2.91,44.0,34.0,5.0,,7.0,5.0,1.0,2.0
2021-04-22,42.57,41.97,43.2,34.49,33.8,35.21,7.48,7.17,7.82,2.14,1.54,3.02,5.14,4.75,5.57,4.52,4.27,4.79,1.0,1.0,1.0,2.7,2.47,2.91,44.0,33.0,7.0,,5.0,6.0,1.0,
2021-04-23,42.59,41.98,43.22,34.44,33.75,35.16,7.51,7.2,7.84,2.13,1.54,2.99,5.16,4.77,5.6,4.52,4.28,4.78,1.0,1.0,1.0,2.71,2.48,2.92,,,,,,,,
2021-04-24,42.61,42.0,43.23,34.39,33.69,35.11,7.53,7.22,7.86,2.11,1.57,2.97,5.19,4.8,5.62,4.52,4.28,4.77,1.0,1.0,1.0,2.72,2.48,2.92,39.0,35.0,,,,,,
2021-04-25,42.62,42.02,43.24,34.33,33.64,35.09,7.56,7.24,7.88,2.09,1.57,2.96,5.21,4.84,5.64,4.52,4.28,4.75,1.0,1.0,1.0,2.74,2.5,2.93,,,,,,,,
2021-04-26,42.64,42.04,43.24,34.28,33.59,35.06,7.58,7.26,7.91,2.08,1.59,2.96,5.24,4.86,5.66,4.51,4.28,4.74,1.0,1.0,1.0,2.75,2.53,2.94,44.0,34.0,8.0,,4.0,5.0,1.0,3.0
2021-04-27,42.66,42.05,43.26,34.23,33.49,35.02,7.6,7.28,7.94,2.06,1.61,2.95,5.26,4.9,5.68,4.51,4.28,4.73,1.0,1.0,1.0,2.76,2.53,2.95,44.0,33.0,7.0,,7.0,4.0,1.0,3.0
2021-04-28,42.68,42.07,43.27,34.18,33.44,34.99,7.63,7.3,7.96,2.04,1.6,2.93,5.29,4.92,5.71,4.51,4.29,4.73,1.0,1.0,1.0,2.77,2.54,2.96,39.0,38.0,9.0,,6.0,4.0,,
2021-04-29,42.7,42.09,43.29,34.12,33.39,34.94,7.65,7.32,7.98,2.03,1.57,2.92,5.32,4.95,5.73,4.51,4.3,4.72,1.0,1.0,1.0,2.78,2.55,2.97,41.0,38.0,6.5,2.0,4.0,5.0,1.0,
2021-04-30,42.71,42.1,43.31,34.07,33.35,34.89,7.67,7.35,8.01,2.01,1.52,2.95,5.35,4.98,5.76,4.51,4.3,4.72,1.0,1.0,1.0,2.79,2.56,2.98,,,,,,,,
2021-05-01,42.73,42.14,43.32,34.02,33.31,34.83,7.69,7.37,8.02,2.0,1.45,2.97,5.38,5.01,5.78,4.5,4.3,4.72,1.0,1.0,1.0,2.8,2.58,2.99,,,,,,,,
2021-05-02,42.75,42.16,43.34,33.97,33.27,34.78,7.71,7.4,8.03,2.0,1.35,2.98,5.41,5.02,5.81,4.5,4.3,4.71,1.0,1.0,1.0,2.81,2.57,2.99,,,,,,,,
2021-05-03,42.77,42.18,43.35,33.93,33.23,34.74,7.73,7.42,8.06,2.0,1.2,2.98,5.43,5.06,5.84,4.5,4.31,4.71,1.0,1.0,1.0,2.82,2.58,2.99,40.0,38.0,7.0,,5.0,4.0,1.0,3.0
2021-05-04,42.79,42.21,43.35,33.88,33.2,34.68,7.75,7.44,8.09,2.0,1.06,2.93,5.46,5.09,5.85,4.5,4.32,4.7,1.0,1.0,1.0,2.82,2.58,3.0,,,,,,,,
2021-05-05,42.81,42.23,43.35,33.84,33.16,34.64,7.77,7.46,8.11,2.0,1.0,2.0,5.49,5.13,5.86,4.5,4.32,4.7,1.0,1.0,1.0,2.83,2.58,3.0,,,,,,,,
2021-05-06,42.84,42.26,43.36,33.79,33.11,34.59,7.78,7.48,8.12,2.0,2.0,2.0,5.52,5.17,5.88,4.49,4.33,4.69,1.0,1.0,1.0,2.83,2.59,3.0,,,,,,,,
2021-05-07,42.86,42.3,43.39,33.75,33.06,34.52,7.79,7.5,8.12,,,,5.54,5.2,5.91,4.49,4.32,4.68,1.0,1.0,1.0,2.83,2.59,3.0,,,,,,,,
2021-05-08,42.88,42.33,43.41,33.71,33.01,34.46,7.8,7.5,8.13,,,,5.57,5.21,5.93,4.49,4.32,4.67,1.0,1.0,1.0,2.84,2.59,3.0,42.0,34.0,8.0,,4.0,5.0,,
2021-05-09,42.91,42.37,43.43,33.67,32.97,34.43,7.82,7.51,8.15,,,,5.6,5.23,5.96,4.49,4.31,4.67,1.0,1.0,1.0,2.84,2.57,3.0,,,,,,,,
2021-05-10,42.94,42.4,43.45,33.63,32.94,34.38,7.82,7.53,8.17,,,,5.62,5.26,5.97,4.49,4.31,4.66,1.0,1.0,1.0,2.85,2.57,3.0,45.0,34.0,8.0,,5.0,4.0,,
2021-05-11,42.96,42.44,43.46,33.59,32.91,34.31,7.83,7.53,8.18,,,,5.64,5.28,6.0,4.48,4.31,4.65,1.0,1.0,1.0,2.85,2.59,3.0,45.0,30.0,7.0,,8.0,5.0,,
2021-05-12,42.99,42.47,43.48,33.56,32.88,34.25,7.84,7.53,8.2,,,,5.67,5.31,6.03,4.48,4.31,4.66,1.0,1.0,1.0,2.86,2.6,3.02,,,,,,,,
2021-05-13,43.02,42.5,43.49,33.52,32.84,34.22,7.85,7.53,8.21,,,,5.69,5.33,6.06,4.48,4.31,4.65,1.0,1.0,1.0,2.87,2.62,3.04,44.0,31.0,8.0,,7.0,5.0,,
2021-05-14,43.05,42.54,43.51,33.48,32.8,34.19,7.85,7.53,8.21,,,,5.71,5.35,6.08,4.48,4.3,4.64,1.0,1.0,1.0,2.88,2.63,3.07,,,,,,,,
2021-05-15,43.09,42.57,43.54,33.44,32.76,34.14,7.86,7.54,8.22,,,,5.73,5.37,6.09,4.47,4.3,4.63,1.0,1.0,1.0,2.9,2.65,3.09,43.0,32.0,8.0,,5.0,4.0,,
2021-05-16,43.12,42.62,43.56,33.4,32.72,34.07,7.87,7.57,8.22,,,,5.75,5.38,6.12,4.47,4.31,4.62,1.0,1.0,1.0,2.92,2.66,3.12,,,,,,,,
2021-05-17,43.15,42.67,43.58,33.36,32.68,34.01,7.88,7.58,8.22,,,,5.77,5.39,6.14,4.47,4.3,4.62,1.0,1.0,1.0,2.94,2.69,3.15,42.0,33.0,10.0,,6.0,4.0,,
2021-05-18,43.18,42.7,43.61,33.32,32.66,33.94,7.88,7.59,8.23,,,,5.78,5.41,6.15,4.47,4.31,4.62,1.0,1.0,1.0,2.97,2.73,3.2,,,,,,,,
2021-05-19,43.21,42.74,43.63,33.28,32.66,33.89,7.89,7.61,8.24,,,,5.8,5.44,6.17,4.46,4.31,4.63,1.0,1.0,1.0,3.0,2.76,3.24,46.0,28.0,8.0,,8.0,5.0,,
2021-05-20,43.24,42.77,43.65,33.24,32.61,33.86,7.9,7.63,8.25,,,,5.81,5.46,6.17,4.46,4.3,4.63,1.0,1.0,1.0,3.04,2.79,3.3,,,,,,,,
2021-05-21,43.27,42.79,43.66,33.2,32.56,33.81,7.92,7.64,8.26,,,,5.82,5.48,6.17,4.46,4.3,4.64,1.0,1.0,1.0,3.08,2.81,3.36,,,,,,,,
2021-05-22,43.3,42.82,43.67,33.16,32.54,33.77,7.93,7.65,8.28,,,,5.83,5.48,6.17,4.46,4.29,4.64,1.0,1.0,1.0,3.12,2.84,3.43,43.0,34.0,9.0,,4.0,4.0,,
2021-05-23,43.33,42.85,43.68,33.13,32.54,33.72,7.94,7.67,8.3,,,,5.84,5.48,6.16,4.45,4.3,4.64,1.0,1.0,1.0,3.16,2.86,3.5,,,,,,,,
2021-05-24,43.35,42.9,43.71,33.09,32.54,33.67,7.96,7.69,8.32,,,,5.84,5.48,6.2,4.45,4.3,4.64,1.0,1.0,1.0,3.2,2.89,3.55,43.0,33.0,10.0,,5.0,4.0,,
2021-05-25,43.37,42.95,43.73,33.06,32.54,33.62,7.98,7.7,8.34,,,,5.85,5.48,6.21,4.45,4.29,4.63,1.0,1.0,1.0,3.24,2.91,3.59,44.0,33.0,8.0,,6.0,4.0,,
2021-05-26,43.39,42.99,43.74,33.03,32.51,33.59,7.99,7.72,8.37,,,,5.85,5.48,6.2,4.45,4.29,4.63,1.0,1.0,1.0,3.27,2.95,3.62,,,,,,,,
2021-05-27,43.41,43.0,43.75,33.0,32.45,33.57,8.01,7.72,8.39,,,,5.85,5.48,6.19,4.45,4.29,4.63,1.0,1.0,1.0,3.3,2.97,3.65,42.7,32.7,8.0,,6.0,5.0,,
