date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Ukip,Ukip (low),Ukip (high),Grn,Grn (low),Grn (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),PC (poll),Reform (poll)
2021-06-12,36.81,33.84,39.5,37.65,37.0,38.0,3.83,2.67,4.51,,,,3.38,2.0,5.0,13.71,12.0,15.83,,,,,,,,,,
2021-06-13,36.86,33.84,39.56,37.66,37.0,38.0,3.85,2.68,4.53,,,,3.37,2.0,5.0,13.67,11.94,15.8,,,,,,,,,,
2021-06-14,36.92,33.85,39.62,37.67,37.0,38.0,3.86,2.69,4.55,,,,3.35,2.0,5.0,13.62,11.89,15.76,,,,,,,,,,
2021-06-15,36.98,33.86,39.67,37.68,37.0,38.0,3.88,2.7,4.57,,,,3.34,2.0,5.0,13.57,11.86,15.72,,,,,,,,,,
2021-06-16,37.04,33.87,39.73,37.69,37.0,38.0,3.9,2.71,4.6,,,,3.32,2.0,5.0,13.51,11.84,15.68,,,,,,,,,,
2021-06-17,37.11,33.88,39.8,37.7,37.0,38.0,3.92,2.72,4.62,,,,3.3,2.0,5.0,13.46,11.82,15.64,,,,,,,,,,
2021-06-18,37.18,33.89,39.86,37.71,37.0,38.0,3.93,2.73,4.65,,,,3.29,2.0,5.0,13.4,11.79,15.6,,,,41.0,38.0,4.0,,2.0,11.0,
2021-06-19,37.25,33.89,39.93,37.72,37.0,38.0,3.95,2.75,4.67,,,,3.27,2.0,5.0,13.35,11.74,15.56,,,,,,,,,,
2021-06-20,37.33,33.9,40.0,37.73,37.0,38.0,3.97,2.76,4.67,,,,3.25,2.0,5.0,13.29,11.69,15.52,,,,,,,,,,
2021-06-21,37.41,33.86,40.19,37.74,37.0,38.0,3.99,2.77,4.71,,,,3.23,2.0,5.0,13.22,11.57,15.48,2.0,2.0,2.0,,,,,,,
2021-06-22,37.49,33.87,40.22,37.75,37.0,38.0,4.0,2.79,4.88,,,,3.2,2.0,5.0,13.16,11.38,15.41,2.0,2.0,4.0,,,,,,,
2021-06-23,37.58,33.89,40.3,37.77,37.0,38.0,4.02,2.8,4.89,,,,3.18,2.0,5.0,13.09,11.33,15.34,2.0,2.0,4.0,,,,,,,
2021-06-24,37.67,33.91,40.39,37.78,37.01,38.0,4.04,2.82,4.9,,,,3.16,2.0,5.0,13.03,11.28,15.29,2.0,2.0,4.0,,,,,,,
2021-06-25,37.76,33.93,40.47,37.79,37.02,38.01,4.05,2.84,4.92,,,,3.13,2.0,5.0,12.96,11.24,15.25,2.01,2.0,4.0,,,,,,,
2021-06-26,37.86,33.95,40.55,37.81,37.04,38.02,4.07,2.87,5.0,,,,3.1,2.0,5.0,12.88,11.15,15.19,2.02,2.0,4.0,,,,,,,
2021-06-27,37.96,33.99,40.63,37.82,37.08,38.03,4.09,2.9,4.99,,,,3.07,2.0,5.0,12.81,11.12,15.13,2.03,2.0,4.0,,,,,,,
2021-06-28,38.06,34.03,40.69,37.84,37.12,38.05,4.1,2.95,4.96,,,,3.04,2.0,5.0,12.73,11.1,15.04,2.05,2.0,4.0,,,,,,,
2021-06-29,38.16,34.05,40.73,37.86,37.19,38.09,4.12,3.04,4.94,,,,3.01,2.0,5.0,12.65,11.07,14.97,2.08,2.0,4.0,,,,,,,
2021-06-30,38.25,34.11,40.76,37.88,37.29,38.15,4.13,3.11,4.94,,,,2.98,2.0,5.0,12.57,11.05,14.91,2.11,2.0,4.0,,,,,,,
2021-07-01,38.35,34.14,40.74,37.91,37.4,38.22,4.15,3.22,4.95,,,,2.95,2.0,5.0,12.49,11.03,14.84,2.15,2.0,4.0,,,,,,,
2021-07-02,38.44,34.17,40.72,37.93,37.51,38.31,4.16,3.33,4.95,,,,2.92,2.0,5.0,12.41,11.03,14.82,2.19,2.0,4.0,,,,,,,
2021-07-03,38.52,34.19,40.68,37.95,37.54,38.39,4.17,3.46,4.96,,,,2.88,2.0,5.0,12.33,11.02,14.81,2.25,2.0,4.0,,,,,,,
2021-07-04,38.59,34.2,40.65,37.98,37.55,38.47,4.18,3.61,4.96,,,,2.84,2.0,5.0,12.26,11.02,14.81,2.31,2.0,4.0,,,,,,,
2021-07-05,38.65,34.18,40.63,38.0,37.65,38.54,4.19,3.76,4.97,,,,2.81,2.0,5.0,12.18,11.02,14.82,2.38,2.0,4.0,,,,,,,
2021-07-06,38.7,34.14,40.55,38.03,37.68,38.65,4.2,3.83,4.96,,,,2.77,2.0,5.0,12.11,11.04,14.82,2.46,2.0,4.0,,,,,,,
2021-07-07,38.74,34.06,40.51,38.06,37.68,38.71,4.21,3.87,4.95,,,,2.73,2.0,5.0,12.04,11.04,14.83,2.55,2.0,4.0,,,,,,,
2021-07-08,38.76,33.99,40.41,38.08,37.66,38.84,4.22,3.92,4.94,,,,2.69,2.0,5.0,11.98,11.05,14.85,2.64,2.0,4.0,,,,,,,
2021-07-09,38.78,33.82,40.34,38.11,37.65,39.06,4.23,3.98,4.9,,,,2.65,2.0,5.0,11.92,11.05,14.83,2.74,2.0,4.0,,,,,,,
2021-07-10,38.78,33.76,40.36,38.14,37.65,39.02,4.24,4.0,4.89,,,,2.6,2.0,5.0,11.86,11.0,14.85,2.84,2.0,4.0,,,,,,,
2021-07-11,38.77,33.69,40.33,38.16,37.63,39.01,4.24,4.0,4.89,,,,2.56,2.0,5.0,11.81,10.92,14.87,2.95,2.0,4.0,,,,,,,
2021-07-12,38.75,33.41,40.34,38.19,37.6,39.1,4.25,4.0,4.87,,,,2.52,2.0,5.0,11.76,10.9,14.9,3.05,2.0,4.0,,,,,,,
2021-07-13,38.71,33.08,40.33,38.21,37.57,39.21,4.26,4.0,4.88,,,,2.48,2.0,5.0,11.72,10.87,14.92,3.16,2.0,4.0,,,,,,,
2021-07-14,38.66,32.88,40.3,38.23,37.54,39.25,4.26,4.0,4.91,,,,2.43,2.0,5.0,11.69,10.83,14.94,3.26,2.0,4.0,,,,,,,
2021-07-15,38.6,32.71,40.26,38.26,37.5,39.31,4.27,4.0,4.94,,,,2.39,2.0,5.0,11.66,10.79,14.95,3.36,2.0,4.0,,,,,,,
2021-07-16,38.53,32.52,40.23,38.27,37.46,39.42,4.28,4.0,4.96,,,,2.35,2.0,5.0,11.64,10.76,14.96,3.45,2.0,4.0,,,,,,,
2021-07-17,38.45,32.3,40.28,38.29,37.41,39.52,4.28,4.0,4.98,,,,2.31,2.0,5.0,11.62,10.71,14.98,3.54,2.0,4.0,,,,,,,
2021-07-18,38.36,32.09,40.35,38.31,37.35,39.61,4.29,4.0,4.99,,,,2.27,2.0,5.0,11.61,10.61,14.99,3.62,2.0,4.0,,,,,,,
2021-07-19,38.26,31.9,40.45,38.32,37.29,39.68,4.29,4.0,4.99,,,,2.23,2.0,5.0,11.61,10.54,14.99,3.69,2.0,4.0,,,,,,,
2021-07-20,38.16,31.73,40.49,38.34,37.24,39.75,4.3,4.0,5.0,,,,2.2,2.0,5.0,11.61,10.48,15.0,3.75,2.0,4.0,,,,,,,
2021-07-21,38.05,31.57,40.46,38.35,37.19,39.81,4.3,4.0,5.0,,,,2.16,2.0,5.0,11.62,10.45,15.0,3.81,2.0,4.0,,,,,,,
2021-07-22,37.93,31.43,40.41,38.36,37.15,39.85,4.31,4.0,5.0,,,,2.13,2.0,5.0,11.63,10.36,15.0,3.85,2.0,4.0,,,,,,,
2021-07-23,37.82,31.43,40.46,38.37,37.14,39.89,4.31,4.0,5.0,,,,2.1,2.0,5.0,11.64,10.27,15.0,3.89,2.0,4.0,,,,,,,
2021-07-24,37.7,31.3,40.45,38.38,37.1,39.92,4.32,4.0,5.0,,,,2.08,2.0,5.0,11.66,10.19,15.0,3.92,2.0,4.0,,,,,,,
2021-07-25,37.58,31.21,40.42,38.39,37.07,39.95,4.32,4.0,5.0,,,,2.06,2.0,5.0,11.68,10.13,15.0,3.95,2.0,4.0,,,,,,,
2021-07-26,37.46,31.13,40.38,38.4,37.04,39.97,4.33,4.0,5.0,,,,2.04,2.0,5.0,11.71,10.08,15.0,3.97,2.0,4.0,,,,,,,
2021-07-27,37.34,31.08,40.34,38.4,37.02,39.98,4.34,4.0,5.0,,,,2.02,2.0,5.0,11.73,10.05,15.0,3.98,2.0,4.0,,,,,,,
2021-07-28,37.22,31.04,40.31,38.41,37.01,39.99,4.34,4.0,5.0,,,,2.01,2.0,5.0,11.76,10.02,15.0,3.99,2.0,4.0,,,,,,,
2021-07-29,37.1,31.01,40.27,38.42,37.0,40.0,4.35,4.0,5.0,,,,2.01,2.0,5.0,11.79,10.01,15.0,4.0,2.0,4.0,,,,,,,
2021-07-30,36.98,31.0,40.23,38.42,37.0,40.0,4.36,4.0,5.0,,,,2.0,2.0,5.0,11.82,10.0,15.0,4.0,2.0,4.0,,,,,,,
2021-07-31,36.86,31.0,40.19,38.43,37.0,40.0,4.37,4.0,5.0,,,,2.0,2.0,5.0,11.85,10.0,15.0,4.0,2.0,4.0,,,,,,,
2021-08-01,36.75,31.0,40.19,38.43,37.0,40.0,4.37,4.0,5.0,,,,2.0,2.0,2.0,11.88,10.0,15.0,4.0,4.0,4.0,,,,,,,
2021-08-02,36.63,32.98,39.83,38.44,37.32,39.59,4.38,4.0,4.79,,,,,,,11.91,10.21,13.76,,,,,,,,,,
2021-08-03,36.52,32.96,39.78,38.44,37.3,39.61,4.39,4.0,4.81,,,,,,,11.94,10.19,13.82,,,,,,,,,,
2021-08-04,36.42,32.95,39.72,38.45,37.28,39.63,4.39,4.0,4.82,,,,,,,11.97,10.18,13.88,,,,,,,,,,
2021-08-05,36.31,32.94,39.67,38.45,37.26,39.65,4.4,4.0,4.83,,,,,,,11.99,10.17,13.94,,,,,,,,,,
2021-08-06,36.21,32.91,39.61,38.46,37.25,39.68,4.41,4.0,4.84,,,,,,,12.02,10.16,14.01,,,,,,,,,,
2021-08-07,36.11,32.86,39.55,38.46,37.23,39.7,4.41,4.0,4.85,,,,,,,12.05,10.15,14.07,,,,,,,,,,
2021-08-08,36.01,32.83,39.49,38.46,37.22,39.72,4.42,4.0,4.86,,,,,,,12.08,10.14,14.13,,,,,,,,,,
2021-08-09,35.91,32.82,39.43,38.47,37.2,39.74,4.42,4.0,4.87,,,,,,,12.1,10.13,14.19,,,,,,,,,,
2021-08-10,35.82,32.81,39.37,38.47,37.19,39.75,4.43,4.0,4.88,,,,,,,12.13,10.12,14.25,,,,,,,,,,
2021-08-11,35.72,31.0,39.41,38.47,37.0,40.0,4.44,4.0,5.0,,,,,,,12.15,10.0,15.0,,,,,,,,,,
2021-08-12,35.63,31.0,39.33,38.48,37.0,40.0,4.44,4.0,5.0,,,,,,,12.18,10.0,15.0,,,,,,,,,,
2021-08-13,35.54,31.0,39.25,38.48,37.01,40.0,4.45,4.0,5.0,,,,,,,12.2,10.0,15.0,,,,,,,,,,
2021-08-14,35.46,31.0,39.17,38.49,37.02,40.0,4.45,4.0,5.0,,,,,,,12.22,10.01,14.99,,,,,,,,,,
2021-08-15,35.36,30.99,39.07,38.49,37.04,40.0,4.45,3.99,4.99,,,,,,,12.25,10.01,14.98,,,,,,,,,,
2021-08-16,35.27,30.99,38.96,38.5,37.06,40.01,4.46,3.99,4.98,,,,,,,12.27,10.03,14.97,,,,,,,,,,
2021-08-17,35.18,30.98,39.59,38.5,37.04,40.01,4.46,3.98,4.98,,,,2.0,2.0,2.0,12.29,10.03,14.98,4.0,4.0,4.0,,,,,,,
2021-08-18,35.08,30.97,38.89,38.51,37.06,40.01,4.46,3.97,4.97,,,,2.0,2.0,6.0,12.31,10.04,14.97,4.0,4.0,4.0,,,,,,,
2021-08-19,34.99,30.96,38.48,38.52,37.08,40.02,4.46,3.96,4.96,,,,2.01,2.0,6.0,12.34,10.07,14.95,4.0,4.0,4.0,,,,,,,
2021-08-20,34.88,30.95,38.36,38.53,37.08,40.03,4.46,3.94,4.94,,,,2.04,2.0,6.0,12.36,10.08,14.93,4.0,4.0,4.0,,,,,,,
2021-08-21,34.78,30.94,38.27,38.54,37.09,40.03,4.45,3.92,4.93,,,,2.1,2.0,6.0,12.38,10.11,14.91,4.0,4.0,4.0,,,,,,,
2021-08-22,34.67,30.92,38.15,38.56,37.08,40.03,4.45,3.9,4.91,,,,2.21,2.0,6.0,12.41,10.13,14.9,4.0,4.0,4.0,,,,,,,
2021-08-23,34.56,30.9,38.06,38.57,37.08,40.04,4.44,3.85,4.9,,,,2.39,2.0,6.0,12.44,10.16,14.88,4.0,4.0,4.0,,,,,,,
2021-08-24,34.44,30.79,37.89,38.59,37.08,40.04,4.43,3.81,4.91,,,,2.66,2.0,6.0,12.47,10.16,14.89,4.0,4.0,4.0,,,,,,,
2021-08-25,34.32,30.59,37.8,38.6,37.08,40.06,4.42,3.74,4.91,,,,3.03,2.0,6.0,12.51,10.18,14.93,4.0,4.0,4.0,,,,,,,
2021-08-26,34.2,30.44,37.72,38.62,37.08,40.09,4.4,3.64,4.9,,,,3.49,2.0,6.0,12.55,10.24,14.97,4.0,4.0,4.0,,,,,,,
2021-08-27,34.07,30.23,37.63,38.63,37.1,40.13,4.39,3.52,4.89,,,,4.0,2.0,6.0,12.59,10.32,15.0,4.0,4.0,4.0,,,,,,,
2021-08-28,33.95,30.03,37.53,38.65,37.11,40.17,4.37,3.42,4.88,,,,4.51,2.0,6.0,12.63,10.36,15.14,4.0,4.0,4.0,,,,,,,
2021-08-29,33.82,29.84,37.42,38.67,37.12,40.2,4.36,3.33,4.87,,,,4.97,2.0,6.0,12.67,10.4,15.23,4.0,4.0,4.0,,,,,,,
2021-08-30,33.7,29.28,37.31,38.68,37.14,40.24,4.34,3.25,4.85,,,,5.34,2.0,6.0,12.72,10.45,15.32,4.0,4.0,4.0,,,,,,,
2021-08-31,33.58,29.12,37.19,38.7,37.15,40.26,4.32,3.18,4.83,,,,5.61,2.0,6.0,12.77,10.49,15.46,4.0,4.0,4.0,,,,,,,
2021-09-01,33.46,28.67,37.06,38.72,37.17,40.29,4.3,3.14,4.81,,,,5.79,2.0,6.0,12.81,10.53,15.61,4.0,4.0,4.0,,,,,,,
2021-09-02,33.34,28.35,36.94,38.73,37.19,40.32,4.28,3.11,4.79,,,,5.9,2.0,6.0,12.86,10.58,15.72,4.0,4.0,4.0,,,,,,,
2021-09-03,33.22,28.16,36.8,38.75,37.21,40.34,4.25,3.08,4.76,,,,5.96,2.0,6.0,12.91,10.62,15.81,4.0,4.0,4.0,,,,,,,
2021-09-04,33.11,28.07,36.65,38.76,37.24,40.36,4.23,3.07,4.73,,,,5.99,2.0,6.0,12.96,10.66,15.91,4.0,4.0,4.0,,,,,,,
2021-09-05,33.0,28.03,36.52,38.78,37.26,40.34,4.21,3.06,4.71,,,,6.0,2.0,6.0,13.01,10.71,16.0,4.0,4.0,4.0,,,,,,,
2021-09-06,32.89,28.01,36.32,38.79,37.28,40.32,4.19,3.04,4.68,,,,6.0,6.0,6.0,13.06,10.75,16.1,4.0,4.0,4.0,,,,,,,
2021-09-07,32.78,28.8,36.2,38.81,37.29,40.31,4.17,3.47,4.65,,,,,,,13.11,10.79,15.86,4.0,4.0,4.0,,,,,,,
2021-09-08,32.67,28.73,36.08,38.82,37.31,40.29,4.15,3.45,4.62,,,,,,,13.16,10.83,15.9,4.0,4.0,4.0,,,,,,,
2021-09-09,32.57,28.65,35.94,38.83,37.33,40.29,4.12,3.43,4.59,,,,,,,13.21,10.87,15.95,4.0,4.0,4.0,38.0,40.0,5.0,,,10.0,4.0
2021-09-10,32.47,28.58,35.79,38.85,37.35,40.3,4.1,3.41,4.56,,,,,,,13.26,10.9,15.99,4.0,4.0,4.0,,,,,,,
2021-09-11,32.37,28.52,35.65,38.86,37.37,40.31,4.09,3.4,4.53,,,,,,,13.31,10.94,16.03,4.0,4.0,4.0,,,,,,,
2021-09-12,32.28,28.46,35.51,38.87,37.38,40.33,4.07,3.38,4.5,,,,,,,13.35,10.98,16.07,4.0,4.0,4.0,,,,,,,
2021-09-13,32.19,28.41,35.37,38.88,37.4,40.34,4.05,3.37,4.5,,,,,,,13.4,11.01,16.1,4.0,4.0,4.0,,,,,,,
2021-09-14,32.1,28.36,35.24,38.89,37.41,40.35,4.03,3.35,4.5,,,,,,,13.44,11.04,16.13,4.0,4.0,4.0,31.0,37.0,4.0,,,15.0,
2021-09-15,32.01,28.31,35.11,38.9,37.43,40.36,4.01,3.34,4.5,,,,,,,13.49,11.07,16.18,4.0,4.0,4.0,,,,,,,
2021-09-16,31.93,28.26,34.98,38.91,37.44,40.37,4.0,3.33,4.5,,,,,,,13.53,11.1,16.23,4.0,4.0,4.0,,,,,,,
2021-09-17,31.85,28.22,34.86,38.92,37.46,40.38,3.98,3.32,4.5,,,,,,,13.57,11.13,16.27,4.0,4.0,4.0,,,,,,,
2021-09-18,31.77,28.18,34.74,38.92,37.47,40.39,3.96,3.31,4.5,,,,,,,13.61,11.16,16.32,4.0,4.0,4.0,,,,,,,
2021-09-19,31.7,28.14,34.62,38.93,37.48,40.39,3.95,3.3,4.5,,,,,,,13.65,11.18,16.37,4.0,4.0,4.0,,,,,,,
2021-09-20,31.63,28.11,34.51,38.94,37.5,40.4,3.93,3.29,4.5,,,,,,,13.69,11.21,16.41,4.0,4.0,4.0,,,,,,,
2021-09-21,31.56,28.08,34.49,38.94,37.51,40.41,3.92,3.29,4.48,,,,,,,13.73,11.23,16.44,4.0,4.0,4.0,,,,,,,
2021-09-22,31.49,28.05,34.48,38.95,37.52,40.42,3.91,3.28,4.47,,,,,,,13.77,11.26,16.48,4.0,4.0,4.0,,,,,,,
2021-09-23,31.43,28.02,34.48,38.96,37.53,40.43,3.89,3.27,4.46,,,,,,,13.8,11.28,16.52,4.0,4.0,4.0,,,,,,,
2021-09-24,31.37,27.99,34.48,38.96,37.54,40.43,3.88,3.27,4.45,,,,,,,13.84,11.3,16.56,4.0,4.0,4.0,,,,,,,
2021-09-25,31.31,27.97,34.47,38.97,37.55,40.44,3.87,3.26,4.43,,,,,,,13.87,11.32,16.59,4.0,4.0,4.0,,,,,,,
2021-09-26,31.25,27.94,34.47,38.97,37.56,40.45,3.86,3.25,4.42,,,,,,,13.9,11.34,16.62,4.0,4.0,4.0,,,,,,,
2021-09-27,31.19,27.41,34.46,38.97,37.49,40.52,3.85,3.0,4.45,,,,,,,13.93,11.36,17.52,4.0,4.0,4.0,,,,,,,
2021-09-28,31.14,27.21,34.43,38.98,37.51,40.59,3.84,3.0,4.43,,,,,,,13.97,11.38,17.54,4.0,4.0,4.0,,,,,,,
2021-09-29,31.09,27.21,34.39,38.98,37.52,40.6,3.82,3.0,4.43,,,,,,,14.0,11.4,17.56,4.0,4.0,4.01,,,,,,,
2021-09-30,31.03,27.2,34.34,38.98,37.52,40.6,3.81,3.0,4.42,,,,,,,14.03,11.42,17.59,4.0,4.0,4.03,,,,,,,
2021-10-01,30.98,27.19,34.29,38.99,37.53,40.61,3.8,3.0,4.41,,,,,,,14.06,11.44,17.61,4.01,4.0,4.06,,,,,,,
2021-10-02,30.93,27.19,34.22,38.99,37.53,40.62,3.79,3.0,4.4,,,,,,,14.08,11.46,17.63,4.01,4.0,4.1,,,,,,,
2021-10-03,30.87,27.18,34.14,39.0,37.54,40.62,3.78,3.0,4.39,,,,,,,14.11,11.48,17.65,4.02,4.0,4.16,,,,,,,
2021-10-04,30.82,27.17,34.05,39.0,37.55,40.63,3.77,3.0,4.37,,,,,,,14.14,11.49,17.67,4.02,4.0,4.23,,,,,,,
2021-10-05,30.76,27.16,33.96,39.01,37.55,40.64,3.76,3.0,4.36,,,,,,,14.16,11.51,17.68,4.03,4.0,4.32,,,,,,,
2021-10-06,30.71,27.16,33.85,39.02,37.56,40.64,3.75,3.0,4.34,,,,,,,14.19,11.53,17.7,4.05,4.0,4.41,,,,,,,
2021-10-07,30.65,27.15,33.75,39.02,37.58,40.65,3.74,3.0,4.33,,,,,,,14.21,11.55,17.71,4.06,4.0,4.52,,,,,,,
2021-10-08,30.59,27.15,33.64,39.03,37.59,40.65,3.73,3.0,4.31,,,,,,,14.24,11.57,17.72,4.08,4.0,4.61,,,,,,,
2021-10-09,30.52,27.14,33.55,39.04,37.61,40.66,3.71,3.0,4.28,,,,,,,14.26,11.59,17.73,4.1,4.0,4.72,,,,,,,
2021-10-10,30.46,27.12,33.46,39.05,37.63,40.67,3.7,3.0,4.25,,,,,,,14.28,11.61,17.73,4.12,4.0,4.83,,,,,,,
2021-10-11,30.4,27.12,33.39,39.06,37.66,40.68,3.69,3.0,4.24,,,,,,,14.31,11.63,17.74,4.14,4.0,4.94,,,,,,,
2021-10-12,30.33,27.11,33.34,39.07,37.69,40.69,3.68,3.0,4.21,,,,,,,14.33,11.65,17.74,4.16,4.0,5.04,,,,,,,
2021-10-13,30.26,27.11,33.28,39.08,37.69,40.69,3.66,3.0,4.21,,,,,,,14.35,11.68,17.74,4.19,4.0,5.14,,,,,,,
2021-10-14,30.19,27.1,33.23,39.1,37.69,40.7,3.65,3.0,4.2,,,,,,,14.37,11.7,17.7,4.22,4.0,5.24,,,,,,,
2021-10-15,30.11,27.09,33.16,39.11,37.69,40.7,3.64,3.0,4.2,,,,,,,14.39,11.72,17.61,4.25,4.0,5.33,,,,,,,
2021-10-16,30.04,27.07,33.1,39.12,37.7,40.71,3.62,3.0,4.19,,,,,,,14.41,11.74,17.58,4.28,4.0,5.41,,,,,,,
2021-10-17,29.96,27.06,33.04,39.14,37.71,40.72,3.61,3.0,4.19,,,,,,,14.43,11.77,17.56,4.31,4.0,5.49,,,,,,,
2021-10-18,29.88,27.06,32.97,39.15,37.72,40.73,3.59,3.0,4.17,,,,,,,14.45,11.8,17.54,4.34,4.0,5.57,,,,,,,
2021-10-19,29.8,27.04,32.87,39.17,37.73,40.74,3.58,3.0,4.14,,,,,,,14.47,11.82,17.52,4.38,4.0,5.64,,,,,,,
2021-10-20,29.72,27.04,32.66,39.19,37.75,40.74,3.56,3.0,4.11,,,,,,,14.49,11.85,17.5,4.41,4.0,5.71,,,,,,,
2021-10-21,29.63,27.03,32.44,39.2,37.79,40.75,3.55,3.0,4.09,,,,,,,14.51,11.88,17.47,4.45,4.0,5.77,,,,,,,
2021-10-22,29.54,27.01,32.36,39.22,37.81,40.76,3.53,3.0,4.07,,,,,,,14.53,11.91,17.45,4.49,4.0,5.83,,,,,,,
2021-10-23,29.45,27.0,32.26,39.24,37.81,40.77,3.52,3.0,4.06,,,,,,,14.55,11.94,17.42,4.52,4.0,5.9,,,,,,,
2021-10-24,29.36,26.99,32.15,39.26,37.83,40.78,3.5,3.0,4.04,,,,,,,14.57,11.98,17.4,4.56,4.0,5.97,,,,,,,
2021-10-25,29.27,26.98,32.05,39.28,37.86,40.79,3.48,3.0,4.02,,,,,,,14.59,12.03,17.33,4.6,4.0,6.05,,,,,,,
2021-10-26,29.17,26.96,31.94,39.3,37.87,40.8,3.46,3.0,4.01,,,,,,,14.61,12.07,17.26,4.64,4.0,6.12,,,,,,,
2021-10-27,29.07,26.93,31.84,39.33,37.88,40.81,3.45,3.0,3.99,,,,,,,14.63,12.11,17.2,4.68,4.0,6.19,,,,,,,
2021-10-28,28.97,26.91,31.69,39.35,37.9,40.82,3.43,3.0,3.97,,,,,,,14.65,12.16,17.2,4.72,4.0,6.25,,,,,,,
2021-10-29,28.87,26.89,31.52,39.37,37.92,40.83,3.41,3.0,3.94,,,,,,,14.67,12.21,17.19,4.76,4.0,6.31,,,,,,,
2021-10-30,28.77,26.86,31.33,39.39,37.92,40.84,3.39,3.0,3.91,,,,,,,14.69,12.25,17.17,4.79,4.0,6.37,26.0,41.0,3.0,,,13.0,
2021-10-31,28.67,26.82,31.12,39.42,37.92,40.85,3.37,3.0,3.89,,,,,,,14.72,12.29,17.15,4.83,4.0,6.42,,,,,,,
2021-11-01,28.56,26.77,31.0,39.44,37.91,40.86,3.35,3.0,3.85,,,,,,,14.74,12.33,17.16,4.87,4.0,6.47,,,,,,,
2021-11-02,28.46,26.74,30.91,39.47,37.91,40.87,3.33,3.0,3.82,,,,,,,14.76,12.37,17.18,4.91,4.0,6.52,,,,,,,
2021-11-03,28.35,26.7,30.82,39.49,37.91,40.88,3.31,3.0,3.79,,,,,,,14.78,12.41,17.17,4.95,4.0,6.56,,,,,,,
2021-11-04,28.24,26.67,30.75,39.52,37.9,40.89,3.29,3.0,3.75,,,,,,,14.8,12.46,17.17,4.98,4.0,6.61,,,,,,,
2021-11-05,28.14,26.67,30.6,39.54,37.91,40.89,3.27,3.0,3.72,,,,,,,14.82,12.51,17.21,5.02,4.0,6.65,28.0,38.0,3.0,,6.0,19.0,4.0
2021-11-06,28.03,26.65,30.46,39.57,37.91,40.9,3.25,3.0,3.69,,,,,,,14.84,12.55,17.29,5.05,4.0,6.68,,,,,,,
2021-11-07,27.93,26.62,30.29,39.6,37.91,40.91,3.24,3.0,3.66,,,,,,,14.86,12.6,17.41,5.09,4.0,6.72,,,,,,,
2021-11-08,27.83,26.59,30.15,39.62,37.92,40.92,3.22,3.0,3.63,,,,,,,14.88,12.64,17.48,5.12,4.0,6.75,,,,,,,
2021-11-09,27.72,26.54,30.03,39.65,37.92,40.93,3.2,3.0,3.59,,,,,,,14.9,12.68,17.53,5.15,4.0,6.78,,,,,,,
2021-11-10,27.63,26.5,29.82,39.67,37.92,40.93,3.18,3.0,3.56,,,,,,,14.92,12.72,17.59,5.18,4.0,6.81,,,,,,,
2021-11-11,27.53,26.46,29.6,39.7,37.93,40.94,3.16,3.0,3.51,,,,,,,14.94,12.76,17.64,5.21,4.0,6.84,,,,,,,
2021-11-12,27.44,26.42,29.46,39.72,37.93,40.95,3.14,3.0,3.47,,,,,,,14.96,12.79,17.72,5.24,4.0,6.86,,,,,,,
2021-11-13,27.35,26.4,29.32,39.74,37.94,40.95,3.13,3.0,3.43,,,,,,,14.97,12.82,17.85,5.27,4.0,6.88,,,,,,,
2021-11-14,27.27,26.36,29.17,39.77,37.95,40.96,3.11,3.0,3.38,,,,,,,14.99,12.85,17.97,5.29,4.0,6.9,,,,,,,
2021-11-15,27.19,26.3,29.01,39.79,37.94,40.97,3.1,3.0,3.34,,,,,,,15.0,12.88,18.09,5.32,4.0,6.92,,,,,,,
2021-11-16,27.11,26.28,28.89,39.81,37.94,40.97,3.08,3.0,3.29,,,,,,,15.01,12.9,18.2,5.34,4.0,6.93,,,,,,,
2021-11-17,27.04,26.24,28.75,39.83,37.94,40.98,3.07,3.0,3.26,,,,,,,15.02,12.92,18.31,5.36,4.0,6.95,,,,,,,
2021-11-18,26.98,26.19,28.64,39.85,37.95,40.98,3.06,3.0,3.22,,,,,,,15.03,12.94,18.42,5.38,4.0,6.96,,,,,,,
2021-11-19,26.92,26.15,28.52,39.87,37.96,40.99,3.05,3.0,3.18,,,,,,,15.04,12.95,18.53,5.4,4.0,6.97,,,,,,,
2021-11-20,26.87,26.11,28.42,39.89,37.96,40.99,3.04,3.0,3.15,,,,,,,15.04,12.97,18.63,5.42,4.0,6.98,,,,,,,
2021-11-21,26.83,26.08,28.34,39.91,37.97,40.99,3.03,3.0,3.12,,,,,,,15.05,12.98,18.71,5.44,4.0,6.98,,,,,,,
2021-11-22,26.79,26.05,28.26,39.92,37.97,41.0,3.02,3.0,3.09,,,,,,,15.05,12.99,18.78,5.45,4.0,6.99,,,,,,,
2021-11-23,26.76,26.03,28.18,39.93,37.98,41.0,3.02,3.0,3.07,,,,,,,15.05,12.99,18.84,5.47,4.0,6.99,,,,,,,
2021-11-24,26.74,26.02,28.12,39.95,37.98,41.0,3.01,3.0,3.06,,,,,,,15.04,13.0,18.88,5.48,4.0,7.0,,,,,,,
