date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),PC (poll),Reform (poll)
2026-04-22,10.5,9.91,11.08,14.6,13.41,15.76,5.64,5.29,6.0,9.69,8.99,10.43,30.0,28.97,30.95,27.14,26.55,27.88,13.0,10.0,6.0,11.0,29.0,27.0
2026-04-23,10.5,9.91,11.08,14.58,13.4,15.75,5.64,5.29,6.0,9.68,8.99,10.43,30.01,28.98,30.95,27.15,26.56,27.88,10.0,15.0,4.0,10.0,28.0,30.0
2026-04-24,10.5,9.92,11.09,14.56,13.39,15.71,5.64,5.28,6.0,9.68,8.99,10.42,30.03,28.99,30.97,27.15,26.55,27.88,,,,,,
2026-04-25,10.51,9.93,11.08,14.55,13.38,15.69,5.63,5.28,6.0,9.67,8.99,10.42,30.04,29.0,30.99,27.16,26.56,27.89,,,,,,
2026-04-26,10.51,9.94,11.09,14.54,13.38,15.7,5.63,5.27,6.0,9.66,8.99,10.41,30.05,29.01,31.02,27.16,26.56,27.89,,,,,,
2026-04-27,10.51,9.94,11.09,14.52,13.37,15.66,5.63,5.26,6.0,9.65,8.99,10.4,30.06,29.03,31.05,27.17,26.57,27.91,11.0,15.0,5.0,9.5,30.5,27.0
2026-04-28,10.52,9.94,11.09,14.51,13.36,15.62,5.62,5.26,5.99,9.64,8.99,10.39,30.07,29.04,31.07,27.18,26.57,27.92,,,,,,
2026-04-29,10.52,9.95,11.1,14.5,13.36,15.61,5.62,5.25,6.0,9.63,8.99,10.38,30.08,29.03,31.07,27.19,26.58,27.94,,,,,,
2026-04-30,10.53,9.97,11.11,14.49,13.35,15.6,5.61,5.24,6.0,9.62,8.97,10.37,30.09,29.02,31.08,27.2,26.58,27.96,,,,,,
2026-05-01,10.53,9.98,11.11,14.47,13.35,15.6,5.61,5.23,6.0,9.61,8.96,10.37,30.1,29.02,31.09,27.2,26.59,27.97,,,,,,
2026-05-02,10.54,10.0,11.12,14.46,13.34,15.6,5.61,5.22,6.0,9.6,8.96,10.35,30.11,29.01,31.09,27.21,26.59,27.97,,,,,,
2026-05-03,10.54,10.02,11.13,14.45,13.34,15.59,5.6,5.22,6.0,9.58,8.96,10.32,30.11,29.03,31.1,27.22,26.6,27.98,,,,,,
2026-05-04,10.55,10.03,11.13,14.44,13.33,15.58,5.6,5.22,6.0,9.57,8.96,10.3,30.12,29.05,31.11,27.23,26.61,27.99,,,,,,
2026-05-05,10.55,10.05,11.14,14.43,13.33,15.58,5.6,5.21,6.0,9.56,8.95,10.29,30.13,29.07,31.12,27.24,26.61,27.99,,,,,,
2026-05-06,10.56,10.07,11.14,14.42,13.33,15.57,5.59,5.2,6.0,9.54,8.94,10.26,30.14,29.08,31.12,27.25,26.62,28.0,10.0,15.0,6.0,7.0,30.0,28.0
2026-05-07,10.57,10.07,11.16,14.4,13.34,15.56,5.59,5.19,5.99,9.53,8.92,10.23,30.15,29.1,31.13,27.26,26.63,28.0,11.0,11.0,5.0,7.0,35.0,29.0
2026-05-08,10.57,10.07,11.15,14.39,13.34,15.54,5.58,5.18,5.99,9.51,8.91,10.19,30.16,29.11,31.14,27.27,26.64,28.01,,,,,,
2026-05-09,10.58,10.07,11.15,14.38,13.34,15.53,5.58,5.16,5.99,9.5,8.91,10.18,30.16,29.1,31.15,27.29,26.64,28.01,,,,,,
2026-05-10,10.59,10.08,11.15,14.37,13.34,15.52,5.58,5.15,5.99,9.48,8.9,10.15,30.17,29.09,31.16,27.3,26.65,28.02,,,,,,
2026-05-11,10.6,10.08,11.15,14.36,13.34,15.51,5.57,5.14,5.98,9.47,8.89,10.12,30.18,29.09,31.17,27.31,26.66,28.02,,,,,,
2026-05-12,10.6,10.08,11.16,14.35,13.32,15.5,5.57,5.13,5.98,9.45,8.88,10.1,30.19,29.09,31.18,27.32,26.67,28.03,,,,,,
2026-05-13,10.61,10.09,11.16,14.34,13.31,15.49,5.56,5.12,5.97,9.43,8.87,10.08,30.2,29.09,31.19,27.33,26.68,28.04,,,,,,
2026-05-14,10.62,10.1,11.16,14.33,13.29,15.48,5.56,5.12,5.97,9.41,8.87,10.07,30.2,29.08,31.21,27.35,26.69,28.05,,,,,,
2026-05-15,10.63,10.12,11.17,14.33,13.27,15.47,5.55,5.11,5.96,9.4,8.86,10.07,30.21,29.07,31.22,27.36,26.7,28.06,,,,,,
2026-05-16,10.64,10.14,11.18,14.32,13.26,15.46,5.55,5.11,5.96,9.38,8.82,10.06,30.22,29.07,31.23,27.37,26.71,28.08,,,,,,
2026-05-17,10.64,10.15,11.19,14.31,13.24,15.45,5.55,5.1,5.97,9.36,8.8,10.02,30.23,29.07,31.25,27.39,26.72,28.1,,,,,,
2026-05-18,10.65,10.15,11.19,14.3,13.22,15.43,5.54,5.1,5.96,9.34,8.79,9.99,30.24,29.06,31.26,27.4,26.73,28.12,,,,,,
2026-05-19,10.66,10.16,11.2,14.29,13.21,15.42,5.54,5.1,5.96,9.32,8.77,9.97,30.24,29.05,31.27,27.41,26.75,28.14,,,,,,
2026-05-20,10.67,10.16,11.21,14.28,13.2,15.41,5.53,5.09,5.96,9.3,8.76,9.97,30.25,29.04,31.28,27.43,26.76,28.15,,,,,,
2026-05-21,10.68,10.17,11.22,14.28,13.18,15.4,5.53,5.09,5.95,9.28,8.72,9.96,30.26,29.04,31.29,27.44,26.77,28.17,,,,,,
2026-05-22,10.69,10.17,11.23,14.27,13.17,15.4,5.52,5.09,5.94,9.26,8.71,9.96,30.27,29.04,31.31,27.46,26.79,28.18,,,,,,
2026-05-23,10.7,10.18,11.23,14.26,13.16,15.39,5.51,5.09,5.94,9.24,8.67,9.94,30.28,29.03,31.33,27.47,26.81,28.18,,,,,,
2026-05-24,10.7,10.19,11.24,14.25,13.14,15.38,5.51,5.08,5.94,9.22,8.66,9.92,30.3,29.03,31.36,27.49,26.83,28.2,,,,,,
2026-05-25,10.71,10.2,11.25,14.24,13.13,15.37,5.5,5.07,5.94,9.21,8.65,9.9,30.31,29.03,31.39,27.5,26.86,28.21,,,,,,
2026-05-26,10.72,10.2,11.25,14.22,13.12,15.35,5.49,5.06,5.94,9.19,8.63,9.88,30.32,29.03,31.42,27.52,26.88,28.21,,,,,,
2026-05-27,10.73,10.21,11.26,14.21,13.1,15.33,5.49,5.06,5.94,9.17,8.6,9.87,30.34,29.04,31.44,27.53,26.91,28.21,,,,,,
2026-05-28,10.74,10.22,11.26,14.2,13.09,15.31,5.48,5.05,5.93,9.15,8.57,9.86,30.36,29.04,31.47,27.55,26.94,28.21,,,,,,
2026-05-29,10.74,10.23,11.28,14.18,13.08,15.29,5.47,5.05,5.93,9.13,8.54,9.86,30.37,29.06,31.48,27.56,26.95,28.22,,,,,,
2026-05-30,10.75,10.24,11.29,14.17,13.06,15.27,5.46,5.03,5.93,9.11,8.51,9.86,30.39,29.09,31.48,27.58,26.97,28.23,,,,,,
2026-05-31,10.76,10.25,11.29,14.15,13.05,15.24,5.45,5.02,5.92,9.1,8.48,9.86,30.41,29.12,31.5,27.6,27.0,28.24,,,,,,
2026-06-01,10.76,10.25,11.29,14.14,13.03,15.21,5.45,5.01,5.92,9.08,8.46,9.86,30.44,29.14,31.52,27.61,27.03,28.24,,,,,,
2026-06-02,10.77,10.26,11.29,14.12,13.02,15.19,5.44,5.0,5.92,9.06,8.43,9.85,30.46,29.17,31.57,27.63,27.05,28.24,,,,,,
2026-06-03,10.77,10.27,11.29,14.1,13.01,15.14,5.43,5.0,5.9,9.05,8.41,9.84,30.48,29.17,31.62,27.64,27.07,28.25,,,,,,
2026-06-04,10.78,10.28,11.3,14.08,12.99,15.11,5.42,4.99,5.88,9.03,8.4,9.84,30.51,29.17,31.67,27.66,27.1,28.26,,,,,,
2026-06-05,10.78,10.29,11.31,14.06,12.98,15.06,5.4,4.99,5.87,9.01,8.38,9.83,30.54,29.21,31.73,27.68,27.12,28.26,,,,,,
2026-06-06,10.79,10.3,11.31,14.04,12.97,15.07,5.39,4.99,5.86,9.0,8.35,9.83,30.57,29.21,31.76,27.7,27.14,28.28,,,,,,
2026-06-07,10.79,10.31,11.31,14.02,12.93,15.06,5.38,4.99,5.85,8.98,8.33,9.84,30.6,29.21,31.8,27.71,27.15,28.3,,,,,,
2026-06-08,10.8,10.32,11.31,14.0,12.9,15.04,5.37,4.98,5.83,8.96,8.31,9.84,30.64,29.23,31.84,27.73,27.16,28.31,,,,,,
2026-06-09,10.8,10.33,11.3,13.98,12.88,14.99,5.36,4.96,5.81,8.94,8.29,9.83,30.68,29.22,31.89,27.75,27.19,28.31,11.0,14.0,5.0,9.0,32.0,28.0
