date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),Reform,Reform (low),Reform (high),Con (19-24),Con (19-24) (low),Con (19-24) (high),Grn (19-24),Grn (19-24) (low),Grn (19-24) (high),LDem (19-24),LDem (19-24) (low),LDem (19-24) (high),Lab (19-24),Lab (19-24) (low),Lab (19-24) (high),Reform (19-24),Reform (19-24) (low),Reform (19-24) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),Reform (poll)
2023-07-28,,,,,,,,,,,,,,,,26.06,25.72,26.41,5.44,5.16,5.73,10.51,10.25,10.78,45.83,45.23,46.26,6.5,6.08,6.97,25.0,48.0,10.0,6.0,6.0
2023-07-29,,,,,,,,,,,,,,,,26.08,25.74,26.43,5.44,5.17,5.75,10.52,10.26,10.8,45.8,45.21,46.23,6.51,6.08,6.98,25.0,48.0,11.0,5.0,6.0
2023-07-30,,,,,,,,,,,,,,,,26.1,25.76,26.46,5.44,5.17,5.74,10.54,10.27,10.81,45.77,45.19,46.21,6.52,6.09,6.98,28.0,43.0,11.0,5.0,7.0
2023-07-31,,,,,,,,,,,,,,,,26.12,25.78,26.47,5.44,5.18,5.75,10.55,10.28,10.82,45.73,45.17,46.16,6.53,6.1,6.98,,,,,
2023-08-01,,,,,,,,,,,,,,,,26.14,25.79,26.5,5.45,5.18,5.75,10.57,10.3,10.82,45.7,45.14,46.14,6.53,6.11,6.98,,,,,
2023-08-02,,,,,,,,,,,,,,,,26.16,25.8,26.52,5.45,5.18,5.74,10.58,10.32,10.83,45.66,45.11,46.13,6.54,6.13,6.97,25.0,47.0,10.0,6.0,7.0
2023-08-03,,,,,,,,,,,,,,,,26.19,25.82,26.54,5.45,5.17,5.73,10.6,10.33,10.84,45.63,45.07,46.1,6.55,6.14,6.98,25.5,46.5,10.5,5.0,7.0
2023-08-04,,,,,,,,,,,,,,,,26.21,25.83,26.57,5.45,5.16,5.74,10.61,10.35,10.84,45.59,45.05,46.07,6.56,6.15,6.98,26.0,40.0,10.0,7.0,10.0
2023-08-05,,,,,,,,,,,,,,,,26.23,25.86,26.6,5.45,5.16,5.74,10.63,10.35,10.85,45.56,45.01,46.04,6.56,6.16,6.98,26.0,47.0,12.0,4.0,4.0
2023-08-06,,,,,,,,,,,,,,,,26.25,25.87,26.63,5.45,5.16,5.75,10.64,10.37,10.87,45.53,44.95,46.01,6.57,6.17,6.98,27.0,45.0,10.0,6.0,8.0
2023-08-07,,,,,,,,,,,,,,,,26.27,25.89,26.67,5.45,5.16,5.75,10.65,10.38,10.89,45.5,44.91,45.98,6.57,6.18,6.97,,,,,
2023-08-08,,,,,,,,,,,,,,,,26.29,25.91,26.71,5.45,5.16,5.75,10.66,10.4,10.91,45.47,44.89,45.95,6.57,6.18,6.96,,,,,
2023-08-09,,,,,,,,,,,,,,,,26.32,25.91,26.72,5.45,5.15,5.76,10.67,10.41,10.91,45.44,44.85,45.91,6.57,6.18,6.96,,,,,
2023-08-10,,,,,,,,,,,,,,,,26.33,25.91,26.74,5.46,5.14,5.76,10.68,10.42,10.94,45.41,44.83,45.88,6.57,6.2,6.95,26.5,47.0,11.0,5.5,5.0
2023-08-11,,,,,,,,,,,,,,,,26.35,25.91,26.76,5.46,5.16,5.78,10.69,10.43,10.94,45.38,44.81,45.85,6.57,6.2,6.97,,,,,
2023-08-12,,,,,,,,,,,,,,,,26.37,25.91,26.78,5.47,5.14,5.77,10.7,10.43,10.96,45.35,44.79,45.84,6.57,6.2,6.97,,,,,
2023-08-13,,,,,,,,,,,,,,,,26.39,25.92,26.8,5.47,5.16,5.77,10.7,10.44,10.97,45.33,44.77,45.83,6.57,6.2,6.95,28.0,48.0,10.0,4.0,5.0
2023-08-14,,,,,,,,,,,,,,,,26.4,25.93,26.82,5.48,5.17,5.78,10.71,10.44,10.99,45.3,44.75,45.81,6.56,6.2,6.95,,,,,
2023-08-15,,,,,,,,,,,,,,,,26.42,25.94,26.85,5.48,5.18,5.79,10.71,10.44,11.0,45.28,44.74,45.78,6.56,6.2,6.95,,,,,
2023-08-16,,,,,,,,,,,,,,,,26.44,25.95,26.85,5.49,5.16,5.8,10.72,10.45,11.02,45.25,44.7,45.75,6.55,6.2,6.94,,,,,
2023-08-17,,,,,,,,,,,,,,,,26.45,25.96,26.86,5.5,5.17,5.82,10.73,10.45,11.03,45.23,44.66,45.72,6.54,6.19,6.93,26.0,43.0,10.5,7.5,8.0
2023-08-18,,,,,,,,,,,,,,,,26.47,25.97,26.88,5.51,5.19,5.84,10.73,10.45,11.04,45.2,44.66,45.69,6.54,6.17,6.93,28.0,44.0,10.0,5.0,7.0
2023-08-19,,,,,,,,,,,,,,,,26.48,25.98,26.9,5.52,5.2,5.86,10.74,10.45,11.04,45.17,44.63,45.65,6.53,6.16,6.92,25.0,50.0,9.0,7.0,4.0
2023-08-20,,,,,,,,,,,,,,,,26.49,25.99,26.91,5.53,5.21,5.88,10.75,10.46,11.05,45.15,44.6,45.61,6.52,6.15,6.91,27.0,42.0,13.0,6.0,7.0
2023-08-21,,,,,,,,,,,,,,,,26.51,26.01,26.91,5.54,5.21,5.89,10.76,10.46,11.07,45.12,44.56,45.56,6.51,6.14,6.9,,,,,
2023-08-22,,,,,,,,,,,,,,,,26.52,26.02,26.92,5.55,5.22,5.9,10.77,10.47,11.09,45.09,44.54,45.51,6.5,6.12,6.89,24.0,44.0,9.0,8.0,9.0
2023-08-23,,,,,,,,,,,,,,,,26.54,26.04,26.94,5.56,5.22,5.9,10.77,10.48,11.08,45.06,44.52,45.49,6.49,6.12,6.88,26.0,47.0,11.0,5.0,6.0
2023-08-24,,,,,,,,,,,,,,,,26.55,26.06,26.95,5.57,5.22,5.92,10.78,10.5,11.08,45.03,44.51,45.48,6.49,6.11,6.86,30.0,46.0,12.0,3.0,5.0
2023-08-25,,,,,,,,,,,,,,,,26.57,26.08,26.97,5.58,5.23,5.93,10.79,10.51,11.09,45.0,44.5,45.44,6.48,6.11,6.83,,,,,
2023-08-26,,,,,,,,,,,,,,,,26.58,26.1,26.99,5.59,5.24,5.94,10.8,10.51,11.1,44.97,44.48,45.4,6.47,6.11,6.81,29.0,46.0,10.0,4.0,5.0
2023-08-27,,,,,,,,,,,,,,,,26.6,26.12,27.0,5.6,5.24,5.96,10.81,10.52,11.12,44.94,44.42,45.34,6.46,6.11,6.8,28.0,44.0,12.0,4.0,7.0
2023-08-28,,,,,,,,,,,,,,,,26.62,26.14,27.02,5.6,5.25,5.95,10.82,10.52,11.13,44.9,44.41,45.29,6.46,6.11,6.77,,,,,
2023-08-29,,,,,,,,,,,,,,,,26.63,26.17,27.03,5.61,5.25,5.94,10.83,10.53,11.15,44.87,44.4,45.28,6.45,6.12,6.75,,,,,
2023-08-30,,,,,,,,,,,,,,,,26.65,26.19,27.06,5.62,5.26,5.95,10.85,10.54,11.16,44.84,44.39,45.27,6.44,6.11,6.73,25.0,44.5,10.5,6.5,7.5
2023-08-31,,,,,,,,,,,,,,,,26.67,26.22,27.08,5.62,5.26,5.95,10.86,10.55,11.18,44.81,44.38,45.24,6.44,6.1,6.72,26.5,44.0,10.0,6.5,7.5
2023-09-01,,,,,,,,,,,,,,,,26.69,26.26,27.09,5.62,5.27,5.96,10.87,10.56,11.19,44.77,44.36,45.18,6.43,6.11,6.72,,,,,
2023-09-02,,,,,,,,,,,,,,,,26.71,26.29,27.11,5.63,5.27,5.97,10.88,10.57,11.21,44.74,44.32,45.14,6.43,6.11,6.72,28.0,44.7,11.0,4.3,5.7
2023-09-03,,,,,,,,,,,,,,,,26.73,26.31,27.13,5.63,5.27,5.98,10.89,10.58,11.22,44.7,44.3,45.11,6.43,6.1,6.71,28.0,44.0,14.0,4.0,6.0
2023-09-04,,,,,,,,,,,,,,,,26.75,26.34,27.15,5.64,5.28,5.98,10.9,10.6,11.23,44.67,44.29,45.07,6.42,6.1,6.71,,,,,
2023-09-05,,,,,,,,,,,,,,,,26.76,26.37,27.16,5.64,5.29,5.97,10.91,10.62,11.23,44.64,44.25,45.02,6.42,6.1,6.71,,,,,
2023-09-06,,,,,,,,,,,,,,,,26.78,26.4,27.17,5.64,5.3,5.97,10.92,10.63,11.24,44.61,44.22,44.99,6.42,6.1,6.69,25.0,46.0,10.0,6.0,7.0
2023-09-07,,,,,,,,,,,,,,,,26.8,26.42,27.19,5.65,5.31,5.96,10.93,10.64,11.24,44.58,44.21,44.98,6.42,6.11,6.69,25.0,46.0,9.5,6.5,6.0
2023-09-08,,,,,,,,,,,,,,,,26.81,26.44,27.21,5.65,5.32,5.96,10.93,10.65,11.24,44.55,44.2,44.95,6.43,6.12,6.68,,,,,
2023-09-09,,,,,,,,,,,,,,,,26.82,26.46,27.22,5.65,5.33,5.96,10.94,10.65,11.25,44.52,44.18,44.93,6.43,6.13,6.68,,,,,
2023-09-10,,,,,,,,,,,,,,,,26.83,26.48,27.23,5.66,5.34,5.96,10.95,10.66,11.25,44.5,44.15,44.89,6.43,6.14,6.68,25.0,45.0,12.0,6.0,6.0
2023-09-11,,,,,,,,,,,,,,,,26.84,26.49,27.23,5.66,5.36,5.96,10.95,10.67,11.24,44.47,44.14,44.86,6.43,6.13,6.69,,,,,
2023-09-12,,,,,,,,,,,,,,,,26.85,26.5,27.24,5.67,5.35,5.97,10.95,10.67,11.23,44.45,44.13,44.84,6.43,6.14,6.68,,,,,
2023-09-13,,,,,,,,,,,,,,,,26.86,26.5,27.25,5.67,5.35,5.97,10.96,10.68,11.23,44.44,44.12,44.84,6.43,6.15,6.67,26.0,46.0,10.0,6.0,6.0
2023-09-14,,,,,,,,,,,,,,,,26.86,26.51,27.26,5.68,5.37,5.97,10.96,10.68,11.23,44.42,44.1,44.82,6.43,6.15,6.66,26.5,42.5,11.0,6.5,7.5
2023-09-15,,,,,,,,,,,,,,,,26.86,26.51,27.26,5.69,5.39,5.97,10.96,10.68,11.24,44.41,44.09,44.81,6.43,6.15,6.65,,,,,
2023-09-16,,,,,,,,,,,,,,,,26.87,26.52,27.25,5.69,5.4,5.97,10.96,10.68,11.23,44.4,44.07,44.79,6.43,6.15,6.65,26.0,46.0,14.0,4.0,5.0
2023-09-17,,,,,,,,,,,,,,,,26.87,26.54,27.25,5.7,5.41,5.98,10.96,10.68,11.22,44.4,44.06,44.79,6.43,6.14,6.65,26.0,44.0,12.0,6.0,6.0
2023-09-18,,,,,,,,,,,,,,,,26.86,26.54,27.25,5.71,5.44,5.97,10.96,10.68,11.23,44.4,44.06,44.82,6.43,6.15,6.64,,,,,
2023-09-19,,,,,,,,,,,,,,,,26.86,26.54,27.24,5.71,5.45,5.97,10.95,10.68,11.22,44.4,44.05,44.83,6.43,6.15,6.63,,,,,
2023-09-20,,,,,,,,,,,,,,,,26.86,26.53,27.22,5.72,5.45,5.97,10.95,10.68,11.21,44.4,44.05,44.84,6.43,6.14,6.63,26.0,45.0,11.0,7.0,5.0
2023-09-21,,,,,,,,,,,,,,,,26.85,26.52,27.22,5.73,5.46,5.98,10.94,10.68,11.18,44.41,44.05,44.85,6.42,6.14,6.63,27.5,44.0,9.5,6.5,7.0
2023-09-22,,,,,,,,,,,,,,,,26.84,26.52,27.21,5.74,5.48,5.98,10.94,10.67,11.17,44.42,44.05,44.86,6.43,6.14,6.63,,,,,
2023-09-23,,,,,,,,,,,,,,,,26.83,26.51,27.21,5.74,5.49,5.98,10.93,10.67,11.16,44.44,44.05,44.88,6.43,6.16,6.64,29.0,44.0,10.5,5.0,5.0
2023-09-24,,,,,,,,,,,,,,,,26.81,26.5,27.18,5.75,5.5,5.99,10.92,10.66,11.16,44.45,44.07,44.9,6.43,6.17,6.64,28.0,43.0,13.0,5.0,8.0
2023-09-25,,,,,,,,,,,,,,,,26.79,26.48,27.17,5.76,5.51,5.99,10.91,10.66,11.15,44.47,44.09,44.92,6.44,6.17,6.65,26.0,44.0,12.0,6.0,5.0
2023-09-26,,,,,,,,,,,,,,,,26.78,26.47,27.17,5.77,5.52,6.0,10.9,10.64,11.15,44.48,44.1,44.95,6.45,6.17,6.65,25.5,45.0,10.5,6.5,7.0
2023-09-27,,,,,,,,,,,,,,,,26.75,26.43,27.15,5.78,5.53,6.0,10.89,10.63,11.15,44.5,44.12,44.98,6.46,6.18,6.66,,,,,
2023-09-28,,,,,,,,,,,,,,,,26.73,26.41,27.13,5.79,5.54,6.0,10.88,10.62,11.14,44.52,44.14,44.99,6.47,6.2,6.67,28.0,43.0,11.0,6.0,7.0
2023-09-29,,,,,,,,,,,,,,,,26.71,26.37,27.11,5.79,5.55,6.01,10.87,10.62,11.13,44.55,44.16,45.0,6.48,6.21,6.69,,,,,
2023-09-30,,,,,,,,,,,,,,,,26.69,26.35,27.1,5.8,5.55,6.02,10.86,10.6,11.12,44.57,44.17,45.01,6.49,6.24,6.7,27.0,46.0,11.0,4.0,5.0
2023-10-01,,,,,,,,,,,,,,,,26.67,26.32,27.07,5.8,5.55,6.03,10.85,10.6,11.12,44.59,44.2,45.03,6.51,6.25,6.72,29.0,43.0,12.0,4.0,7.0
2023-10-02,,,,,,,,,,,,,,,,26.65,26.3,27.04,5.81,5.56,6.04,10.84,10.59,11.11,44.61,44.22,45.04,6.52,6.26,6.74,,,,,
2023-10-03,,,,,,,,,,,,,,,,26.62,26.27,27.02,5.81,5.56,6.04,10.84,10.57,11.1,44.64,44.24,45.07,6.54,6.27,6.76,26.0,45.0,11.0,6.0,6.0
2023-10-04,,,,,,,,,,,,,,,,26.6,26.25,27.0,5.81,5.55,6.04,10.83,10.57,11.09,44.66,44.25,45.09,6.55,6.29,6.78,29.0,42.0,11.0,6.0,6.0
2023-10-05,,,,,,,,,,,,,,,,26.58,26.22,26.97,5.81,5.56,6.04,10.82,10.56,11.09,44.68,44.27,45.11,6.57,6.3,6.81,27.0,43.3,11.3,6.3,7.0
2023-10-06,,,,,,,,,,,,,,,,26.56,26.18,26.94,5.81,5.56,6.05,10.81,10.55,11.08,44.7,44.28,45.13,6.59,6.32,6.83,28.0,43.5,11.0,5.5,6.5
2023-10-07,,,,,,,,,,,,,,,,26.53,26.14,26.93,5.81,5.56,6.05,10.8,10.54,11.08,44.73,44.29,45.15,6.61,6.34,6.84,,,,,
2023-10-08,,,,,,,,,,,,,,,,26.51,26.11,26.9,5.81,5.56,6.06,10.8,10.53,11.07,44.75,44.31,45.18,6.63,6.36,6.85,,,,,
2023-10-09,,,,,,,,,,,,,,,,26.48,26.07,26.88,5.81,5.57,6.06,10.79,10.53,11.06,44.77,44.33,45.21,6.65,6.38,6.87,27.0,43.0,13.0,6.0,8.0
2023-10-10,,,,,,,,,,,,,,,,26.45,26.04,26.84,5.81,5.57,6.06,10.78,10.52,11.05,44.8,44.35,45.24,6.67,6.4,6.89,,,,,
2023-10-11,,,,,,,,,,,,,,,,26.41,26.0,26.81,5.82,5.57,6.06,10.78,10.52,11.05,44.82,44.38,45.27,6.7,6.42,6.92,24.0,47.0,9.0,6.0,8.0
2023-10-12,,,,,,,,,,,,,,,,26.38,25.97,26.78,5.82,5.57,6.06,10.77,10.52,11.04,44.84,44.41,45.29,6.72,6.43,6.95,27.3,44.7,9.7,6.0,6.3
2023-10-13,,,,,,,,,,,,,,,,26.34,25.93,26.74,5.82,5.58,6.06,10.76,10.52,11.03,44.87,44.43,45.32,6.75,6.45,6.97,,,,,
2023-10-14,,,,,,,,,,,,,,,,26.3,25.9,26.7,5.82,5.58,6.07,10.75,10.52,11.02,44.89,44.46,45.34,6.77,6.47,7.0,27.0,47.0,10.0,6.0,5.0
2023-10-15,,,,,,,,,,,,,,,,26.26,25.86,26.64,5.83,5.59,6.09,10.75,10.52,11.02,44.91,44.49,45.36,6.8,6.5,7.04,,,,,
2023-10-16,,,,,,,,,,,,,,,,26.21,25.82,26.61,5.83,5.6,6.09,10.74,10.51,11.01,44.93,44.53,45.39,6.83,6.53,7.07,,,,,
2023-10-17,,,,,,,,,,,,,,,,26.16,25.76,26.56,5.84,5.61,6.1,10.74,10.52,11.0,44.95,44.56,45.39,6.86,6.55,7.11,24.0,44.0,13.0,8.0,4.0
2023-10-18,,,,,,,,,,,,,,,,26.11,25.71,26.51,5.84,5.62,6.11,10.73,10.52,11.0,44.97,44.57,45.4,6.89,6.58,7.14,25.0,47.0,9.0,7.0,7.0
2023-10-19,,,,,,,,,,,,,,,,26.06,25.67,26.47,5.85,5.61,6.12,10.73,10.52,11.0,44.99,44.6,45.41,6.92,6.63,7.18,26.0,45.0,11.0,6.0,6.0
2023-10-20,,,,,,,,,,,,,,,,26.01,25.61,26.43,5.86,5.62,6.12,10.73,10.53,11.0,45.0,44.62,45.41,6.95,6.66,7.21,27.0,48.0,10.0,4.0,7.0
2023-10-21,,,,,,,,,,,,,,,,25.96,25.57,26.39,5.86,5.63,6.13,10.73,10.53,11.0,45.01,44.65,45.4,6.98,6.7,7.25,27.0,47.0,10.0,5.0,6.0
2023-10-22,,,,,,,,,,,,,,,,25.91,25.51,26.36,5.87,5.64,6.13,10.73,10.53,11.01,45.02,44.64,45.39,7.02,6.73,7.28,29.0,46.0,10.0,3.0,5.0
2023-10-23,,,,,,,,,,,,,,,,25.86,25.45,26.33,5.88,5.64,6.15,10.73,10.52,11.0,45.03,44.65,45.38,7.05,6.76,7.32,26.0,44.0,13.0,4.0,8.0
2023-10-24,,,,,,,,,,,,,,,,25.81,25.39,26.28,5.88,5.65,6.15,10.74,10.52,11.01,45.04,44.68,45.37,7.08,6.79,7.36,21.0,49.0,9.0,7.0,9.0
2023-10-25,,,,,,,,,,,,,,,,25.76,25.34,26.23,5.89,5.65,6.16,10.74,10.52,11.01,45.04,44.7,45.38,7.12,6.82,7.4,24.0,48.0,9.0,5.0,8.0
2023-10-26,,,,,,,,,,,,,,,,25.72,25.28,26.18,5.9,5.66,6.17,10.74,10.53,11.01,45.05,44.7,45.4,7.15,6.85,7.44,25.0,46.0,11.0,5.0,7.0
2023-10-27,,,,,,,,,,,,,,,,25.67,25.21,26.14,5.9,5.66,6.18,10.75,10.54,11.02,45.05,44.71,45.41,7.18,6.88,7.49,27.0,42.0,10.0,7.0,8.0
2023-10-28,,,,,,,,,,,,,,,,25.63,25.16,26.09,5.91,5.67,6.19,10.75,10.55,11.02,45.05,44.7,45.41,7.22,6.91,7.52,25.5,46.0,10.5,6.0,7.0
2023-10-29,,,,,,,,,,,,,,,,25.58,25.1,26.04,5.92,5.67,6.2,10.76,10.55,11.03,45.05,44.71,45.41,7.25,6.93,7.56,25.0,45.0,13.0,6.0,7.0
2023-10-30,,,,,,,,,,,,,,,,25.54,25.05,26.0,5.93,5.67,6.21,10.76,10.55,11.04,45.04,44.71,45.4,7.28,6.96,7.59,23.0,44.0,9.0,9.0,9.0
2023-10-31,,,,,,,,,,,,,,,,25.51,25.01,25.96,5.93,5.68,6.22,10.77,10.56,11.05,45.04,44.69,45.39,7.31,7.0,7.62,23.0,45.0,11.0,7.0,8.0
2023-11-01,,,,,,,,,,,,,,,,25.47,24.97,25.94,5.94,5.68,6.22,10.77,10.56,11.06,45.03,44.67,45.39,7.34,7.02,7.65,26.0,46.0,11.0,6.0,6.0
2023-11-02,,,,,,,,,,,,,,,,25.44,24.94,25.9,5.95,5.69,6.23,10.78,10.57,11.07,45.01,44.65,45.38,7.37,7.05,7.69,27.0,45.0,10.0,5.0,9.0
2023-11-03,,,,,,,,,,,,,,,,25.41,24.88,25.87,5.95,5.7,6.25,10.79,10.58,11.07,45.0,44.63,45.38,7.4,7.08,7.72,,,,,
2023-11-04,,,,,,,,,,,,,,,,25.38,24.83,25.83,5.96,5.7,6.27,10.8,10.58,11.08,44.98,44.62,45.37,7.43,7.11,7.75,,,,,
2023-11-05,,,,,,,,,,,,,,,,25.35,24.79,25.8,5.97,5.71,6.28,10.82,10.6,11.09,44.96,44.6,45.35,7.46,7.15,7.78,28.5,45.0,11.0,3.5,7.0
2023-11-06,,,,,,,,,,,,,,,,25.32,24.77,25.78,5.98,5.72,6.29,10.83,10.62,11.11,44.94,44.57,45.33,7.49,7.19,7.81,24.0,45.0,12.0,7.0,6.0
2023-11-07,,,,,,,,,,,,,,,,25.3,24.75,25.75,5.98,5.72,6.29,10.84,10.62,11.12,44.91,44.55,45.3,7.52,7.22,7.84,,,,,
2023-11-08,,,,,,,,,,,,,,,,25.27,24.72,25.74,5.99,5.73,6.3,10.86,10.63,11.13,44.88,44.51,45.27,7.56,7.24,7.87,24.0,46.5,11.0,6.5,6.0
2023-11-09,,,,,,,,,,,,,,,,25.25,24.69,25.72,6.0,5.74,6.31,10.87,10.63,11.14,44.84,44.46,45.24,7.59,7.28,7.9,25.0,46.0,10.0,7.0,7.0
2023-11-10,,,,,,,,,,,,,,,,25.24,24.69,25.7,6.01,5.74,6.31,10.88,10.64,11.16,44.81,44.42,45.2,7.62,7.31,7.94,25.0,45.5,10.0,6.0,8.5
2023-11-11,,,,,,,,,,,,,,,,25.22,24.68,25.69,6.01,5.75,6.31,10.9,10.66,11.18,44.77,44.39,45.16,7.65,7.32,7.98,,,,,
2023-11-12,,,,,,,,,,,,,,,,25.21,24.65,25.68,6.02,5.76,6.31,10.91,10.67,11.19,44.72,44.35,45.11,7.69,7.35,8.02,27.5,44.5,11.0,5.0,7.0
2023-11-13,,,,,,,,,,,,,,,,25.19,24.63,25.68,6.02,5.77,6.31,10.93,10.69,11.2,44.68,44.29,45.08,7.72,7.39,8.06,28.0,44.0,13.0,6.0,4.0
2023-11-14,,,,,,,,,,,,,,,,25.18,24.62,25.68,6.03,5.77,6.32,10.94,10.71,11.21,44.63,44.22,45.04,7.76,7.43,8.1,19.0,47.5,9.0,7.5,10.5
2023-11-15,,,,,,,,,,,,,,,,25.17,24.63,25.66,6.03,5.78,6.32,10.96,10.72,11.23,44.58,44.17,44.98,7.79,7.46,8.12,21.0,44.0,10.0,8.0,10.0
2023-11-16,,,,,,,,,,,,,,,,25.16,24.63,25.65,6.04,5.78,6.31,10.98,10.74,11.24,44.53,44.12,44.94,7.83,7.49,8.15,22.0,46.0,11.0,7.0,8.0
2023-11-17,,,,,,,,,,,,,,,,25.16,24.62,25.66,6.04,5.78,6.3,10.99,10.75,11.26,44.48,44.07,44.9,7.86,7.52,8.19,27.0,42.0,12.0,5.3,8.7
2023-11-18,,,,,,,,,,,,,,,,25.15,24.62,25.66,6.05,5.79,6.31,11.01,10.76,11.27,44.43,44.02,44.86,7.9,7.55,8.23,27.0,44.0,10.5,5.5,6.5
2023-11-19,,,,,,,,,,,,,,,,25.14,24.62,25.67,6.05,5.79,6.32,11.03,10.78,11.29,44.38,43.97,44.8,7.93,7.58,8.26,24.0,44.0,14.0,5.0,7.0
2023-11-20,,,,,,,,,,,,,,,,25.14,24.61,25.67,6.05,5.8,6.31,11.05,10.79,11.31,44.33,43.92,44.75,7.96,7.63,8.29,,,,,
2023-11-21,,,,,,,,,,,,,,,,25.13,24.61,25.68,6.05,5.8,6.31,11.07,10.81,11.35,44.28,43.86,44.71,8.0,7.66,8.33,,,,,
2023-11-22,,,,,,,,,,,,,,,,25.13,24.6,25.68,6.05,5.81,6.31,11.09,10.83,11.38,44.23,43.8,44.67,8.03,7.69,8.36,25.0,44.0,10.0,7.0,9.0
2023-11-23,,,,,,,,,,,,,,,,25.12,24.58,25.68,6.05,5.81,6.32,11.11,10.83,11.4,44.19,43.73,44.64,8.06,7.71,8.38,24.3,44.7,11.3,6.7,8.0
2023-11-24,,,,,,,,,,,,,,,,25.11,24.56,25.69,6.05,5.81,6.31,11.14,10.85,11.43,44.14,43.66,44.59,8.09,7.74,8.42,26.0,42.0,12.0,6.0,8.0
2023-11-25,,,,,,,,,,,,,,,,25.11,24.55,25.69,6.05,5.81,6.32,11.16,10.85,11.46,44.09,43.61,44.56,8.12,7.77,8.44,27.3,43.3,11.3,5.3,7.3
2023-11-26,,,,,,,,,,,,,,,,25.11,24.54,25.69,6.05,5.8,6.33,11.19,10.85,11.54,44.05,43.56,44.52,8.15,7.8,8.47,25.0,45.0,11.0,6.0,10.0
2023-11-27,,,,,,,,,,,,,,,,25.1,24.53,25.7,6.05,5.8,6.33,11.21,10.86,11.58,44.01,43.51,44.48,8.18,7.83,8.5,,,,,
2023-11-28,,,,,,,,,,,,,,,,25.1,24.53,25.71,6.05,5.79,6.32,11.23,10.86,11.62,43.97,43.47,44.44,8.2,7.86,8.52,,,,,
2023-11-29,,,,,,,,,,,,,,,,25.09,24.52,25.7,6.04,5.79,6.32,11.26,10.86,11.66,43.93,43.44,44.41,8.23,7.88,8.55,22.0,45.0,9.0,7.0,10.0
2023-11-30,,,,,,,,,,,,,,,,25.09,24.53,25.7,6.04,5.78,6.32,11.28,10.87,11.7,43.89,43.41,44.37,8.26,7.9,8.58,23.0,45.0,11.0,7.0,8.0
2023-12-01,,,,,,,,,,,,,,,,25.08,24.52,25.71,6.04,5.77,6.34,11.3,10.89,11.73,43.86,43.37,44.33,8.29,7.93,8.61,,,,,
2023-12-02,,,,,,,,,,,,,,,,25.07,24.51,25.7,6.03,5.76,6.34,11.32,10.89,11.81,43.82,43.34,44.29,8.32,7.95,8.64,,,,,
2023-12-03,,,,,,,,,,,,,,,,25.07,24.51,25.68,6.03,5.75,6.34,11.34,10.89,11.89,43.79,43.3,44.26,8.35,7.99,8.67,,,,,
2023-12-04,,,,,,,,,,,,,,,,25.06,24.5,25.67,6.03,5.74,6.34,11.35,10.89,11.95,43.76,43.27,44.21,8.38,8.03,8.7,28.0,41.5,12.5,6.0,7.0
2023-12-05,,,,,,,,,,,,,,,,25.05,24.5,25.66,6.02,5.74,6.34,11.37,10.88,12.01,43.73,43.25,44.18,8.41,8.05,8.74,,,,,
2023-12-06,,,,,,,,,,,,,,,,25.05,24.51,25.67,6.02,5.74,6.34,11.38,10.87,12.06,43.71,43.22,44.15,8.44,8.09,8.76,,,,,
2023-12-07,,,,,,,,,,,,,,,,25.04,24.5,25.67,6.02,5.74,6.34,11.4,10.86,12.09,43.68,43.2,44.12,8.48,8.13,8.79,22.7,43.7,11.7,7.7,8.7
2023-12-08,,,,,,,,,,,,,,,,25.04,24.49,25.67,6.01,5.73,6.35,11.41,10.85,12.11,43.65,43.17,44.11,8.51,8.17,8.83,25.0,45.0,11.0,5.0,9.0
2023-12-09,,,,,,,,,,,,,,,,25.03,24.48,25.65,6.01,5.72,6.36,11.41,10.84,12.13,43.63,43.13,44.09,8.55,8.21,8.88,,,,,
2023-12-10,,,,,,,,,,,,,,,,25.03,24.48,25.64,6.01,5.71,6.35,11.42,10.85,12.15,43.61,43.1,44.06,8.58,8.25,8.91,25.5,43.0,11.5,4.5,10.0
2023-12-11,,,,,,,,,,,,,,,,25.02,24.48,25.62,6.0,5.71,6.34,11.42,10.84,12.16,43.59,43.09,44.03,8.62,8.29,8.94,29.0,40.0,11.0,7.0,7.0
2023-12-12,,,,,,,,,,,,,,,,25.02,24.49,25.65,5.99,5.69,6.33,11.41,10.82,12.16,43.57,43.08,44.0,8.66,8.32,8.99,,,,,
2023-12-13,,,,,,,,,,,,,,,,25.02,24.49,25.66,5.99,5.67,6.33,11.41,10.81,12.16,43.56,43.06,43.97,8.7,8.36,9.03,22.0,44.0,10.0,7.0,11.0
2023-12-14,,,,,,,,,,,,,,,,25.01,24.47,25.65,5.98,5.67,6.34,11.4,10.79,12.15,43.55,43.05,43.96,8.74,8.41,9.07,25.0,43.0,11.5,6.5,8.5
2023-12-15,,,,,,,,,,,,,,,,25.01,24.48,25.64,5.97,5.67,6.34,11.38,10.77,12.15,43.54,43.03,43.95,8.78,8.44,9.11,26.0,43.0,10.5,6.0,9.0
2023-12-16,,,,,,,,,,,,,,,,25.0,24.47,25.62,5.97,5.66,6.34,11.37,10.75,12.14,43.54,43.03,43.93,8.82,8.47,9.14,,,,,
