date,Positive (pre-2017 election),Positive (pre-2017 election) (low),Positive (pre-2017 election) (high),Positive (post-2017 election),Positive (post-2017 election) (low),Positive (post-2017 election) (high),Negative (pre-2017 election),Negative (pre-2017 election) (low),Negative (pre-2017 election) (high),Negative (post-2017 election),Negative (post-2017 election) (low),Negative (post-2017 election) (high),Positive (poll),Negative (poll)
2015-02-01,22.5,21.29,23.58,,,,66.66,65.2,68.05,,,,,
2015-02-02,22.57,21.38,23.72,,,,66.59,65.14,67.98,,,,,
2015-02-03,22.66,21.46,23.79,,,,66.52,65.09,67.91,,,,,
2015-02-04,22.74,21.54,23.88,,,,66.44,65.0,67.84,,,,,
2015-02-05,22.82,21.63,24.03,,,,66.36,64.9,67.76,,,,,
2015-02-06,22.91,21.74,24.14,,,,66.28,64.81,67.68,,,,19.0,69.0
2015-02-07,23.0,21.85,24.23,,,,66.2,64.73,67.6,,,,,
2015-02-08,23.09,21.93,24.36,,,,66.12,64.65,67.52,,,,,
2015-02-09,23.18,22.02,24.45,,,,66.03,64.57,67.45,,,,,
2015-02-10,23.27,22.11,24.53,,,,65.94,64.46,67.36,,,,,
2015-02-11,23.36,22.2,24.63,,,,65.86,64.35,67.28,,,,,
2015-02-12,23.46,22.26,24.75,,,,65.77,64.22,67.14,,,,26.0,61.0
2015-02-13,23.55,22.34,24.86,,,,65.68,64.11,67.02,,,,22.0,69.0
2015-02-14,23.65,22.46,24.97,,,,65.59,63.99,66.96,,,,,
2015-02-15,23.75,22.56,25.07,,,,65.49,63.88,66.9,,,,,
2015-02-16,23.85,22.65,25.18,,,,65.4,63.77,66.83,,,,,
2015-02-17,23.94,22.75,25.31,,,,65.3,63.68,66.76,,,,,
2015-02-18,24.04,22.79,25.43,,,,65.21,63.57,66.67,,,,,
2015-02-19,24.14,22.84,25.55,,,,65.11,63.48,66.59,,,,,
2015-02-20,24.24,22.9,25.68,,,,65.02,63.39,66.55,,,,22.0,68.0
2015-02-21,24.35,22.97,25.86,,,,64.92,63.3,66.49,,,,,
2015-02-22,24.45,23.05,25.98,,,,64.82,63.18,66.44,,,,,
2015-02-23,24.55,23.17,26.13,,,,64.72,63.07,66.39,,,,,
2015-02-24,24.65,23.23,26.26,,,,64.63,62.91,66.33,,,,,
2015-02-25,24.75,23.3,26.4,,,,64.53,62.73,66.27,,,,,
2015-02-26,24.85,23.37,26.53,,,,64.43,62.61,66.22,,,,,
2015-02-27,24.94,23.44,26.68,,,,64.33,62.5,66.16,,,,22.0,68.0
2015-02-28,25.04,23.49,26.82,,,,64.24,62.39,66.1,,,,,
2015-03-01,25.14,23.54,26.96,,,,64.14,62.28,66.04,,,,,
2015-03-02,25.24,23.67,27.08,,,,64.04,62.15,65.98,,,,,
2015-03-03,25.34,23.75,27.18,,,,63.95,62.01,65.91,,,,,
2015-03-04,25.43,23.83,27.28,,,,63.85,61.88,65.77,,,,,
2015-03-05,25.53,23.92,27.37,,,,63.76,61.74,65.7,,,,,
2015-03-06,25.63,24.02,27.47,,,,63.66,61.61,65.65,,,,21.0,69.0
2015-03-07,25.72,24.09,27.56,,,,63.57,61.45,65.6,,,,,
2015-03-08,25.82,24.16,27.64,,,,63.47,61.33,65.54,,,,,
2015-03-09,25.91,24.25,27.74,,,,63.38,61.2,65.49,,,,,
2015-03-10,26.0,24.33,27.87,,,,63.28,61.09,65.37,,,,,
2015-03-11,26.1,24.41,27.97,,,,63.19,60.98,65.29,,,,28.0,59.0
2015-03-12,26.19,24.46,28.06,,,,63.1,60.88,65.23,,,,,
2015-03-13,26.29,24.52,28.16,,,,63.0,60.76,65.17,,,,24.0,66.0
2015-03-14,26.38,24.58,28.28,,,,62.91,60.65,65.11,,,,,
2015-03-15,26.48,24.64,28.39,,,,62.81,60.55,65.05,,,,,
2015-03-16,26.57,24.7,28.51,,,,62.72,60.45,64.99,,,,,
2015-03-17,26.66,24.76,28.63,,,,62.63,60.35,64.95,,,,,
2015-03-18,26.75,24.86,28.74,,,,62.53,60.25,64.85,,,,,
2015-03-19,26.85,24.95,28.86,,,,62.44,60.15,64.79,,,,,
2015-03-20,26.94,25.04,28.97,,,,62.35,60.05,64.72,,,,26.0,65.0
2015-03-21,27.03,25.14,29.09,,,,62.25,59.96,64.65,,,,,
2015-03-22,27.12,25.24,29.22,,,,62.16,59.87,64.57,,,,,
2015-03-23,27.21,25.34,29.35,,,,62.07,59.77,64.5,,,,,
2015-03-24,27.3,25.38,29.49,,,,61.98,59.68,64.4,,,,,
2015-03-25,27.39,25.43,29.64,,,,61.89,59.58,64.31,,,,,
2015-03-26,27.49,25.47,29.77,,,,61.79,59.49,64.24,,,,,
2015-03-27,27.57,25.52,29.9,,,,61.7,59.39,64.16,,,,,
2015-03-28,27.66,25.57,30.02,,,,61.61,59.28,64.08,,,,30.0,59.0
2015-03-29,27.75,25.62,30.15,,,,61.52,59.15,63.99,,,,,
2015-03-30,27.84,25.67,30.26,,,,61.43,59.02,63.9,,,,,
2015-03-31,27.93,25.72,30.32,,,,61.34,58.9,63.82,,,,,
2015-04-01,28.03,25.81,30.39,,,,61.24,58.78,63.75,,,,,
2015-04-02,28.12,25.94,30.46,,,,61.15,58.69,63.67,,,,,
2015-04-03,28.21,26.04,30.54,,,,61.06,58.6,63.59,,,,,
2015-04-04,28.3,26.1,30.65,,,,60.96,58.49,63.51,,,,33.0,59.0
2015-04-05,28.39,26.15,30.73,,,,60.87,58.38,63.42,,,,,
2015-04-06,28.49,26.22,30.82,,,,60.78,58.26,63.33,,,,,
2015-04-07,28.58,26.32,30.92,,,,60.68,58.14,63.24,,,,,
2015-04-08,28.68,26.42,31.02,,,,60.58,58.02,63.15,,,,,
2015-04-09,28.77,26.52,31.1,,,,60.49,57.91,63.08,,,,,
2015-04-10,28.87,26.64,31.17,,,,60.39,57.82,63.0,,,,,
2015-04-11,28.97,26.72,31.23,,,,60.29,57.77,62.91,,,,32.0,57.0
2015-04-12,29.07,26.83,31.29,,,,60.19,57.7,62.82,,,,,
2015-04-13,29.17,26.94,31.36,,,,60.08,57.63,62.72,,,,,
2015-04-14,29.27,27.05,31.43,,,,59.98,57.57,62.62,,,,,
2015-04-15,29.37,27.15,31.49,,,,59.87,57.51,62.52,,,,33.0,52.0
2015-04-16,29.48,27.27,31.54,,,,59.77,57.44,62.41,,,,,
2015-04-17,29.58,27.36,31.69,,,,59.66,57.37,62.29,,,,,
2015-04-18,29.69,27.45,31.84,,,,59.55,57.28,62.18,,,,36.0,54.0
2015-04-19,29.79,27.55,31.91,,,,59.44,57.19,62.06,,,,,
2015-04-20,29.9,27.65,31.98,,,,59.33,57.09,61.94,,,,,
2015-04-21,30.01,27.74,32.05,,,,59.21,56.99,61.82,,,,,
2015-04-22,30.12,27.84,32.11,,,,59.1,56.88,61.69,,,,,
2015-04-23,30.23,27.94,32.18,,,,58.98,56.78,61.58,,,,,
2015-04-24,30.34,28.04,32.28,,,,58.86,56.67,61.46,,,,,
2015-04-25,30.45,28.14,32.35,,,,58.75,56.56,61.33,,,,,
2015-04-26,30.56,28.25,32.44,,,,58.63,56.46,61.21,,,,,
2015-04-27,30.67,28.35,32.54,,,,58.51,56.36,61.08,,,,,
2015-04-28,30.78,28.45,32.65,,,,58.39,56.25,60.94,,,,,
2015-04-29,30.9,28.56,32.75,,,,58.27,56.14,60.84,,,,35.0,54.0
2026-07-21,,,,,,,,,,,,,23.0,50.0
