date,Con (pre-2024 election),Con (pre-2024 election) (low),Con (pre-2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (pre-2024 election),Lab (pre-2024 election) (low),Lab (pre-2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (pre-2024 election),LDem (pre-2024 election) (low),LDem (pre-2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (pre-2024 election),Ukip (pre-2024 election) (low),Ukip (pre-2024 election) (high),Ukip (post-2024 election),Ukip (post-2024 election) (low),Ukip (post-2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2021-01-09,22.05,19.19,24.86,,,,22.43,20.06,24.99,,,,6.41,3.34,8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-10,22.05,19.2,24.88,,,,22.43,20.06,24.98,,,,6.4,3.35,8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-11,22.06,19.2,24.88,,,,22.43,20.05,24.97,,,,6.4,3.37,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-12,22.06,19.21,24.89,,,,22.43,20.05,24.96,,,,6.4,3.38,8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-13,22.06,19.18,24.89,,,,22.43,20.05,24.94,,,,6.4,3.4,8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-14,22.06,19.15,24.89,,,,22.43,20.04,24.94,,,,6.4,3.41,8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-15,22.07,19.13,24.89,,,,22.43,20.04,24.94,,,,6.4,3.42,8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-16,22.07,19.1,24.9,,,,22.43,20.04,24.94,,,,6.4,3.43,8.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-17,22.07,19.08,24.9,,,,22.43,20.04,24.94,,,,6.39,3.45,8.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-18,22.08,19.05,24.91,,,,22.43,20.03,24.94,,,,6.39,3.47,8.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-19,22.08,19.03,24.91,,,,22.43,20.03,24.94,,,,6.39,3.5,8.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-20,22.09,19.02,24.91,,,,22.43,20.03,24.94,,,,6.39,3.52,8.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-21,22.09,19.05,24.91,,,,22.43,20.03,24.94,,,,6.39,3.54,8.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-22,22.09,19.07,24.91,,,,22.42,20.03,24.95,,,,6.38,3.56,8.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-23,22.1,19.1,24.92,,,,22.42,20.03,24.95,,,,6.38,3.58,8.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-24,22.1,19.14,24.92,,,,22.42,20.03,24.95,,,,6.38,3.6,8.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-25,22.11,19.17,24.92,,,,22.42,20.03,24.95,,,,6.38,3.61,8.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-26,22.11,19.21,24.95,,,,22.42,20.03,24.95,,,,6.37,3.61,8.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-27,22.12,19.21,24.99,,,,22.42,20.03,24.95,,,,6.37,3.61,8.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-28,22.12,19.19,25.02,,,,22.42,20.03,24.95,,,,6.37,3.6,8.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29,22.13,19.18,25.06,,,,22.42,20.03,24.94,,,,6.36,3.6,8.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-30,22.13,19.17,25.09,,,,22.42,20.03,24.95,,,,6.36,3.62,8.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,22.14,19.16,25.12,,,,22.42,20.03,24.94,,,,6.36,3.64,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01,22.14,19.15,25.16,,,,22.42,20.02,24.92,,,,6.35,3.66,8.59,,,,,,,,,,,,,,,,,,,,,,21.0,24.0,2.0,,,,,
2021-02-02,22.15,19.14,25.19,,,,22.42,20.03,24.91,,,,6.35,3.68,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03,22.16,19.13,25.19,,,,22.42,20.03,24.91,,,,6.34,3.7,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-04,22.16,19.12,25.2,,,,22.42,20.03,24.92,,,,6.34,3.72,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05,22.17,19.11,25.2,,,,22.41,20.03,24.92,,,,6.34,3.73,8.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-06,22.17,19.1,25.21,,,,22.41,20.03,24.93,,,,6.33,3.75,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-07,22.18,19.11,25.21,,,,22.41,20.03,24.94,,,,6.33,3.75,8.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-08,22.19,19.13,25.22,,,,22.41,20.03,24.95,,,,6.32,3.75,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-09,22.19,19.15,25.22,,,,22.41,20.04,24.95,,,,6.32,3.76,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10,22.2,19.17,25.23,,,,22.41,20.04,24.95,,,,6.31,3.77,8.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-11,22.21,19.19,25.23,,,,22.41,20.04,24.95,,,,6.31,3.77,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12,22.21,19.21,25.23,,,,22.4,20.04,24.94,,,,6.3,3.74,8.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-13,22.22,19.23,25.23,,,,22.4,20.04,24.95,,,,6.3,3.72,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-14,22.22,19.25,25.23,,,,22.4,20.04,24.95,,,,6.29,3.73,8.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-15,22.23,19.27,25.24,,,,22.4,20.05,24.95,,,,6.29,3.74,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-16,22.24,19.29,25.25,,,,22.4,20.05,24.95,,,,6.28,3.75,8.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-17,22.24,19.31,25.25,,,,22.4,20.06,24.96,,,,6.28,3.76,8.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-18,22.25,19.33,25.25,,,,22.39,20.08,24.96,,,,6.27,3.76,8.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-19,22.26,19.35,25.26,,,,22.39,20.1,24.96,,,,6.27,3.75,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-20,22.26,19.37,25.28,,,,22.39,20.12,24.96,,,,6.26,3.71,8.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-21,22.27,19.39,25.29,,,,22.39,20.14,24.96,,,,6.26,3.67,8.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-22,22.28,19.37,25.31,,,,22.38,20.15,24.97,,,,6.25,3.64,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-23,22.28,19.39,25.32,,,,22.38,20.16,24.98,,,,6.25,3.61,8.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-24,22.29,19.37,25.34,,,,22.38,20.18,24.98,,,,6.24,3.57,8.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-25,22.3,19.35,25.35,,,,22.38,20.2,24.98,,,,6.23,3.54,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-26,22.3,19.37,25.36,,,,22.37,20.21,24.99,,,,6.23,3.51,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-27,22.31,19.38,25.35,,,,22.37,20.2,24.98,,,,6.22,3.51,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,22.32,19.39,25.34,,,,22.37,20.19,24.98,,,,6.22,3.52,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-01,22.32,19.4,25.33,,,,22.36,20.18,24.98,,,,6.21,3.54,8.3,,,,,,,,,,,,,,,,,,,,,,16.0,25.0,8.0,,,,,
2021-03-02,22.33,19.42,25.32,,,,22.36,20.18,24.98,,,,6.21,3.55,8.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-03,22.34,19.43,25.31,,,,22.36,20.17,24.98,,,,6.2,3.56,8.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-04,22.34,19.45,25.3,,,,22.35,20.16,24.98,,,,6.19,3.58,8.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-05,22.35,19.47,25.29,,,,22.35,20.15,24.98,,,,6.19,3.59,8.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-06,22.35,19.48,25.29,,,,22.35,20.14,24.96,,,,6.18,3.61,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-07,22.36,19.5,25.31,,,,22.34,20.13,24.96,,,,6.18,3.62,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-08,22.37,19.49,25.32,,,,22.34,20.12,24.96,,,,6.17,3.64,8.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-09,22.37,19.48,25.34,,,,22.33,20.11,24.96,,,,6.17,3.64,8.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-10,22.38,19.47,25.34,,,,22.33,20.1,24.96,,,,6.16,3.64,8.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-11,22.39,19.46,25.34,,,,22.33,20.1,24.95,,,,6.15,3.64,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-12,22.39,19.45,25.33,,,,22.32,20.1,24.95,,,,6.15,3.65,8.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-13,22.4,19.45,25.33,,,,22.32,20.09,24.95,,,,6.14,3.64,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-14,22.4,19.44,25.32,,,,22.31,20.07,24.95,,,,6.14,3.64,8.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-15,22.41,19.43,25.32,,,,22.31,20.05,24.95,,,,6.13,3.64,8.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-16,22.41,19.42,25.32,,,,22.3,20.04,24.94,,,,6.13,3.63,8.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-17,22.42,19.42,25.31,,,,22.3,20.03,24.94,,,,6.12,3.63,8.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-18,22.43,19.44,25.28,,,,22.29,20.02,24.94,,,,6.11,3.63,8.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-19,22.43,19.46,25.25,,,,22.29,20.02,24.93,,,,6.11,3.63,8.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-20,22.44,19.47,25.22,,,,22.28,20.02,24.93,,,,6.1,3.63,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-21,22.44,19.48,25.2,,,,22.28,20.03,24.93,,,,6.1,3.63,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-22,22.45,19.5,25.2,,,,22.27,20.03,24.92,,,,6.09,3.64,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-23,22.45,19.52,25.2,,,,22.27,20.04,24.92,,,,6.09,3.64,8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-24,22.46,19.53,25.19,,,,22.26,20.04,24.91,,,,6.08,3.64,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-25,22.46,19.55,25.19,,,,22.26,20.05,24.91,,,,6.08,3.65,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-26,22.47,19.57,25.19,,,,22.25,20.05,24.91,,,,6.07,3.65,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-27,22.47,19.59,25.18,,,,22.25,20.05,24.9,,,,6.07,3.66,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-28,22.47,19.6,25.18,,,,22.24,20.06,24.9,,,,6.06,3.67,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-29,22.48,19.59,25.18,,,,22.23,20.02,24.89,,,,6.06,3.67,8.0,,,,,,,,,,,,,,,,,,,,,,28.0,20.0,8.0,,,,,
2021-03-30,22.48,19.59,25.18,,,,22.23,19.96,24.89,,,,6.06,3.68,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,22.49,19.59,25.2,,,,22.22,19.95,24.88,,,,6.05,3.69,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,22.49,19.58,25.22,,,,22.22,19.95,24.88,,,,6.05,3.66,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02,22.5,19.58,25.23,,,,22.21,19.92,24.88,,,,6.04,3.63,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03,22.5,19.58,25.22,,,,22.2,19.89,24.87,,,,6.04,3.63,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04,22.5,19.58,25.22,,,,22.2,19.88,24.87,,,,6.04,3.61,8.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05,22.51,19.58,25.21,,,,22.19,19.88,24.86,,,,6.03,3.61,8.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-06,22.51,19.57,25.21,,,,22.18,19.87,24.86,,,,6.03,3.61,8.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07,22.51,19.57,25.23,,,,22.17,19.86,24.85,,,,6.02,3.62,8.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08,22.51,19.56,25.25,,,,22.17,19.86,24.84,,,,6.02,3.62,8.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-09,22.52,19.53,25.26,,,,22.16,19.85,24.84,,,,6.02,3.62,8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-10,22.52,19.51,25.27,,,,22.15,19.84,24.83,,,,6.01,3.61,8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-11,22.52,19.48,25.28,,,,22.15,19.83,24.83,,,,6.01,3.62,8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-12,22.52,19.45,25.29,,,,22.14,19.82,24.82,,,,6.01,3.62,8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-13,22.53,19.43,25.3,,,,22.13,19.8,24.82,,,,6.01,3.62,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-14,22.53,19.41,25.32,,,,22.12,19.79,24.81,,,,6.0,3.62,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-15,22.53,19.38,25.33,,,,22.12,19.78,24.81,,,,6.0,3.63,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-16,22.53,19.36,25.33,,,,22.11,19.76,24.8,,,,6.0,3.63,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-17,22.53,19.37,25.34,,,,22.1,19.76,24.79,,,,6.0,3.64,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-18,22.53,19.37,25.35,,,,22.09,19.75,24.79,,,,6.0,3.64,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-19,22.53,19.37,25.36,,,,22.08,19.75,24.78,,,,6.0,3.64,8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-20,22.53,19.38,25.37,,,,22.07,19.75,24.77,,,,5.99,3.65,8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-21,22.53,19.38,25.36,,,,22.06,19.75,24.77,,,,5.99,3.65,8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-22,22.53,19.38,25.38,,,,22.05,19.74,24.77,,,,5.99,3.64,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-23,22.53,19.37,25.4,,,,22.05,19.73,24.77,,,,5.99,3.63,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-24,22.53,19.38,25.41,,,,22.04,19.71,24.76,,,,5.99,3.61,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-25,22.53,19.39,25.41,,,,22.03,19.69,24.75,,,,5.99,3.6,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-26,22.53,19.38,25.42,,,,22.02,19.67,24.73,,,,5.99,3.59,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-27,22.53,19.38,25.43,,,,22.01,19.65,24.72,,,,5.99,3.58,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-28,22.52,19.38,25.44,,,,22.0,19.63,24.71,,,,5.99,3.57,8.03,,,,,,,,,,,,,,,,,,,,,,20.0,22.0,6.0,,,,,
2021-04-29,22.52,19.38,25.45,,,,21.98,19.62,24.7,,,,5.99,3.56,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,22.52,19.38,25.46,,,,21.97,19.61,24.69,,,,5.99,3.55,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-01,22.52,19.39,25.46,,,,21.96,19.6,24.68,,,,5.99,3.54,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-02,22.52,19.39,25.48,,,,21.95,19.59,24.67,,,,5.99,3.53,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-03,22.51,19.39,25.49,,,,21.94,19.58,24.65,,,,5.99,3.52,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-04,22.51,19.38,25.5,,,,21.93,19.57,24.64,,,,5.99,3.51,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-05,22.51,19.37,25.5,,,,21.92,19.54,24.64,,,,6.0,3.51,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-06,22.5,19.36,25.51,,,,21.9,19.5,24.64,,,,6.0,3.51,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-07,22.5,19.35,25.52,,,,21.89,19.47,24.63,,,,6.0,3.51,8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-08,22.5,19.34,25.53,,,,21.88,19.46,24.63,,,,6.0,3.52,8.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-09,22.49,19.34,25.53,,,,21.86,19.46,24.62,,,,6.0,3.52,8.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-10,22.49,19.33,25.54,,,,21.85,19.45,24.61,,,,6.0,3.53,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-11,22.49,19.32,25.54,,,,21.84,19.44,24.6,,,,6.01,3.53,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-12,22.48,19.32,25.54,,,,21.82,19.43,24.59,,,,6.01,3.53,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-13,22.48,19.31,25.55,,,,21.81,19.41,24.58,,,,6.01,3.54,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-14,22.48,19.3,25.54,,,,21.79,19.4,24.56,,,,6.01,3.54,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-15,22.47,19.29,25.51,,,,21.78,19.39,24.55,,,,6.01,3.55,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-16,22.47,19.28,25.52,,,,21.76,19.38,24.53,,,,6.02,3.55,7.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-17,22.46,19.26,25.53,,,,21.75,19.36,24.51,,,,6.02,3.56,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-18,22.46,19.25,25.54,,,,21.73,19.35,24.49,,,,6.02,3.57,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19,22.45,19.23,25.54,,,,21.71,19.33,24.47,,,,6.02,3.57,7.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20,22.45,19.22,25.55,,,,21.7,19.32,24.44,,,,6.03,3.58,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-21,22.45,19.22,25.56,,,,21.68,19.3,24.4,,,,6.03,3.58,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-22,22.44,19.22,25.55,,,,21.66,19.28,24.36,,,,6.03,3.6,7.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-23,22.44,19.22,25.54,,,,21.65,19.26,24.35,,,,6.04,3.62,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-24,22.43,19.22,25.55,,,,21.63,19.25,24.33,,,,6.04,3.64,7.97,,,,,,,,,,,,,,,,,,,,,,29.0,25.0,8.0,,,,,
2021-05-25,22.43,19.22,25.57,,,,21.61,19.23,24.32,,,,6.04,3.66,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-26,22.42,19.22,25.58,,,,21.59,19.21,24.3,,,,6.05,3.68,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27,22.42,19.21,25.6,,,,21.57,19.19,24.28,,,,6.05,3.7,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28,22.41,19.21,25.61,,,,21.56,19.16,24.25,,,,6.05,3.72,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,22.41,19.2,25.62,,,,21.54,19.14,24.22,,,,6.06,3.75,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-30,22.4,19.19,25.62,,,,21.52,19.13,24.18,,,,6.06,3.77,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,22.39,19.19,25.63,,,,21.5,19.12,24.15,,,,6.06,3.79,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,22.39,19.17,25.63,,,,21.48,19.11,24.11,,,,6.07,3.8,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,22.38,19.18,25.64,,,,21.46,19.07,24.08,,,,6.07,3.8,7.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-03,22.38,19.17,25.64,,,,21.44,19.03,24.04,,,,6.08,3.8,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-04,22.37,19.17,25.64,,,,21.42,19.0,24.0,,,,6.08,3.81,7.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-05,22.37,19.16,25.64,,,,21.4,18.97,23.97,,,,6.08,3.81,7.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-06,22.36,19.16,25.64,,,,21.38,18.95,23.94,,,,6.09,3.82,7.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-07,22.36,19.16,25.65,,,,21.35,18.92,23.91,,,,6.09,3.83,7.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,22.35,19.15,25.65,,,,21.33,18.89,23.89,,,,6.1,3.85,7.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-09,22.34,19.15,25.65,,,,21.31,18.86,23.85,,,,6.1,3.86,7.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-10,22.34,19.14,25.65,,,,21.29,18.84,23.82,,,,6.1,3.88,7.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-11,22.33,19.14,25.63,,,,21.27,18.81,23.79,,,,6.11,3.89,7.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-12,22.33,19.14,25.61,,,,21.25,18.78,23.77,,,,6.11,3.89,7.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-13,22.32,19.13,25.6,,,,21.22,18.76,23.78,,,,6.12,3.89,7.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-14,22.31,19.13,25.58,,,,21.2,18.75,23.78,,,,6.12,3.89,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-15,22.31,19.13,25.56,,,,21.18,18.76,23.79,,,,6.13,3.9,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-16,22.3,19.12,25.55,,,,21.16,18.76,23.79,,,,6.13,3.91,7.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17,22.29,19.12,25.54,,,,21.14,18.76,23.8,,,,6.14,3.93,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-18,22.29,19.11,25.52,,,,21.11,18.76,23.79,,,,6.14,3.94,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,22.28,19.11,25.5,,,,21.09,18.77,23.8,,,,6.15,3.96,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-20,22.27,19.11,25.48,,,,21.07,18.77,23.8,,,,6.15,3.97,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-21,22.27,19.1,25.44,,,,21.05,18.78,23.77,,,,6.16,3.99,7.98,,,,,,,,,,,,,,,,,,,,,,18.0,19.0,6.0,,,,,
2021-06-22,22.26,19.1,25.38,,,,21.03,18.72,23.74,,,,6.17,3.99,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,22.25,19.1,25.33,,,,21.0,18.66,23.7,,,,6.17,3.99,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,22.25,19.09,25.27,,,,20.98,18.61,23.66,,,,6.18,3.99,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-25,22.24,19.09,25.21,,,,20.96,18.55,23.62,,,,6.18,3.99,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-26,22.23,19.09,25.15,,,,20.94,18.5,23.6,,,,6.19,4.0,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-27,22.22,19.08,25.12,,,,20.92,18.44,23.56,,,,6.19,4.0,7.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-28,22.22,19.08,25.1,,,,20.89,18.44,23.52,,,,6.2,4.0,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
