date,Con (pre-2024 election),Con (pre-2024 election) (low),Con (pre-2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (pre-2024 election),Lab (pre-2024 election) (low),Lab (pre-2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (pre-2024 election),LDem (pre-2024 election) (low),LDem (pre-2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (pre-2024 election),Ukip (pre-2024 election) (low),Ukip (pre-2024 election) (high),Ukip (post-2024 election),Ukip (post-2024 election) (low),Ukip (post-2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2022-12-01,33.38,29.93,36.01,,,,20.97,17.0,23.47,,,,3.28,2.57,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-02,33.45,30.04,36.02,,,,20.92,17.27,23.41,,,,3.27,2.54,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-03,33.51,30.17,36.02,,,,20.87,17.28,23.35,,,,3.26,2.55,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04,33.58,30.29,36.03,,,,20.81,17.29,23.25,,,,3.26,2.53,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,33.65,30.43,36.03,,,,20.76,17.29,23.17,,,,3.25,2.54,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06,33.72,30.57,36.04,,,,20.7,17.3,23.06,,,,3.24,2.54,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-07,33.78,30.72,36.05,,,,20.64,17.3,23.01,,,,3.23,2.53,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08,33.85,30.99,36.05,,,,20.58,17.31,22.96,,,,3.23,2.52,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-09,33.92,31.17,36.07,,,,20.52,17.3,22.9,,,,3.22,2.51,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10,33.99,31.31,36.08,,,,20.45,17.27,22.85,,,,3.22,2.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-11,34.06,31.47,36.08,,,,20.39,17.25,22.71,,,,3.21,2.49,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,34.13,31.61,36.09,,,,20.32,17.23,22.63,,,,3.21,2.49,4.0,,,,,,,,,,,,,,,,,,,,,,37.0,17.0,4.0,,,,,
2022-12-13,34.19,31.73,36.12,,,,20.26,17.21,22.54,,,,3.2,2.48,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14,34.26,31.86,36.19,,,,20.19,17.19,22.45,,,,3.2,2.48,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-15,34.33,32.13,36.26,,,,20.13,17.16,22.38,,,,3.2,2.48,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-16,34.39,32.11,36.33,,,,20.06,17.0,22.47,,,,3.2,2.48,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-17,34.45,32.27,36.38,,,,20.0,17.0,22.44,,,,3.2,2.47,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18,34.51,32.47,36.38,,,,19.93,17.0,22.37,,,,3.19,2.48,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,34.57,32.54,36.38,,,,19.87,17.01,22.31,,,,3.19,2.44,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-20,34.63,32.6,36.39,,,,19.8,17.01,22.24,,,,3.2,2.42,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-21,34.68,32.67,36.39,,,,19.74,17.02,22.18,,,,3.2,2.41,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-22,34.73,32.78,36.43,,,,19.68,17.03,22.13,,,,3.2,2.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-23,34.78,32.88,36.51,,,,19.62,17.05,22.06,,,,3.2,2.38,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-24,34.82,32.98,36.55,,,,19.56,17.06,21.95,,,,3.2,2.35,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-25,34.86,33.05,36.56,,,,19.5,17.06,21.85,,,,3.21,2.33,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,34.9,33.08,36.61,,,,19.45,17.07,21.8,,,,3.21,2.32,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27,34.94,33.16,36.62,,,,19.39,17.07,21.73,,,,3.22,2.31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28,34.96,33.19,36.64,,,,19.34,17.07,21.66,,,,3.22,2.3,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29,34.99,33.23,36.66,,,,19.29,17.07,21.59,,,,3.23,2.31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-30,35.01,33.26,36.67,,,,19.25,17.05,21.53,,,,3.24,2.31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,35.03,33.29,36.65,,,,19.2,17.03,21.47,,,,3.24,2.32,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01,35.05,33.3,36.64,,,,19.16,17.02,21.44,,,,3.25,2.32,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,35.06,33.3,36.62,,,,19.12,17.01,21.4,,,,3.26,2.3,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-03,35.07,33.3,36.6,,,,19.08,17.0,21.37,,,,3.27,2.3,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-04,35.08,33.29,36.6,,,,19.05,17.0,21.31,,,,3.27,2.29,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-05,35.08,33.32,36.59,,,,19.01,17.0,21.23,,,,3.28,2.32,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-06,35.09,33.39,36.52,,,,18.98,17.0,21.2,,,,3.29,2.39,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-07,35.1,33.39,36.52,,,,18.95,17.0,21.16,,,,3.3,2.39,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-08,35.1,33.41,36.53,,,,18.92,17.0,21.1,,,,3.31,2.41,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,35.1,33.44,36.53,,,,18.89,17.0,21.0,,,,3.31,2.44,4.0,,,,,,,,,,,,,,,,,,,,,,33.0,21.0,2.0,,,,,
2023-01-10,35.11,33.47,36.52,,,,18.86,17.0,21.0,,,,3.32,2.47,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-11,35.11,33.5,36.52,,,,18.83,17.0,21.0,,,,3.33,2.49,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-12,35.11,33.53,36.52,,,,18.81,17.0,21.0,,,,3.33,2.51,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-13,35.11,33.55,36.5,,,,18.79,17.0,21.0,,,,3.34,2.52,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-14,35.11,33.58,36.48,,,,18.76,17.0,20.88,,,,3.34,2.54,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-15,35.11,33.6,36.48,,,,18.75,17.0,20.81,,,,3.35,2.54,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-16,35.11,33.63,36.49,,,,18.73,17.0,20.76,,,,3.36,2.54,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-17,35.1,33.65,36.47,,,,18.71,17.0,20.71,,,,3.36,2.53,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-18,35.1,33.67,36.46,,,,18.7,17.0,20.64,,,,3.37,2.52,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-19,35.1,33.7,36.44,,,,18.69,17.0,20.57,,,,3.37,2.51,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-20,35.09,33.45,36.49,,,,18.68,17.0,21.0,,,,3.37,2.45,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-21,35.09,33.46,36.56,,,,18.67,17.0,21.0,,,,3.38,2.46,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-22,35.08,33.48,36.62,,,,18.66,17.0,21.0,,,,3.38,2.48,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,35.07,33.49,36.68,,,,18.66,17.0,20.99,,,,3.39,2.49,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24,35.06,33.5,36.73,,,,18.66,17.0,20.98,,,,3.39,2.49,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,35.05,33.51,36.77,,,,18.66,17.0,20.55,,,,3.39,2.49,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-26,35.04,33.5,36.8,,,,18.66,17.0,20.5,,,,3.4,2.49,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-27,35.03,33.38,36.8,,,,18.66,17.0,20.44,,,,3.4,2.49,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-28,35.01,33.21,36.72,,,,18.66,17.0,20.42,,,,3.41,2.49,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29,35.0,33.09,36.61,,,,18.66,17.0,20.4,,,,3.41,2.49,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,34.98,33.03,36.48,,,,18.66,17.0,20.38,,,,3.42,2.49,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31,34.97,33.01,36.33,,,,18.66,17.0,20.35,,,,3.43,2.49,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,34.95,33.0,36.25,,,,18.67,17.0,20.32,,,,3.44,2.49,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02,34.93,33.0,36.22,,,,18.67,17.0,20.3,,,,3.44,2.5,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-03,34.91,33.0,36.17,,,,18.67,17.0,20.28,,,,3.45,2.52,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-04,34.89,33.0,36.08,,,,18.67,17.0,20.24,,,,3.47,2.54,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-05,34.88,33.0,36.0,,,,18.66,17.0,20.17,,,,3.48,2.62,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06,34.86,33.0,35.97,,,,18.66,17.0,20.07,,,,3.49,2.63,4.24,,,,,,,,,,,,,,,,,,,,,,36.0,17.0,4.0,,,,,
2023-02-07,34.84,33.0,35.89,,,,18.65,17.0,20.03,,,,3.5,2.62,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08,34.82,33.0,35.87,,,,18.65,17.0,20.04,,,,3.52,2.62,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-09,34.8,33.0,35.76,,,,18.64,17.0,20.04,,,,3.53,2.63,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-10,34.78,33.0,35.72,,,,18.63,17.0,20.03,,,,3.55,2.63,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-11,34.77,33.0,35.68,,,,18.62,17.0,19.99,,,,3.56,2.64,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12,34.75,33.0,35.68,,,,18.6,17.0,19.96,,,,3.58,2.65,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,34.73,33.0,35.68,,,,18.59,17.0,19.94,,,,3.6,2.66,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-14,34.72,33.0,35.68,,,,18.57,17.0,19.95,,,,3.62,2.68,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15,34.7,33.0,35.67,,,,18.55,17.0,19.95,,,,3.64,2.7,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-16,34.69,33.0,35.67,,,,18.54,17.0,19.94,,,,3.66,2.71,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-17,34.67,33.0,35.67,,,,18.52,17.0,19.91,,,,3.68,2.75,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-18,34.66,33.0,35.67,,,,18.49,17.0,19.89,,,,3.7,2.78,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-19,34.65,33.0,35.67,,,,18.47,17.0,19.86,,,,3.72,2.81,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-20,34.64,33.01,35.67,,,,18.45,17.0,19.82,,,,3.74,2.85,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-21,34.63,33.02,35.66,,,,18.42,17.0,19.8,,,,3.77,2.89,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22,34.62,33.03,35.66,,,,18.4,17.0,19.76,,,,3.79,2.92,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-23,34.62,33.03,35.66,,,,18.37,17.0,19.68,,,,3.81,2.94,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-24,34.61,33.03,35.66,,,,18.34,17.0,19.63,,,,3.83,2.96,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-25,34.61,33.03,35.65,,,,18.31,17.0,19.6,,,,3.86,2.99,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26,34.61,33.03,35.5,,,,18.28,17.0,19.55,,,,3.88,3.01,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27,34.6,33.02,35.5,,,,18.25,17.0,19.5,,,,3.91,3.04,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28,34.6,33.01,35.49,,,,18.22,17.0,19.45,,,,3.93,3.07,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01,34.6,33.0,35.49,,,,18.18,17.0,19.39,,,,3.95,3.1,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02,34.6,33.0,35.48,,,,18.15,17.0,19.33,,,,3.98,3.13,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-03,34.6,33.06,35.49,,,,18.12,17.0,19.28,,,,4.0,3.16,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-04,34.6,33.06,35.5,,,,18.09,17.0,19.2,,,,4.02,3.19,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05,34.6,33.07,35.52,,,,18.05,17.0,19.13,,,,4.04,3.23,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06,34.6,33.08,35.53,,,,18.02,17.0,19.07,,,,4.07,3.26,4.74,,,,,,,,,,,,,,,,,,,,,,35.0,19.0,4.0,,,,,
2023-03-07,34.6,33.09,35.55,,,,17.99,17.0,19.0,,,,4.09,3.3,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-08,34.6,33.1,35.55,,,,17.96,17.0,19.0,,,,4.11,3.35,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-09,34.6,33.11,35.56,,,,17.93,17.0,19.0,,,,4.13,3.39,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-10,34.6,33.12,35.55,,,,17.91,17.0,18.92,,,,4.15,3.44,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-11,34.59,33.13,35.56,,,,17.88,17.0,18.86,,,,4.16,3.49,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-12,34.59,33.14,35.56,,,,17.85,17.0,18.79,,,,4.18,3.55,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-13,34.59,33.15,35.55,,,,17.83,17.0,18.77,,,,4.2,3.61,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,34.59,33.16,35.55,,,,17.8,17.0,18.72,,,,4.21,3.67,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-15,34.59,33.17,35.53,,,,17.78,17.0,18.6,,,,4.23,3.73,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-16,34.58,33.18,35.52,,,,17.76,17.0,18.59,,,,4.24,3.77,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-17,34.58,33.15,35.51,,,,17.74,17.0,18.55,,,,4.26,3.82,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-18,34.57,33.17,35.55,,,,17.72,17.0,18.55,,,,4.27,3.81,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19,34.57,33.19,35.55,,,,17.71,17.0,18.55,,,,4.28,3.84,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20,34.56,33.22,35.54,,,,17.69,17.0,18.55,,,,4.29,3.87,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-21,34.56,33.34,35.53,,,,17.68,17.0,18.56,,,,4.29,3.9,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-22,34.56,33.39,35.54,,,,17.66,16.99,18.56,,,,4.3,3.92,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-23,34.55,33.41,35.53,,,,17.65,16.98,18.56,,,,4.3,3.95,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-24,34.55,33.42,35.52,,,,17.63,16.96,18.5,,,,4.31,3.97,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-25,34.55,33.44,35.51,,,,17.62,16.94,18.49,,,,4.31,3.97,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-26,34.56,33.46,35.5,,,,17.6,16.9,18.5,,,,4.31,3.97,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-27,34.56,33.48,35.49,,,,17.59,16.87,18.5,,,,4.31,3.96,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-28,34.57,33.55,35.48,,,,17.57,16.84,18.49,,,,4.31,3.96,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-29,34.58,33.57,35.48,,,,17.55,16.8,18.47,,,,4.31,3.95,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-30,34.59,33.58,35.51,,,,17.53,16.75,18.44,,,,4.3,3.93,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,34.6,33.63,35.56,,,,17.51,16.72,18.44,,,,4.3,3.92,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-01,34.62,33.65,35.61,,,,17.49,16.67,18.43,,,,4.29,3.91,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-02,34.64,33.73,35.67,,,,17.47,16.62,18.43,,,,4.29,3.89,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-03,34.66,33.78,35.74,,,,17.44,16.56,18.41,,,,4.28,3.88,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-04,34.68,33.8,35.81,,,,17.41,16.51,18.39,,,,4.28,3.86,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-05,34.71,33.8,35.88,,,,17.39,16.46,18.39,,,,4.27,3.85,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-06,34.73,33.79,35.95,,,,17.36,16.41,18.37,,,,4.26,3.83,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-07,34.76,33.79,36.03,,,,17.33,16.37,18.38,,,,4.26,3.81,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-08,34.79,33.77,36.11,,,,17.29,16.32,18.4,,,,4.25,3.79,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-09,34.82,33.78,36.18,,,,17.26,16.27,18.44,,,,4.24,3.78,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10,34.85,33.77,36.27,,,,17.22,16.22,18.48,,,,4.23,3.76,4.67,,,,,,,,,,,,,,,,,,,,,,33.0,17.0,5.0,,,,,
2023-04-11,34.89,33.77,36.35,,,,17.19,16.18,18.53,,,,4.23,3.74,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-12,34.92,33.75,36.44,,,,17.15,16.14,18.57,,,,4.22,3.72,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-13,34.96,33.75,36.52,,,,17.12,16.1,18.62,,,,4.21,3.71,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-14,34.99,33.78,36.63,,,,17.08,15.95,18.66,,,,4.2,3.69,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-15,35.03,33.78,36.71,,,,17.04,15.9,18.71,,,,4.19,3.67,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-16,35.07,33.77,36.79,,,,17.0,15.86,18.75,,,,4.19,3.65,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,35.11,33.77,36.88,,,,16.96,15.83,18.79,,,,4.18,3.64,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,35.14,33.75,36.95,,,,16.92,15.79,18.82,,,,4.17,3.62,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-19,35.18,33.73,37.03,,,,16.88,15.76,18.85,,,,4.16,3.61,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-20,35.22,33.72,37.09,,,,16.84,15.71,18.86,,,,4.15,3.59,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-21,35.26,33.71,37.16,,,,16.79,15.63,18.85,,,,4.14,3.58,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-22,35.3,33.69,37.23,,,,16.75,15.53,18.81,,,,4.13,3.57,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-23,35.34,33.68,37.3,,,,16.71,15.4,18.77,,,,4.12,3.55,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-24,35.38,33.67,37.35,,,,16.66,15.32,18.7,,,,4.12,3.54,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-25,35.41,33.67,37.41,,,,16.62,15.27,18.61,,,,4.11,3.53,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-26,35.45,33.67,37.46,,,,16.58,15.22,18.5,,,,4.1,3.52,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-27,35.49,33.68,37.51,,,,16.53,15.18,18.38,,,,4.09,3.51,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-28,35.52,33.67,37.64,,,,16.49,15.2,17.93,,,,4.08,3.5,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29,35.56,33.67,37.68,,,,16.45,15.17,17.9,,,,4.07,3.49,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30,35.59,33.68,37.72,,,,16.4,15.15,17.82,,,,4.06,3.49,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-01,35.62,33.68,37.75,,,,16.36,15.13,17.72,,,,4.06,3.48,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-02,35.66,33.68,37.79,,,,16.32,15.11,17.52,,,,4.05,3.47,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-03,35.69,33.69,37.83,,,,16.27,15.09,17.38,,,,4.04,3.47,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-04,35.72,33.69,37.86,,,,16.23,15.05,17.35,,,,4.03,3.46,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-05,35.75,33.7,37.88,,,,16.19,14.99,17.31,,,,4.02,3.46,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-06,35.77,33.7,37.9,,,,16.15,14.95,17.2,,,,4.02,3.45,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-07,35.8,33.69,37.88,,,,16.11,14.91,17.15,,,,4.01,3.45,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-08,35.83,33.68,37.86,,,,16.08,14.89,17.13,,,,4.0,3.44,4.66,,,,,,,,,,,,,,,,,,,,,,35.0,17.0,4.0,,,,,
2023-05-09,35.86,33.69,37.89,,,,16.04,14.87,17.11,,,,3.99,3.44,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-10,35.88,33.7,37.89,,,,16.0,14.86,17.09,,,,3.98,3.43,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-11,35.91,33.71,37.9,,,,15.97,14.84,17.08,,,,3.98,3.44,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-12,35.93,33.71,37.87,,,,15.94,14.79,17.09,,,,3.97,3.44,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-13,35.95,33.73,37.86,,,,15.91,14.73,17.08,,,,3.96,3.44,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-14,35.97,33.76,37.89,,,,15.88,14.69,17.07,,,,3.95,3.44,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-15,36.0,33.79,37.89,,,,15.85,14.66,17.05,,,,3.95,3.44,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-16,36.02,33.8,37.86,,,,15.83,14.62,17.04,,,,3.94,3.44,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-17,36.04,33.82,37.86,,,,15.8,14.61,17.02,,,,3.93,3.44,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-18,36.06,33.85,37.91,,,,15.78,14.59,17.01,,,,3.92,3.45,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-19,36.08,33.89,37.95,,,,15.76,14.58,17.0,,,,3.92,3.45,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-20,36.1,33.93,37.98,,,,15.74,14.57,17.0,,,,3.91,3.46,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
