date,pollster,Thatcher approve,Thatcher disapprove,Thatcher net,Major approve,Major disapprove,Major net,Blair approve,Blair disapprove,Blair net,Brown approve,Brown disapprove,Brown net,Cameron approve,Cameron disapprove,Cameron net,May approve,May disapprove,May net,Johnson approve,Johnson disapprove,Johnson net,Truss approve,Truss disapprove,Truss net,Sunak approve,Sunak disapprove,Sunak net,Starmer approve,Starmer disapprove,Starmer net
2020-12-03,Opinium,,,,,,,,,,,,,,,,,,,36.0,44.0,-8.0,,,,,,,,,
2020-12-07,Ipsos,,,,,,,,,,,,,,,,,,,42.0,50.0,-8.0,,,,,,,,,
2020-12-16,Opinium,,,,,,,,,,,,,,,,,,,38.0,44.0,-6.0,,,,,,,,,
2020-12-17,YouGov,,,,,,,,,,,,,,,,,,,35.0,56.0,-21.0,,,,,,,,,
2020-12-19,YouGov,,,,,,,,,,,,,,,,,,,37.0,56.0,-19.0,,,,,,,,,
2020-12-29,Deltapoll,,,,,,,,,,,,,,,,,,,46.0,49.0,-3.0,,,,,,,,,
2021-01-04,YouGov,,,,,,,,,,,,,,,,,,,37.0,54.0,-17.0,,,,,,,,,
2021-01-06,Opinium,,,,,,,,,,,,,,,,,,,38.0,44.0,-6.0,,,,,,,,,
2021-01-09,Ipsos,,,,,,,,,,,,,,,,,,,31.0,49.0,-18.0,,,,,,,,,
2021-01-11,Redfield & Wilton,,,,,,,,,,,,,,,,,,,38.0,42.0,-4.0,,,,,,,,,
2021-01-14,Opinium,,,,,,,,,,,,,,,,,,,34.0,49.0,-15.0,,,,,,,,,
2021-01-17,YouGov,,,,,,,,,,,,,,,,,,,39.0,55.0,-16.0,,,,,,,,,
2021-01-18,Redfield & Wilton,,,,,,,,,,,,,,,,,,,38.0,40.0,-2.0,,,,,,,,,
2021-01-19,YouGov,,,,,,,,,,,,,,,,,,,36.0,55.0,-19.0,,,,,,,,,
2021-01-22,Deltapoll,,,,,,,,,,,,,,,,,,,48.0,47.0,1.0,,,,,,,,,
2021-01-25,Redfield & Wilton,,,,,,,,,,,,,,,,,,,40.0,38.0,2.0,,,,,,,,,
2021-01-26,YouGov,,,,,,,,,,,,,,,,,,,38.0,53.0,-15.0,,,,,,,,,
2021-01-28,Opinium,,,,,,,,,,,,,,,,,,,38.0,46.0,-8.0,,,,,,,,,
2021-02-01,Ipsos,,,,,,,,,,,,,,,,,,,42.0,51.0,-9.0,,,,,,,,,
2021-02-01,Redfield & Wilton,,,,,,,,,,,,,,,,,,,39.0,40.0,-1.0,,,,,,,,,
2021-02-05,Survation,,,,,,,,,,,,,,,,,,,40.0,43.0,-3.0,,,,,,,,,
2021-02-08,Redfield & Wilton,,,,,,,,,,,,,,,,,,,42.0,39.0,3.0,,,,,,,,,
2021-02-08,YouGov,,,,,,,,,,,,,,,,,,,38.0,53.0,-15.0,,,,,,,,,
2021-02-11,Opinium,,,,,,,,,,,,,,,,,,,38.0,44.0,-6.0,,,,,,,,,
2021-02-14,YouGov,,,,,,,,,,,,,,,,,,,41.0,52.0,-11.0,,,,,,,,,
2021-02-20,YouGov,,,,,,,,,,,,,,,,,,,40.0,52.0,-12.0,,,,,,,,,
2021-02-22,Redfield & Wilton,,,,,,,,,,,,,,,,,,,42.0,39.0,3.0,,,,,,,,,
2021-02-24,Survation,,,,,,,,,,,,,,,,,,,40.0,41.0,-1.0,,,,,,,,,
2021-02-25,Deltapoll,,,,,,,,,,,,,,,,,,,54.0,44.0,10.0,,,,,,,,,
2021-02-25,Opinium,,,,,,,,,,,,,,,,,,,39.0,41.0,-2.0,,,,,,,,,
2021-03-08,Ipsos,,,,,,,,,,,,,,,,,,,44.0,49.0,-5.0,,,,,,,,,
2021-03-08,Redfield & Wilton,,,,,,,,,,,,,,,,,,,45.0,31.0,14.0,,,,,,,,,
2021-03-08,YouGov,,,,,,,,,,,,,,,,,,,31.0,49.0,-18.0,,,,,,,,,
2021-03-09,Survation,,,,,,,,,,,,,,,,,,,44.0,43.0,1.0,,,,,,,,,
2021-03-11,Opinium,,,,,,,,,,,,,,,,,,,45.0,38.0,7.0,,,,,,,,,
2021-03-15,Redfield & Wilton,,,,,,,,,,,,,,,,,,,44.0,41.0,3.0,,,,,,,,,
2021-03-17,BMG Research,,,,,,,,,,,,,,,,,,,38.0,44.0,-6.0,,,,,,,,,
2021-03-25,Opinium,,,,,,,,,,,,,,,,,,,42.0,41.0,1.0,,,,,,,,,
2021-03-29,Redfield & Wilton,,,,,,,,,,,,,,,,,,,45.0,34.0,11.0,,,,,,,,,
2021-04-01,Redfield & Wilton,,,,,,,,,,,,,,,,,,,44.0,34.0,10.0,,,,,,,,,
2021-04-05,Redfield & Wilton,,,,,,,,,,,,,,,,,,,45.0,34.0,11.0,,,,,,,,,
2021-04-08,Opinium,,,,,,,,,,,,,,,,,,,41.0,38.0,3.0,,,,,,,,,
2021-04-09,Survation,,,,,,,,,,,,,,,,,,,42.0,41.0,1.0,,,,,,,,,
2021-04-12,Redfield & Wilton,,,,,,,,,,,,,,,,,,,43.0,34.0,9.0,,,,,,,,,
2021-04-19,Ipsos,,,,,,,,,,,,,,,,,,,44.0,50.0,-6.0,,,,,,,,,
2021-04-19,Redfield & Wilton,,,,,,,,,,,,,,,,,,,47.0,32.0,15.0,,,,,,,,,
2021-04-22,Opinium,,,,,,,,,,,,,,,,,,,41.0,40.0,1.0,,,,,,,,,
2021-04-26,Redfield & Wilton,,,,,,,,,,,,,,,,,,,44.0,35.0,9.0,,,,,,,,,
2021-04-27,YouGov,,,,,,,,,,,,,,,,,,,40.0,51.0,-11.0,,,,,,,,,
2021-04-28,Survation,,,,,,,,,,,,,,,,,,,39.0,46.0,-7.0,,,,,,,,,
2021-04-29,Opinium,,,,,,,,,,,,,,,,,,,37.0,43.0,-6.0,,,,,,,,,
2021-05-03,Redfield & Wilton,,,,,,,,,,,,,,,,,,,42.0,36.0,6.0,,,,,,,,,
2021-05-04,Panelbase,,,,,,,,,,,,,,,,,,,41.0,39.0,2.0,,,,,,,,,
2021-05-10,Redfield & Wilton,,,,,,,,,,,,,,,,,,,26.0,33.0,-7.0,,,,,,,,,
2021-05-10,YouGov,,,,,,,,,,,,,,,,,,,48.0,47.0,1.0,,,,,,,,,
2021-05-13,Opinium,,,,,,,,,,,,,,,,,,,43.0,37.0,6.0,,,,,,,,,
2021-05-15,Savanta,,,,,,,,,,,,,,,,,,,22.0,40.0,-18.0,,,,,,,,,
2021-05-17,Redfield & Wilton,,,,,,,,,,,,,,,,,,,44.0,34.0,10.0,,,,,,,,,
2021-05-27,Opinium,,,,,,,,,,,,,,,,,,,38.0,43.0,-5.0,,,,,,,,,
2021-05-27,Survation,,,,,,,,,,,,,,,,,,,42.0,41.0,1.0,,,,,,,,,
2021-05-31,Ipsos,,,,,,,,,,,,,,,,,,,44.0,47.0,-3.0,,,,,,,,,
2021-05-31,Redfield & Wilton,,,,,,,,,,,,,,,,,,,43.0,36.0,7.0,,,,,,,,,
2021-06-07,Redfield & Wilton,,,,,,,,,,,,,,,,,,,43.0,34.0,9.0,,,,,,,,,
2021-06-09,Survation,,,,,,,,,,,,,,,,,,,42.0,40.0,2.0,,,,,,,,,
2021-06-10,Opinium,,,,,,,,,,,,,,,,,,,41.0,43.0,-2.0,,,,,,,,,
2021-06-13,Redfield & Wilton,,,,,,,,,,,,,,,,,,,43.0,36.0,7.0,,,,,,,,,
2021-06-21,Redfield & Wilton,,,,,,,,,,,,,,,,,,,41.0,38.0,3.0,,,,,,,,,
2021-06-24,Opinium,,,,,,,,,,,,,,,,,,,40.0,44.0,-4.0,,,,,,,,,
2021-06-24,YouGov,,,,,,,,,,,,,,,,,,,39.0,54.0,-15.0,,,,,,,,,
2021-06-28,Redfield & Wilton,,,,,,,,,,,,,,,,,,,38.0,40.0,-2.0,,,,,,,,,
2021-07-05,Ipsos,,,,,,,,,,,,,,,,,,,38.0,54.0,-16.0,,,,,,,,,
2021-07-08,Opinium,,,,,,,,,,,,,,,,,,,37.0,45.0,-8.0,,,,,,,,,
2021-07-12,Redfield & Wilton,,,,,,,,,,,,,,,,,,,39.0,39.0,0.0,,,,,,,,,
2021-07-19,Redfield & Wilton,,,,,,,,,,,,,,,,,,,40.0,41.0,-1.0,,,,,,,,,
2021-07-19,Survation,,,,,,,,,,,,,,,,,,,35.0,47.0,-12.0,,,,,,,,,
2021-07-22,Opinium,,,,,,,,,,,,,,,,,,,34.0,47.0,-13.0,,,,,,,,,
2021-07-23,Survation,,,,,,,,,,,,,,,,,,,37.0,47.0,-10.0,,,,,,,,,
2021-07-25,Redfield & Wilton,,,,,,,,,,,,,,,,,,,32.0,47.0,-15.0,,,,,,,,,
2021-07-29,YouGov,,,,,,,,,,,,,,,,,,,36.0,55.0,-19.0,,,,,,,,,
2021-08-04,Ipsos,,,,,,,,,,,,,,,,,,,41.0,52.0,-11.0,,,,,,,,,
2021-08-05,Opinium,,,,,,,,,,,,,,,,,,,37.0,45.0,-8.0,,,,,,,,,
2021-08-09,Redfield & Wilton,,,,,,,,,,,,,,,,,,,35.0,46.0,-11.0,,,,,,,,,
2021-08-16,Redfield & Wilton,,,,,,,,,,,,,,,,,,,35.0,44.0,-9.0,,,,,,,,,
2021-08-18,YouGov,,,,,,,,,,,,,,,,,,,34.0,59.0,-25.0,,,,,,,,,
2021-08-23,Redfield & Wilton,,,,,,,,,,,,,,,,,,,39.0,45.0,-6.0,,,,,,,,,
2021-08-29,Redfield & Wilton,,,,,,,,,,,,,,,,,,,38.0,40.0,-2.0,,,,,,,,,
2021-09-02,YouGov,,,,,,,,,,,,,,,,,,,36.0,55.0,-19.0,,,,,,,,,
2021-09-03,Opinium,,,,,,,,,,,,,,,,,,,35.0,45.0,-10.0,,,,,,,,,
2021-09-04,Deltapoll,,,,,,,,,,,,,,,,,,,47.0,49.0,-2.0,,,,,,,,,
2021-09-06,Ipsos,,,,,,,,,,,,,,,,,,,28.0,46.0,-18.0,,,,,,,,,
2021-09-07,Redfield & Wilton,,,,,,,,,,,,,,,,,,,37.0,41.0,-4.0,,,,,,,,,
2021-09-11,Opinium,,,,,,,,,,,,,,,,,,,32.0,49.0,-17.0,,,,,,,,,
2021-09-13,Redfield & Wilton,,,,,,,,,,,,,,,,,,,38.0,42.0,-4.0,,,,,,,,,
2021-09-14,Survation,,,,,,,,,,,,,,,,,,,38.0,44.0,-6.0,,,,,,,,,
2021-09-15,Panelbase,,,,,,,,,,,,,,,,,,,33.0,42.0,-9.0,,,,,,,,,
2021-09-16,YouGov,,,,,,,,,,,,,,,,,,,34.0,57.0,-23.0,,,,,,,,,
2021-09-17,Opinium,,,,,,,,,,,,,,,,,,,35.0,48.0,-13.0,,,,,,,,,
2021-09-20,Ipsos,,,,,,,,,,,,,,,,,,,39.0,51.0,-12.0,,,,,,,,,
2021-09-25,YouGov,,,,,,,,,,,,,,,,,,,32.0,59.0,-27.0,,,,,,,,,
2021-09-27,Redfield & Wilton,,,,,,,,,,,,,,,,,,,36.0,42.0,-6.0,,,,,,,,,
2021-10-04,Redfield & Wilton,,,,,,,,,,,,,,,,,,,36.0,42.0,-6.0,,,,,,,,,
2021-10-11,Redfield & Wilton,,,,,,,,,,,,,,,,,,,36.0,42.0,-6.0,,,,,,,,,
2021-10-14,Opinium,,,,,,,,,,,,,,,,,,,32.0,50.0,-18.0,,,,,,,,,
2021-10-18,Redfield & Wilton,,,,,,,,,,,,,,,,,,,39.0,41.0,-2.0,,,,,,,,,
2021-10-20,YouGov,,,,,,,,,,,,,,,,,,,31.0,61.0,-30.0,,,,,,,,,
2021-10-25,Redfield & Wilton,,,,,,,,,,,,,,,,,,,37.0,40.0,-3.0,,,,,,,,,
2021-11-01,Ipsos,,,,,,,,,,,,,,,,,,,34.0,61.0,-27.0,,,,,,,,,
2021-11-05,Opinium,,,,,,,,,,,,,,,,,,,30.0,50.0,-20.0,,,,,,,,,
2021-11-08,Redfield & Wilton,,,,,,,,,,,,,,,,,,,36.0,42.0,-6.0,,,,,,,,,
2021-11-10,YouGov,,,,,,,,,,,,,,,,,,,30.0,61.0,-31.0,,,,,,,,,
2021-11-11,Opinium,,,,,,,,,,,,,,,,,,,30.0,51.0,-21.0,,,,,,,,,
2021-11-15,Redfield & Wilton,,,,,,,,,,,,,,,,,,,35.0,45.0,-10.0,,,,,,,,,
2021-11-17,YouGov,,,,,,,,,,,,,,,,,,,30.0,61.0,-31.0,,,,,,,,,
2021-11-19,Savanta,,,,,,,,,,,,,,,,,,,32.0,47.0,-15.0,,,,,,,,,
2021-11-21,Redfield & Wilton,,,,,,,,,,,,,,,,,,,36.0,44.0,-8.0,,,,,,,,,
2021-11-21,YouGov,,,,,,,,,,,,,,,,,,,29.0,64.0,-35.0,,,,,,,,,
2021-11-29,Redfield & Wilton,,,,,,,,,,,,,,,,,,,35.0,45.0,-10.0,,,,,,,,,
2021-12-06,Ipsos,,,,,,,,,,,,,,,,,,,28.0,65.0,-37.0,,,,,,,,,
2021-12-06,Redfield & Wilton,,,,,,,,,,,,,,,,,,,36.0,46.0,-10.0,,,,,,,,,
2021-12-08,YouGov,,,,,,,,,,,,,,,,,,,24.0,66.0,-42.0,,,,,,,,,
2021-12-09,Opinium,,,,,,,,,,,,,,,,,,,24.0,59.0,-35.0,,,,,,,,,
2021-12-13,Redfield & Wilton,,,,,,,,,,,,,,,,,,,29.0,51.0,-22.0,,,,,,,,,
2021-12-19,YouGov,,,,,,,,,,,,,,,,,,,22.0,68.0,-46.0,,,,,,,,,
2021-12-22,Opinium,,,,,,,,,,,,,,,,,,,24.0,55.0,-31.0,,,,,,,,,
2022-01-03,Redfield & Wilton,,,,,,,,,,,,,,,,,,,31.0,49.0,-18.0,,,,,,,,,
2022-01-06,Opinium,,,,,,,,,,,,,,,,,,,30.0,54.0,-24.0,,,,,,,,,
2022-01-10,Redfield & Wilton,,,,,,,,,,,,,,,,,,,31.0,50.0,-19.0,,,,,,,,,
2022-01-13,Opinium,,,,,,,,,,,,,,,,,,,22.0,64.0,-42.0,,,,,,,,,
2022-01-16,Ipsos,,,,,,,,,,,,,,,,,,,22.0,61.0,-39.0,,,,,,,,,
2022-01-17,Redfield & Wilton,,,,,,,,,,,,,,,,,,,25.0,56.0,-31.0,,,,,,,,,
2022-01-22,Ipsos,,,,,,,,,,,,,,,,,,,24.0,70.0,-46.0,,,,,,,,,
2022-01-24,Redfield & Wilton,,,,,,,,,,,,,,,,,,,27.0,54.0,-27.0,,,,,,,,,
2022-01-27,Opinium,,,,,,,,,,,,,,,,,,,24.0,62.0,-38.0,,,,,,,,,
2022-01-31,Redfield & Wilton,,,,,,,,,,,,,,,,,,,28.0,55.0,-27.0,,,,,,,,,
2022-02-07,Redfield & Wilton,,,,,,,,,,,,,,,,,,,32.0,33.0,-1.0,,,,,,,,,
2022-02-10,Opinium,,,,,,,,,,,,,,,,,,,24.0,58.0,-34.0,,,,,,,,,
2022-02-12,Savanta,,,,,,,,,,,,,,,,,,,24.0,58.0,-34.0,,,,,,,,,
2022-02-14,Redfield & Wilton,,,,,,,,,,,,,,,,,,,30.0,53.0,-23.0,,,,,,,,,
2022-02-21,Redfield & Wilton,,,,,,,,,,,,,,,,,,,25.0,56.0,-31.0,,,,,,,,,
2022-02-24,Opinium,,,,,,,,,,,,,,,,,,,28.0,60.0,-32.0,,,,,,,,,
2022-02-28,Redfield & Wilton,,,,,,,,,,,,,,,,,,,32.0,50.0,-18.0,,,,,,,,,
2022-03-05,Ipsos,,,,,,,,,,,,,,,,,,,27.0,52.0,-25.0,,,,,,,,,
2022-03-09,Redfield & Wilton,,,,,,,,,,,,,,,,,,,37.0,44.0,-7.0,,,,,,,,,
2022-03-12,Savanta,,,,,,,,,,,,,,,,,,,29.0,51.0,-22.0,,,,,,,,,
2022-03-20,Redfield & Wilton,,,,,,,,,,,,,,,,,,,32.0,47.0,-15.0,,,,,,,,,
2022-03-22,YouGov,,,,,,,,,,,,,,,,,,,32.0,61.0,-29.0,,,,,,,,,
2022-03-23,YouGov,,,,,,,,,,,,,,,,,,,30.0,64.0,-34.0,,,,,,,,,
2022-03-24,Opinium,,,,,,,,,,,,,,,,,,,28.0,52.0,-24.0,,,,,,,,,
2022-04-02,Ipsos,,,,,,,,,,,,,,,,,,,25.0,54.0,-29.0,,,,,,,,,
2022-04-03,Redfield & Wilton,,,,,,,,,,,,,,,,,,,30.0,51.0,-21.0,,,,,,,,,
2022-04-07,Opinium,,,,,,,,,,,,,,,,,,,27.0,53.0,-26.0,,,,,,,,,
2022-04-09,Savanta,,,,,,,,,,,,,,,,,,,30.0,49.0,-19.0,,,,,,,,,
2022-04-10,Redfield & Wilton,,,,,,,,,,,,,,,,,,,29.0,52.0,-23.0,,,,,,,,,
2022-04-17,Redfield & Wilton,,,,,,,,,,,,,,,,,,,28.0,49.0,-21.0,,,,,,,,,
2022-04-20,Opinium,,,,,,,,,,,,,,,,,,,26.0,59.0,-33.0,,,,,,,,,
2022-04-24,Ipsos,,,,,,,,,,,,,,,,,,,30.0,63.0,-33.0,,,,,,,,,
2022-04-24,Redfield & Wilton,,,,,,,,,,,,,,,,,,,29.0,51.0,-22.0,,,,,,,,,
2022-05-01,Redfield & Wilton,,,,,,,,,,,,,,,,,,,29.0,51.0,-22.0,,,,,,,,,
2022-05-08,Redfield & Wilton,,,,,,,,,,,,,,,,,,,27.0,49.0,-22.0,,,,,,,,,
2022-05-12,Opinium,,,,,,,,,,,,,,,,,,,27.0,55.0,-28.0,,,,,,,,,
2022-05-14,Ipsos,,,,,,,,,,,,,,,,,,,28.0,64.0,-36.0,,,,,,,,,
2022-05-15,Redfield & Wilton,,,,,,,,,,,,,,,,,,,27.0,52.0,-25.0,,,,,,,,,
2022-05-22,Redfield & Wilton,,,,,,,,,,,,,,,,,,,29.0,49.0,-20.0,,,,,,,,,
2022-05-26,Opinium,,,,,,,,,,,,,,,,,,,27.0,56.0,-29.0,,,,,,,,,
2022-05-29,Redfield & Wilton,,,,,,,,,,,,,,,,,,,29.0,52.0,-23.0,,,,,,,,,
2022-06-10,Opinium,,,,,,,,,,,,,,,,,,,28.0,56.0,-28.0,,,,,,,,,
2022-06-12,Redfield & Wilton,,,,,,,,,,,,,,,,,,,30.0,52.0,-22.0,,,,,,,,,
2022-06-23,Opinium,,,,,,,,,,,,,,,,,,,27.0,55.0,-28.0,,,,,,,,,
2022-07-03,Redfield & Wilton,,,,,,,,,,,,,,,,,,,30.0,52.0,-22.0,,,,,,,,,
2022-07-06,Redfield & Wilton,,,,,,,,,,,,,,,,,,,30.0,52.0,-22.0,,,,,,,,,
2022-07-06,YouGov,,,,,,,,,,,,,,,,,,,19.0,72.0,-53.0,,,,,,,,,
2022-07-07,Opinium,,,,,,,,,,,,,,,,,,,20.0,64.0,-44.0,,,,,,,,,
2022-07-10,Redfield & Wilton,,,,,,,,,,,,,,,,,,,31.0,50.0,-19.0,,,,,,,,,
2022-08-14,Redfield & Wilton,,,,,,,,,,,,,,,,,,,31.0,51.0,-20.0,,,,,,,,,
2022-08-21,Redfield & Wilton,,,,,,,,,,,,,,,,,,,29.0,47.0,-18.0,,,,,,,,,
2022-08-28,Redfield & Wilton,,,,,,,,,,,,,,,,,,,32.0,50.0,-18.0,,,,,,,,,
2022-09-04,Redfield & Wilton,,,,,,,,,,,,,,,,,,,25.0,54.0,-29.0,,,,,,,,,
2022-09-07,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,22.0,23.0,-1.0,,,,,,
2022-09-11,Ipsos,,,,,,,,,,,,,,,,,,,,,,27.0,29.0,-2.0,,,,,,
2022-09-18,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,28.0,25.0,3.0,,,,,,
2022-09-21,People Polling,,,,,,,,,,,,,,,,,,,,,,17.0,49.0,-32.0,,,,,,
2022-09-21,YouGov,,,,,,,,,,,,,,,,,,,,,,26.0,57.0,-31.0,,,,,,
2022-09-25,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,29.0,35.0,-6.0,,,,,,
2022-09-26,YouGov,,,,,,,,,,,,,,,,,,,,,,19.0,72.0,-53.0,,,,,,
2022-09-28,YouGov,,,,,,,,,,,,,,,,,,,,,,15.0,65.0,-50.0,,,,,,
2022-09-29,Opinium,,,,,,,,,,,,,,,,,,,,,,18.0,55.0,-37.0,,,,,,
2022-10-01,YouGov,,,,,,,,,,,,,,,,,,,,,,14.0,73.0,-59.0,,,,,,
2022-10-02,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,18.0,51.0,-33.0,,,,,,
2022-10-09,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,16.0,58.0,-42.0,,,,,,
2022-10-15,YouGov,,,,,,,,,,,,,,,,,,,,,,10.0,80.0,-70.0,,,,,,
2022-10-16,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,12.0,67.0,-55.0,,,,,,
2022-10-25,BMG Research,,,,,,,,,,,,,,,,,,,,,,,,,26.0,21.0,5.0,,,
2022-10-26,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,31.0,23.0,8.0,,,
2022-11-02,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,29.0,31.0,-2.0,,,
2022-11-09,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,31.0,30.0,1.0,,,
2022-11-12,Ipsos,,,,,,,,,,,,,,,,,,,,,,,,,29.0,37.0,-8.0,,,
2022-11-13,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,26.0,30.0,-4.0,,,
2022-11-14,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,34.0,53.0,-19.0,,,
2022-11-17,Omnisis,,,,,,,,,,,,,,,,,,,,,,,,,33.0,28.0,5.0,,,
2022-11-17,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,33.0,31.0,2.0,,,
2022-11-20,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,31.0,34.0,-3.0,,,
2022-11-27,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,33.0,33.0,0.0,,,
2022-12-01,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,30.0,34.0,-4.0,,,
2022-12-04,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,30.0,33.0,-3.0,,,
2022-12-09,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,32.0,56.0,-24.0,,,
2022-12-15,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,32.0,56.0,-24.0,,,
2023-01-02,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,27.0,31.0,-4.0,,,
2023-01-08,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,28.0,39.0,-11.0,,,
2023-01-13,Omnisis,,,,,,,,,,,,,,,,,,,,,,,,,30.0,35.0,-5.0,,,
2023-01-15,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,28.0,38.0,-10.0,,,
2023-01-17,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,31.0,60.0,-29.0,,,
2023-01-19,Omnisis,,,,,,,,,,,,,,,,,,,,,,,,,26.0,41.0,-15.0,,,
2023-01-21,Ipsos,,,,,,,,,,,,,,,,,,,,,,,,,26.0,55.0,-29.0,,,
2023-01-26,Omnisis,,,,,,,,,,,,,,,,,,,,,,,,,27.0,47.0,-20.0,,,
2023-01-29,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,26.0,44.0,-18.0,,,
2023-02-03,Omnisis,,,,,,,,,,,,,,,,,,,,,,,,,23.0,45.0,-22.0,,,
2023-02-05,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,24.0,44.0,-20.0,,,
2023-02-12,Ipsos,,,,,,,,,,,,,,,,,,,,,,,,,27.0,46.0,-19.0,,,
2023-02-12,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,28.0,44.0,-16.0,,,
2023-02-16,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,27.0,42.0,-15.0,,,
2023-02-18,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,37.0,53.0,-16.0,,,
2023-02-23,Omnisis,,,,,,,,,,,,,,,,,,,,,,,,,25.0,45.0,-20.0,,,
2023-02-25,Ipsos,,,,,,,,,,,,,,,,,,,,,,,,,27.0,59.0,-32.0,,,
2023-02-26,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,25.0,42.0,-17.0,,,
2023-02-28,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,34.0,55.0,-21.0,,,
2023-03-01,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,30.0,38.0,-8.0,,,
2023-03-01,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,22.0,67.0,-45.0,,,
2023-03-02,Omnisis,,,,,,,,,,,,,,,,,,,,,,,,,31.0,37.0,-6.0,,,
2023-03-04,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,44.0,49.0,-5.0,,,
2023-03-05,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,30.0,39.0,-9.0,,,
2023-03-07,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,22.0,66.0,-44.0,,,
2023-03-12,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,40.0,51.0,-11.0,,,
2023-03-12,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,30.0,41.0,-11.0,,,
2023-03-16,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,31.0,39.0,-8.0,,,
2023-03-16,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,25.0,65.0,-40.0,,,
2023-03-18,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,41.0,50.0,-9.0,,,
2023-03-18,Ipsos,,,,,,,,,,,,,,,,,,,,,,,,,29.0,45.0,-16.0,,,
2023-03-19,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,30.0,41.0,-11.0,,,
2023-03-22,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,32.0,40.0,-8.0,,,
2023-03-23,Survation,,,,,,,,,,,,,,,,,,,,,,,,,38.0,36.0,2.0,,,
2023-03-25,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,43.0,49.0,-6.0,,,
2023-03-26,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,32.0,40.0,-8.0,,,
2023-04-01,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,39.0,51.0,-12.0,,,
2023-04-02,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,31.0,42.0,-11.0,,,
2023-04-05,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,32.0,38.0,-6.0,,,
2023-04-05,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,23.0,65.0,-42.0,,,
2023-04-09,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,32.0,40.0,-8.0,,,
2023-04-13,Omnisis,,,,,,,,,,,,,,,,,,,,,,,,,31.0,36.0,-5.0,,,
2023-04-13,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,29.0,41.0,-12.0,,,
2023-04-15,Deltapoll,,,,,,,,,,,,,,,,,,,,,,,,,45.0,46.0,-1.0,,,
2023-04-16,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,31.0,38.0,-7.0,,,
2023-04-17,YouGov,,,,,,,,,,,,,,,,,,,,,,,,,24.0,65.0,-41.0,,,
2023-04-21,Omnisis,,,,,,,,,,,,,,,,,,,,,,,,,34.0,38.0,-4.0,,,
2023-04-23,Opinium,,,,,,,,,,,,,,,,,,,,,,,,,26.0,44.0,-18.0,,,
2023-04-23,Redfield & Wilton,,,,,,,,,,,,,,,,,,,,,,,,,33.0,39.0,-6.0,,,
