date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),Reform,Reform (low),Reform (high),Con (19-24),Con (19-24) (low),Con (19-24) (high),Grn (19-24),Grn (19-24) (low),Grn (19-24) (high),LDem (19-24),LDem (19-24) (low),LDem (19-24) (high),Lab (19-24),Lab (19-24) (low),Lab (19-24) (high),PC (19-24),PC (19-24) (low),PC (19-24) (high),Reform (19-24),Reform (19-24) (low),Reform (19-24) (high),SNP (19-24),SNP (19-24) (low),SNP (19-24) (high),Ukip (19-24),Ukip (19-24) (low),Ukip (19-24) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),Reform (poll)
2023-09-29,,,,,,,,,,,,,,,,,,,17.99,16.84,19.08,4.1,3.17,4.71,7.0,6.4,7.6,32.09,30.28,33.76,,,,,,,35.26,34.35,36.35,,,,,,,,,
2023-09-30,,,,,,,,,,,,,,,,,,,18.0,16.82,19.1,4.09,3.16,4.71,7.0,6.4,7.6,32.09,30.27,33.75,,,,,,,35.25,34.35,36.35,,,,,,,,,
2023-10-01,,,,,,,,,,,,,,,,,,,18.01,16.8,19.12,4.08,3.16,4.7,6.99,6.39,7.6,32.09,30.27,33.77,,,,,,,35.24,34.33,36.35,,,,,,,,,
2023-10-02,,,,,,,,,,,,,,,,,,,18.02,16.78,19.13,4.07,3.15,4.7,6.99,6.38,7.6,32.09,30.28,33.78,,,,,,,35.23,34.32,36.35,,,,,,,,,
2023-10-03,,,,,,,,,,,,,,,,,,,18.03,16.79,19.15,4.06,3.15,4.69,6.99,6.38,7.6,32.09,30.28,33.8,,,,,,,35.22,34.3,36.34,,,,,,,,,
2023-10-04,,,,,,,,,,,,,,,,,,,18.04,16.8,19.16,4.04,3.15,4.68,6.98,6.37,7.61,32.09,30.28,33.82,,,,,,,35.21,34.29,36.34,,,,,,,,,
2023-10-05,,,,,,,,,,,,,,,,,,,18.04,16.79,19.18,4.03,3.13,4.68,6.98,6.37,7.61,32.1,30.28,33.84,,,,,,,35.19,34.27,36.38,,,,21.0,32.0,9.0,2.0,34.0,
2023-10-06,,,,,,,,,,,,,,,,,,,18.05,16.78,19.19,4.02,3.12,4.67,6.97,6.37,7.61,32.1,30.26,33.86,,,,,,,35.18,34.26,36.39,,,,20.0,32.0,5.0,5.0,33.0,
2023-10-07,,,,,,,,,,,,,,,,,,,18.06,16.77,19.21,4.01,3.11,4.66,6.97,6.36,7.61,32.1,30.24,33.87,,,,,,,35.17,34.23,36.4,,,,,,,,,
2023-10-08,,,,,,,,,,,,,,,,,,,18.07,16.76,19.22,3.99,3.11,4.64,6.96,6.36,7.61,32.11,30.26,33.89,,,,,,,35.16,34.2,36.4,,,,,,,,,
2023-10-09,,,,,,,,,,,,,,,,,,,18.07,16.75,19.24,3.98,3.1,4.62,6.96,6.35,7.61,32.11,30.27,33.9,,,,,,,35.15,34.17,36.41,,,,,,,,,
2023-10-10,,,,,,,,,,,,,,,,,,,18.08,16.74,19.25,3.97,3.08,4.6,6.95,6.35,7.6,32.11,30.28,33.92,,,,,,,35.14,34.13,36.41,,,,,,,,,
2023-10-11,,,,,,,,,,,,,,,,,,,18.09,16.75,19.26,3.95,3.05,4.6,6.95,6.34,7.6,32.12,30.28,33.94,,,,,,,35.13,34.1,36.41,,,,19.0,35.0,6.0,,35.0,
2023-10-12,,,,,,,,,,,,,,,,,,,18.1,16.76,19.29,3.94,3.05,4.59,6.94,6.33,7.6,32.13,30.27,33.95,,,,,,,35.12,34.07,36.41,,,,,,,,,
2023-10-13,,,,,,,,,,,,,,,,,,,18.11,16.74,19.28,3.93,3.05,4.57,6.93,6.33,7.6,32.14,30.26,34.02,,,,,,,35.11,34.03,36.41,,,,,,,,,
2023-10-14,,,,,,,,,,,,,,,,,,,18.11,16.73,19.29,3.91,3.04,4.56,6.92,6.32,7.6,32.15,30.24,34.04,,,,,,,35.09,34.0,36.41,,,,,,,,,
2023-10-15,,,,,,,,,,,,,,,,,,,18.12,16.72,19.31,3.9,3.04,4.55,6.92,6.31,7.59,32.16,30.23,34.07,,,,,,,35.08,33.97,36.41,,,,,,,,,
2023-10-16,,,,,,,,,,,,,,,,,,,18.13,16.72,19.33,3.88,3.04,4.54,6.91,6.3,7.59,32.17,30.23,34.1,,,,,,,35.07,33.96,36.41,,,,,,,,,
2023-10-17,,,,,,,,,,,,,,,,,,,18.14,16.71,19.35,3.87,3.03,4.52,6.9,6.29,7.59,32.18,30.25,34.12,,,,,,,35.06,33.95,36.41,,,,,,,,,
2023-10-18,,,,,,,,,,,,,,,,,,,18.15,16.69,19.36,3.85,3.01,4.51,6.89,6.28,7.58,32.2,30.26,34.15,,,,,,,35.05,33.94,36.4,,,,,,,,,
2023-10-19,,,,,,,,,,,,,,,,,,,18.15,16.68,19.38,3.84,2.99,4.51,6.88,6.28,7.58,32.21,30.22,34.17,,,,,,,35.03,33.93,36.4,,,,,,,,,
2023-10-20,,,,,,,,,,,,,,,,,,,18.16,16.67,19.4,3.82,2.97,4.5,6.87,6.27,7.58,32.23,30.22,34.19,,,,,,,35.02,33.93,36.42,,,,,,,,,
2023-10-21,,,,,,,,,,,,,,,,,,,18.17,16.66,19.41,3.8,2.96,4.49,6.87,6.27,7.58,32.25,30.23,34.22,,,,,,,35.01,33.91,36.45,,,,,,,,,
2023-10-22,,,,,,,,,,,,,,,,,,,18.18,16.66,19.43,3.79,2.96,4.47,6.86,6.26,7.57,32.27,30.24,34.24,,,,,,,35.0,33.88,36.49,,,,,,,,,
2023-10-23,,,,,,,,,,,,,,,,,,,18.19,16.65,19.44,3.77,2.95,4.46,6.85,6.26,7.57,32.3,30.24,34.26,,,,,,,34.98,33.84,36.49,,,,,,,,,
2023-10-24,,,,,,,,,,,,,,,,,,,18.2,16.63,19.48,3.75,2.95,4.45,6.84,6.25,7.56,32.32,30.25,34.28,,,,,,,34.97,33.81,36.47,,,,,,,,,
2023-10-25,,,,,,,,,,,,,,,,,,,18.2,16.6,19.54,3.74,2.95,4.44,6.82,6.23,7.56,32.35,30.26,34.3,,,,,,,34.95,33.78,36.48,,,,16.0,38.0,6.0,4.0,32.0,
2023-10-26,,,,,,,,,,,,,,,,,,,18.21,16.58,19.57,3.72,2.95,4.43,6.81,6.23,7.56,32.38,30.28,34.32,,,,,,,34.94,33.75,36.5,,,,,,,,,
2023-10-27,,,,,,,,,,,,,,,,,,,18.22,16.58,19.58,3.7,2.93,4.41,6.8,6.21,7.55,32.41,30.31,34.38,,,,,,,34.92,33.71,36.52,,,,,,,,,
2023-10-28,,,,,,,,,,,,,,,,,,,18.23,16.58,19.59,3.68,2.92,4.4,6.79,6.2,7.55,32.44,30.33,34.44,,,,,,,34.91,33.68,36.53,,,,,,,,,
2023-10-29,,,,,,,,,,,,,,,,,,,18.24,16.57,19.61,3.66,2.92,4.39,6.78,6.18,7.54,32.48,30.37,34.46,,,,,,,34.89,33.66,36.55,,,,,,,,,
2023-10-30,,,,,,,,,,,,,,,,,,,18.25,16.57,19.62,3.64,2.91,4.37,6.77,6.16,7.54,32.51,30.41,34.48,,,,,,,34.87,33.66,36.53,,,,23.0,32.0,8.0,2.0,32.0,
2023-10-31,,,,,,,,,,,,,,,,,,,18.26,16.57,19.64,3.62,2.91,4.35,6.76,6.15,7.53,32.55,30.45,34.5,,,,,,,34.86,33.66,36.48,,,,,,,,,
2023-11-01,,,,,,,,,,,,,,,,,,,18.27,16.56,19.67,3.6,2.9,4.32,6.75,6.14,7.53,32.59,30.53,34.53,,,,,,,34.84,33.65,36.42,,,,,,,,,
2023-11-02,,,,,,,,,,,,,,,,,,,18.29,16.56,19.7,3.58,2.9,4.3,6.74,6.13,7.53,32.63,30.58,34.59,,,,,,,34.82,33.62,36.36,,,,,,,,,
2023-11-03,,,,,,,,,,,,,,,,,,,18.3,16.57,19.73,3.56,2.88,4.29,6.73,6.13,7.53,32.68,30.63,34.65,,,,,,,34.8,33.59,36.3,,,,,,,,,
2023-11-04,,,,,,,,,,,,,,,,,,,18.31,16.57,19.77,3.54,2.86,4.25,6.72,6.12,7.54,32.72,30.7,34.71,,,,,,,34.78,33.55,36.28,,,,,,,,,
2023-11-05,,,,,,,,,,,,,,,,,,,18.32,16.58,19.79,3.52,2.85,4.23,6.7,6.11,7.54,32.77,30.76,34.77,,,,,,,34.77,33.5,36.29,,,,,,,,,
2023-11-06,,,,,,,,,,,,,,,,,,,18.33,16.58,19.81,3.5,2.85,4.21,6.69,6.1,7.53,32.81,30.79,34.83,,,,,,,34.75,33.44,36.29,,,,,,,,,
2023-11-07,,,,,,,,,,,,,,,,,,,18.34,16.57,19.82,3.47,2.84,4.2,6.68,6.1,7.53,32.86,30.86,34.89,,,,,,,34.73,33.4,36.3,,,,,,,,,
2023-11-08,,,,,,,,,,,,,,,,,,,18.35,16.57,19.84,3.45,2.84,4.18,6.67,6.09,7.54,32.91,30.94,34.95,,,,,,,34.71,33.38,36.3,,,,,,,,,
2023-11-09,,,,,,,,,,,,,,,,,,,18.36,16.57,19.85,3.43,2.83,4.16,6.66,6.07,7.53,32.96,31.02,35.0,,,,,,,34.69,33.35,36.31,,,,,,,,,
2023-11-10,,,,,,,,,,,,,,,,,,,18.37,16.58,19.89,3.4,2.83,4.13,6.65,6.06,7.53,33.01,31.03,35.06,,,,,,,34.67,33.33,36.31,,,,,,,,,
2023-11-11,,,,,,,,,,,,,,,,,,,18.37,16.6,19.93,3.38,2.82,4.1,6.64,6.04,7.53,33.06,31.05,35.12,,,,,,,34.65,33.3,36.31,,,,,,,,,
2023-11-12,,,,,,,,,,,,,,,,,,,18.38,16.63,19.97,3.36,2.81,4.06,6.63,6.03,7.51,33.11,31.07,35.15,,,,,,,34.63,33.27,36.32,,,,,,,,,
2023-11-13,,,,,,,,,,,,,,,,,,,18.38,16.63,20.0,3.34,2.78,4.03,6.62,6.02,7.5,33.16,31.11,35.23,,,,,,,34.62,33.25,36.33,,,,,,,,,
2023-11-14,,,,,,,,,,,,,,,,,,,18.38,16.63,20.04,3.31,2.78,4.01,6.61,6.0,7.5,33.21,31.16,35.27,,,,,,,34.6,33.22,36.34,,,,,,,,,
2023-11-15,,,,,,,,,,,,,,,,,,,18.38,16.63,20.06,3.29,2.76,3.99,6.6,6.0,7.5,33.25,31.2,35.25,,,,,,,34.59,33.19,36.35,,,,,,,,,
2023-11-16,,,,,,,,,,,,,,,,,,,18.37,16.63,20.11,3.27,2.72,3.97,6.59,6.0,7.49,33.3,31.25,35.35,,,,,,,34.58,33.12,36.37,,,,,,,,,
2023-11-17,,,,,,,,,,,,,,,,,,,18.37,16.62,20.2,3.25,2.7,3.93,6.58,6.0,7.49,33.35,31.29,35.37,,,,,,,34.57,33.05,36.39,,,,,,,,,
2023-11-18,,,,,,,,,,,,,,,,,,,18.36,16.62,20.28,3.23,2.69,3.89,6.57,6.0,7.48,33.39,31.33,35.38,,,,,,,34.57,33.03,36.43,,,,,,,,,
2023-11-19,,,,,,,,,,,,,,,,,,,18.34,16.61,20.3,3.21,2.68,3.85,6.56,5.99,7.48,33.43,31.37,35.39,,,,,,,34.57,32.98,36.46,,,,,,,,,
2023-11-20,,,,,,,,,,,,,,,,,,,18.32,16.59,20.33,3.19,2.68,3.82,6.55,5.98,7.46,33.47,31.37,35.39,,,,,,,34.57,32.96,36.5,,,,,,,,,
2023-11-21,,,,,,,,,,,,,,,,,,,18.3,16.56,20.34,3.17,2.66,3.79,6.54,5.99,7.44,33.5,31.36,35.39,,,,,,,34.57,32.94,36.54,,,,,,,,,
2023-11-22,,,,,,,,,,,,,,,,,,,18.28,16.52,20.36,3.16,2.64,3.78,6.53,6.0,7.43,33.53,31.38,35.41,,,,,,,34.58,32.92,36.56,,,,,,,,,
2023-11-23,,,,,,,,,,,,,,,,,,,18.25,16.46,20.38,3.15,2.63,3.78,6.52,6.0,7.4,33.56,31.4,35.41,,,,,,,34.59,32.88,36.57,,,,,,,,,
2023-11-24,,,,,,,,,,,,,,,,,,,18.22,16.44,20.35,3.13,2.63,3.78,6.52,6.0,7.38,33.58,31.5,35.46,,,,,,,34.61,32.84,36.58,,,,,,,,,
2023-11-25,,,,,,,,,,,,,,,,,,,18.18,16.42,20.33,3.12,2.63,3.75,6.51,6.0,7.36,33.6,31.52,35.49,,,,,,,34.63,32.83,36.6,,,,,,,,,
2023-11-26,,,,,,,,,,,,,,,,,,,18.14,16.39,20.33,3.11,2.62,3.73,6.51,5.99,7.33,33.61,31.53,35.47,,,,,,,34.66,32.86,36.66,,,,15.0,30.0,6.0,3.0,40.0,
2023-11-27,,,,,,,,,,,,,,,,,,,18.09,16.36,20.31,3.1,2.63,3.71,6.5,5.99,7.31,33.62,31.55,35.45,,,,,,,34.69,32.86,36.72,,,,17.0,36.0,6.0,3.0,34.0,
2023-11-28,,,,,,,,,,,,,,,,,,,18.05,16.33,20.29,3.09,2.63,3.7,6.5,5.99,7.29,33.63,31.55,35.47,,,,,,,34.72,32.89,36.81,,,,,,,,,
2023-11-29,,,,,,,,,,,,,,,,,,,18.0,16.29,20.25,3.09,2.63,3.69,6.49,5.99,7.27,33.63,31.56,35.41,,,,,,,34.76,32.88,36.92,,,,,,,,,
2023-11-30,,,,,,,,,,,,,,,,,,,17.94,16.25,20.2,3.08,2.62,3.68,6.49,5.99,7.27,33.62,31.56,35.38,,,,,,,34.8,32.86,37.02,,,,,,,,,
2023-12-01,,,,,,,,,,,,,,,,,,,17.89,16.21,20.13,3.08,2.6,3.66,6.49,5.99,7.27,33.61,31.57,35.41,,,,,,,34.84,32.84,37.03,,,,,,,,,
2023-12-02,,,,,,,,,,,,,,,,,,,17.83,16.17,20.13,3.07,2.62,3.61,6.49,6.0,7.27,33.61,31.57,35.44,,,,,,,34.89,32.82,37.21,,,,,,,,,
2023-12-03,,,,,,,,,,,,,,,,,,,17.77,16.18,20.14,3.07,2.61,3.58,6.48,6.0,7.27,33.59,31.73,35.46,,,,,,,34.94,32.84,37.23,,,,,,,,,
2023-12-04,,,,,,,,,,,,,,,,,,,17.71,16.12,20.14,3.06,2.62,3.57,6.48,6.0,7.26,33.58,31.72,35.41,,,,,,,34.99,32.87,37.36,,,,,,,,,
2023-12-05,,,,,,,,,,,,,,,,,,,17.64,16.06,20.13,3.06,2.61,3.55,6.48,6.0,7.27,33.57,31.69,35.41,,,,,,,35.04,32.86,37.49,,,,,,,,,
2023-12-06,,,,,,,,,,,,,,,,,,,17.58,16.01,20.13,3.05,2.6,3.54,6.48,6.0,7.26,33.55,31.66,35.36,,,,,,,35.09,32.85,37.63,,,,,,,,,
2023-12-07,,,,,,,,,,,,,,,,,,,17.51,15.92,20.12,3.05,2.61,3.55,6.48,6.0,7.26,33.54,31.62,35.33,,,,,,,35.14,32.84,37.73,,,,,,,,,
2023-12-08,,,,,,,,,,,,,,,,,,,17.45,15.84,20.08,3.04,2.61,3.54,6.48,6.0,7.25,33.52,31.6,35.38,,,,,,,35.2,32.83,37.82,,,,,,,,,
2023-12-09,,,,,,,,,,,,,,,,,,,17.38,15.8,19.98,3.04,2.6,3.53,6.48,6.01,7.24,33.5,31.58,35.41,,,,,,,35.25,32.83,37.86,,,,,,,,,
2023-12-10,,,,,,,,,,,,,,,,,,,17.31,15.75,19.9,3.04,2.58,3.52,6.48,6.0,7.24,33.48,31.55,35.44,,,,,,,35.31,32.81,37.97,,,,,,,,,
2023-12-11,,,,,,,,,,,,,,,,,,,17.25,15.69,19.79,3.03,2.57,3.51,6.48,6.0,7.23,33.46,31.52,35.42,,,,,,,35.36,32.79,38.08,,,,,,,,,
2023-12-12,,,,,,,,,,,,,,,,,,,17.18,15.63,19.68,3.03,2.56,3.5,6.48,6.0,7.22,33.44,31.49,35.4,,,,,,,35.42,32.76,38.13,,,,,,,,,
2023-12-13,,,,,,,,,,,,,,,,,,,17.12,15.52,19.65,3.02,2.55,3.51,6.48,6.0,7.22,33.42,31.45,35.38,,,,,,,35.48,32.74,38.19,,,,,,,,,
2023-12-14,,,,,,,,,,,,,,,,,,,17.05,15.47,19.62,3.02,2.53,3.52,6.49,6.0,7.21,33.4,31.41,35.36,,,,,,,35.53,32.73,38.23,,,,,,,,,
2023-12-15,,,,,,,,,,,,,,,,,,,16.99,15.43,19.61,3.02,2.52,3.53,6.49,6.0,7.2,33.37,31.39,35.34,,,,,,,35.59,32.72,38.26,,,,,,,,,
2023-12-16,,,,,,,,,,,,,,,,,,,16.93,15.38,19.58,3.01,2.51,3.52,6.49,6.0,7.2,33.35,31.4,35.33,,,,,,,35.64,32.72,38.39,,,,,,,,,
2023-12-17,,,,,,,,,,,,,,,,,,,16.87,15.33,19.55,3.01,2.51,3.52,6.49,6.0,7.21,33.33,31.43,35.33,,,,,,,35.7,32.72,38.54,,,,,,,,,
2023-12-18,,,,,,,,,,,,,,,,,,,16.82,15.23,19.53,3.01,2.51,3.51,6.5,6.0,7.18,33.3,31.46,35.3,,,,,,,35.75,32.73,38.55,,,,,,,,,
2023-12-19,,,,,,,,,,,,,,,,,,,16.76,15.2,19.44,3.01,2.52,3.51,6.5,6.0,7.18,33.28,31.46,35.28,,,,,,,35.8,32.74,38.55,,,,,,,,,
2023-12-20,,,,,,,,,,,,,,,,,,,16.71,15.12,19.34,3.01,2.49,3.5,6.5,6.0,7.17,33.25,31.42,35.25,,,,,,,35.85,32.75,38.53,,,,,,,,,
2023-12-21,,,,,,,,,,,,,,,,,,,16.66,15.11,19.24,3.0,2.49,3.5,6.51,6.0,7.19,33.23,31.38,35.22,,,,,,,35.89,32.76,38.57,,,,,,,,,
2023-12-22,,,,,,,,,,,,,,,,,,,16.62,15.07,19.14,3.0,2.48,3.49,6.51,6.0,7.19,33.2,31.35,35.17,,,,,,,35.94,32.78,38.64,,,,,,,,,
2023-12-23,,,,,,,,,,,,,,,,,,,16.57,15.01,19.05,3.0,2.47,3.49,6.51,6.0,7.18,33.18,31.32,35.12,,,,,,,35.98,32.8,38.64,,,,,,,,,
2023-12-24,,,,,,,,,,,,,,,,,,,16.53,14.95,19.0,3.0,2.47,3.49,6.52,6.0,7.23,33.16,31.32,35.08,,,,,,,36.02,32.83,38.62,,,,,,,,,
2023-12-25,,,,,,,,,,,,,,,,,,,16.49,14.92,18.93,3.0,2.46,3.48,6.52,6.0,7.24,33.14,31.3,35.09,,,,,,,36.06,32.86,38.64,,,,,,,,,
2023-12-26,,,,,,,,,,,,,,,,,,,16.45,15.0,18.83,3.0,2.44,3.49,6.52,6.0,7.26,33.12,31.22,35.08,,,,,,,36.1,32.88,38.6,,,,,,,,,
2023-12-27,,,,,,,,,,,,,,,,,,,16.41,15.0,18.72,3.0,2.43,3.49,6.53,6.0,7.26,33.1,31.12,35.09,,,,,,,36.13,32.92,38.67,,,,,,,,,
2023-12-28,,,,,,,,,,,,,,,,,,,16.37,14.99,18.64,3.0,2.42,3.5,6.53,6.0,7.28,33.09,31.08,35.08,,,,,,,36.17,32.96,38.76,,,,,,,,,
2023-12-29,,,,,,,,,,,,,,,,,,,16.33,14.93,18.57,3.0,2.4,3.51,6.54,6.0,7.3,33.07,31.05,35.05,,,,,,,36.2,32.98,38.84,,,,,,,,,
2023-12-30,,,,,,,,,,,,,,,,,,,16.3,14.9,18.48,3.0,2.38,3.52,6.54,6.0,7.32,33.06,31.04,35.02,,,,,,,36.23,32.98,38.92,,,,,,,,,
2023-12-31,,,,,,,,,,,,,,,,,,,16.26,14.85,18.33,3.0,2.37,3.53,6.55,6.0,7.3,33.05,31.07,35.0,,,,,,,36.26,33.08,38.69,,,,,,,,,
2024-01-01,,,,,,,,,,,,,,,,,,,16.23,14.77,18.26,3.0,2.35,3.54,6.55,6.0,7.33,33.04,31.07,34.98,,,,,,,36.28,33.1,38.81,,,,,,,,,
2024-01-02,,,,,,,,,,,,,,,,,,,16.2,14.71,18.19,3.0,2.32,3.56,6.56,6.0,7.36,33.03,31.07,34.97,,,,,,,36.3,33.11,38.91,,,,,,,,,
2024-01-03,,,,,,,,,,,,,,,,,,,16.17,14.65,18.12,3.0,2.3,3.56,6.56,6.0,7.38,33.02,31.06,34.98,,,,,,,36.32,33.12,38.98,,,,,,,,,
2024-01-04,,,,,,,,,,,,,,,,,,,16.14,14.62,18.05,3.0,2.29,3.58,6.57,6.0,7.4,33.01,31.07,35.06,,,,,,,36.34,33.15,39.02,,,,,,,,,
2024-01-05,,,,,,,,,,,,,,,,,,,16.12,14.58,18.0,3.01,2.28,3.6,6.58,6.0,7.43,33.01,31.09,35.12,,,,,,,36.35,33.19,39.08,,,,,,,,,
2024-01-06,,,,,,,,,,,,,,,,,,,16.09,14.55,17.98,3.01,2.27,3.63,6.58,6.0,7.45,33.0,31.1,35.09,,,,,,,36.36,33.22,39.21,,,,,,,,,
2024-01-07,,,,,,,,,,,,,,,,,,,16.07,14.52,17.99,3.01,2.26,3.66,6.59,6.0,7.46,33.0,31.11,35.06,,,,,,,36.37,33.24,39.29,,,,,,,,,
2024-01-08,,,,,,,,,,,,,,,,,,,16.05,14.47,17.95,3.01,2.25,3.68,6.6,6.0,7.48,33.0,31.14,35.03,,,,,,,36.37,33.25,39.38,,,,,,,,,
2024-01-09,,,,,,,,,,,,,,,,,,,16.04,14.41,17.91,3.01,2.24,3.71,6.61,6.0,7.5,33.0,31.15,35.02,,,,,,,36.37,33.24,39.37,,,,,,,,,
2024-01-10,,,,,,,,,,,,,,,,,,,16.02,14.37,17.88,3.01,2.23,3.73,6.62,6.0,7.52,33.0,31.17,35.0,,,,,,,36.37,33.23,39.36,,,,,,,,,
2024-01-11,,,,,,,,,,,,,,,,,,,16.01,14.35,17.85,3.01,2.22,3.75,6.63,6.0,7.54,33.01,31.19,34.99,,,,,,,36.36,33.23,39.37,,,,,,,,,
2024-01-12,,,,,,,,,,,,,,,,,,,16.0,14.34,17.79,3.01,2.21,3.77,6.64,6.0,7.56,33.01,31.22,34.96,,,,,,,36.35,33.22,39.38,,,,,,,,,
2024-01-13,,,,,,,,,,,,,,,,,,,16.0,14.33,17.8,3.01,2.2,3.67,6.65,6.0,7.58,33.01,31.24,34.93,,,,,,,36.34,33.21,39.37,,,,,,,,,
2024-01-14,,,,,,,,,,,,,,,,,,,15.99,14.32,17.7,3.01,2.19,3.68,6.66,6.0,7.51,33.01,31.37,34.86,,,,,,,36.33,33.33,39.32,,,,,,,,,
2024-01-15,,,,,,,,,,,,,,,,,,,15.99,14.3,17.69,3.01,2.18,3.7,6.68,6.0,7.53,33.02,31.39,34.83,,,,,,,36.31,33.32,39.3,,,,,,,,,
2024-01-16,,,,,,,,,,,,,,,,,,,15.99,14.29,17.7,3.01,2.17,3.71,6.69,6.0,7.55,33.02,31.42,34.8,,,,,,,36.3,33.31,39.29,,,,,,,,,
2024-01-17,,,,,,,,,,,,,,,,,,,15.99,14.28,17.71,3.01,2.16,3.72,6.71,6.0,7.57,33.02,31.44,34.77,,,,,,,36.28,33.29,39.28,,,,,,,,,
2024-01-18,,,,,,,,,,,,,,,,,,,16.0,14.26,17.72,3.01,2.15,3.74,6.72,6.0,7.56,33.02,31.47,34.74,,,,,,,36.26,33.28,39.26,,,,,,,,,
2024-01-19,,,,,,,,,,,,,,,,,,,16.0,14.25,17.73,3.01,2.15,3.75,6.74,6.0,7.49,33.02,31.5,34.53,,,,,,,36.25,33.27,39.25,,,,,,,,,
2024-01-20,,,,,,,,,,,,,,,,,,,16.0,14.24,17.75,3.0,2.14,3.76,6.75,6.0,7.52,33.02,31.53,34.5,,,,,,,36.23,33.25,39.24,,,,,,,,,
2024-01-21,,,,,,,,,,,,,,,,,,,16.0,14.22,17.76,3.0,2.13,3.78,6.77,6.0,7.55,33.02,31.56,34.48,,,,,,,36.21,33.24,39.22,,,,,,,,,
2024-01-22,,,,,,,,,,,,,,,,,,,16.0,14.21,17.78,3.0,2.13,3.79,6.78,6.0,7.58,33.02,31.59,34.45,,,,,,,36.2,33.22,39.21,,,,,,,,,
2024-01-23,,,,,,,,,,,,,,,,,,,16.0,14.19,17.79,3.0,2.12,3.81,6.8,6.0,7.61,33.02,31.62,34.42,,,,,,,36.18,33.21,39.19,,,,,,,,,
2024-01-24,,,,,,,,,,,,,,,,,,,16.0,14.18,17.81,3.0,2.11,3.82,6.81,6.0,7.64,33.03,31.65,34.39,,,,,,,36.16,33.19,39.18,,,,,,,,,
2024-01-25,,,,,,,,,,,,,,,,,,,16.01,14.16,17.82,3.0,2.1,3.84,6.83,6.0,7.67,33.03,31.68,34.35,,,,,,,36.15,33.18,39.16,,,,,,,,,
2024-01-26,,,,,,,,,,,,,,,,,,,16.01,14.15,17.84,3.0,2.09,3.85,6.84,6.0,7.7,33.03,31.71,34.32,,,,,,,36.13,33.16,39.15,,,,,,,,,
2024-01-27,,,,,,,,,,,,,,,,,,,16.01,14.13,17.85,3.0,2.08,3.87,6.86,6.0,7.73,33.02,31.74,34.29,,,,,,,36.12,33.15,39.13,,,,,,,,,
2024-01-28,,,,,,,,,,,,,,,,,,,16.01,14.12,17.87,3.0,2.07,3.88,6.87,6.0,7.76,33.02,31.76,34.27,,,,,,,36.1,33.13,39.12,,,,14.0,32.0,6.0,4.0,39.0,
2024-01-29,,,,,,,,,,,,,,,,,,,16.01,14.1,17.88,3.0,2.06,3.9,6.89,6.0,7.79,33.02,31.79,34.24,,,,,,,36.09,33.12,39.1,,,,,,,,,
2024-01-30,,,,,,,,,,,,,,,,,,,16.01,14.09,17.9,3.0,2.05,3.91,6.9,6.0,7.82,33.02,31.82,34.21,,,,,,,36.08,33.1,39.09,,,,,,,,,
2024-01-31,,,,,,,,,,,,,,,,,,,16.01,14.08,17.91,3.0,2.05,3.92,6.92,6.0,7.84,33.02,31.84,34.18,,,,,,,36.06,33.09,39.08,,,,,,,,,
2024-02-01,,,,,,,,,,,,,,,,,,,16.01,14.07,17.92,3.0,2.04,3.93,6.93,6.0,7.87,33.02,31.87,34.16,,,,,,,36.05,33.08,39.07,,,,,,,,,
2024-02-02,,,,,,,,,,,,,,,,,,,16.01,14.05,17.93,3.0,2.03,3.95,6.94,6.0,7.89,33.02,31.89,34.13,,,,,,,36.04,33.07,39.05,,,,,,,,,
2024-02-03,,,,,,,,,,,,,,,,,,,16.01,14.04,17.95,3.0,2.03,3.96,6.95,6.0,7.91,33.02,31.91,34.11,,,,,,,36.03,33.05,39.04,,,,18.0,34.0,8.0,2.0,33.0,4.0
2024-02-04,,,,,,,,,,,,,,,,,,,16.01,14.03,17.96,3.0,2.02,3.97,6.96,6.0,7.93,33.02,31.93,34.09,,,,,,,36.02,33.04,39.03,,,,,,,,,
2024-02-05,,,,,,,,,,,,,,,,,,,16.01,14.03,17.97,3.0,2.02,3.97,6.97,6.0,7.95,33.01,31.95,34.07,,,,,,,36.01,33.03,39.03,,,,,,,,,
2024-02-06,,,,,,,,,,,,,,,,,,,16.01,14.02,17.97,3.0,2.01,3.98,6.98,6.0,7.96,33.01,31.96,34.05,,,,,,,36.01,33.03,39.02,,,,,,,,,
2024-02-07,,,,,,,,,,,,,,,,,,,16.01,14.01,17.98,3.0,2.01,3.99,6.99,6.0,7.97,33.01,31.97,34.04,,,,,,,36.0,33.02,39.01,,,,,,,,,
2024-02-08,,,,,,,,,,,,,,,,,,,16.01,14.01,17.99,3.0,2.01,3.99,6.99,6.0,7.98,33.01,31.98,34.03,,,,,,,35.99,33.01,39.01,,,,,,,,,
2024-02-09,,,,,,,,,,,,,,,,,,,16.01,14.01,17.99,3.0,2.0,3.99,7.0,6.0,7.99,33.01,31.99,34.02,,,,,,,35.99,33.01,39.01,,,,,,,,,
