date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),Reform,Reform (low),Reform (high),Con (19-24),Con (19-24) (low),Con (19-24) (high),Grn (19-24),Grn (19-24) (low),Grn (19-24) (high),LDem (19-24),LDem (19-24) (low),LDem (19-24) (high),Lab (19-24),Lab (19-24) (low),Lab (19-24) (high),Reform (19-24),Reform (19-24) (low),Reform (19-24) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),Reform (poll)
2022-11-15,,,,,,,,,,,,,,,,27.72,25.9,29.2,4.46,3.23,5.83,6.89,5.95,7.72,50.19,47.32,53.25,8.17,6.96,9.91,,,,,
2022-11-16,,,,,,,,,,,,,,,,27.76,26.01,29.2,4.5,3.27,5.87,6.88,5.96,7.72,50.04,47.12,53.05,8.26,7.01,10.05,30.0,49.0,5.0,5.0,9.0
2022-11-17,,,,,,,,,,,,,,,,27.82,26.13,29.18,4.53,3.41,5.96,6.87,5.97,7.72,49.88,46.92,52.83,8.34,7.05,10.14,,,,,
2022-11-18,,,,,,,,,,,,,,,,27.88,26.13,29.23,4.57,3.42,6.06,6.86,5.98,7.7,49.72,46.72,52.6,8.42,7.09,10.19,,,,,
2022-11-19,,,,,,,,,,,,,,,,27.95,26.25,29.31,4.6,3.41,6.12,6.86,5.99,7.69,49.57,46.52,52.44,8.49,7.12,10.22,,,,,
2022-11-20,,,,,,,,,,,,,,,,28.03,26.45,29.39,4.64,3.41,6.15,6.85,5.98,7.67,49.41,46.54,52.36,8.55,7.17,10.22,,,,,
2022-11-21,,,,,,,,,,,,,,,,28.11,26.53,29.47,4.67,3.42,6.2,6.84,6.0,7.68,49.27,46.32,52.17,8.61,7.21,10.23,,,,,
2022-11-22,,,,,,,,,,,,,,,,28.19,26.59,29.56,4.7,3.44,6.25,6.83,6.0,7.69,49.13,46.07,52.01,8.66,7.25,10.25,,,,,
2022-11-23,,,,,,,,,,,,,,,,28.26,26.65,29.69,4.73,3.43,6.28,6.82,5.99,7.69,49.01,45.98,51.82,8.72,7.33,10.27,29.0,54.0,5.0,1.0,7.0
2022-11-24,,,,,,,,,,,,,,,,28.33,26.73,29.78,4.76,3.41,6.35,6.81,6.01,7.69,48.89,45.9,51.64,8.77,7.4,10.3,,,,,
2022-11-25,,,,,,,,,,,,,,,,28.4,26.77,29.85,4.79,3.39,6.36,6.8,5.99,7.69,48.79,45.83,51.47,8.82,7.44,10.32,,,,,
2022-11-26,,,,,,,,,,,,,,,,28.46,26.77,29.97,4.81,3.37,6.38,6.8,5.97,7.69,48.7,45.76,51.4,8.86,7.48,10.39,,,,,
2022-11-27,,,,,,,,,,,,,,,,28.51,26.68,30.09,4.83,3.35,6.43,6.79,5.95,7.69,48.62,45.7,51.33,8.91,7.51,10.48,,,,,
2022-11-28,,,,,,,,,,,,,,,,28.56,26.68,30.15,4.85,3.33,6.46,6.79,5.9,7.7,48.55,45.63,51.27,8.95,7.56,10.52,,,,,
2022-11-29,,,,,,,,,,,,,,,,28.61,26.7,30.2,4.87,3.33,6.49,6.79,5.9,7.69,48.49,45.56,51.23,8.99,7.6,10.6,,,,,
2022-11-30,,,,,,,,,,,,,,,,28.65,26.76,30.24,4.88,3.34,6.51,6.78,5.87,7.68,48.43,45.51,51.14,9.02,7.66,10.59,24.0,42.0,9.0,8.0,14.0
2022-12-01,,,,,,,,,,,,,,,,28.7,26.73,30.31,4.89,3.35,6.52,6.78,5.85,7.68,48.37,45.47,51.08,9.06,7.71,10.63,,,,,
2022-12-02,,,,,,,,,,,,,,,,28.75,26.77,30.36,4.91,3.35,6.52,6.77,5.85,7.67,48.31,45.51,51.03,9.1,7.75,10.69,,,,,
2022-12-03,,,,,,,,,,,,,,,,28.8,26.82,30.39,4.91,3.36,6.53,6.77,5.84,7.67,48.25,45.56,50.97,9.13,7.79,10.74,,,,,
2022-12-04,,,,,,,,,,,,,,,,28.85,26.88,30.56,4.92,3.34,6.54,6.76,5.83,7.65,48.19,45.51,50.91,9.17,7.82,10.81,,,,,
2022-12-05,,,,,,,,,,,,,,,,28.91,26.94,30.66,4.93,3.3,6.58,6.76,5.83,7.64,48.13,45.46,50.86,9.2,7.88,10.81,,,,,
2022-12-06,,,,,,,,,,,,,,,,28.97,26.97,30.77,4.93,3.26,6.59,6.76,5.83,7.66,48.06,45.37,50.8,9.23,7.92,10.8,,,,,
2022-12-07,,,,,,,,,,,,,,,,29.03,26.93,30.92,4.93,3.22,6.58,6.75,5.8,7.62,47.99,45.31,50.74,9.27,7.95,10.78,27.0,46.0,8.0,8.0,9.0
2022-12-08,,,,,,,,,,,,,,,,29.09,27.0,31.02,4.93,3.19,6.59,6.75,5.8,7.61,47.92,45.29,50.67,9.3,7.99,10.82,,,,,
2022-12-09,,,,,,,,,,,,,,,,29.16,27.08,31.1,4.93,3.16,6.61,6.75,5.78,7.62,47.84,45.3,50.61,9.33,8.03,10.83,,,,,
2022-12-10,,,,,,,,,,,,,,,,29.22,27.17,31.18,4.92,3.12,6.57,6.74,5.77,7.62,47.77,45.25,50.41,9.36,8.09,10.87,,,,,
2022-12-11,,,,,,,,,,,,,,,,29.29,27.21,31.25,4.91,3.15,6.55,6.74,5.75,7.63,47.7,45.32,50.28,9.39,8.14,10.92,,,,,
2022-12-12,,,,,,,,,,,,,,,,29.35,27.23,31.3,4.9,3.13,6.51,6.74,5.74,7.66,47.63,45.34,50.17,9.41,8.17,10.96,,,,,
2022-12-13,,,,,,,,,,,,,,,,29.42,27.24,31.37,4.89,3.15,6.47,6.74,5.74,7.62,47.56,45.4,50.0,9.43,8.2,11.0,,,,,
2022-12-14,,,,,,,,,,,,,,,,29.48,27.27,31.42,4.88,3.16,6.47,6.74,5.74,7.62,47.51,45.38,49.79,9.46,8.24,11.04,,,,,
2022-12-15,,,,,,,,,,,,,,,,29.53,27.3,31.46,4.86,3.18,6.54,6.73,5.74,7.64,47.46,45.38,49.56,9.48,8.3,11.04,32.0,49.0,6.0,3.0,9.0
2022-12-16,,,,,,,,,,,,,,,,29.59,27.34,31.47,4.84,3.19,6.51,6.73,5.77,7.63,47.43,45.34,49.41,9.49,8.36,11.0,,,,,
2022-12-17,,,,,,,,,,,,,,,,29.64,27.39,31.5,4.82,3.21,6.43,6.73,5.76,7.67,47.4,45.39,49.25,9.5,8.4,10.95,,,,,
2022-12-18,,,,,,,,,,,,,,,,29.7,27.44,31.52,4.8,3.23,6.38,6.73,5.76,7.7,47.38,45.45,49.19,9.51,8.46,10.91,,,,,
2022-12-19,,,,,,,,,,,,,,,,29.75,27.51,31.58,4.77,3.25,6.37,6.73,5.79,7.73,47.36,45.43,49.16,9.51,8.45,10.88,,,,,
2022-12-20,,,,,,,,,,,,,,,,29.81,27.54,31.58,4.75,3.3,6.35,6.73,5.83,7.74,47.35,45.43,49.12,9.5,8.51,10.82,,,,,
2022-12-21,,,,,,,,,,,,,,,,29.87,27.52,31.59,4.72,3.34,6.23,6.73,5.91,7.72,47.34,45.38,48.96,9.49,8.56,10.8,33.0,48.0,7.0,5.0,8.0
2022-12-22,,,,,,,,,,,,,,,,29.94,27.61,31.61,4.69,3.37,6.22,6.73,5.92,7.71,47.33,45.28,48.85,9.48,8.57,10.76,,,,,
2022-12-23,,,,,,,,,,,,,,,,30.01,27.73,31.66,4.66,3.41,6.22,6.73,5.92,7.72,47.32,45.33,48.76,9.45,8.59,10.7,,,,,
2022-12-24,,,,,,,,,,,,,,,,30.09,27.85,31.77,4.63,3.48,6.19,6.73,5.97,7.73,47.32,45.33,48.62,9.43,8.59,10.62,,,,,
2022-12-25,,,,,,,,,,,,,,,,30.17,27.96,31.79,4.59,3.49,6.16,6.73,6.04,7.79,47.32,45.32,48.6,9.4,8.6,10.56,,,,,
2022-12-26,,,,,,,,,,,,,,,,30.24,28.09,31.88,4.55,3.5,6.17,6.73,6.05,7.8,47.31,45.34,48.57,9.36,8.6,10.5,,,,,
2022-12-27,,,,,,,,,,,,,,,,30.32,28.32,31.89,4.52,3.56,6.08,6.73,6.05,7.76,47.32,45.33,48.57,9.33,8.61,10.4,,,,,
2022-12-28,,,,,,,,,,,,,,,,30.39,28.56,31.96,4.48,3.55,5.98,6.73,6.04,7.76,47.32,45.24,48.54,9.29,8.61,10.29,,,,,
2022-12-29,,,,,,,,,,,,,,,,30.46,28.7,32.08,4.44,3.57,5.86,6.72,6.03,7.76,47.33,45.26,48.54,9.25,8.6,10.19,,,,,
2022-12-30,,,,,,,,,,,,,,,,30.52,28.85,32.12,4.4,3.6,5.77,6.72,6.02,7.76,47.33,45.28,48.6,9.22,8.58,10.1,,,,,
2022-12-31,,,,,,,,,,,,,,,,30.57,28.92,32.15,4.36,3.58,5.67,6.71,6.01,7.75,47.34,45.33,48.66,9.19,8.52,10.05,,,,,
2023-01-01,,,,,,,,,,,,,,,,30.61,28.93,32.2,4.32,3.57,5.58,6.7,6.0,7.72,47.35,45.25,48.74,9.16,8.45,9.98,,,,,
2023-01-02,,,,,,,,,,,,,,,,30.65,28.92,32.28,4.28,3.59,5.49,6.7,5.97,7.72,47.36,45.25,48.78,9.13,8.42,9.92,,,,,
2023-01-03,,,,,,,,,,,,,,,,30.68,28.96,32.31,4.25,3.61,5.41,6.69,5.95,7.72,47.36,45.24,48.92,9.11,8.38,9.87,,,,,
2023-01-04,,,,,,,,,,,,,,,,30.69,28.95,32.37,4.23,3.61,5.34,6.69,5.93,7.75,47.35,45.23,48.99,9.1,8.34,9.84,,,,,
2023-01-05,,,,,,,,,,,,,,,,30.7,28.95,32.5,4.22,3.63,5.27,6.7,5.94,7.78,47.33,45.23,49.04,9.09,8.26,9.83,33.0,45.0,5.0,3.0,9.0
2023-01-06,,,,,,,,,,,,,,,,30.7,28.92,32.47,4.21,3.65,5.22,6.7,5.95,7.81,47.31,45.22,48.98,9.08,8.22,9.85,,,,,
2023-01-07,,,,,,,,,,,,,,,,30.69,28.85,32.47,4.2,3.65,5.18,6.71,5.93,7.83,47.29,45.2,48.97,9.07,8.18,9.88,,,,,
2023-01-08,,,,,,,,,,,,,,,,30.67,28.88,32.41,4.21,3.65,5.13,6.72,5.9,7.86,47.26,45.16,48.96,9.07,8.16,9.89,,,,,
2023-01-09,,,,,,,,,,,,,,,,30.64,28.81,32.33,4.22,3.65,5.09,6.73,5.85,7.86,47.23,45.12,48.97,9.07,8.1,9.88,,,,,
2023-01-10,,,,,,,,,,,,,,,,30.59,28.73,32.45,4.24,3.67,5.11,6.75,5.85,7.88,47.21,45.1,48.98,9.07,8.06,9.9,,,,,
2023-01-11,,,,,,,,,,,,,,,,30.54,28.68,32.36,4.26,3.68,5.07,6.76,5.82,7.9,47.2,45.07,48.98,9.08,8.03,9.96,28.0,51.0,6.0,3.0,11.0
2023-01-12,,,,,,,,,,,,,,,,30.48,28.65,32.29,4.28,3.69,5.08,6.78,5.84,7.91,47.19,45.05,48.98,9.08,8.01,9.97,,,,,
2023-01-13,,,,,,,,,,,,,,,,30.41,28.61,32.31,4.31,3.71,5.09,6.79,5.87,7.93,47.19,45.06,49.04,9.08,7.99,9.95,,,,,
2023-01-14,,,,,,,,,,,,,,,,30.33,28.5,32.29,4.35,3.72,5.13,6.81,5.87,7.97,47.2,45.09,49.07,9.08,7.99,9.98,,,,,
2023-01-15,,,,,,,,,,,,,,,,30.24,28.43,32.26,4.38,3.76,5.18,6.83,5.88,8.03,47.21,45.12,49.1,9.09,7.98,10.0,,,,,
2023-01-16,,,,,,,,,,,,,,,,30.15,28.36,32.19,4.42,3.82,5.21,6.85,5.9,8.06,47.24,45.16,49.13,9.09,7.99,10.0,,,,,
2023-01-17,,,,,,,,,,,,,,,,30.06,28.19,32.05,4.46,3.86,5.24,6.87,5.92,8.1,47.27,45.18,49.17,9.1,8.01,10.0,,,,,
2023-01-18,,,,,,,,,,,,,,,,29.96,28.02,31.95,4.5,3.9,5.27,6.89,5.96,8.09,47.3,45.2,49.21,9.11,8.0,10.0,,,,,
2023-01-19,,,,,,,,,,,,,,,,29.85,27.88,31.8,4.53,3.94,5.31,6.91,5.99,8.11,47.34,45.21,49.21,9.11,7.99,10.01,28.0,48.0,8.0,5.0,9.0
2023-01-20,,,,,,,,,,,,,,,,29.75,27.78,31.78,4.57,3.98,5.34,6.93,6.0,8.13,47.39,45.2,49.21,9.12,7.99,10.01,,,,,
2023-01-21,,,,,,,,,,,,,,,,29.65,27.72,31.68,4.6,4.05,5.36,6.96,6.04,8.14,47.43,45.26,49.26,9.12,8.03,10.04,,,,,
2023-01-22,,,,,,,,,,,,,,,,29.55,27.67,31.57,4.64,4.08,5.37,6.98,6.06,8.15,47.48,45.26,49.38,9.13,8.06,10.05,,,,,
2023-01-23,,,,,,,,,,,,,,,,29.46,27.63,31.43,4.67,4.13,5.38,7.01,6.09,8.17,47.54,45.27,49.47,9.13,8.08,10.04,,,,,
2023-01-24,,,,,,,,,,,,,,,,29.37,27.57,31.29,4.71,4.18,5.38,7.04,6.11,8.19,47.59,45.31,49.59,9.13,8.1,10.05,,,,,
2023-01-25,,,,,,,,,,,,,,,,29.29,27.52,31.23,4.74,4.22,5.4,7.07,6.14,8.23,47.64,45.38,49.67,9.12,8.12,10.04,34.0,42.0,9.0,5.0,7.0
2023-01-26,,,,,,,,,,,,,,,,29.21,27.5,31.16,4.77,4.26,5.4,7.1,6.2,8.25,47.69,45.43,49.73,9.11,8.13,10.03,,,,,
2023-01-27,,,,,,,,,,,,,,,,29.14,27.44,31.07,4.8,4.3,5.41,7.13,6.22,8.23,47.73,45.49,49.8,9.1,8.13,10.0,,,,,
2023-01-28,,,,,,,,,,,,,,,,29.08,27.42,31.03,4.83,4.34,5.41,7.17,6.22,8.2,47.78,45.59,49.83,9.09,8.1,10.0,,,,,
2023-01-29,,,,,,,,,,,,,,,,29.02,27.37,31.02,4.86,4.38,5.43,7.2,6.24,8.23,47.82,45.66,49.8,9.07,8.07,9.98,,,,,
2023-01-30,,,,,,,,,,,,,,,,28.97,27.3,30.96,4.89,4.42,5.41,7.23,6.27,8.24,47.86,45.68,49.78,9.04,8.05,9.94,,,,,
2023-01-31,,,,,,,,,,,,,,,,28.92,27.23,30.92,4.92,4.45,5.42,7.26,6.32,8.24,47.9,45.7,49.82,9.02,8.03,9.89,,,,,
2023-02-01,,,,,,,,,,,,,,,,28.88,27.17,30.88,4.95,4.49,5.42,7.29,6.38,8.22,47.94,45.75,49.89,8.99,8.01,9.87,27.0,49.0,5.0,5.0,11.0
2023-02-02,,,,,,,,,,,,,,,,28.83,27.11,30.84,4.97,4.53,5.43,7.31,6.43,8.21,47.98,45.81,49.92,8.96,7.97,9.85,,,,,
2023-02-03,,,,,,,,,,,,,,,,28.79,27.12,30.79,5.0,4.58,5.47,7.34,6.49,8.25,48.01,45.87,49.95,8.93,7.93,9.84,,,,,
2023-02-04,,,,,,,,,,,,,,,,28.75,27.03,30.71,5.02,4.6,5.48,7.36,6.55,8.26,48.05,45.93,49.95,8.9,7.9,9.82,,,,,
2023-02-05,,,,,,,,,,,,,,,,28.71,27.05,30.65,5.04,4.63,5.47,7.38,6.57,8.27,48.08,45.98,49.99,8.87,7.88,9.81,,,,,
2023-02-06,,,,,,,,,,,,,,,,28.68,26.94,30.6,5.07,4.67,5.47,7.4,6.59,8.29,48.12,46.03,50.03,8.84,7.86,9.79,,,,,
2023-02-07,,,,,,,,,,,,,,,,28.64,26.87,30.52,5.08,4.71,5.46,7.41,6.58,8.29,48.16,46.08,50.06,8.8,7.84,9.77,,,,,
2023-02-08,,,,,,,,,,,,,,,,28.61,26.81,30.51,5.1,4.72,5.46,7.42,6.6,8.31,48.2,46.16,50.09,8.77,7.81,9.76,,,,,
2023-02-09,,,,,,,,,,,,,,,,28.58,26.76,30.43,5.12,4.74,5.47,7.42,6.61,8.27,48.25,46.19,50.16,8.73,7.79,9.73,31.0,46.0,9.0,6.0,7.0
2023-02-10,,,,,,,,,,,,,,,,28.55,26.71,30.44,5.13,4.73,5.5,7.41,6.59,8.24,48.3,46.3,50.23,8.69,7.76,9.7,,,,,
2023-02-11,,,,,,,,,,,,,,,,28.52,26.68,30.38,5.14,4.73,5.54,7.4,6.59,8.2,48.36,46.4,50.27,8.66,7.72,9.68,,,,,
2023-02-12,,,,,,,,,,,,,,,,28.48,26.65,30.35,5.15,4.73,5.56,7.38,6.59,8.18,48.43,46.53,50.32,8.62,7.67,9.65,,,,,
2023-02-13,,,,,,,,,,,,,,,,28.45,26.62,30.33,5.15,4.74,5.58,7.36,6.54,8.15,48.51,46.67,50.4,8.59,7.61,9.62,,,,,
2023-02-14,,,,,,,,,,,,,,,,28.4,26.6,30.27,5.16,4.76,5.58,7.33,6.49,8.14,48.59,46.83,50.51,8.56,7.57,9.6,,,,,
2023-02-15,,,,,,,,,,,,,,,,28.35,26.58,30.24,5.17,4.76,5.58,7.3,6.45,8.09,48.68,46.85,50.62,8.53,7.54,9.6,24.0,54.0,6.0,6.0,10.0
2023-02-16,,,,,,,,,,,,,,,,28.3,26.55,30.22,5.18,4.76,5.6,7.27,6.39,8.09,48.78,46.86,50.75,8.5,7.51,9.57,,,,,
2023-02-17,,,,,,,,,,,,,,,,28.23,26.5,30.09,5.18,4.77,5.62,7.23,6.3,8.07,48.89,46.9,50.87,8.48,7.5,9.55,,,,,
2023-02-18,,,,,,,,,,,,,,,,28.16,26.43,29.99,5.19,4.77,5.63,7.19,6.22,8.03,49.01,47.0,50.95,8.47,7.47,9.54,,,,,
2023-02-19,,,,,,,,,,,,,,,,28.08,26.32,29.97,5.2,4.78,5.64,7.15,6.15,8.0,49.13,47.18,51.01,8.45,7.45,9.53,,,,,
2023-02-20,,,,,,,,,,,,,,,,28.0,26.28,29.93,5.2,4.8,5.66,7.11,6.11,7.96,49.25,47.4,51.11,8.44,7.44,9.48,,,,,
2023-02-21,,,,,,,,,,,,,,,,27.92,26.21,29.88,5.21,4.8,5.67,7.07,6.09,7.93,49.36,47.46,51.21,8.43,7.43,9.48,,,,,
2023-02-22,,,,,,,,,,,,,,,,27.84,26.18,29.83,5.22,4.81,5.69,7.03,6.03,7.88,49.48,47.66,51.25,8.42,7.42,9.44,26.0,48.0,9.0,5.0,10.0
2023-02-23,,,,,,,,,,,,,,,,27.76,26.09,29.7,5.23,4.82,5.71,6.99,5.98,7.84,49.58,47.85,51.3,8.42,7.42,9.42,,,,,
2023-02-24,,,,,,,,,,,,,,,,27.69,26.03,29.57,5.24,4.83,5.73,6.95,5.94,7.8,49.68,47.99,51.39,8.41,7.43,9.41,,,,,
2023-02-25,,,,,,,,,,,,,,,,27.62,25.97,29.46,5.25,4.83,5.75,6.92,5.91,7.82,49.76,48.07,51.44,8.41,7.41,9.4,,,,,
2023-02-26,,,,,,,,,,,,,,,,27.56,25.9,29.43,5.26,4.81,5.76,6.89,5.87,7.83,49.84,48.15,51.46,8.41,7.43,9.41,,,,,
2023-02-27,,,,,,,,,,,,,,,,27.51,25.88,29.43,5.27,4.83,5.77,6.86,5.84,7.8,49.9,48.2,51.46,8.41,7.4,9.41,,,,,
2023-02-28,,,,,,,,,,,,,,,,27.46,25.81,29.45,5.28,4.83,5.78,6.84,5.8,7.78,49.95,48.27,51.5,8.41,7.39,9.43,,,,,
2023-03-01,,,,,,,,,,,,,,,,27.43,25.81,29.48,5.29,4.83,5.8,6.82,5.77,7.76,49.97,48.26,51.52,8.41,7.38,9.46,32.0,49.0,7.0,4.0,6.0
2023-03-02,,,,,,,,,,,,,,,,27.41,25.81,29.45,5.3,4.82,5.83,6.8,5.75,7.71,49.99,48.14,51.6,8.41,7.39,9.42,,,,,
2023-03-03,,,,,,,,,,,,,,,,27.41,25.72,29.52,5.31,4.82,5.86,6.79,5.76,7.7,49.98,48.16,51.62,8.4,7.38,9.4,,,,,
2023-03-04,,,,,,,,,,,,,,,,27.41,25.74,29.57,5.33,4.82,5.91,6.78,5.75,7.68,49.96,48.09,51.62,8.39,7.39,9.38,,,,,
2023-03-05,,,,,,,,,,,,,,,,27.42,25.78,29.58,5.35,4.82,5.95,6.77,5.75,7.67,49.92,48.07,51.56,8.38,7.38,9.42,,,,,
2023-03-06,,,,,,,,,,,,,,,,27.45,25.78,29.59,5.37,4.82,5.96,6.76,5.74,7.65,49.87,47.95,51.55,8.37,7.36,9.39,,,,,
2023-03-07,,,,,,,,,,,,,,,,27.48,25.82,29.6,5.39,4.81,6.01,6.76,5.73,7.65,49.81,47.78,51.52,8.36,7.36,9.34,,,,,
2023-03-08,,,,,,,,,,,,,,,,27.52,25.85,29.61,5.41,4.8,6.08,6.76,5.75,7.68,49.73,47.6,51.42,8.35,7.33,9.34,27.0,49.0,7.0,5.0,8.0
2023-03-09,,,,,,,,,,,,,,,,27.56,25.88,29.63,5.43,4.83,6.12,6.77,5.74,7.72,49.65,47.41,51.24,8.33,7.31,9.31,,,,,
2023-03-10,,,,,,,,,,,,,,,,27.62,25.99,29.66,5.45,4.82,6.16,6.77,5.73,7.73,49.55,47.26,51.21,8.32,7.29,9.3,,,,,
2023-03-11,,,,,,,,,,,,,,,,27.68,26.02,29.71,5.47,4.8,6.2,6.78,5.74,7.74,49.45,47.06,51.25,8.3,7.28,9.29,,,,,
2023-03-12,,,,,,,,,,,,,,,,27.75,26.08,29.81,5.49,4.8,6.25,6.79,5.71,7.78,49.34,46.84,51.15,8.29,7.26,9.26,,,,,
2023-03-13,,,,,,,,,,,,,,,,27.83,26.13,29.92,5.51,4.82,6.3,6.8,5.75,7.82,49.23,46.79,51.05,8.27,7.25,9.23,,,,,
2023-03-14,,,,,,,,,,,,,,,,27.91,26.2,29.95,5.52,4.81,6.36,6.82,5.76,7.88,49.11,46.55,50.98,8.24,7.23,9.2,,,,,
2023-03-15,,,,,,,,,,,,,,,,28.0,26.29,30.01,5.54,4.8,6.41,6.84,5.77,7.93,49.0,46.41,50.94,8.22,7.21,9.17,,,,,
2023-03-16,,,,,,,,,,,,,,,,28.1,26.29,30.14,5.57,4.77,6.44,6.85,5.8,7.99,48.88,46.34,50.76,8.19,7.21,9.14,27.0,55.0,4.0,5.0,7.0
2023-03-17,,,,,,,,,,,,,,,,28.2,26.33,30.22,5.59,4.77,6.48,6.87,5.82,8.03,48.77,46.19,50.7,8.15,7.16,9.13,,,,,
2023-03-18,,,,,,,,,,,,,,,,28.3,26.37,30.29,5.61,4.78,6.54,6.89,5.85,8.02,48.66,46.03,50.69,8.12,7.15,9.1,,,,,
2023-03-19,,,,,,,,,,,,,,,,28.4,26.42,30.36,5.63,4.77,6.61,6.91,5.88,8.06,48.56,45.85,50.61,8.08,7.13,9.05,,,,,
2023-03-20,,,,,,,,,,,,,,,,28.5,26.51,30.45,5.65,4.78,6.65,6.93,5.97,8.14,48.46,45.67,50.6,8.04,7.07,9.02,,,,,
2023-03-21,,,,,,,,,,,,,,,,28.59,26.51,30.64,5.67,4.8,6.68,6.95,5.98,8.18,48.36,45.5,50.6,8.0,7.04,9.0,,,,,
2023-03-22,,,,,,,,,,,,,,,,28.69,26.61,30.78,5.7,4.79,6.7,6.97,5.94,8.22,48.27,45.38,50.52,7.97,7.01,8.99,23.0,51.0,6.0,7.0,10.0
2023-03-23,,,,,,,,,,,,,,,,28.77,26.61,30.89,5.72,4.8,6.73,7.0,5.9,8.25,48.18,45.28,50.45,7.94,6.98,8.97,,,,,
2023-03-24,,,,,,,,,,,,,,,,28.85,26.57,30.97,5.75,4.82,6.77,7.03,5.94,8.28,48.09,45.17,50.38,7.91,6.94,8.96,,,,,
2023-03-25,,,,,,,,,,,,,,,,28.93,26.56,31.11,5.78,4.84,6.8,7.06,5.98,8.3,48.01,45.12,50.33,7.88,6.91,8.94,,,,,
2023-03-26,,,,,,,,,,,,,,,,29.0,26.63,31.17,5.81,4.86,6.83,7.09,6.0,8.34,47.92,45.04,50.27,7.86,6.87,8.91,,,,,
2023-03-27,,,,,,,,,,,,,,,,29.07,26.7,31.23,5.84,4.88,6.85,7.13,6.03,8.38,47.83,44.94,50.25,7.84,6.82,8.89,,,,,
2023-03-28,,,,,,,,,,,,,,,,29.13,26.78,31.23,5.87,4.91,6.86,7.17,6.07,8.43,47.73,44.86,50.22,7.82,6.79,8.87,,,,,
2023-03-29,,,,,,,,,,,,,,,,29.2,26.84,31.26,5.91,4.95,6.9,7.22,6.07,8.47,47.63,44.72,50.17,7.81,6.76,8.85,,,,,
2023-03-30,,,,,,,,,,,,,,,,29.27,26.92,31.3,5.94,5.0,6.95,7.27,6.08,8.53,47.51,44.59,50.09,7.8,6.74,8.83,31.0,45.0,7.0,5.0,10.0
2023-03-31,,,,,,,,,,,,,,,,29.35,26.94,31.4,5.98,5.06,7.04,7.33,6.16,8.64,47.38,44.48,50.03,7.79,6.69,8.82,,,,,
2023-04-01,,,,,,,,,,,,,,,,29.42,26.89,31.42,6.02,5.11,7.08,7.38,6.2,8.74,47.24,44.31,49.93,7.78,6.65,8.81,,,,,
2023-04-02,,,,,,,,,,,,,,,,29.5,26.95,31.41,6.06,5.16,7.1,7.44,6.19,8.73,47.09,44.2,49.85,7.77,6.64,8.81,,,,,
2023-04-03,,,,,,,,,,,,,,,,29.59,27.01,31.41,6.1,5.21,7.18,7.5,6.23,8.78,46.93,44.04,49.71,7.77,6.64,8.86,,,,,
2023-04-04,,,,,,,,,,,,,,,,29.68,27.08,31.44,6.15,5.27,7.25,7.57,6.28,8.84,46.76,43.86,49.54,7.76,6.65,8.91,,,,,
2023-04-05,,,,,,,,,,,,,,,,29.77,27.15,31.55,6.2,5.33,7.3,7.63,6.3,8.92,46.59,43.72,49.35,7.76,6.66,8.92,,,,,
2023-04-06,,,,,,,,,,,,,,,,29.87,27.21,31.58,6.25,5.37,7.36,7.7,6.32,8.97,46.4,43.59,49.08,7.75,6.67,8.9,31.0,42.0,9.0,9.0,6.0
2023-04-07,,,,,,,,,,,,,,,,29.97,27.27,31.6,6.3,5.43,7.42,7.76,6.35,9.01,46.21,43.48,48.9,7.74,6.68,8.88,,,,,
2023-04-08,,,,,,,,,,,,,,,,30.08,27.34,31.71,6.36,5.49,7.46,7.83,6.36,9.05,46.02,43.35,48.64,7.74,6.7,8.86,,,,,
2023-04-09,,,,,,,,,,,,,,,,30.19,27.56,31.76,6.41,5.55,7.49,7.9,6.42,9.13,45.82,43.2,48.41,7.73,6.73,8.83,,,,,
2023-04-10,,,,,,,,,,,,,,,,30.3,27.76,31.74,6.47,5.61,7.55,7.96,6.49,9.18,45.63,43.06,48.3,7.72,6.76,8.81,,,,,
2023-04-11,,,,,,,,,,,,,,,,30.41,27.99,31.77,6.52,5.65,7.61,8.03,6.6,9.23,45.43,42.92,48.06,7.72,6.78,8.8,,,,,
2023-04-12,,,,,,,,,,,,,,,,30.51,28.17,31.85,6.58,5.69,7.68,8.1,6.69,9.34,45.24,42.8,47.83,7.71,6.8,8.77,,,,,
2023-04-13,,,,,,,,,,,,,,,,30.61,28.44,31.91,6.64,5.75,7.75,8.16,6.77,9.41,45.05,42.68,47.52,7.7,6.82,8.75,33.0,44.0,10.0,4.0,8.0
2023-04-14,,,,,,,,,,,,,,,,30.7,28.69,31.94,6.7,5.8,7.82,8.23,6.85,9.5,44.87,42.52,47.28,7.69,6.81,8.73,,,,,
2023-04-15,,,,,,,,,,,,,,,,30.79,28.9,31.92,6.76,5.85,7.91,8.29,6.94,9.53,44.7,42.43,47.12,7.69,6.8,8.7,,,,,
2023-04-16,,,,,,,,,,,,,,,,30.87,29.13,31.96,6.83,5.89,7.96,8.35,7.02,9.58,44.54,42.35,46.99,7.68,6.81,8.67,,,,,
2023-04-17,,,,,,,,,,,,,,,,30.95,29.33,31.99,6.89,5.97,8.05,8.4,7.09,9.57,44.39,42.27,46.83,7.67,6.84,8.66,,,,,
